SIGUNGU_NM,L2_CODE,L2_NAME,AREA_M2
강남구,110,주거지역,3692902.0922149336
강남구,120,공업지역,6876.38238872413
강남구,130,상업지역,4354434.699780429
강남구,140,문화·체육·휴양지역,327955.18484397035
강남구,150,교통지역,12190695.600650199
강남구,160,공공시설지역,607803.6156632161
강남구,210,논,4905.1227184655845
강남구,220,밭,1128685.5741611375
강남구,230,시설재배지,701381.6704133508
강남구,240,과수원,21492.8358378962
강남구,250,기타재배지,168523.9702066811
강남구,310,활엽수림,5231866.386130299
강남구,320,침엽수림,951858.685933364
강남구,330,혼효림,829531.8975096096
강남구,410,자연초지,904311.592361407
강남구,420,인공초지,4306814.785346054
강남구,510,내륙습지(수변식생),413152.3718297614
강남구,610,자연 나지,63418.49453807669
강남구,620,기타 나지,1300752.2603880523
강남구,710,내륙수,2250414.5516964034
강동구,110,주거지역,3130692.333856792
강동구,120,공업지역,7463.0743329894685
강동구,130,상업지역,1637483.284189427
강동구,140,문화·체육·휴양지역,160528.62418083573
강동구,150,교통지역,6951324.328228469
강동구,160,공공시설지역,523723.4565784179
강동구,210,논,29867.496700615888
강동구,220,밭,1028262.122896263
강동구,230,시설재배지,751710.720948021
강동구,240,과수원,5443.263084999487
강동구,250,기타재배지,73681.96530489063
강동구,310,활엽수림,2796279.166158721
강동구,320,침엽수림,384890.9963176359
강동구,330,혼효림,163571.91570858305
강동구,410,자연초지,570593.4562642456
강동구,420,인공초지,3060667.9712496554
강동구,510,내륙습지(수변식생),105270.02998271651
강동구,610,자연 나지,57.799962982514515
강동구,620,기타 나지,1112037.0619335829
강동구,710,내륙수,2044318.6145202387
강북구,110,주거지역,3509004.2981815375
강북구,120,공업지역,3153.6769178657064
강북구,130,상업지역,1128664.9629502858
강북구,140,문화·체육·휴양지역,117577.92568874556
강북구,150,교통지역,3614800.495341472
강북구,160,공공시설지역,424986.8952005805
강북구,220,밭,63839.11785005893
강북구,250,기타재배지,2819.903683495914
강북구,310,활엽수림,8188928.506021625
강북구,320,침엽수림,1431821.8014864333
강북구,330,혼효림,3091856.142099177
강북구,410,자연초지,173797.48434391984
강북구,420,인공초지,895147.7125258114
강북구,510,내륙습지(수변식생),47092.28243399887
강북구,610,자연 나지,459062.9365660496
강북구,620,기타 나지,439539.28102319874
강북구,710,내륙수,28494.947837082123
강서구,110,주거지역,3968207.6335674906
강서구,120,공업지역,68226.93250756321
강서구,130,상업지역,2131699.8497677096
강서구,140,문화·체육·휴양지역,255226.87648252575
강서구,150,교통지역,12285309.1590755
강서구,160,공공시설지역,914388.0886798424
강서구,210,논,2676333.8316366887
강서구,220,밭,961781.0132931336
강서구,230,시설재배지,170144.46373708878
강서구,240,과수원,18338.41821701128
강서구,250,기타재배지,65940.01926427244
강서구,310,활엽수림,2566888.641453277
강서구,320,침엽수림,542252.4491264669
강서구,330,혼효림,263645.28068638314
강서구,410,자연초지,2706130.162030527
강서구,420,인공초지,5038946.553496155
강서구,510,내륙습지(수변식생),354321.1695503872
강서구,610,자연 나지,23479.545416076762
강서구,620,기타 나지,2977428.6793833217
강서구,710,내륙수,3438568.051535245
관악구,110,주거지역,4649834.345068831
관악구,120,공업지역,1854.764755618556
관악구,130,상업지역,1678779.4405202905
관악구,140,문화·체육·휴양지역,224716.12644418704
관악구,150,교통지역,5067185.795153661
관악구,160,공공시설지역,800646.9843405479
관악구,220,밭,120693.77967776328
관악구,230,시설재배지,5135.144481422665
관악구,250,기타재배지,1898.3257902379664
관악구,310,활엽수림,7652380.337704096
관악구,320,침엽수림,3674053.8249690537
관악구,330,혼효림,1785088.2056643616
관악구,410,자연초지,202651.3141639162
관악구,420,인공초지,1124456.563533123
관악구,510,내륙습지(수변식생),14045.007716821812
관악구,610,자연 나지,1987554.3920714757
관악구,620,기타 나지,504950.38779985957
관악구,710,내륙수,67295.42284330181
광진구,110,주거지역,3343364.510375143
광진구,120,공업지역,6721.201553016478
광진구,130,상업지역,1391067.389582193
광진구,140,문화·체육·휴양지역,224587.96898979988
광진구,150,교통지역,5029430.65758271
광진구,160,공공시설지역,591905.2268734095
광진구,220,밭,34747.170549913266
광진구,230,시설재배지,1936.126557899095
광진구,310,활엽수림,986681.0565592486
광진구,320,침엽수림,1143079.349362095
광진구,330,혼효림,148374.48986668678
광진구,410,자연초지,154076.9095282315
광진구,420,인공초지,1452468.8959765004
광진구,510,내륙습지(수변식생),20037.78357439315
광진구,610,자연 나지,416344.4294523993
광진구,620,기타 나지,366383.93386168603
광진구,710,내륙수,1724724.0891664869
구로구,110,주거지역,2856566.5846322365
