year,month,region_code,region_name,피해액,월별_일최대강수량,합류식_시설연장,분류식_시설연장,맨홀,오수받이,토실토구,제방면적,하천면적,인구수,인구밀도
2022,8,22,종로구,58000.0,210.70833333333337,333900.0,30644.0,9994.0,17353.0,160.0,10946.9,275951.2,141379.0,5912.965286491008
2022,8,24,중랑구,12000.0,128.0,400430.0,28663.0,12510.0,21982.0,69.0,170716.0,908517.9,385318.0,20828.0
2023,6,7,금천구,6000.0,64.0,237548.0,23996.0,6625.0,16262.0,44.0,116769.0,620485.0,227481.0,17471.658986175116
2023,6,8,노원구,86000.0,66.0,351288.0,101523.0,11643.0,18401.0,259.0,126642.0,1094076.4,498213.0,14057.928893905191
2023,6,14,서초구,881218.0,52.5,489307.0,114151.0,13286.0,33018.0,318.0,217176.6,2493205.5,407664.0,8679.242069406004
2023,6,16,성북구,194500.0,60.0,480082.0,25977.0,15211.0,28027.0,347.0,33371.0,523908.4,425602.0,17314.971521562245
2024,7,1,강동구,89260.0,125.0,372882.0,101573.0,10412.0,22591.0,99.0,338616.7,3305447.9,459167.0,18672.915819438796
2024,7,13,서대문구,6000.0,119.5,322116.0,25650.0,9251.0,16410.0,328.0,0.0,438714.0,306231.0,17369.88088485536
2024,7,16,성북구,117440.0,131.0,480082.0,25977.0,15211.0,28027.0,347.0,33371.0,523908.4,425602.0,17314.971521562245
2024,7,21,은평구,3000.0,124.5,400663.0,78290.0,13698.0,24523.0,108.0,737.0,520940.4,466770.0,15710.87176035005
2024,7,22,종로구,3000.0,124.8125,341673.0,22247.0,10126.0,17410.0,160.0,10946.9,275951.2,139417.0,5830.907570054371
