SIGUNGU_NM,L2_CODE,L2_NAME,AREA_M2
강남구,110,주거지역,2925239.8825866026
강남구,120,공업지역,13444.739933858977
강남구,130,상업지역,3459437.6488247556
강남구,140,문화·체육·휴양지역,393449.57774578704
강남구,150,교통지역,14834527.658904867
강남구,160,공공시설지역,592659.4987231867
강남구,210,논,411.764734011528
강남구,220,밭,679915.4028127259
강남구,230,시설재배지,116850.2089856242
강남구,240,과수원,28898.49084341499
강남구,250,기타재배지,34515.94464576614
강남구,310,활엽수림,5036855.718651118
강남구,320,침엽수림,920741.1656748232
강남구,330,혼효림,509395.98757594
강남구,410,자연초지,50453.44727853432
강남구,420,인공초지,5557148.267856794
강남구,510,내륙습지(수변식생),290581.7998169629
강남구,610,자연 나지,60854.792742988466
강남구,620,기타 나지,1696431.5719758892
강남구,710,내륙수,2255964.2036864213
강동구,110,주거지역,2234038.0324397204
강동구,120,공업지역,2245.0386280703033
강동구,130,상업지역,1225734.006280077
강동구,140,문화·체육·휴양지역,237491.3733759272
강동구,150,교통지역,8992628.99677332
강동구,160,공공시설지역,569805.4499980807
강동구,210,논,1370.5966540138209
강동구,220,밭,597617.8501341357
강동구,230,시설재배지,269812.3519226745
강동구,240,과수원,7135.103019520091
강동구,250,기타재배지,24903.858545921277
강동구,310,활엽수림,2197883.972122211
강동구,320,침엽수림,309730.77844197163
강동구,330,혼효림,146093.08665857828
강동구,410,자연초지,236792.19058120632
강동구,420,인공초지,3132729.3544278163
강동구,510,내륙습지(수변식생),79856.49618474384
강동구,610,자연 나지,302.16908128156933
강동구,620,기타 나지,2250805.1760054193
강동구,710,내륙수,2020891.760647949
강북구,110,주거지역,2277253.8974413713
강북구,120,공업지역,3751.3433741514473
강북구,130,상업지역,939747.0040035144
강북구,140,문화·체육·휴양지역,141960.0577554256
강북구,150,교통지역,5240379.340872692
강북구,160,공공시설지역,343529.75330113166
강북구,220,밭,78307.47663474732
강북구,230,시설재배지,909.8380631033044
강북구,250,기타재배지,570.6648947102634
강북구,310,활엽수림,8137083.820237673
강북구,320,침엽수림,1419663.3819205563
강북구,330,혼효림,3089551.146362351
강북구,410,자연초지,43758.2815225803
강북구,420,인공초지,1054548.1128125184
강북구,510,내륙습지(수변식생),51052.29612337384
강북구,610,자연 나지,458869.017258977
강북구,620,기타 나지,309216.8673005513
강북구,710,내륙수,30436.12827450512
강서구,110,주거지역,3031263.903223783
강서구,120,공업지역,50076.93421258299
강서구,130,상업지역,2229262.808045839
강서구,140,문화·체육·휴양지역,327143.2984626022
