지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
401,2019-01-01,-4.2,-8.3,655,-.1,1535,0,6.9,2032,1.5,247.5
401,2019-01-02,-4.2,-9,431,0,1514,0,4.6,1206,1.5,303.8
401,2019-01-03,-3.1,-8.6,758,3.1,1613,0,3.7,1505,1,326.3
401,2019-01-04,-.8,-6.7,535,4.2,1445,0,3.8,1349,1.1,177.2
401,2019-01-05,-2,-4.9,2356,1.4,5,0,5.6,352,1.9,340.3
401,2019-01-06,-2.5,-6.6,156,2.8,1509,0,4.4,1339,1.1,317.8
401,2019-01-07,-1.8,-6.6,232,3.3,1514,0,5.4,1227,1.3,320.6
401,2019-01-08,-2.3,-5.8,2358,.6,1523,0,11.1,1923,2.6,329.1
401,2019-01-09,-3.6,-9,736,1.4,1620,0,5.3,210,1.3,306.6
401,2019-01-10,.3,-3.2,38,3.5,1508,0,3.7,1326,1.2,275.6
401,2019-01-11,3.2,-.2,413,6.8,1501,0,4,1346,1,298.1
401,2019-01-12,3.3,-1.1,0,7.7,1414,0,4.8,1612,1.2,298.1
401,2019-01-13,1.7,-3.6,627,7.3,1437,0,4.2,1457,1.2,300.9
401,2019-01-14,1.6,-2.9,406,5.7,1600,0,2.9,1331,1,95.6
401,2019-01-15,-.7,-5.9,2346,3.7,42,0,8.6,1505,2.4,312.2
401,2019-01-16,-4.2,-8.1,651,-1.4,1510,0,6.1,229,1.9,298.1
401,2019-01-17,.6,-3.2,720,4.1,1409,0,7,1436,1.7,309.4
401,2019-01-18,.6,-5.5,624,6.7,1459,0,4.5,1528,1.2,326.3
401,2019-01-19,3.8,-.9,430,8.9,1509,0,3.7,1243,1,222.2
401,2019-01-20,-.4,-3.9,2321,4.9,6,0,8.7,1009,3.3,289.7
401,2019-01-21,-.5,-6.8,355,5.6,1436,0,6.5,1357,1.6,253.1
401,2019-01-22,2.1,-3.1,333,7.9,1308,0,5.1,1317,1.3,188.4
401,2019-01-23,2.5,-1.1,619,7.3,1441,0,7.1,1653,2.1,329.1
401,2019-01-24,.3,-4.5,455,6.1,1504,0,4.9,1508,1.2,306.6
401,2019-01-25,-.4,-3.4,434,2.3,1426,0,8.3,1104,2.3,14.1
401,2019-01-26,-1.7,-5,758,1.6,1544,0,7.1,632,2.3,331.9
401,2019-01-27,-.1,-7.5,603,4.9,1257,0,4.4,1433,1.3,326.3
401,2019-01-28,1.9,-1.1,2332,4.3,1439,0,7.8,1000,2.4,331.9
401,2019-01-29,.6,-5.7,641,6.5,1622,0,3.7,9,1.1,300.9
401,2019-01-30,2.7,-2.5,712,7.3,1458,0,4.9,1529,1.3,317.8
401,2019-01-31,-1.2,-4.6,2337,3.3,1,0,7.3,2039,2.6,334.7
401,2019-02-01,-1.6,-7.1,557,4.3,1317,0,6.4,1255,1.4,28.1
401,2019-02-02,2.1,-3.9,340,6.5,1452,0,5.1,1237,1.5,112.5
401,2019-02-03,3.7,2.3,222,5.6,1516,23,7.1,2148,1.4,354.4
401,2019-02-04,.2,-2.8,2351,3.4,1526,0,7.7,52,2,295.3
401,2019-02-05,2.6,-4.7,530,10.3,1618,0,4.7,1338,1.2,137.8
401,2019-02-06,5.6,-.9,323,10.1,1547,0,3.5,1129,1.1,137.8
401,2019-02-07,-1.4,-7.4,2359,7,13,0,9,1226,3.1,329.1
401,2019-02-08,-5,-8.9,521,-1.4,1350,0,5.4,5,2,306.6
401,2019-02-09,-4.4,-7,716,-1.8,1521,0,7,357,2.6,343.1
401,2019-02-10,-4,-8,721,-1.4,1427,0,4.9,13,1.7,295.3
401,2019-02-11,-1.9,-5.2,652,1.8,1614,0,7.5,1320,2,306.6
401,2019-02-12,.3,-4.5,207,3.9,1451,0,6.2,2029,1.6,317.8
401,2019-02-13,-1,-3.5,742,2,1514,0,6.8,1325,1.9,317.8
401,2019-02-14,.3,-4.6,454,5.9,1543,0,4.5,1625,1.2,295.3
401,2019-02-15,.1,-2.5,707,1.6,1459,0,5.9,1904,1.5,315
401,2019-02-16,-1.7,-3.7,802,1.3,1504,0,6.4,336,2.2,8.4
401,2019-02-17,-1.2,-6.8,546,4.2,1511,0,5.4,1222,1.6,303.8
401,2019-02-18,1.4,-5.2,448,6.3,1329,0,3.7,1825,1.2,303.8
401,2019-02-19,1.8,0,529,3.9,1808,5,5.4,1548,1,345.9
401,2019-02-20,2.7,.4,2325,5.6,1543,0,6.6,1054,1.5,306.6
401,2019-02-21,2.4,-2.4,500,8.8,1525,0,4.6,1720,1.1,303.8
401,2019-02-22,3.9,-1.9,300,10.5,1556,0,4.3,1442,1.2,320.6
401,2019-02-23,6.4,-.3,402,13.7,1515,0,5.5,1340,1.1,149.1
401,2019-02-24,6.3,-.8,459,13.6,1300,0,5.3,1306,1.3,180
401,2019-02-25,5.3,1.3,704,9.9,1405,0,6,1418,1.5,323.4
401,2019-02-26,5.7,-1.7,440,11.5,1433,0,5.5,1441,1.4,312.2
401,2019-02-27,8.7,4.7,734,14.7,1355,0,5.4,1428,1.4,140.6
401,2019-02-28,6.6,.8,713,13.3,1449,0,5.7,1540,1.3,329.1
401,2019-03-01,6.6,.3,729,13.1,1433,0,6.2,1508,1.4,337.5
401,2019-03-02,7.8,.1,442,14.5,1437,0,4.4,1328,1.1,109.7
401,2019-03-03,9.6,1.7,643,16.1,1421,0,4.6,1844,1.2,303.8
401,2019-03-04,10.1,6.2,622,16,1447,0,5,1739,1.2,196.9
401,2019-03-05,8.6,4.3,358,14.2,1444,0,4.5,927,1.3,115.3
401,2019-03-06,8.9,5.4,706,12.6,1624,0,5.9,1749,1.5,303.8
401,2019-03-07,7.9,4.1,2327,12.7,1509,0,6.9,1456,1.6,303.8
401,2019-03-08,6.4,0,534,13.2,1359,0,6.2,1427,1.4,317.8
401,2019-03-09,7.3,-1.1,525,14.4,1553,0,5.2,1716,1.3,357.2
401,2019-03-10,10.7,7,641,15.6,1407,0,4.2,1547,1.1,295.3
401,2019-03-11,7,2.6,529,11.7,1515,0,6,2129,1.6,303.8
401,2019-03-12,4.9,1.7,2156,9,1332,0,8.1,1956,2,222.2
401,2019-03-13,4.1,.4,418,8.7,1355,0,9.6,1225,2.1,303.8
401,2019-03-14,5.6,-2.1,457,10.4,1618,0,6.1,1345,1.5,298.1
401,2019-03-15,5.3,.7,2006,12.5,1516,12.5,7.2,1612,1.3,171.6
401,2019-03-16,5.3,1.9,648,9.9,1404,0,5.3,1221,1.4,149.1
401,2019-03-17,6,1,610,12,1503,0,6.6,1306,1.6,323.4
401,2019-03-18,7.2,-.1,602,14.6,1401,0,5.4,1514,1.4,357.2
401,2019-03-19,10.2,2.5,421,17.7,1542,0,4.7,1400,1.3,165.9
401,2019-03-20,10.5,6.1,458,16.5,1401,19.5,4.5,1521,1,194.1
401,2019-03-21,8.1,3.1,2357,12.9,1310,4,8.8,1631,2.2,303.8
401,2019-03-22,4.1,.6,719,8.2,1508,0,8.1,2057,2.7,343.1
401,2019-03-23,3.9,-1.1,613,8.4,1106,2,9.7,1614,2.4,298.1
401,2019-03-24,4.6,-1.9,453,10.1,1311,0,6.8,1651,1.6,329.1
401,2019-03-25,8.2,2.4,319,13.5,1608,0,6.4,1135,1.7,149.1
401,2019-03-26,11.8,6,36,17.6,1505,0,6.8,1245,1.5,306.6
401,2019-03-27,12.7,9,2,18.6,1443,0,7.6,1454,1.9,337.5
401,2019-03-28,10.1,6.9,619,14.9,1511,0,5.4,1445,1.7,295.3
401,2019-03-29,10.1,6.7,558,15.4,1510,0,5.8,1414,1.7,323.4
401,2019-03-30,5.9,3.7,1941,9.5,1133,3,8.2,1809,1.7,351.6
401,2019-03-31,5.3,3.7,713,8.4,1627,0,8.1,2026,2.3,0
401,2019-04-01,6.1,1.6,618,11.3,1544,0,7.5,1304,1.8,300.9
401,2019-04-02,6.8,.2,451,12.7,1625,0,7.3,1557,1.7,312.2
401,2019-04-03,7.7,1.6,603,14.2,1338,0,6.2,1155,1.5,345.9
401,2019-04-04,9.6,1.8,529,16.6,1330,0,6.6,1243,1.9,227.8
401,2019-04-05,11.7,6.3,341,17.4,1353,0,7.2,1125,1.8,317.8
401,2019-04-06,9.8,4.7,528,13.1,1140,0,4.6,1939,1,340.3
401,2019-04-07,13.1,6,533,19.9,1615,0,6,1423,1.4,317.8
401,2019-04-08,12,8.2,445,17.4,1629,0,7.8,1322,2,25.3
401,2019-04-09,9.7,4.7,2340,14.6,1324,19,6.4,935,1.7,140.6
401,2019-04-10,7.5,4.6,21,10.2,1820,3.5,5.1,48,1.3,300.9
401,2019-04-11,9.8,3.6,347,16.2,1413,0,5.6,1415,1.3,340.3
401,2019-04-12,11.5,4.9,446,18.9,1408,0,6.1,1534,1.4,320.6
401,2019-04-13,12,4.7,550,18,1516,0,6.4,1242,1.4,345.9
401,2019-04-14,10.2,7.3,246,14.2,1535,1,7.9,1656,1.7,326.3
401,2019-04-15,11.9,4.6,618,18.8,1443,0,6.7,1342,1.3,337.5
401,2019-04-16,14.9,5.6,459,22.8,1515,0,5.8,1601,1.4,292.5
401,2019-04-17,15.5,8.3,426,22.1,1327,0,6.2,1340,1.5,351.6
401,2019-04-18,13.2,9,431,18,1337,0,6.7,1310,1.4,199.7
401,2019-04-19,14.1,9.9,223,19.4,1600,0,4.7,1209,1.3,177.2
401,2019-04-20,14.8,8.6,420,20.4,1526,0,5.8,1546,1.4,0
401,2019-04-21,15.4,12.5,450,21.3,1618,.5,4.2,1300,1.1,303.8
401,2019-04-22,19.6,9.6,424,28.2,1603,0,4.9,1738,1.2,303.8
401,2019-04-23,20.6,14.5,429,26.5,1518,0,4.5,1213,1.1,118.1
401,2019-04-24,19.1,14.9,402,26.1,1508,7.5,4.8,1516,1.2,326.3
401,2019-04-25,13.6,9.6,2345,17.3,618,10.5,5.1,1157,1.3,135
401,2019-04-26,9.3,7.8,539,10.8,1231,2,4.5,1652,1.1,135
401,2019-04-27,12.3,3.9,456,18.9,1515,0,5.3,1428,1.3,312.2
401,2019-04-28,13.2,9,2354,16.7,1225,0,4.4,1246,1.1,120.9
401,2019-04-29,12.6,7.7,250,17.4,1735,0,3.3,1757,1,123.8
401,2019-04-30,15.4,8.1,358,22.7,1543,0,5.8,1515,1.4,329.1
401,2019-05-01,16.7,10.1,531,22.6,1429,0,7.1,1243,1.6,312.2
401,2019-05-02,16.7,9.3,446,25.8,1513,0,7.3,1448,1.5,317.8
401,2019-05-03,17.8,8.8,447,27.1,1400,0,5.9,1352,1.3,317.8
401,2019-05-04,19.2,10.8,509,27.7,1542,0,5.2,1447,1.2,303.8
401,2019-05-05,19.4,11.6,436,27.3,1316,0,7.1,1403,1.5,317.8
401,2019-05-06,15,10.8,545,19.8,1427,0,7.8,229,2.6,2.8
401,2019-05-07,14.8,7.1,516,22.8,1449,0,6,1303,1.6,309.4
401,2019-05-08,16.2,8.9,529,23.8,1416,0,6.1,1051,1.8,137.8
401,2019-05-09,17,11.3,512,23.7,1429,0,5.8,1225,1.5,11.3
401,2019-05-10,18,8.7,501,26.9,1443,0,6.1,1520,1.4,8.4
401,2019-05-11,20.2,12.2,531,28.2,1419,0,5.6,1436,1.2,334.7
401,2019-05-12,21.2,12.7,501,29.6,1556,0,4.3,1102,1.2,115.3
401,2019-05-13,18.7,14.2,441,24,1322,0,5.6,1604,1.3,284.1
401,2019-05-14,20.2,12.4,459,27.9,1348,0,5.3,1159,1.3,180
401,2019-05-15,21.5,14.5,347,29.2,1439,0,5.7,1727,1.2,306.6
401,2019-05-16,24,15.9,523,31.1,1350,0,5.2,1555,1.4,317.8
401,2019-05-17,23.7,16.8,522,28.9,1644,0,3.7,1022,1,109.7
401,2019-05-18,22.5,18.4,527,25.3,1447,0,10.1,1242,2.5,106.9
401,2019-05-19,19,17.3,454,21.4,1,15.5,6.4,751,1.6,154.7
401,2019-05-20,16.7,12.4,2318,20.4,1222,3.5,7.3,1506,1.7,33.8
401,2019-05-21,17.4,10.8,428,24.7,1357,0,6.2,950,1.9,194.1
401,2019-05-22,20.5,11.3,513,28.4,1435,0,6,1641,1.8,272.8
401,2019-05-23,22.1,13.1,454,30.6,1553,0,5,1310,1.3,289.7
401,2019-05-24,25,15.1,409,34.4,1520,0,4.2,1245,1.3,225
401,2019-05-25,23.5,17.6,520,30.1,1359,0,5.3,1435,1.3,317.8
401,2019-05-26,24.5,16.8,419,31.9,1313,0,5.9,1358,1.3,210.9
401,2019-05-27,18.1,15.8,2351,22.6,220,4.5,8,2222,1.8,84.4
401,2019-05-28,18.6,12.6,506,26.1,1344,0,5.7,1322,1.6,337.5
401,2019-05-29,20.5,12.5,443,28.1,1551,0,6.4,1534,1.5,5.6
401,2019-05-30,20.4,13.6,511,27,1119,0,5.6,2304,1.6,241.9
401,2019-05-31,20,16.1,2356,24.7,1429,0,6.7,1107,1.6,8.4
401,2019-06-01,19,13.4,340,25.3,1632,0,4.4,1508,1.3,219.4
401,2019-06-02,21.6,13.1,441,28.9,1438,0,5.7,1507,1.3,272.8
401,2019-06-03,23.5,15,418,30.4,1747,0,7,1252,1.5,303.8
401,2019-06-04,23,16.8,456,30,1401,0,6.3,1449,1.5,289.7
401,2019-06-05,23.6,17.8,254,30.9,1403,0,6.2,1504,1.4,292.5
401,2019-06-06,21.7,18,459,25.8,1352,7.5,4.3,111,1.1,300.9
401,2019-06-07,20.1,17,400,25.2,1635,48.5,5.3,1448,1.3,53.4
401,2019-06-08,22.2,15.8,417,28.7,1432,0,5.4,1554,1.3,354.4
401,2019-06-09,22,18.3,2359,27.1,1315,.5,5.3,1823,1.5,286.9
401,2019-06-10,19,15.9,218,23.4,1727,4.5,5,1625,1.2,42.2
401,2019-06-11,21.1,17,452,26.1,1707,0,4.1,1412,1.2,28.1
401,2019-06-12,21.9,15.2,446,27.6,1217,0,5.2,1449,1.3,329.1
401,2019-06-13,23.3,15.7,457,28.9,1417,0,5.9,1531,1.6,312.2
401,2019-06-14,23.6,19,503,28.1,1438,0,6.5,1923,1.6,323.4
401,2019-06-15,22.4,17.3,2352,28.2,1557,2,7,1626,2,312.2
401,2019-06-16,21.9,15.6,506,28.2,1437,0,5.9,1626,1.2,326.3
401,2019-06-17,22.1,17.6,422,26.7,1427,0,5.7,1520,1.6,329.1
401,2019-06-18,20.8,16.4,543,25.6,1335,17.5,4.6,1828,1.2,323.4
401,2019-06-19,22.1,19,140,26.3,1451,0,5.3,1753,1.3,331.9
401,2019-06-20,23.6,20.6,2357,28.1,1458,0,5.3,1641,1.4,303.8
