지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
407,2012-01-01,-3.3,-7.5,2354,.4,1150,0,,0,11.2,1637,2.4,255.9
407,2012-01-02,-6.2,-10.7,558,-.9,1509,0,,0,6.4,1749,1.4,247.5
407,2012-01-03,-5.5,-10,508,-.7,1352,0,,0,10.7,2021,1.9,317.8
407,2012-01-04,-7.1,-10.2,2353,-3.8,1526,0,,0,10.4,156,2.7,320.6
407,2012-01-05,-7.3,-13.6,611,-1.1,1533,0,,0,6.1,1447,1.4,272.8
407,2012-01-06,-3.5,-7.6,2400,1.9,1443,0,,0,6.7,1617,1.6,323.4
407,2012-01-07,-5.4,-11.4,717,1.6,1504,0,,0,3.7,1437,1,320.6
407,2012-01-08,-3.9,-8.8,219,.8,1341,0,,0,6.1,1711,1.3,278.4
407,2012-01-09,-1.1,-5.1,2340,2.7,1437,0,,0,6.4,1745,1.3,264.4
407,2012-01-10,-2.9,-8.7,710,1.7,1449,0,,0,7.8,2254,2.2,317.8
407,2012-01-11,-5.6,-10.5,2325,-2.2,1454,0,,0,9.3,31,2.3,312.2
407,2012-01-12,-5.8,-13.5,500,-.4,1642,0,,0,7.2,1654,1.8,205.3
407,2012-01-13,-1.9,-5.8,547,3.3,1410,0,,0,9,1715,2,258.8
407,2012-01-14,-2.7,-10.4,658,3,1511,0,,0,8.7,1412,1.8,236.3
407,2012-01-15,-2.8,-7,723,1.2,1533,0,,0,5.7,201,1.3,317.8
407,2012-01-16,-1.1,-8.7,624,7.5,1555,0,,0,5.1,1300,1.1,11.3
407,2012-01-17,1.2,-3.3,148,7.8,1600,0,,0,5.6,1757,1.1,284.1
407,2012-01-18,-.6,-6.2,753,5,1520,0,,0,3.7,1249,1,59.1
407,2012-01-19,4.1,-2.2,21,8,1333,0,,0,7.7,1705,1.6,30.9
407,2012-01-20,5.1,2.7,2344,8,1331,0,,0,7.9,24,1.5,67.5
407,2012-01-21,2.4,-1.2,2400,5.6,1551,0,,0,8.7,2400,1.3,315
407,2012-01-22,-6,-10.4,2400,-1.2,1,0,,0,9.5,116,3,334.7
