지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
425,2017-01-01,3.6,-1.3,612,7.9,1414,0,5,.8,140.6
425,2017-01-02,5.9,3.4,2352,9.3,1316,.5,6.8,.9,317.8
425,2017-01-03,1.8,-1.6,632,6.7,1335,0,5.2,.9,295.3
425,2017-01-04,3.8,.8,2356,8.5,1504,0,6.4,1.1,278.4
425,2017-01-05,4.7,0,117,8,1524,0,6.4,1.2,11.3
425,2017-01-06,5.6,2.6,2349,9.3,1333,0,6.2,1.4,81.6
425,2017-01-07,4.5,.4,752,9.6,1434,0,4.1,.8,30.9
425,2017-01-08,7.2,3.3,413,11.1,1340,0,7.3,1.3,303.8
425,2017-01-09,2.8,-2.1,2358,5.5,1,0,8.6,2.2,292.5
425,2017-01-10,-2,-6,2332,1.7,1250,0,10.6,2.1,315
425,2017-01-11,-3.2,-9,753,1.6,1447,0,8.9,1.3,309.4
425,2017-01-12,-.8,-4.7,2356,1.6,1158,0,9.1,1.9,295.3
425,2017-01-13,-5.1,-7.8,624,-2,1512,0,9.9,2.1,30.9
425,2017-01-14,-7.8,-10.2,757,-5.5,1506,0,12.3,2.8,317.8
425,2017-01-15,-6.7,-11.7,830,-2,1628,0,7.6,1.6,284.1
425,2017-01-16,-4.6,-10,642,1.5,1608,0,4.1,.9,348.8
425,2017-01-17,-1.9,-7.7,734,3.1,1424,0,3.9,.7,14.1
425,2017-01-18,-.1,-3.1,721,3.7,1547,0,4.5,.8,5.6
425,2017-01-19,-.8,-4.4,604,4.5,1527,0,6,1,320.6
425,2017-01-20,-3.7,-8,2251,-.4,152,4,11.2,2.1,286.9
425,2017-01-21,-4.9,-11.9,433,-.2,2304,.5,6.9,1.2,284.1
425,2017-01-22,-7.7,-10.6,2343,-1.5,1,0,10.7,2.6,28.1
425,2017-01-23,-9.2,-12.9,802,-5.2,1526,0,8,1.8,286.9
425,2017-01-24,-7.8,-14.5,719,-2.3,1452,0,6.1,1.1,264.4
425,2017-01-25,-6.3,-12.7,737,-.2,1500,0,6.5,1,300.9
425,2017-01-26,-1.1,-9.3,728,4.3,2330,0,13.4,1.8,182.8
425,2017-01-27,-2.1,-6.2,2359,4.5,108,8,13,2.3,143.4
425,2017-01-28,-1.9,-8.7,620,3.9,1639,0,4.1,.9,22.5
425,2017-01-29,1.2,.1,2353,3.5,1046,6,6.1,.9,292.5
425,2017-01-30,-4.9,-9.8,2355,.2,6,0,8.7,2,317.8
425,2017-01-31,-5.9,-11.7,419,-.5,1405,0,5.9,1.1,281.3
425,2017-02-01,-3.3,-7,210,.3,1135,0,10.1,2.1,267.2
425,2017-02-02,-2.4,-10.3,729,2.5,1538,0,10,1.4,309.4
425,2017-02-03,1.3,-2.2,731,5.7,1426,0,5.7,.9,284.1
425,2017-02-04,1.3,-2.7,619,4.3,1454,0,4.3,.6,177.2
425,2017-02-05,1.9,-1,2356,3.2,905,1,7.5,1.2,303.8
425,2017-02-06,-.8,-3,757,1.5,1513,0,9.4,2.3,306.6
425,2017-02-07,-1.5,-5.7,500,2.8,1542,0,4.6,.9,267.2
425,2017-02-08,-1.1,-4.8,606,2.3,1351,0,7.4,1.3,306.6
425,2017-02-09,-4.1,-5.8,2232,-1.4,1203,0,10.4,3,261.6
425,2017-02-10,-5.7,-8.8,709,-2.6,1450,0,10.7,3,289.7
425,2017-02-11,-4.1,-8.8,703,-.5,1443,0,8.6,2,0
425,2017-02-12,-2,-8,706,3.1,1504,0,7.4,1.2,295.3
425,2017-02-13,0,-5.6,623,5.3,1531,0,5.7,.8,222.2
425,2017-02-14,.3,-3.9,517,5,1602,0,5.8,1.3,343.1
425,2017-02-15,1.3,-4.5,636,7.5,1534,0,6,1.1,140.6
425,2017-02-16,6.3,-2.4,709,11.1,1424,0,8.9,1.6,115.3
425,2017-02-17,1.7,-4.1,2354,9.9,3,4,9.8,2.7,298.1
425,2017-02-18,-1.7,-6.8,545,2.4,1526,0,8.9,1.8,16.9
425,2017-02-19,2.9,-3.4,559,7,1830,4.5,11.2,2.5,286.9
425,2017-02-20,-.5,-4.2,2348,6.8,128,.5,11.8,3.1,298.1
425,2017-02-21,-.9,-7.9,654,5.5,1554,0,4.7,1,16.9
425,2017-02-22,2.1,0,2355,3.9,840,7,9.4,1.7,309.4
425,2017-02-23,-.4,-3,2350,2.5,1217,0,11.1,2.9,298.1
425,2017-02-24,0,-5.9,547,3.7,1543,0,9.8,1.4,317.8
425,2017-02-25,2.6,-3.1,617,7.5,1409,0,8.6,1.2,115.3
425,2017-02-26,3.6,-1.7,659,8.4,1545,0,6.9,1.3,289.7
425,2017-02-27,3.4,-1.5,553,8.9,1347,0,6.6,1,5.6
425,2017-02-28,4.8,-1.5,635,11.6,1518,0,6.8,1,292.5
425,2017-03-01,5.2,2,2053,11.3,1228,7.5,7.5,1.2,143.4
425,2017-03-02,2.4,-1.2,2352,5.7,1415,1,7.8,2,0
425,2017-03-03,3.2,-2.3,549,9.3,1429,0,7.1,1.4,292.5
425,2017-03-04,4.9,-.6,616,10.8,1447,0,7.2,1,45
425,2017-03-05,5.4,.7,611,10.9,1325,1,8.2,1.2,286.9
425,2017-03-06,1.1,-1.2,647,4.7,9,0,13.5,2.9,286.9
425,2017-03-07,-.5,-2.7,719,2,1259,0,9.5,2.4,253.1
425,2017-03-08,.6,-5.8,600,5.8,1255,0,9.9,1.7,188.4
425,2017-03-09,3.7,-2.4,348,9.5,1241,0,9.5,1.6,160.3
425,2017-03-10,4.4,-1.1,603,10.8,1452,0,8.6,1.2,312.2
425,2017-03-11,6.6,-.6,632,14.7,1453,0,6.9,1,292.5
425,2017-03-12,8.4,3.6,657,14,1331,0,7.3,.9,331.9
425,2017-03-13,7.1,2.1,713,11.1,1539,0,6.5,1.9,289.7
425,2017-03-14,6.4,2.3,448,10.1,1245,0,10.2,2.3,25.3
425,2017-03-15,5.5,0,652,11.4,1454,0,7.1,1.2,315
425,2017-03-16,5.7,-.5,553,12.2,1358,0,6.8,1.2,284.1
425,2017-03-17,7.3,.5,617,14,1537,0,6,1.1,281.3
425,2017-03-18,8.8,4.6,2344,15.5,1336,0,9,1.3,264.4
425,2017-03-19,9.8,2.7,604,16.8,1603,0,5.9,1.1,19.7
425,2017-03-20,9.9,5.2,635,15.2,1501,0,6,.8,303.8
425,2017-03-21,7.7,3.1,554,12,1607,0,9.4,2,281.3
425,2017-03-22,7.4,1.1,634,13,1326,0,7.6,1.3,298.1
425,2017-03-23,8.8,4.5,445,13.7,1453,0,7.9,1.4,337.5
425,2017-03-24,8.2,2.7,427,13.4,1351,0,5.3,1.1,267.2
425,2017-03-25,7.5,3.7,2143,12.5,1325,0,8.4,1.2,298.1
425,2017-03-26,7.2,3.8,4,11.8,1321,0,6.8,1.1,340.3
425,2017-03-27,6.7,3.4,625,11.1,1446,0,12.2,1.3,22.5
425,2017-03-28,6.7,1.3,422,12.5,1347,0,6.4,1.1,298.1
425,2017-03-29,8.4,3.7,403,14,1435,0,6.7,1.3,357.2
425,2017-03-30,10.6,3.4,423,17,1451,0,6.9,1.4,5.6
425,2017-03-31,9.1,6,2330,12.6,1103,.5,6.5,1.4,16.9
425,2017-04-01,8.9,4.6,2344,14.3,1342,0,10.9,1.4,39.4
425,2017-04-02,8.8,2.4,608,15.3,1244,0,7.7,1.4,22.5
425,2017-04-03,10.5,2.9,459,18.9,1327,0,7.5,1.2,295.3
425,2017-04-04,13.6,5.6,536,21.6,1340,0,8,1.4,317.8
425,2017-04-05,12.1,10.6,325,14.9,1211,47,5.8,1.1,75.9
425,2017-04-06,11.3,10.3,851,15,1346,3.5,6,1.2,303.8
425,2017-04-07,14,9.2,542,21.5,1526,0,7.3,1.1,284.1
425,2017-04-08,13,7.6,608,18.9,1459,0,8.4,1.6,312.2
425,2017-04-09,13.9,9.3,609,18.2,1418,.5,7.5,1.7,33.8
425,2017-04-10,15.2,10.6,509,20.5,1656,0,9.4,2.1,90
425,2017-04-11,14.8,11.8,743,19.6,1351,0,10.7,1.8,250.3
425,2017-04-12,11.4,7.3,608,15.8,1401,0,11.9,2.4,222.2
425,2017-04-13,12.5,4.4,542,19.5,1353,0,7.6,1.5,188.4
425,2017-04-14,13.2,9.3,2346,19.2,1032,4.5,14.1,2.3,137.8
425,2017-04-15,15.4,8.8,52,23.9,1354,0,7,1.1,300.9
425,2017-04-16,17.8,11.1,617,24.5,1334,0,8.1,1.2,292.5
425,2017-04-17,13.7,9.6,2355,17.4,840,5,7.9,1.2,45
425,2017-04-18,11.5,8.4,405,17.8,1115,7.5,10.2,1.7,177.2
425,2017-04-19,12.8,8.5,143,18.2,1240,0,9.1,1.7,315
425,2017-04-20,12.3,8.2,2353,18.2,1342,0,6.6,1.1,255.9
425,2017-04-21,12.2,6.2,537,19.7,1357,0,7.6,1.3,253.1
425,2017-04-22,13.8,6.9,441,21,1443,0,8.2,1.3,244.7
425,2017-04-23,13.5,6.7,549,22,1315,0,8.3,1.2,281.3
425,2017-04-24,14.3,7.2,316,21.9,1333,0,9.5,1.7,109.7
425,2017-04-25,16.1,11.5,25,21.2,1232,0,7.9,1.7,326.3
425,2017-04-26,15,9.4,544,20.4,1342,0,12,2.1,22.5
425,2017-04-27,13,6.9,548,20,1303,0,10.7,1.8,261.6
425,2017-04-28,14,7.5,259,21.3,1350,0,9.6,1.9,171.6
425,2017-04-29,16.4,7.6,441,23.7,1255,0,8.8,1.8,292.5
425,2017-04-30,18.6,12.7,2357,27.5,1425,0,8.8,1.9,104.1
425,2017-05-01,18.7,11.5,407,26.3,1322,0,7.3,1.1,61.9
425,2017-05-02,19,12.3,538,26.2,1332,0,4.9,1.2,219.4
425,2017-05-03,19.7,12.3,555,28.4,1323,0,7.2,1.2,278.4
425,2017-05-04,20.4,13.3,333,26.2,1207,0,7.3,1.3,315
425,2017-05-05,20.1,15.8,2314,26.6,1353,0,13.3,1.4,281.3
425,2017-05-06,14.5,9,530,20.4,1221,0,12.1,2.1,230.6
425,2017-05-07,15.3,8.3,316,22.5,1322,0,9.7,1.4,326.3
425,2017-05-08,16.8,9.3,248,23.5,1212,0,6.9,1.4,120.9
425,2017-05-09,16.1,13.7,2044,20.6,1410,1.5,7.2,1.1,45
425,2017-05-10,15.2,12.1,2143,20.4,1301,3.5,6.3,1.1,278.4
