지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
403,2013-01-01,-3.6,-8.5,300,1.9,1428,.5,700,1,7.5,2330,1.3,281.3
403,2013-01-02,-10.1,-13.5,2343,-3.4,1,0,,0,9.3,1434,3.7,289.7
403,2013-01-03,-11.4,-14.6,521,-7.4,1416,0,,0,6.4,1948,2.1,275.6
403,2013-01-04,-9.4,-14.1,716,-4.2,1441,0,,0,4.2,1607,1.5,312.2
403,2013-01-05,-6.1,-12.6,723,-.4,1425,0,,0,5,1509,1.3,289.7
403,2013-01-06,-4.6,-8.7,808,.6,1458,0,,0,4,1614,1.1,320.6
403,2013-01-07,-3.9,-8.6,611,1,1355,0,,0,4.2,1716,1.1,281.3
403,2013-01-08,-3.4,-6.2,806,.7,1248,0,,0,6.2,1445,1.6,329.1
403,2013-01-09,-7.3,-8.8,2325,-4.2,1455,0,,0,6.7,45,2.4,286.9
403,2013-01-10,-6.9,-11,640,-1.8,1535,0,,0,4.3,1642,1.3,272.8
403,2013-01-11,-3,-7.3,6,1.7,1550,0,,0,3.8,1841,1.4,165.9
403,2013-01-12,1.1,-2.3,559,5.3,1417,0,,0,4.9,1432,1.4,317.8
403,2013-01-13,.2,-2.9,753,3.7,1537,0,,0,3.3,1156,.9,11.3
403,2013-01-14,-.9,-3.9,802,2.7,1533,0,,0,7,1409,1.5,275.6
403,2013-01-15,-.8,-5.4,756,3.3,1500,0,,0,4.9,1841,1.2,323.4
403,2013-01-16,-1.5,-4,2357,1.6,1437,0,,0,6.1,1626,1.5,329.1
403,2013-01-17,-4.2,-6.3,742,-.5,1504,0,,0,5,124,1.6,303.8
403,2013-01-18,-2.8,-8.1,653,2.4,1526,0,,0,4.1,1859,1.4,300.9
403,2013-01-19,1.3,-2.2,438,5.4,1522,0,,0,4.5,1309,1.3,315
403,2013-01-20,2.2,-2.4,547,6.1,1632,0,,0,3.8,1159,1,56.3
403,2013-01-21,3,1.9,653,5,134,2.5,1500,14,3.9,1334,1.3,67.5
403,2013-01-22,4.5,2.4,133,6.9,1543,0,,0,4.1,1908,1.3,47.8
403,2013-01-23,2.8,1.9,2342,4.8,4,.5,1100,.5,5.2,1845,1.3,244.7
403,2013-01-24,.1,-5.8,2354,4.1,1347,.5,1000,.5,9.9,2107,2.6,236.3
403,2013-01-25,-7.9,-9.5,910,-5,1502,0,,0,9.5,705,3.3,334.7
403,2013-01-26,-8,-10.9,803,-4.6,1606,0,,0,7.9,749,2.8,244.7
403,2013-01-27,-6.2,-9.6,736,-3.4,1646,0,,0,6.9,1230,2.1,272.8
403,2013-01-28,-2.5,-8.2,609,1.4,1409,0,,0,4.5,1534,1.2,154.7
403,2013-01-29,2.6,.3,406,4.7,1452,0,,0,3.1,1352,1,160.3
403,2013-01-30,5.6,3.2,341,9.5,1326,0,,0,3.3,1517,1,47.8
403,2013-01-31,7.6,3.1,557,11.9,1650,0,,0,5.6,2106,1.1,50.6
403,2013-02-01,8.4,6.4,2400,10,38,7,1300,43,6.8,2013,1.5,323.4
403,2013-02-02,.3,-2.9,2350,6.4,1,0,,0,6.6,1354,2.5,326.3
403,2013-02-03,-2.4,-5,748,-.4,1432,2,2200,6,4.3,538,1.4,348.8
403,2013-02-04,.3,-1.5,2353,3.9,1456,3,200,6,6.4,1533,1.7,315
403,2013-02-05,-.3,-3.5,434,3.2,1541,1,2200,4,3.2,840,1.2,354.4
