지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
413,2019-01-01,-4.1,-7.9,629,-.2,1400,0,7.1,1445,1.6,255.9
413,2019-01-02,-3.8,-8.4,727,-.3,1530,0,5.5,1510,1.4,233.4
413,2019-01-03,-3.1,-7.8,653,1.6,1412,0,4.1,1926,.9,295.3
413,2019-01-04,-.8,-6.7,705,3.5,1447,0,4.6,1449,1.1,275.6
413,2019-01-05,-1.6,-4.4,2342,1.4,2,0,6.1,1312,1.8,255.9
413,2019-01-06,-2.1,-5.4,752,1.8,1541,0,5.5,1458,1.2,317.8
413,2019-01-07,-1.2,-6.2,800,2.9,1516,0,5.1,1229,1.2,272.8
413,2019-01-08,-2.2,-5.2,2357,.8,1345,0,9.6,1728,2.4,303.8
413,2019-01-09,-3.9,-8.5,746,-.1,1627,0,5.1,34,1.1,11.3
413,2019-01-10,-.1,-3.6,614,2.9,1454,0,5.6,1430,1.1,289.7
413,2019-01-11,2.5,-.4,721,6.1,1439,0,3.3,1440,.8,168.8
413,2019-01-12,3.3,-.4,2331,7.4,1538,0,5.8,1652,1.1,309.4
413,2019-01-13,1.5,-3.4,739,6.7,1422,0,4.3,1850,1,323.4
413,2019-01-14,1.4,-2.8,752,4.7,1553,0,3.6,1244,.7,59.1
413,2019-01-15,-.6,-5.7,2325,3.3,140,0,9,1535,2.5,255.9
413,2019-01-16,-4.4,-8.2,716,-1.6,1607,0,6.1,1316,1.8,267.2
413,2019-01-17,.4,-3.5,746,4.4,1421,0,7.3,1327,.8,303.8
413,2019-01-18,.9,-4.5,620,5.5,1553,0,4.7,1603,.3,233.4
413,2019-01-19,3.7,0,720,8.1,1507,0,3,1423,.1,239.1
413,2019-01-20,-.4,-3.9,2315,5,39,0,8.8,1519,2.6,320.6
413,2019-01-21,-.1,-5.9,733,4.4,1559,0,8.1,1513,1.1,225
413,2019-01-22,1.8,-3.2,800,7,1412,0,6.5,1419,.9,250.3
413,2019-01-23,2.3,-2.2,742,7.6,1410,0,9,1411,1.5,312.2
413,2019-01-24,.8,-3.8,754,5.6,1419,0,6,1556,.9,298.1
413,2019-01-25,-.3,-2.8,426,2.8,1337,0,8.1,1259,1.8,320.6
413,2019-01-26,-1.5,-4.9,800,1.5,1632,0,6.7,456,1.9,56.3
413,2019-01-27,.1,-6.2,712,4.4,1357,0,5.6,1843,1.3,255.9
413,2019-01-28,2.1,-1.2,2343,4.4,1434,0,9.5,1221,2.5,312.2
413,2019-01-29,.5,-4.8,717,5.4,1504,0,5.2,1748,.6,284.1
413,2019-01-30,2.5,-2.1,737,6.6,1543,0,5.1,1521,1,261.6
413,2019-01-31,-.7,-4.5,2329,3.4,1,0,8.5,2201,2.3,317.8
413,2019-02-01,-1.1,-6.3,647,3.1,1357,0,7.5,1531,1.5,258.8
413,2019-02-02,2.1,-2.5,416,5.9,1634,0,3.8,1613,.9,81.6
413,2019-02-03,3.6,2.3,252,5.2,1643,25.5,5.9,2040,1.3,306.6
413,2019-02-04,.7,-1.4,812,3.6,1404,0,7.2,1503,2.1,281.3
413,2019-02-05,2.6,-3.4,534,9.4,1451,0,4.1,1241,.8,157.5
413,2019-02-06,5.1,-.5,309,9.5,1445,0,4.4,1626,1,272.8
413,2019-02-07,-.6,-6.4,2346,6.8,1,0,8.1,1259,3,317.8
413,2019-02-08,-4.9,-8.7,720,-1.1,1507,0,5.7,126,1.7,30.9
413,2019-02-09,-4,-6.8,750,-1.2,1621,0,6.6,1249,2.1,300.9
413,2019-02-10,-3.9,-7.9,642,-1,1614,0,4.9,1721,1.5,270
