지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
423,2015-03-09,2.3,-4.8,2357,7.9,3,0,,0,14.7,1549,3.8,270
423,2015-03-10,-2.7,-6.2,622,1,1435,0,,0,16.4,104,4.3,315
423,2015-03-11,1.4,-4.1,711,7.1,1232,0,,0,15.3,1354,3.5,255.9
423,2015-03-12,2.8,-2.8,708,6.6,1357,0,,0,9.2,1448,2.4,185.6
423,2015-03-13,5.7,1.4,719,10.9,1509,0,,0,8.7,1044,2.1,326.3
423,2015-03-14,4,-1.7,649,10.7,1457,0,,0,7.7,1620,1.2,213.8
423,2015-03-15,5.2,-.5,459,11.5,1439,0,,0,7.5,1352,1.3,225
423,2015-03-16,9.2,.8,640,18,1552,0,,0,6.9,1548,1.2,202.5
423,2015-03-17,10.1,5.7,425,16.2,1422,0,,0,6.1,1723,1.2,326.3
423,2015-03-18,10.6,7.5,52,14.3,1302,1,1700,1.5,9.7,1154,3.3,47.8
423,2015-03-19,11.6,5.8,601,19.6,1556,0,,0,8.3,1651,1.8,196.9
423,2015-03-20,12.8,5.7,519,21.1,1341,0,,0,8.9,1521,1.3,208.1
423,2015-03-21,10.9,6,704,17.2,1457,0,,0,8.8,1610,2.1,191.3
423,2015-03-22,7.5,3.2,2312,15,1245,0,,0,12.1,1549,2.8,258.8
423,2015-03-23,5.1,-.2,614,10.8,1546,0,,0,12.5,1745,2.8,329.1
423,2015-03-24,5,-.5,643,11.6,1407,0,,0,9.8,1545,1.8,208.1
423,2015-03-25,6.2,-.3,632,13.2,1430,0,,0,7.4,1600,1.6,208.1
423,2015-03-26,7.2,.9,530,14.1,1445,0,,0,7.5,1246,1.8,182.8
423,2015-03-27,8.1,2.3,542,15.5,1310,0,,0,8.1,1425,1.7,208.1
423,2015-03-28,9.3,1.6,656,16.4,1335,0,,0,7.9,1421,1.6,210.9
423,2015-03-29,9.5,6.9,2329,15.5,1648,0,,0,6.5,1730,1.4,225
423,2015-03-30,12.2,4.5,448,20.5,1435,0,,0,8.8,1346,1.6,233.4
423,2015-03-31,12.7,8.6,402,15.3,1312,2,2100,3.5,6.2,1220,1.4,143.4
423,2015-04-01,13.2,10.2,756,16.8,1614,.5,200,1,13.1,1154,4.2,73.1
423,2015-04-02,15.5,10.4,428,22.2,1508,9,2200,19.5,17.6,2102,5.1,225
423,2015-04-03,10.2,6.7,644,14.4,1525,1,200,2,13,6,2.1,233.4
423,2015-04-04,13.7,9,47,18,1448,0,,0,12.7,633,3.7,101.3
423,2015-04-05,10.9,9.5,1417,13,1,.5,1400,.5,7.1,33,2.1,84.4
423,2015-04-06,10.2,7.1,2333,15.6,1318,0,,0,9.9,1334,2.9,340.3
423,2015-04-07,8.7,5.4,549,12.3,1232,0,,0,8.3,1510,2.8,357.2
423,2015-04-08,7.9,3.3,617,13.5,1310,0,,0,7.9,1636,2.1,19.7
423,2015-04-09,9.2,3,527,15.5,1346,0,,0,7.6,1415,1.4,177.2
423,2015-04-10,10.9,4.3,439,18.5,1506,0,,0,9.4,1132,1.9,315
423,2015-04-11,12.9,5.2,613,20.3,1343,0,,0,7.5,1541,1.4,213.8
423,2015-04-12,14.9,7.7,433,20.2,1438,0,,0,11.6,2353,2.7,92.8
423,2015-04-13,12,7.8,2255,17.2,1309,1.5,2300,4,13.2,119,5.1,50.6
423,2015-04-14,7.4,6.3,2358,8.4,1515,1.5,800,10.5,7.5,1232,2.2,90
423,2015-04-15,11.3,5.8,545,16.9,1533,.5,200,.5,8.7,1150,2.1,202.5
423,2015-04-16,10.7,8.4,1503,15.4,1023,1.5,1400,3.5,14.3,1036,3.4,202.5
423,2015-04-17,10.4,4.6,536,16.4,1313,0,,0,12.6,1300,2.7,199.7
423,2015-04-18,15.1,4.6,510,23.2,1553,0,,0,6.1,1208,1.4,50.6
423,2015-04-19,14.5,11.9,2344,17.5,232,4,1200,14.5,9.5,1643,3.1,101.3
423,2015-04-20,12.2,9.7,2356,16.8,1613,1.5,300,4,7.9,1231,2.5,8.4
423,2015-04-21,13.5,7.3,346,20.9,1442,0,,0,8.9,1512,1.9,210.9
423,2015-04-22,13.3,9.1,12,20.4,1514,0,,0,7.8,1734,2.2,227.8
423,2015-04-23,14.1,7.5,521,21.1,1413,0,,0,9.4,1624,2.7,227.8
423,2015-04-24,15.6,9.5,603,22.8,1516,0,,0,9.7,1333,1.9,343.1
423,2015-04-25,15.4,8.6,428,22.8,1255,0,,0,8,1411,1.9,241.9
423,2015-04-26,17.1,9.3,531,24.7,1414,0,,0,9,1220,2.4,191.3
423,2015-04-27,18.1,11.5,555,25.1,1438,0,,0,9.2,1404,2,185.6
423,2015-04-28,19.5,12,542,26.1,1408,0,,0,7.7,1201,1.8,42.2
423,2015-04-29,17,15.9,1356,18,2008,1,1400,3.5,8.1,1043,2.6,67.5
423,2015-04-30,20.5,14.6,226,27.4,1440,0,,0,7.4,1503,1.6,244.7
423,2015-05-01,20.1,14.2,523,26.2,1331,0,,0,6.7,1618,1.9,191.3
423,2015-05-02,20,14.2,613,26,1404,0,,0,6.4,1202,1.4,202.5
423,2015-05-03,17.5,15.2,2400,19.5,1814,3,400,5.5,6.5,942,1.7,70.3
423,2015-05-04,16,11.7,2333,21,1209,0,,0,15.4,1253,3.2,320.6
423,2015-05-05,13.9,8.1,515,19.8,1258,0,,0,9.4,1326,2.4,230.6
423,2015-05-06,15.4,9.1,401,21.7,1403,0,,0,7.6,1314,1.5,202.5
423,2015-05-07,16.2,9.9,539,24.1,1327,0,,0,9.7,1440,1.8,191.3
423,2015-05-08,16.2,11.3,306,22.1,1441,0,,0,7.4,1606,1.6,194.1
423,2015-05-09,17.3,12.3,522,23.1,1523,0,,0,7.2,1634,1.8,188.4
423,2015-05-10,18.3,12.4,613,25.1,1451,0,,0,6.5,1203,1.4,312.2
423,2015-05-11,18.1,13,447,23.8,1425,7,2200,15.5,11.5,1840,2.6,137.8
423,2015-05-12,13.8,10.5,456,18.5,1432,5.5,100,8.5,17,1307,5.1,216.6
423,2015-05-13,17.3,11.4,124,21.2,1341,0,,0,13.6,950,3.9,216.6
423,2015-05-14,20.2,16.2,216,25.7,1244,0,,0,10.4,1409,2.7,216.6
423,2015-05-15,18.4,15.4,755,23.5,1521,0,,0,7.7,1455,1.7,329.1
423,2015-05-16,17.5,10.8,534,25.7,1257,0,,0,9.4,1645,2.2,210.9
423,2015-05-17,18,10.8,448,24.9,1423,0,,0,7.3,1054,1.8,194.1
423,2015-05-18,17.3,13.4,533,22.1,1237,0,,0,10.5,1450,2.2,194.1
423,2015-05-19,14.7,12.6,2329,16.6,1211,.5,1700,1,7.7,1258,2.6,191.3
423,2015-05-20,16.4,10.5,409,21.6,1419,0,,0,9.2,1245,2.3,337.5
423,2015-05-21,18.1,11.9,447,25.5,1216,0,,0,9.5,1353,2.6,191.3
423,2015-05-22,19.5,13.3,327,27.1,1316,0,,0,8.4,1335,2.2,227.8
423,2015-05-23,20.2,12.5,505,27.6,1500,0,,0,7,1424,1.6,188.4
423,2015-05-24,19.8,12.9,511,27.6,1336,0,,0,8,1444,1.6,191.3
423,2015-05-25,19.3,13.3,513,26.9,1320,0,,0,7.5,1321,2.2,213.8
423,2015-05-26,20.1,13,537,28.8,1455,0,,0,8.6,1553,2,225
423,2015-05-27,22.3,13.1,442,30.4,1444,0,,0,7,1323,1.5,14.1
423,2015-05-28,23.8,15.8,509,30.7,1226,0,,0,8.1,1406,1.5,208.1
423,2015-05-29,23.2,17.5,630,29.1,1249,0,,0,6.9,1444,1.5,213.8
423,2015-05-30,18.7,15.7,2228,22.8,1718,.5,1300,.5,6.9,1447,2.1,317.8
423,2015-05-31,21.1,14.4,530,28.9,1344,0,,0,7.1,1547,1.9,222.2
423,2015-06-01,21.1,14.4,450,28.4,1305,0,,0,9.5,1359,2,213.8
423,2015-06-02,22.4,17.5,444,29.4,1336,0,,0,9.7,1539,1.7,329.1
423,2015-06-03,23,17.2,540,28.8,1541,0,,0,14.6,1031,3.5,326.3
423,2015-06-04,23.2,15.7,533,30.1,1232,0,,0,8.5,1408,1.7,213.8
423,2015-06-05,19.2,17,823,22.2,1202,0,,0,7.2,1411,1.6,112.5
423,2015-06-06,21.7,16.1,520,28,1537,0,,0,7.7,1053,2,222.2
423,2015-06-07,22.6,17.4,418,30.3,1455,0,,0,8.7,1425,1.9,191.3
423,2015-06-08,21.8,17.5,527,26.8,1628,0,,0,8.7,1724,1.6,281.3
423,2015-06-09,21.4,18,2334,26.9,1242,0,,0,8.2,1534,1.9,239.1
423,2015-06-10,24.3,16.7,528,33.8,1537,0,,0,8,1256,1.5,194.1
423,2015-06-11,24.1,20,419,29.6,1202,1.5,2400,4.5,11.3,1429,2.4,216.6
423,2015-06-12,23.2,18.7,529,29.6,1432,.5,200,.5,10.1,1418,2.9,225
423,2015-06-13,24.2,19.7,110,30.1,1325,.5,100,.5,8.9,1830,2.7,196.9
423,2015-06-14,22.4,17.5,556,27.1,1529,16,600,17.5,11.9,510,2,306.6
423,2015-06-15,23.5,19.3,231,29.8,1248,0,,0,8.4,1419,1.6,233.4
423,2015-06-16,23.7,18.5,538,30.4,1415,0,,0,7.3,1501,1.8,191.3
423,2015-06-17,22.4,19,443,30.1,1258,8,1500,9,10.9,1357,1.5,45
423,2015-06-18,24.5,20,121,30.3,1503,8.5,2100,9.5,8.1,2357,2.3,106.9
423,2015-06-19,24.1,21,454,29,1540,0,,0,8.1,12,2.4,90
423,2015-06-20,19.5,17.1,2351,22.9,1102,14,1300,22,7,1027,1.7,208.1
423,2015-06-21,21.8,15.6,516,28.4,1537,0,,0,6.1,1811,1.3,210.9
423,2015-06-22,23.4,18.2,304,28.9,1319,0,,0,7,1554,1.7,219.4
423,2015-06-23,23.9,18.9,522,30.4,1342,0,,0,7.7,1728,1.6,182.8
423,2015-06-24,25,19.6,531,31.7,1316,0,,0,8.5,1706,1.8,196.9
423,2015-06-25,24,19.9,2357,29,1259,.5,2100,2,5.6,1301,1.5,146.3
423,2015-06-26,20.7,17.8,413,25,1610,4.5,500,18,12,1030,4.2,47.8
423,2015-06-27,24.5,18.6,456,30.5,1608,0,,0,10,753,2.5,81.6
423,2015-06-28,24.7,19.7,529,29.8,1510,0,,0,8,1339,1.8,191.3
423,2015-06-29,25.1,19.7,518,30.6,1241,0,,0,7.3,1615,1.8,306.6
423,2015-06-30,24.5,21.3,456,31,1310,0,,0,8.3,1644,1.9,5.6
423,2015-07-01,23.4,20.7,412,27.9,1222,0,,0,11.5,1803,3.1,250.3
423,2015-07-02,23.5,19.7,427,29.4,1452,0,,0,10.9,1551,2.7,222.2
423,2015-07-03,22.5,18.3,523,28.1,1200,0,,0,9.4,1357,2,230.6
423,2015-07-04,22.9,17.3,500,29.7,1401,0,,0,7.5,1535,1.8,205.3
423,2015-07-05,23.4,18.6,516,29.3,1256,0,,0,7.1,1706,2,315
423,2015-07-06,24.5,19,558,30.8,1526,0,,0,7.2,1558,1.6,205.3
423,2015-07-07,25,20.1,519,30.1,1437,0,,0,7.1,1647,1.9,222.2
423,2015-07-08,23.3,21,824,25.5,1648,0,,0,10.2,1716,3.9,64.7
423,2015-07-09,26,22.3,514,31.8,1324,0,,0,9.5,1101,3.2,87.2
423,2015-07-10,28.1,23,243,34.1,1420,0,,0,7.2,1358,1.9,210.9
423,2015-07-11,29.8,24.4,519,35.3,1351,3.5,2200,4,6.4,1615,1.4,270
423,2015-07-12,24.6,23.7,237,26.2,1,7,200,28,12.1,2112,4.2,129.4
423,2015-07-13,22.8,21,1144,25.8,1734,3,300,18.5,14.7,313,4.8,194.1
423,2015-07-14,25.1,21.7,503,31.5,1435,0,,0,8.4,1451,3,188.4
423,2015-07-15,27.6,21.3,523,34.7,1515,0,,0,12.5,2315,2.4,81.6
423,2015-07-16,24.7,21.1,2349,28.6,1629,0,,0,13.3,916,5.5,98.4
423,2015-07-17,24,19.4,506,30.3,1544,0,,0,11.7,18,3.8,81.6
423,2015-07-18,24,22.1,2035,27.6,1514,0,,0,6.9,921,2,205.3
423,2015-07-19,24.8,20.9,640,29.3,1618,1.5,200,4.5,6.7,827,2,67.5
423,2015-07-20,27.3,24.1,444,31.6,1219,0,,0,6.4,1431,1.9,92.8
423,2015-07-21,26.5,23.1,640,29.8,1612,9,500,9,4.6,1432,1.3,323.4
423,2015-07-22,27.4,24.2,343,32.5,1447,0,,0,5.8,1433,1.4,210.9
423,2015-07-23,26.5,24,231,31.5,1310,4.5,2100,7,7.4,2143,1.6,222.2
423,2015-07-24,24.2,22.6,1036,24.8,1,8.5,500,23,8.6,601,1.7,225
423,2015-07-25,24.8,23.8,31,26,1240,17,1700,48,12.5,1629,3.3,208.1
423,2015-07-26,25.8,23.2,723,30.9,1433,18,700,52.5,7.5,34,2.1,182.8
423,2015-07-27,25.9,23.8,529,30.1,1643,0,,0,5.9,1810,1.5,202.5
423,2015-07-28,27.5,24.2,437,32.5,1346,0,,0,8.4,1318,1.9,205.3
423,2015-07-29,26.6,24.2,852,29.3,1551,5.5,800,11.5,6.5,623,2.1,239.1
423,2015-07-30,28.8,25.1,224,34.2,1425,0,,0,10,1501,3.2,230.6
423,2015-07-31,27.7,25.6,2345,32.4,1429,0,,0,8.3,1524,2.1,225
423,2015-08-01,28.3,25.3,45,32.6,1447,0,,0,9.2,1511,2.7,210.9
423,2015-08-02,26.7,23.6,154,30.4,1236,18,200,20,9.8,145,2.4,222.2
423,2015-08-03,27.6,25.2,552,32.2,1413,0,,0,12.8,1331,4.1,196.9
423,2015-08-04,27.6,24.8,518,31.7,1331,0,,0,16.5,1219,4.6,188.4
423,2015-08-05,28.5,25.8,734,33.3,1528,0,,0,11.9,736,3,208.1
423,2015-08-06,29.2,24.5,401,34.8,1335,0,,0,7.1,1457,1.5,329.1
423,2015-08-07,29.7,25.3,442,35.7,1433,0,,0,8.8,1711,1.2,112.5
423,2015-08-08,27.6,23.9,1448,34.4,1201,9.5,1500,10,10,1300,1.9,216.6
423,2015-08-09,26.5,23.3,531,30.4,1308,0,,0,6.4,1548,1.6,216.6
423,2015-08-10,26.7,23.4,440,32.3,1424,0,,0,8.5,1337,1.5,196.9
423,2015-08-11,26.8,23.5,256,32.1,1505,0,,0,8.8,1619,1.6,236.3
423,2015-08-12,26.8,22.3,338,32.6,1415,0,,0,7,1320,1.9,340.3
423,2015-08-13,26,22.1,1222,31.2,1103,.5,2400,42.5,16.3,1218,1.7,81.6
423,2015-08-14,26.3,22.2,234,31.3,1413,0,,0,7.7,1713,1.4,250.3
423,2015-08-15,27.1,23.1,548,32.3,1347,0,,0,6.7,1411,1.3,202.5
423,2015-08-16,25.5,21.2,2133,31.2,1530,16,1900,34,9.5,1715,1.9,78.8
423,2015-08-17,26.7,20.1,453,33,1517,0,,0,6.8,1252,1.9,120.9
423,2015-08-18,27.9,25.2,540,33.8,1531,0,,0,7.8,640,2,87.2
423,2015-08-19,26.5,24.1,321,31.3,1437,0,,0,5.7,1203,1.1,191.3
423,2015-08-20,25.5,24,2355,28.4,1001,1.5,1300,1.5,5.8,1352,1.3,199.7
423,2015-08-21,25.2,22.7,553,29.3,1600,0,,0,6.1,1614,1.3,292.5
423,2015-08-22,25.5,22.4,610,30.5,1305,0,,0,8.1,1536,1.9,227.8
423,2015-08-23,26.4,21.4,538,31.5,1442,0,,0,5.3,1311,1.1,36.6
423,2015-08-24,26.8,23.8,222,30.8,1349,0,,0,13.9,2107,3.8,78.8
423,2015-08-25,21.8,19.6,2005,25.3,1,.5,900,2,11.7,1108,4.2,0
423,2015-08-26,22.3,19.4,153,25.5,1133,0,,0,7.2,217,2.4,340.3
423,2015-08-27,24.6,20.6,2340,30.2,1452,0,,0,7.9,1651,1.9,216.6
423,2015-08-28,23.4,19.1,446,29.3,1607,0,,0,7.4,1533,1.3,196.9
423,2015-08-29,24.3,19.1,530,30.1,1524,0,,0,5.8,1607,1.2,326.3
423,2015-08-30,24.7,20.2,542,30.5,1221,0,,0,6.1,1456,1.3,326.3
423,2015-08-31,25.6,20.6,556,31.2,1545,0,,0,6.9,2244,1.6,98.4
423,2015-09-01,26.3,23.8,601,30.4,1417,0,,0,9.4,1225,3.6,92.8
423,2015-09-02,24.6,21.8,2356,28.5,1203,0,,0,7.8,125,2.1,104.1
423,2015-09-03,23.9,20.5,607,28.9,1432,2,300,2.5,7.4,1608,1.6,323.4
423,2015-09-04,24.5,20.1,539,29.6,1544,0,,0,6.8,1759,1.2,244.7
423,2015-09-05,22.4,18.9,1055,24,1523,19.5,1100,20.5,11.9,1002,2.2,340.3
423,2015-09-06,22.4,19.2,557,26.1,1259,0,,0,11,1741,3.9,39.4
423,2015-09-07,22.9,16.2,613,28.1,1400,0,,0,7.6,1200,2.5,81.6
423,2015-09-08,23.3,18.2,531,28.5,1532,0,,0,12.9,2347,3.5,75.9
423,2015-09-09,22.5,15.2,559,29.3,1510,0,,0,9.3,33,2.8,56.3
423,2015-09-10,22.1,16.9,602,27.8,1425,0,,0,6.6,1132,1.7,14.1
423,2015-09-11,20.7,16.4,2324,25.1,1005,2.5,2000,3.5,7,1931,1.6,303.8
423,2015-09-12,19.3,15.4,603,23.9,1529,0,,0,7.7,1801,1.4,227.8
423,2015-09-13,19.7,14.1,634,25.4,1526,0,,0,7.6,1037,1.7,326.3
423,2015-09-14,21.8,15.9,548,28.2,1415,0,,0,4.7,1404,1.1,160.3
423,2015-09-15,22.6,17.3,534,27.7,1537,0,,0,7.8,1332,1.8,64.7
423,2015-09-16,21.6,16.5,615,26.2,1520,0,,0,8.6,1149,2.3,42.2
423,2015-09-17,21.5,15.6,533,26.7,1506,0,,0,9.4,1218,3.3,101.3
423,2015-09-18,21.6,16.4,502,27.6,1522,0,,0,7.4,16,2.1,67.5
423,2015-09-19,21.7,16.7,640,27.9,1447,0,,0,7.8,1608,1.4,331.9
423,2015-09-20,21.9,18.2,459,28.4,1337,0,,0,8,1408,1.4,230.6
423,2015-09-21,22.1,17.3,619,28.6,1541,0,,0,5.4,1749,1,213.8
423,2015-09-22,23.2,17.3,540,30,1341,0,,0,6.5,1338,1.4,205.3
423,2015-09-23,21.7,18.7,2352,25.3,1208,0,,0,5.4,745,1.2,95.6
423,2015-09-24,22.5,17.3,248,29.2,1542,0,,0,6.1,1339,1.4,61.9
423,2015-09-25,22.5,18.6,429,28.3,1423,0,,0,6.3,1654,1.4,216.6
423,2015-09-26,21.4,17.5,634,27,1458,0,,0,6.9,1354,1.5,323.4
423,2015-09-27,21.1,14.1,630,28.9,1423,0,,0,6.6,1500,1.3,320.6
423,2015-09-28,21.1,15.2,618,27.8,1315,0,,0,7.9,1708,2,2.8
423,2015-09-29,21.4,15.2,659,26.6,1431,0,,0,8.5,1151,2.8,112.5
423,2015-09-30,21.4,19.1,2333,25.3,1427,0,,0,8.9,57,2.2,81.6
423,2015-10-01,16.9,11.5,2357,20.2,17,25,1200,43.5,14.5,2142,3,331.9
423,2015-10-02,17.3,8.4,619,22.5,1412,0,,0,15.6,1507,2.8,216.6
423,2015-10-03,19.1,13,2356,24.2,1259,0,,0,9.3,1527,2.9,244.7
423,2015-10-04,15.8,11.5,643,21.7,1441,0,,0,5.3,3,1.3,334.7
423,2015-10-05,17.5,11.3,642,24.7,1419,0,,0,6.8,1410,1,331.9
423,2015-10-06,18,12,645,25.4,1410,0,,0,6.8,1441,1,250.3
423,2015-10-07,19.2,14.5,725,24.8,1258,0,,0,6,1415,1.2,329.1
423,2015-10-08,19.8,15.1,625,25.3,1314,0,,0,8.8,1956,1.7,258.8
423,2015-10-09,16.2,13.3,2357,19.6,1253,0,,0,9.6,1209,2.6,225
423,2015-10-10,13.1,10.5,2211,17.7,1535,3,700,5,9.4,301,2,326.3
423,2015-10-11,10.7,7,632,15.2,1510,1.5,1800,2,9.4,112,1.8,208.1
423,2015-10-12,12.7,9.1,541,17.8,1445,0,,0,10.8,1438,2.1,267.2
423,2015-10-13,14.7,7.5,617,21.4,1342,0,,0,8.8,1422,1.4,239.1
423,2015-10-14,16.6,10.6,642,23.4,1430,0,,0,6.1,1431,1,205.3
423,2015-10-15,17.2,12,559,24.2,1437,0,,0,5.3,1612,.8,227.8
423,2015-10-16,17.2,12.8,634,23.5,1436,0,,0,6.1,1019,1.1,331.9
423,2015-10-17,17.8,12.7,646,25.1,1509,0,,0,5.8,1237,1.1,309.4
423,2015-10-18,17.4,12.2,633,23.5,1247,0,,0,5.3,1448,1,329.1
423,2015-10-19,17.5,13,503,23.7,1416,0,,0,5.9,1141,1.2,225
423,2015-10-20,18,14,250,23.3,1432,0,,0,5.5,1319,.9,59.1
423,2015-10-21,17.7,13.8,716,22.6,1443,0,,0,5.9,1402,1,317.8
423,2015-10-22,17.1,13.5,535,22.8,1354,0,,0,5.7,921,1.5,45
423,2015-10-23,17.2,13.6,44,21.5,1222,0,,0,7.2,1243,1.7,222.2
423,2015-10-24,16.7,12.6,2358,21.5,1522,11,600,12,8.7,1144,2,0
423,2015-10-25,15.7,10,646,21.2,1434,0,,0,6.3,147,1.5,47.8
