지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
405,2016-01-01,2.9,-1.2,305,5.4,2311,0,4.3,1,174.4
405,2016-01-02,7,2.9,720,10.8,1504,0,5.4,1.1,196.9
405,2016-01-03,7.2,5,320,9.8,1421,0,4.5,.9,160.3
405,2016-01-04,3.3,-1.4,2359,6.7,1317,0,7.1,1.9,317.8
405,2016-01-05,-1.1,-2.9,753,1.9,1427,0,4.6,1.4,261.6
405,2016-01-06,.1,-2.9,206,4.1,1227,0,4.8,1.2,286.9
405,2016-01-07,-1.4,-3.9,800,2.4,1446,0,5.2,1.6,295.3
405,2016-01-08,-1.1,-4.9,539,2.3,1407,0,6.1,1.3,272.8
405,2016-01-09,-.2,-3.7,744,3.5,1417,0,5.8,1.3,286.9
405,2016-01-10,1.6,-1.1,2313,5.2,1441,0,6.1,1.5,258.8
405,2016-01-11,-2.5,-4.5,733,1.1,1416,0,5.5,1.4,284.1
405,2016-01-12,-3.6,-6.4,741,1.4,1356,0,5.6,1.3,289.7
405,2016-01-13,-2.9,-6,158,.8,1440,0,6.5,1.2,267.2
405,2016-01-14,-2.1,-6,242,1.6,1430,0,4.8,1.1,165.9
405,2016-01-15,1.3,-2,714,5.1,1423,0,4.3,.9,0
405,2016-01-16,1.7,0,230,4.2,1535,0,4.2,1.2,95.6
405,2016-01-17,3.2,.6,242,6.4,1511,0,3.4,.9,112.5
405,2016-01-18,-4.9,-10.8,2358,2.3,115,0,9.3,2.9,312.2
405,2016-01-19,-10.9,-13.4,757,-7.4,1437,0,9.3,3.3,275.6
405,2016-01-20,-8.7,-12.5,738,-6,1618,0,4.9,1.2,275.6
405,2016-01-21,-5.7,-8.5,509,-2.1,1456,0,4.6,1.2,22.5
405,2016-01-22,-6.1,-8.6,749,-3,1407,0,5.8,1.5,306.6
405,2016-01-23,-9.7,-14.3,2354,-6.9,1,0,9.8,2.6,292.5
405,2016-01-24,-12.6,-16.2,726,-9.7,1431,0,7.1,2.3,275.6
405,2016-01-25,-7.4,-11.8,107,-3.3,1432,0,4.8,1.2,331.9
405,2016-01-26,-1.6,-6.1,207,2.7,1504,0,4,.8,202.5
405,2016-01-27,.1,-3.4,721,4.4,1412,0,4.5,1,317.8
405,2016-01-28,.8,-4,413,4.2,1602,0,4,.8,61.9
405,2016-01-29,2.8,-.5,518,6.2,1516,0,3,.8,340.3
405,2016-01-30,1.4,-2,730,5.9,1314,0,5.5,1.3,284.1
405,2016-01-31,-2.6,-5.4,2355,1.2,1423,0,5.5,1.7,329.1
405,2016-02-01,-4.7,-7.3,732,-.2,1459,0,5.3,1.7,284.1
405,2016-02-02,-3.6,-7.7,537,1,1442,0,5.7,1.2,261.6
405,2016-02-03,-1,-6.1,509,4.3,1432,0,5.1,.8,267.2
405,2016-02-04,.7,-2.7,240,5.7,1416,0,6.4,1.4,303.8
405,2016-02-05,-.5,-4.5,601,4.3,1444,0,4.9,1.3,272.8
405,2016-02-06,-1.8,-4.5,751,2.5,1432,0,5.7,1.7,295.3
405,2016-02-07,-1.4,-6.2,708,3.3,1426,0,5.1,1,289.7
405,2016-02-08,2.8,-2.1,728,7.3,1428,0,7.2,1.7,171.6
405,2016-02-09,2.3,-1.1,729,6.7,1332,0,6.7,1.7,289.7
405,2016-02-10,3.6,-2.6,621,10.1,1432,0,3.9,.6,104.1
405,2016-02-11,9.5,3.4,430,14.3,1553,0,5.3,1.4,56.3
405,2016-02-12,9.5,7.8,647,10.8,2341,18.5,5.6,1.2,118.1
405,2016-02-13,11.9,5.6,0,16.1,1416,18.5,5.6,1.2,202.5
405,2016-02-14,-1.1,-5.2,2359,5.8,1,1,9.2,2.4,286.9
405,2016-02-15,-4.4,-8.2,700,-.6,1441,0,8.4,2.2,272.8
405,2016-02-16,-1,-4,523,2.8,1531,0,8.5,2,298.1
405,2016-02-17,1.8,-2.8,614,6,1425,0,6.7,1.3,312.2
405,2016-02-18,4.8,.6,447,8.6,1441,0,8.4,2.2,194.1
405,2016-02-19,3.9,1.5,558,5.8,1221,0,3.5,.9,210.9
405,2016-02-20,2.6,-.6,2350,7.5,1243,0,7.4,1.9,278.4
405,2016-02-21,1.1,-1.5,721,4.8,1416,0,6.9,1.8,343.1
405,2016-02-22,2.5,-.3,431,5,1700,0,6.3,1.1,132.2
405,2016-02-23,1.6,-2.7,2342,6.3,1227,0,7.9,2,286.9
405,2016-02-24,-1.8,-4.7,658,2.2,1238,0,6.4,1.7,289.7
405,2016-02-25,1.6,-3.4,217,5.8,1420,0,6.5,1.3,171.6
405,2016-02-26,3.5,-1.1,703,8,1441,0,5.3,1.3,284.1
405,2016-02-27,4.6,2.2,706,8.8,1445,0,5.2,1.2,334.7
405,2016-02-28,2.2,-.5,2336,7,1105,3,6.9,1,315
405,2016-02-29,-2,-3.6,710,0,1453,0,8.4,2.8,281.3
405,2016-03-01,-.9,-4.7,657,2.9,1403,0,5.4,1.5,306.6
405,2016-03-02,4.3,-.3,3,9,1514,0,7.4,1.8,180
405,2016-03-03,8.9,5.1,1,13.4,1621,0,5.2,1.4,137.8
405,2016-03-04,13.8,7.9,526,20,1527,0,5.6,1.5,163.1
405,2016-03-05,12.3,8.7,2354,15.5,949,40.5,8.1,1.5,165.9
405,2016-03-06,9.1,5.7,743,13.8,1512,0,6.1,1.6,275.6
405,2016-03-07,9.6,6.6,438,13,1629,0,5.2,.9,284.1
405,2016-03-08,3.8,-.2,2353,7.9,1,0,6.6,2,281.3
405,2016-03-09,1.1,-1.5,626,5.6,1331,0,7.6,2.4,267.2
405,2016-03-10,.5,-2.2,704,4.5,1451,0,7.9,2.3,275.6
405,2016-03-11,1,-2.6,554,5.6,1459,0,6.5,1.7,30.9
405,2016-03-12,3.5,-.9,324,7.4,1503,0,7.5,1.8,230.6
405,2016-03-13,4.8,3.2,505,7.4,1554,0,4.8,1.1,165.9
405,2016-03-14,5.8,3.1,649,10.1,1536,0,6,1.6,309.4
405,2016-03-15,6.3,.6,603,12.5,1320,0,5.2,1.2,286.9
405,2016-03-16,8.6,4.3,613,13.9,1258,0,5.1,1.1,309.4
405,2016-03-17,10,3.7,535,15.1,1432,0,4.4,.7,14.1
405,2016-03-18,13.9,10.1,1,19.8,1447,0,5,1,264.4
405,2016-03-19,11.8,7.8,636,17.7,1450,0,6.3,1.5,253.1
405,2016-03-20,10.7,6,650,16.4,1408,0,4.9,1.4,312.2
405,2016-03-21,10.4,6.4,545,16.2,1329,0,6.1,1.5,298.1
405,2016-03-22,8.6,4.2,549,14.5,1458,0,5.3,1.6,275.6
405,2016-03-23,8.8,5.6,628,14.2,1307,0,7.5,2,272.8
405,2016-03-24,7.5,3.5,530,13,1449,0,7,1.6,303.8
405,2016-03-25,7.8,3.9,553,12.4,1521,0,5.7,1.4,157.5
405,2016-03-26,7.3,3.4,626,13,1443,0,5.4,1.6,270
405,2016-03-27,8,3.7,541,13.4,1248,0,5.6,1.4,281.3
