지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
401,2013-01-01,-3.7,-7.7,220,.4,1334,.5,700,1,7.2,2349,1.3,241.9
401,2013-01-02,-10.4,-13.8,2400,-3.8,1,0,,0,6.7,110,2.3,351.6
401,2013-01-03,-12.1,-15.1,756,-8.7,1441,0,,0,5.9,2,1.7,340.3
401,2013-01-04,-9.8,-14.4,556,-5.4,1514,0,,0,4.8,1539,1.2,255.9
401,2013-01-05,-6.3,-12.1,722,-.5,1432,0,,0,4.6,1419,1,244.7
401,2013-01-06,-5,-8.1,825,-1.1,1452,0,,0,3.6,1533,1,272.8
401,2013-01-07,-4.3,-8,543,-.5,1322,0,,0,4.3,1624,.9,244.7
401,2013-01-08,-3.8,-6.7,759,-.7,1422,0,,0,4.8,1434,1.2,247.5
401,2013-01-09,-7.7,-9.4,2350,-5.3,1,0,,0,5.6,1331,1.9,264.4
401,2013-01-10,-7,-10.7,540,-3.3,1501,0,,0,4.9,1604,1.3,267.2
401,2013-01-11,-2.9,-7.3,238,.9,1501,0,,0,3.3,925,.9,59.1
401,2013-01-12,1,-2,105,4.5,1416,0,,0,5,1234,1.3,239.1
401,2013-01-13,.1,-2.1,455,3.6,1522,0,,0,2.7,934,.6,56.3
401,2013-01-14,-1,-3.4,710,2.5,1444,0,,0,5.5,1532,1.3,298.1
401,2013-01-15,-1.4,-5,722,2.6,1523,0,,0,3.6,1553,.9,272.8
401,2013-01-16,-1.8,-4.5,2357,.7,1358,0,,0,5.4,1515,1.2,300.9
401,2013-01-17,-4.9,-6.8,733,-2.3,1533,0,,0,4.7,117,1.4,312.2
401,2013-01-18,-3.4,-8.8,657,.3,1524,0,,0,5.6,1454,1.4,250.3
401,2013-01-19,1.4,-1.9,19,5.3,1359,0,,0,4.3,1524,.9,289.7
401,2013-01-20,2.1,-1.6,250,5.2,1636,0,,0,3.8,1157,.8,163.1
401,2013-01-21,2.9,1.4,850,5,43,2.5,1500,16.5,3.6,738,1,47.8
401,2013-01-22,4.3,2.5,541,6.1,1212,0,,0,3.1,1621,.8,25.3
401,2013-01-23,2.6,1.6,2353,4.3,1,.5,300,.5,5.1,1406,1.3,258.8
401,2013-01-24,-.1,-5.6,2356,3.6,1138,0,,0,9.7,1348,2.4,199.7
401,2013-01-25,-8.1,-9.7,2356,-5.6,3,0,,0,7.1,40,2.6,315
401,2013-01-26,-8.2,-10.7,759,-4.9,1508,0,,0,6.3,1539,1.9,241.9
401,2013-01-27,-6.5,-10.3,741,-3.6,1604,0,,0,5.9,1058,1.5,255.9
401,2013-01-28,-2.8,-8.7,530,1,1433,0,,0,3.8,1323,.8,149.1
401,2013-01-29,2.9,.7,1,4.7,1505,0,,0,3,1546,.8,73.1
401,2013-01-30,5.6,3.5,257,9.2,1542,0,,0,3.4,1323,.6,90
401,2013-01-31,7.9,2.6,717,12.3,1438,0,,0,4.1,1816,1,14.1
401,2013-02-01,8.1,4.8,2359,10.7,19,8.5,1400,51,5.2,2327,1.1,250.3
401,2013-02-02,-.1,-3.3,2353,4.8,1,0,,0,6,12,2.2,275.6
401,2013-02-03,-2.6,-4.5,800,-.3,1418,2,2200,6.5,3.7,1700,1,19.7
401,2013-02-04,-.1,-2,2400,2.6,1437,3.5,200,7,5.8,1314,1.5,312.2
401,2013-02-05,-.4,-3.6,401,2.8,1540,1.5,2300,4.5,3.3,1107,.7,123.8
401,2013-02-06,-.8,-1.7,823,.5,1,.5,200,2,5.7,2213,1.4,244.7
401,2013-02-07,-10.1,-12.7,2128,-1.1,41,0,,0,8.6,2333,3.3,261.6
