지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
402,2008-01-01,-6.5,-9.6,736,-2.6,1437,0,5.5,.8,218.8
402,2008-01-02,-5.2,-11.2,702,1.3,1527,0,6.7,.9,224.8
402,2008-01-03,-.8,-6.1,502,7,1433,0,5.3,.7,295.4
402,2008-01-04,-1.7,-7.3,714,3.8,1411,0,3,.6,74
402,2008-01-05,-.5,-5.9,746,6.1,1448,0,5.8,.8,221.8
402,2008-01-06,1,-2.9,1,4.5,1354,0,2.9,.8,40
402,2008-01-07,1.3,-2.2,2357,6.1,1459,0,4.5,.8,219.2
402,2008-01-08,.1,-4.4,340,5.6,1437,0,3.9,.6,5.6
402,2008-01-09,-.7,-3.3,721,2.9,1215,0,8,1.4,8.5
402,2008-01-10,-.9,-6.2,746,5,1454,0,4.2,1,344.6
402,2008-01-11,-1.2,-3.5,804,.2,2221,6.5,6.5,2.1,344.2
402,2008-01-12,1,-3.9,2352,7.4,1211,0,6.3,1.2,9.8
402,2008-01-13,-5.1,-8.7,806,-1.7,1545,0,7.3,1.8,358.3
402,2008-01-14,-3,-6.9,654,2.8,1459,0,5.1,1.2,235
402,2008-01-15,-4.8,-9.4,730,.3,1256,0,5.5,1,223.7
402,2008-01-16,-7,-10.4,744,-1.4,1454,0,6.5,1.3,1.1
402,2008-01-17,-8.4,-13.6,733,-4.6,1459,0,4.8,1.2,32.4
402,2008-01-18,-6.3,-11.2,602,-.3,1454,0,3.1,.9,225.8
402,2008-01-19,-3.9,-9.7,753,2.4,1418,0,4.5,1.1,358.4
402,2008-01-20,1.1,-3.3,328,4.1,1252,0,7.3,2.1,48.1
402,2008-01-21,.4,-1.8,819,2.9,1,.5,9.7,2.4,80.2
402,2008-01-22,-.2,-1.6,742,.6,1612,3.5,6.5,1.6,56.5
402,2008-01-23,-2.4,-8.9,2327,1.8,1249,0,6.5,.9,293.3
402,2008-01-24,-7.4,-11.2,701,-2.5,1558,0,6.7,1.3,2.6
402,2008-01-25,-7,-12.3,620,-1.6,1522,0,4.8,1,13.8
402,2008-01-26,-4.2,-10,738,3.1,1449,0,4.6,.8,240
402,2008-01-27,-2.9,-9.2,747,5.3,1458,0,2.8,.8,76.5
402,2008-01-28,-2.3,-6.1,319,2.2,1441,0,3.2,.7,62.6
402,2008-01-29,-1.1,-5.3,727,4.5,1330,0,6.3,1,232.6
402,2008-01-30,-2.3,-5.7,2359,1.3,1449,0,7,1.1,272.7
402,2008-01-31,-4.5,-9.7,747,.4,1553,0,5.8,1,226
402,2008-02-01,,,,,,0,6.3,.9,236.5
402,2008-02-02,,,,,,0,5.4,.9,355.1
402,2008-02-03,,,,,,0,5,.7,233
402,2008-02-04,,,,,,0,8.6,1.1,229.8
402,2008-02-05,,,,,,0,4.2,.9,213.9
402,2008-02-06,,,,,,0,8.1,.9,233.6
402,2008-02-07,,,,,,0,7.6,1,226.1
402,2008-02-08,,,,,,0,3.6,.8,226.6
402,2008-02-09,,,,,,0,4.1,.7,1.2
402,2008-02-10,,,,,,0,5.9,.8,229.6
402,2008-02-11,,,,,,0,7.5,1,223.2
402,2008-02-12,,,,,,0,5.8,1.2,256
402,2008-02-13,,,,,,0,5.5,1.1,217.1
402,2008-02-14,,,,,,0,7.8,1.2,225.3
402,2008-02-15,,,,,,0,6.5,1.1,245
402,2008-02-16,-4.1,-10.8,609,1.4,1446,0,6.6,1.1,286.4
402,2008-02-17,-3.2,-9.7,714,2.9,1536,0,9.6,1,221.6
402,2008-02-18,-2.7,-9.2,517,4.5,1519,0,4.6,1,220.6
402,2008-02-19,-.8,-8.1,654,5.2,1433,0,5.8,1.1,236
