지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
421,2009-01-01,-3.4,-6.9,534,-.7,1510,0,12.1,3.3,306.3
421,2009-01-02,-1.3,-5.3,742,2.2,1614,0,7.8,1.9,261
421,2009-01-03,.4,-4.1,732,4.6,1606,0,7.7,1.7,258.9
421,2009-01-04,2,-1.1,621,5.5,1530,0,9.4,2.2,250.6
421,2009-01-05,.4,-1.1,746,2.9,1510,0,12.7,2.6,253.1
421,2009-01-06,0,-3.5,810,2.9,1437,0,6.3,2,349.9
421,2009-01-07,1.1,-2.6,652,5.2,1435,0,8.7,2,259.3
421,2009-01-08,.8,-2.3,831,4.2,1404,0,10.1,2.5,266.9
421,2009-01-09,-1.4,-4.6,2338,1,1433,0,14.4,3.7,289.3
421,2009-01-10,-5.3,-7.7,707,-2.6,1546,0,13.8,4.9,296.1
421,2009-01-11,-5.8,-7.3,439,-2.9,1343,0,16.5,4.2,2.2
421,2009-01-12,-5.8,-8.9,543,-2.2,1546,0,18.8,5.5,260.7
421,2009-01-13,-3.4,-6.5,554,-.6,1519,0,10.9,3.1,253.7
421,2009-01-14,-4.3,-6.6,2353,-1.3,40,0,16.9,4.6,347.3
421,2009-01-15,,,,,,0,,,
421,2009-01-16,,,,,,0,,,
421,2009-01-17,-.2,-4.1,651,4,1528,0,6.1,1.4,358.7
421,2009-01-18,3.4,-.3,9,7.3,1542,0,17.5,2.2,356.7
421,2009-01-19,2.4,-.3,449,6,1346,0,13.2,2.9,355.5
421,2009-01-20,,-.2,721,7.9,1416,0,7.1,1.5,356.3
421,2009-01-21,,,,,,0,,,
421,2009-01-22,4.6,-.2,2320,10,1444,0,19.1,3.9,83.6
421,2009-01-23,-6.9,-8.9,2156,-.2,1,0,23.1,5.8,60.1
421,2009-01-24,-6,-9.6,648,-3,1540,0,15.3,2.8,63.2
421,2009-01-25,-2.5,-6.9,534,2.2,1625,0,21.1,3.2,80.3
421,2009-01-26,-1.2,-2.9,2252,2.1,1312,0,12.3,2,39.7
421,2009-01-27,-.4,-5,609,4.5,1528,0,6.8,1,311.5
421,2009-01-28,2.3,-3,748,8,1634,0,5.5,.8,289
421,2009-01-29,4.1,-.8,627,9.5,1519,0,5.7,.4,187.7
421,2009-01-30,6.4,1.8,145,12,1456,0,13.9,3.8,202.8
421,2009-01-31,6.9,4,552,11.9,1431,0,13.7,3.8,191.2
421,2009-02-01,6.2,2.2,643,10.8,1525,0,7.9,1.8,187.2
421,2009-02-02,5.9,1.7,508,9.9,1345,0,10.2,1.9,88.5
421,2009-02-03,6.9,4.9,333,11.6,1516,0,9.8,2.3,78.7
421,2009-02-07,,,,,,0,,,
421,2009-02-08,4.1,-1,711,9.6,1532,0,7.2,2,80.4
421,2009-02-09,6,3.2,322,9.4,1530,0,16.3,3.5,73.7
421,2009-02-10,5.9,4.1,354,8,1639,0,12.3,3.5,71.3
421,2009-02-11,,,,,,0,,,
421,2009-02-12,7.8,2.2,536,11.2,1747,0,8.8,2.7,258.3
421,2009-02-13,10.9,5.5,1852,17.3,857,21.5,31.8,6.7,28.7
421,2009-02-14,5.2,3.6,721,7.3,1255,0,14,3.3,80.5
421,2009-02-15,.2,-4.5,2312,4.5,1,.5,17.9,3.6,77.4
421,2009-02-16,-3.9,-6.5,726,-.4,1545,0,18.1,3.8,192.1
421,2009-02-17,-2.4,-6.1,531,.9,1504,0,13.1,3.4,73.4
421,2009-02-18,-.3,-3.7,432,2.9,1426,0,11.5,3.1,87.5
421,2009-02-19,2.1,-.2,305,5,1539,0,8.7,2.1,19.3
421,2009-02-20,-.6,-4.6,2251,1.8,9,0,20.5,5,65.2
421,2009-02-21,-.4,-5.7,525,4,1518,0,13.5,2.4,37.5
421,2009-02-22,4.4,1.3,253,7.7,1530,0,9.7,2.2,189.1
421,2009-02-23,7.5,1.6,505,12.3,1458,0,10.7,2.1,187.9
421,2009-02-24,8.9,7.1,834,11.2,1434,0,7.2,2,269.5
421,2009-02-25,4.6,1.6,2359,8.5,4,0,14.5,4.3,274.1
421,2009-02-26,4.2,-.2,628,8,1540,0,10.2,2.6,289.9
