지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
402,2007-01-01,1.7,-2.6,123,6,1353,0,2.6,.4,94
402,2007-01-02,1.8,-1,2330,4.5,1506,1,2.6,.6,71.5
402,2007-01-03,4.9,-1.2,116,9.1,1413,0,6.1,1.1,54.1
402,2007-01-04,3.3,-1.5,719,10.4,1358,0,4.5,.9,50.9
402,2007-01-05,2.9,-2.6,615,9.1,1416,0,5.9,1,226.6
402,2007-01-06,-1.1,-4.8,2357,4.1,29,6.5,12.5,2.2,225.8
402,2007-01-07,-4,-7.7,736,-.8,1503,0,5.8,1.2,300.9
402,2007-01-08,-3.5,-7.9,809,.8,1501,0,4.8,1,350.6
402,2007-01-09,-2.8,-7.8,532,3.3,1514,0,3.8,.8,74.7
402,2007-01-10,-1.7,-5.8,749,3.7,1336,0,4,.7,259.3
402,2007-01-11,-3.1,-7.7,724,2.4,1446,0,4.6,.8,214.5
402,2007-01-12,-3.7,-7.3,712,.5,1402,0,5.7,1.1,294.2
402,2007-01-13,-6,-10.8,739,-.9,1534,0,4.3,1.1,345.8
402,2007-01-14,-4.6,-11.5,723,2.8,1542,0,3.4,.6,36.2
402,2007-01-15,-1.8,-7.7,605,4.8,1449,0,2.6,.1,87.4
402,2007-01-16,.7,-2.8,612,6,1502,0,1.8,.1,87.1
402,2007-01-17,1.1,-3.4,649,5.4,1403,0,5.5,.6,300.6
402,2007-01-18,.9,-2.2,2358,4.9,1445,0,5.5,.7,357.7
402,2007-01-19,-1.3,-7.3,655,5.4,1530,0,4,.8,224.3
402,2007-01-20,-.6,-5.7,752,7.2,1511,0,2.7,.6,7.9
402,2007-01-21,0,-6,743,6.6,1600,0,2.2,.4,57.2
402,2007-01-22,1.9,-1.6,2355,6.8,1526,0,4.6,.6,345.6
402,2007-01-23,.8,-4.5,745,6.4,1502,0,2.9,.6,222.8
402,2007-01-24,.5,-4.4,703,6.4,1433,0,4,.7,220.7
402,2007-01-25,-.9,-5.8,746,5.5,1448,0,3.8,.8,232.4
402,2007-01-26,.3,-3.3,305,3.8,1425,0,5.6,.9,230.7
402,2007-01-27,.6,-2.8,740,3.4,1559,0,6.7,.8,218.7
402,2007-01-28,-.7,-5.3,758,5.3,1446,0,3.6,.7,65.7
402,2007-01-29,-.2,-5.7,634,5.3,1538,0,4,.8,316.6
402,2007-01-30,-.5,-5.7,2359,3.3,1229,1,8.1,1.6,329
402,2007-01-31,-3.7,-8.1,747,.5,1334,0,9.1,1.2,225.5
402,2007-02-01,-5.3,-8.8,719,-.8,1529,0,6.6,1,223.3
402,2007-02-02,-5.4,-10.8,712,.1,1536,0,4,.9,226.9
