지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
408,2008-01-01,-5.4,-7.8,707,-1.9,1518,0,7.9,2.4,296.2
408,2008-01-02,-2.4,-6.4,741,1.5,1556,0,8.1,1.8,240.5
408,2008-01-03,1.5,-3.2,458,7.6,1318,0,8.6,1.6,198.1
408,2008-01-04,.9,-3.5,642,4.9,1317,0,4.8,1.4,200.3
408,2008-01-05,2.3,-2,728,6.7,1441,0,7.3,1.3,220.6
408,2008-01-06,4.6,.9,1,8.1,1428,0,2.6,.8,140.5
408,2008-01-07,3.9,2,2359,7.9,1446,0,6.4,1.5,272.3
408,2008-01-08,3,-.5,345,7.1,1423,0,5.9,1.2,225
408,2008-01-09,1.4,-.5,2351,4.4,1206,0,10.3,2,8.6
408,2008-01-10,.9,-3.6,741,6,1357,0,5.1,1.4,6.5
408,2008-01-11,.6,-1.9,722,2.2,2352,2.5,7.1,1.9,4.7
408,2008-01-12,2.4,-2.1,2303,6,1319,0,6.9,1.9,11.3
408,2008-01-13,-3,-6.8,808,0,1525,0,7,1.8,24.7
408,2008-01-14,-1.4,-4.7,746,3.1,1518,0,6.1,1.7,223.6
408,2008-01-15,-2.7,-6,642,2,1343,0,7.6,1.7,263.3
408,2008-01-16,-6,-8.5,2350,-1.8,1442,0,9.8,2.3,263.4
408,2008-01-17,-6.2,-10.5,746,-2.5,1547,0,6.1,1.5,3.5
408,2008-01-18,-3.8,-7.9,728,.9,1423,0,5,1.3,265.2
408,2008-01-19,-1.5,-6.4,744,3.8,1409,0,5.1,1.5,7
408,2008-01-20,2.9,-1.3,333,6.3,1520,0,10.2,1.9,52.9
408,2008-01-21,2,-.3,913,4.6,1,1.5,11.7,3.2,75.6
408,2008-01-22,1.6,.2,717,2.6,2052,3.5,5.6,1.8,14.9
408,2008-01-23,-1.7,-7.4,2313,2.4,39,0,11.1,2.9,234.7
408,2008-01-24,-6.5,-9.7,758,-2.7,1538,0,8.6,2.6,260.7
408,2008-01-25,-4.9,-9,751,.1,1441,0,4.8,1.4,4
408,2008-01-26,-1.6,-6.6,736,3.6,1527,0,5.1,1.5,353.4
408,2008-01-27,-.2,-5.7,756,6.4,1519,0,5.2,1.4,270.7
408,2008-01-28,0,-2.7,359,3.9,1426,0,5,1.3,263.8
408,2008-01-29,.7,-2.4,725,5.4,1425,0,7.9,1.8,241.7
