지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
424,2015-01-01,-7.1,-9.1,804,-3.9,1524,0,,0,13.4,108,3.1,295.3
424,2015-01-02,-5,-7.7,1,-1.4,1532,0,,0,11.3,1208,2.8,286.9
424,2015-01-03,-2.5,-8.5,716,2.3,1541,0,,0,5.6,1742,1.1,213.8
424,2015-01-04,2.2,.4,602,7,1551,0,,0,3.8,1441,.7,45
424,2015-01-05,4,-.9,435,8.2,1524,0,,0,4.5,2201,.8,25.3
424,2015-01-06,-2.1,-5.9,2256,4.5,1,.5,200,1,8.9,807,3,306.6
424,2015-01-07,-4.3,-7.2,801,-.9,1504,0,,0,9.5,210,2,303.8
424,2015-01-08,-4.4,-8.6,818,-.2,1434,0,,0,6.3,1619,1.5,275.6
424,2015-01-09,-1.7,-6.8,809,3,1532,0,,0,7.1,1302,1.3,289.7
424,2015-01-10,.6,-4.8,718,4.9,1529,0,,0,8.8,1421,1.6,317.8
424,2015-01-11,.7,-2.6,2342,4.2,510,0,,0,11.3,1816,3.1,317.8
424,2015-01-12,-1.9,-6,744,3,1438,0,,0,5.5,151,1.6,8.4
424,2015-01-13,.1,-4.8,745,5.4,1452,0,,0,3.1,2040,.9,2.8
424,2015-01-14,2.9,-.1,531,5.7,1459,0,,0,5,2041,1.2,59.1
424,2015-01-15,3.5,.2,741,8.8,1531,0,,0,5.9,1609,1.3,295.3
424,2015-01-16,1.6,-1.8,2356,4.1,1233,0,,0,11.8,1444,3.1,298.1
424,2015-01-17,-2.9,-6.3,708,-.1,1550,0,,0,9.2,1,2.3,320.6
424,2015-01-18,-1.1,-5.9,501,2.8,2322,1.5,2000,4,10.5,2357,1.4,306.6
424,2015-01-19,.8,-3.2,2359,2.9,1155,0,,0,11.8,118,3.1,264.4
424,2015-01-20,-.6,-6.2,804,4.1,1445,0,,0,4.3,16,1.1,53.4
424,2015-01-21,2.5,-1.1,753,6.7,1515,0,,0,4,1826,1,5.6
424,2015-01-22,3.4,1,2356,6.7,1458,0,,0,6,1034,1.6,14.1
424,2015-01-23,1.9,-1.5,800,4.7,1634,0,,0,7,1441,1.6,244.7
424,2015-01-24,3.9,.8,735,8.3,1407,0,,0,6.6,1347,1.1,239.1
424,2015-01-25,3.5,1.1,452,5.5,1339,1,2000,2.5,4.3,1124,.9,160.3
424,2015-01-26,4,1.2,2305,6.9,1449,.5,300,.5,8.6,1901,2.1,292.5
424,2015-01-27,-2.3,-5.8,2313,1.4,1,0,,0,7.3,2039,2.9,300.9
424,2015-01-28,-3.4,-8.2,747,2.8,1544,0,,0,8.7,746,1.9,14.1
424,2015-01-29,-.4,-4.2,345,3,1555,0,,0,4,240,1.3,50.6
424,2015-01-30,-2.2,-5.2,2211,.9,1401,0,,0,9.3,1401,2.6,298.1
424,2015-01-31,-3.5,-7.6,748,1.1,1531,0,,0,5.5,54,1.7,354.4
424,2015-02-01,-2.1,-6.8,727,3.1,1521,0,,0,5.7,122,1.4,22.5
424,2015-02-02,-.2,-4.8,737,5.6,1556,0,,0,4.3,2046,1.1,22.5
424,2015-02-03,1.2,-2.9,458,6.7,1454,0,,0,6,1715,1.2,258.8
424,2015-02-04,1.3,-2.9,755,5.7,1408,0,,0,6.7,1603,1.4,261.6
424,2015-02-05,1,-2.4,757,5.1,1407,0,,0,8.1,1527,1.8,275.6
424,2015-02-06,1.4,-3.1,807,6.1,1502,0,,0,7,1551,1.5,303.8
424,2015-02-07,1.6,-2.4,2400,6.3,1441,0,,0,10.6,2354,2.3,258.8
424,2015-02-08,-8.8,-11.3,751,-2.2,7,0,,0,12.4,1329,4,303.8
424,2015-02-09,-4.4,-11.4,657,.6,1648,0,,0,13.3,1637,2.7,208.1
424,2015-02-10,2.9,-.2,805,5.8,1317,0,,0,10.7,1351,2.5,241.9
424,2015-02-11,3.6,.7,2356,7.5,1539,0,,0,8.3,2344,2,320.6
424,2015-02-12,-1.1,-3.4,708,1.8,1514,0,,0,12.3,1608,3.5,320.6
424,2015-02-13,-.3,-4.1,606,3.6,1558,0,,0,9.6,1443,2.4,306.6
424,2015-02-14,2.2,-2.3,527,6.6,1923,0,,0,6.7,2042,1.3,196.9
424,2015-02-15,8.3,3.2,759,12.7,1536,0,,0,5.5,2304,1.3,56.3
424,2015-02-16,5.4,3.9,2229,8.5,7,1,1400,6.5,4,1858,1.1,56.3
424,2015-02-17,2.7,1.4,906,4.7,38,0,,0,9.7,655,2.7,317.8
424,2015-02-18,1.7,.5,547,3.1,1302,0,,0,6.3,1738,1.8,317.8
424,2015-02-19,2.7,-1.7,712,8,1519,0,,0,7,1851,1.2,281.3
424,2015-02-20,5.1,-.8,654,10.3,1612,0,,0,5,1249,1,199.7
424,2015-02-21,6,4.8,1348,6.8,2335,1.5,2100,6.5,4.2,1008,.8,188.4
424,2015-02-22,4.4,.3,2354,7.3,507,1,100,2.5,10.5,1347,2.4,253.1
424,2015-02-23,1.7,-1.5,643,5.5,1518,0,,0,8.1,120,2,340.3
424,2015-02-24,2.9,-.8,801,7,1608,0,,0,6.8,1314,1.7,284.1
424,2015-02-25,5.8,.8,739,11.9,1606,.5,2400,.5,10.8,1814,1.9,244.7
424,2015-02-26,1.6,-2.7,2206,5.4,206,.5,100,.5,15.8,1500,4.3,230.6
424,2015-02-27,-1.1,-4.9,730,3.6,1556,0,,0,11.1,54,3,303.8
424,2015-02-28,3.1,-1.3,345,6.5,1648,0,,0,6.1,1428,1.1,177.2
424,2015-03-01,3,1.1,734,5.9,1337,0,,0,11.4,1228,3.2,225
424,2015-03-02,4.6,-.9,545,8.9,1451,0,,0,8.9,1437,1.9,236.3
424,2015-03-03,3.1,-.9,2357,6.1,1323,1,1600,4,13.4,2231,2.6,292.5
424,2015-03-04,-1.4,-3.8,601,1.8,1344,0,,0,16.1,129,3.9,300.9
424,2015-03-05,.4,-3.9,652,5.4,1510,0,,0,6.5,332,1.6,303.8
424,2015-03-06,3.2,-2.5,706,9.3,1515,0,,0,6.4,1443,1.4,236.3
424,2015-03-07,4.8,-1.5,706,11.3,1509,0,,0,6.7,1536,1.4,326.3
424,2015-03-08,8,1,721,14.7,1610,0,,0,5,1445,1.1,227.8
424,2015-03-09,3.1,-4.5,2345,9.7,59,0,,0,14.7,1339,4.3,326.3
424,2015-03-10,-2.7,-6.2,648,1.2,1547,0,,0,13.9,148,4.8,326.3
424,2015-03-11,1.5,-3.3,726,7.4,1504,0,,0,15.7,1645,3.5,258.8
424,2015-03-12,3,-1.6,524,6.9,1524,0,,0,10.7,1434,3.4,281.3
424,2015-03-13,6.1,2.3,729,10.6,1507,0,,0,9.8,1442,2.8,30.9
424,2015-03-14,5.1,0,714,11.2,1547,0,,0,8.8,1648,1.7,278.4
424,2015-03-15,6,.7,536,12.5,1510,0,,0,7.7,1527,1.6,236.3
424,2015-03-16,9.7,1.7,741,17.8,1529,0,,0,6,1728,1.1,317.8
424,2015-03-17,11.1,7.1,438,16.1,1431,0,,0,5.5,1929,1.1,45
424,2015-03-18,11.1,9,326,14.9,1254,.5,1700,1,7.5,1316,2,56.3
424,2015-03-19,13.1,6.6,720,20.2,1532,0,100,0,6.9,1835,1.6,292.5
424,2015-03-20,14.3,8.6,626,21.2,1511,0,,0,11.8,1748,1.7,295.3
424,2015-03-21,12.9,7.7,637,17.8,1518,0,,0,8.8,2005,2.1,261.6
424,2015-03-22,9.2,3.8,2335,15,1245,0,,0,15,1623,3.1,303.8
424,2015-03-23,5.8,2,615,10.7,1456,0,,0,14.6,1514,4,289.7
424,2015-03-24,6.3,.5,637,12.2,1521,0,,0,9.4,1624,2.2,272.8
424,2015-03-25,7.5,.9,712,13.7,1557,0,,0,8.2,1647,1.6,284.1
424,2015-03-26,8.8,2.4,636,15.2,1428,0,,0,8.4,1430,2,286.9
424,2015-03-27,10.1,3.8,641,16.4,1452,0,,0,10.9,1225,2.2,255.9
424,2015-03-28,10.3,3.6,549,16.2,1355,0,,0,8.1,1302,2,225
424,2015-03-29,11.8,8.7,304,17.2,1552,0,,0,7.3,1728,1.4,278.4
424,2015-03-30,14,6.8,551,20.8,1516,0,,0,9.2,1600,1.9,241.9
424,2015-03-31,12.8,10.5,545,14.9,1234,2,2200,4,4.7,1208,1.1,208.1
424,2015-04-01,12.7,10.3,842,16.7,1520,.5,100,1,8.8,829,2.3,348.8
424,2015-04-02,14.9,9.1,318,20.5,1502,13.5,2200,29,16.7,2341,2.6,239.1
424,2015-04-03,11.3,7.7,701,15.7,1,1,100,2,15.2,12,1.8,253.1
424,2015-04-04,13.8,9.7,638,18.5,1500,0,,0,7.5,1032,1.6,50.6
424,2015-04-05,10.6,9.3,1349,12.4,9,.5,1500,.5,5.5,304,1.1,14.1
424,2015-04-06,11.2,8.8,626,16.1,1325,0,,0,10.1,1507,2.6,295.3
424,2015-04-07,8.5,6.5,2330,11.6,1052,0,,0,8.9,1558,2.7,53.4
424,2015-04-08,8.7,3.8,639,13.8,1533,0,,0,8.2,1642,2,264.4
424,2015-04-09,9.9,4.2,603,16,1531,0,,0,8.6,1658,1.7,300.9
424,2015-04-10,12.6,5.4,601,19.1,1525,0,,0,9.2,950,2,56.3
424,2015-04-11,14.1,7.7,600,20.5,1359,0,,0,8.8,1556,1.8,278.4
424,2015-04-12,15.3,9.6,633,20.5,1510,0,,0,8.1,2033,1.4,78.8
424,2015-04-13,12.1,8.1,2318,17.1,1313,1,2100,4.5,11.1,942,3.3,64.7
424,2015-04-14,7.2,6,1913,8.8,55,2,900,8.5,6.1,1828,1.6,19.7
424,2015-04-15,11.8,6,22,17.3,1527,.5,200,1,9.3,1216,2,236.3
424,2015-04-16,10.7,8.8,1550,15.5,1033,2,1500,4,17.3,1404,2.4,236.3
424,2015-04-17,11.8,5.5,602,16.5,1221,0,,0,13.5,1354,2.9,272.8
424,2015-04-18,15.5,6.1,545,23.2,1618,0,,0,4.6,1943,.9,244.7
424,2015-04-19,14.6,11.1,2332,18,12,2.5,1200,15.5,7.8,2315,1.8,25.3
424,2015-04-20,12.1,10.6,329,16.1,1558,1,100,5,8.4,30,2.5,8.4
424,2015-04-21,14.4,7.8,535,21.3,1422,0,,0,9.7,1529,1.9,236.3
424,2015-04-22,15.2,9.6,515,20.8,1524,0,,0,9,1333,2.1,286.9
424,2015-04-23,15.4,8.9,610,20.4,1518,0,,0,11.3,1225,2.4,292.5
424,2015-04-24,16.7,11.2,627,23.2,1546,0,,0,10.1,204,2.2,233.4
424,2015-04-25,16.6,9.7,541,23.4,1440,0,,0,9,1359,1.8,225
424,2015-04-26,18.1,10.8,448,24.9,1442,0,,0,9.5,1742,2.4,250.3
424,2015-04-27,19.2,13.3,601,25.4,1348,0,,0,10.5,1556,2.2,233.4
424,2015-04-28,20.8,12.7,540,26.7,1654,0,,0,5.1,1847,1.2,284.1
424,2015-04-29,17.6,16.2,836,21.4,16,.5,700,2.5,4.7,19,1.3,210.9
424,2015-04-30,21.3,14.9,533,28.1,1513,0,,0,6.7,1756,1.3,261.6
424,2015-05-01,21.7,16.5,556,27.4,1538,0,,0,7.9,1553,2.1,278.4
424,2015-05-02,21.2,16.5,618,26,1350,0,,0,7.4,1542,1.8,317.8
424,2015-05-03,18.2,17.2,542,19.6,1813,1,500,2,7.1,726,1.9,14.1
424,2015-05-04,17.2,13.7,2348,20.8,1214,0,,0,16,1354,3.8,300.9
424,2015-05-05,14.9,8.9,548,20,1452,0,,0,9.6,1227,2.6,239.1
424,2015-05-06,16.2,10.6,549,22.3,1531,0,,0,6.7,1832,1.8,244.7
424,2015-05-07,17.1,11.4,553,24.5,1359,0,,0,13.3,1632,1.7,306.6
424,2015-05-08,17.1,11.6,600,22.7,1451,0,,0,7.3,2137,1.7,247.5
424,2015-05-09,18.6,14.9,431,23.5,1556,0,,0,8.6,146,2.6,258.8
424,2015-05-10,19.4,14,604,26,1435,0,,0,7.1,1615,1.9,250.3
424,2015-05-11,18.7,15.4,458,23.7,1503,9,2200,20,8.9,1942,1.7,126.6
424,2015-05-12,14,11.1,522,17.7,1543,4.5,100,13,15.4,1557,4.4,244.7
424,2015-05-13,18.2,12.6,151,22,1259,0,,0,14,1201,4,233.4
424,2015-05-14,20.9,14.8,623,26.9,1341,0,,0,10.1,1329,2.1,244.7
424,2015-05-15,20.2,17,652,24.6,1658,0,,0,6.9,1623,2.3,295.3
424,2015-05-16,19.4,12.6,602,26,1346,0,,0,10,1511,2.4,225
424,2015-05-17,19.1,12.8,535,25.2,1446,0,,0,6.7,1541,1.8,281.3
424,2015-05-18,18.3,14.5,533,22.9,1251,0,,0,9.3,1524,2.1,244.7
424,2015-05-19,15.5,13.8,2325,17.7,1423,.5,1700,1,8.6,1607,2.7,270
424,2015-05-20,17.2,10.8,443,22.5,1522,0,,0,9.1,1543,2.2,278.4
424,2015-05-21,19.9,13.7,607,26.6,1307,0,,0,11.2,1422,2.6,255.9
424,2015-05-22,20.9,13.9,530,27.6,1359,0,,0,10.3,1904,2.5,264.4
424,2015-05-23,21.4,14.5,556,27.9,1516,0,,0,8,1329,1.9,295.3
424,2015-05-24,21.7,14.7,554,29.3,1403,0,,0,8.4,1534,1.8,272.8
424,2015-05-25,22,15.4,522,29.6,1447,0,,0,8.1,1418,1.9,281.3
424,2015-05-26,22.8,15.6,509,30.5,1406,0,,0,10.4,1523,2.2,284.1
424,2015-05-27,23.7,15.6,533,31.1,1426,0,,0,8,1747,1.9,278.4
424,2015-05-28,24.8,17.4,549,32.3,1346,0,,0,9,1438,1.8,295.3
424,2015-05-29,24.2,19.4,523,29.7,1247,0,,0,9.3,1309,1.9,272.8
424,2015-05-30,20.6,18,2333,23.2,1654,0,,0,7.2,1519,2,351.6
424,2015-05-31,22.4,15.8,408,30.2,1624,0,,0,6.8,1656,1.4,244.7
424,2015-06-01,22.4,16.5,537,28.7,1338,0,,0,10.2,1451,1.8,236.3
