지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
418,1999-01-01,-.7,-5.3,721,4,1346,0,4.9,1,332.7
418,1999-01-02,2.9,.6,738,5.6,1714,0,4.5,1.3,330.4
418,1999-01-03,2,-2.6,707,9.2,1436,0,5.7,1.1,326.6
418,1999-01-04,2.6,-2.1,520,8.9,1521,0,5.7,.9,326.6
418,1999-01-05,3.9,-.2,709,8.5,1521,0,4.1,1,135.9
418,1999-01-06,3.4,.2,2338,6.1,1016,1,9.2,1.9,332.2
418,1999-01-07,,,,,,0,,,
418,1999-01-08,,,,,,0,,,
418,1999-01-09,-8.6,-11.2,750,-5.2,1542,0,11.6,4.5,327.6
418,1999-01-10,-5.8,-9.5,754,-1.8,1411,0,10.3,3.3,332.7
418,1999-01-11,-5.4,-7.8,743,-1.7,1619,0,8.7,2.7,329.9
418,1999-01-12,-4.8,-7.9,622,-1.5,1556,0,6.3,1.9,329.4
418,1999-01-13,-2.8,-6.3,606,1.7,1444,0,7.4,1.8,270.5
418,1999-01-14,-2.5,-4.7,232,.1,1405,0,6.8,1.8,331.8
418,1999-01-15,-1.9,-5,743,1.8,1620,0,7.5,2.1,332.7
418,1999-01-16,-1,-4.5,613,2.5,1531,0,6.8,1.1,294.3
418,1999-01-17,-.3,-3.7,746,4.6,1424,0,5.5,1.7,263.8
418,1999-01-18,2.4,-1,550,6.3,1525,0,5.6,2,136.8
418,1999-01-19,2.8,-1.8,2345,6.8,1521,0,9.2,2.1,330.4
418,1999-01-20,-2.3,-4.9,800,1.4,1546,0,9.2,2.8,263.8
418,1999-01-21,0,-5.4,526,5.4,1435,0,9.8,1.6,265.6
418,1999-01-22,5.6,2.3,231,7.8,1344,0,9.8,1.7,265.6
418,1999-01-23,6.3,3.7,110,8.4,1713,0,6.7,1.9,66.5
418,1999-01-24,6.8,.9,613,12.7,1536,0,6.6,1.2,96.9
418,1999-01-25,5.3,1.4,2338,7.6,1446,3,13.4,2.8,263.4
418,1999-01-26,4.4,-.6,308,9.2,1449,0,10.7,1.6,256.3
418,1999-01-27,4.1,-1.9,2349,8.1,1448,1,10.9,2.8,327.5
418,1999-01-28,-1.9,-4.7,744,.6,1621,0,9.9,2.4,333.6
418,1999-01-29,-5.2,-8.4,2340,-1.9,6,0,10,2.9,294.3
418,1999-01-30,-4.6,-9.7,508,-.6,1540,0,5.6,1.4,329.9
418,1999-01-31,-.1,-4.4,555,3.9,1607,.5,6.4,2.2,115.7
418,1999-02-01,2.6,.1,2349,6,1603,0,6.8,1.9,330.8
418,1999-02-02,-3.3,-8.2,2349,.2,1,0,15.2,4.6,330.4
418,1999-02-03,-7.6,-11.7,732,-3.6,1549,0,13,3.8,335
418,1999-02-04,-3.7,-7.7,429,.6,1641,0,8.5,2.1,325.2
418,1999-02-05,-1.1,-5.3,607,4,1419,0,9.2,1.8,254.4
418,1999-02-06,.2,-4.6,738,4.8,1416,0,6.3,1.3,251.2
418,1999-02-07,3,-.4,30,8.2,1626,0,5.6,1.2,235.2
418,1999-02-08,3.7,.5,0,7.6,1343,0,5.6,1.2,235.2
418,1999-02-09,2.2,-1.4,816,7.2,1556,0,7.1,1.8,254.9
418,1999-02-10,1.5,-1.4,749,5.7,1346,0,6.4,1.5,265.7
418,1999-02-11,.5,-2.8,601,4.9,1312,0,11.1,2.4,327.5
418,1999-02-12,-4.4,-6.5,753,-1.9,1,0,14.1,5.2,293.8
418,1999-02-13,-3.8,-8,738,.8,1439,0,7.2,2.2,330.4
418,1999-02-14,-1.3,-3.7,909,1,2248,0,6.3,2.5,109.6
418,1999-02-15,3.8,.9,5,8.8,1457,0,5.3,1.1,335.1
418,1999-02-16,4.7,.5,627,10.5,1606,0,6.8,1.2,269.9
418,1999-02-17,7.8,4.4,339,9.6,1554,0,8.1,1.5,256.8
418,1999-02-18,2.6,-2.2,2330,7.6,1404,0,9.9,3.1,255.9
418,1999-02-19,-1.3,-4.2,737,2.4,1502,0,10.7,3,266.6
418,1999-02-20,-2.2,-4.6,2359,1.4,1625,0,10.3,3.8,325.7
418,1999-02-21,-1.2,-5.2,708,3.6,1643,0,10,2.8,329.9
418,1999-02-22,3,-1,129,7.9,1633,0,10,1.5,264.7
418,1999-02-23,4.6,.9,547,8.6,1515,0,5.7,1.4,81
418,1999-02-24,5.2,3.2,755,7.6,1831,0,6.8,2.2,150.8
418,1999-02-25,5.6,1.7,726,9.1,1414,0,5.7,1.3,248.3
418,1999-02-26,5.5,2.8,353,9.1,1515,0,11.6,1.7,331.3
418,1999-02-27,-1.5,-3.4,817,3.7,1,0,15,5.2,330.9
418,1999-02-28,.9,-4.1,343,5.1,1330,0,9.9,1.8,242.8
418,1999-03-01,,,,,,0,,,
418,1999-03-02,6,.2,716,11.6,1602,0,6.5,1.6,332.7
418,1999-03-03,7.8,3.2,514,13.5,1528,0,6.9,1.3,258.7
418,1999-03-04,10.5,4.4,331,18.7,1557,0,5.1,.9,238
418,1999-03-05,6.5,.6,2359,13,312,5.5,12.2,3.2,249.8
418,1999-03-06,5.1,-.3,225,10.4,1621,0,6.3,1.4,331.8
418,1999-03-07,4.9,1.6,743,9.7,1517,0,7.8,3,329.4
418,1999-03-08,3.6,2.4,528,6.7,1426,0,7.4,2.2,276.1
418,1999-03-09,3,.2,419,6.6,1549,0,5.4,2,336.5
418,1999-03-10,4.2,1.7,603,8.4,1324,0,8.1,1.9,330.8
418,1999-03-11,2.4,-1.8,624,7.3,1416,0,8.3,2.7,330.4
418,1999-03-12,6.1,.6,518,11.9,1516,0,6.1,1.4,136.3
418,1999-03-13,9.1,3.7,723,15.8,1437,0,5.8,1.8,333.6
418,1999-03-14,9.9,5.2,430,14.4,1914,0,10.4,1.5,58.1
418,1999-03-15,9.4,7.5,706,11.6,1650,0,10.9,3.8,59.4
418,1999-03-16,9.8,5.3,654,16.9,1356,0,6.9,1.8,256.3
418,1999-03-17,11.5,6.6,436,16.3,1311,0,7,1.3,273.6
418,1999-03-18,10.8,10,742,13.7,1105,38,10.5,2.4,23.8
418,1999-03-19,6.8,3.7,2116,10.2,4,0,14,5.9,129.7
418,1999-03-20,6.6,3.3,500,12.3,1411,0,10.6,2.7,63.2
418,1999-03-21,1.8,-2.4,2359,6.3,19,2.5,15.7,4.6,327.6
418,1999-03-22,-.5,-5.1,624,4.6,1703,0,10.9,3.4,333.2
418,1999-03-23,3.7,-1.4,645,8.8,1516,0,6.6,1.7,329.8
418,1999-03-24,6.2,2.1,651,10.8,1225,0,5.5,1.8,121.8
418,1999-03-25,8.9,3.8,541,15.7,1637,0,6.1,1.5,327.6
418,1999-03-26,8.9,7.2,824,11.3,1538,4.5,10.7,2.3,89.4
418,1999-03-27,8.3,4.3,640,13.4,1414,0,10.8,2.8,332.7
418,1999-03-28,4.1,.6,2326,8.2,1618,0,11.4,3.4,333.7
418,1999-03-29,3.7,-1,629,7.7,1522,0,5.2,1.6,337
418,1999-03-30,8.6,3.6,611,16.3,1442,0,5.9,1.7,335
418,1999-03-31,10.9,5.1,411,16.3,1254,0,8.1,1.2,336.5
418,1999-04-01,9.6,7.6,524,12.8,1152,8,5.9,1.7,139.6
418,1999-04-02,8.8,5.1,2356,13.5,1650,0,11,3.9,295.7
418,1999-04-03,7.1,3.3,550,11.8,1407,0,8.6,1.6,239.9
418,1999-04-04,9,4.4,649,14.2,1308,0,12.2,3,255.4
418,1999-04-05,10.4,7.3,624,16.9,1526,11,12.3,3.5,133.5
418,1999-04-06,7.6,4.9,2358,10.6,1315,0,11.2,3.1,154.6
418,1999-04-07,,,,,,0,,,
418,1999-04-08,,6.8,340,18.4,1458,0,6.7,1.5,339.3
418,1999-04-09,11.3,9.1,158,14.4,1527,24.5,12.2,2.7,80.1
418,1999-04-10,13.7,11,645,17.6,1432,15,14.4,4.9,70.7
418,1999-04-11,14.6,6.9,545,22.6,1433,0,6.4,2,272.7
418,1999-04-12,11.1,8.9,2339,14,5,16.5,8.8,2.1,322.9
418,1999-04-13,8.1,6.2,707,10,1805,3,13.3,3.3,276.2
418,1999-04-14,10.1,6,621,15.9,1544,0,10.6,3.3,327.5
418,1999-04-15,12.8,7.2,633,19.6,1340,0,9.9,2.2,243.6
418,1999-04-16,12.5,10.9,550,17.1,1412,0,9.3,1.9,265.2
418,1999-04-17,15.8,10.6,600,21.2,1716,0,5.5,1.6,125.5
418,1999-04-18,18.1,10.6,527,25.2,1452,0,7.2,1.6,344.5
418,1999-04-19,18,11.7,553,25.3,1355,0,7.5,2,344
418,1999-04-20,17.2,11.9,520,23.4,1523,0,6.1,1.6,310.2
418,1999-04-21,17.9,14.2,20,24.7,1247,0,8,2.5,342.1
418,1999-04-22,18,12.3,517,23.2,1459,0,7.4,2,344
418,1999-04-23,19.4,13.1,548,26.3,1604,0,8.7,2.1,342.6
418,1999-04-24,20,14.7,524,29.8,1330,0,7.9,1.9,338.4
418,1999-04-25,20.8,15,220,28.4,1626,0,7.8,1.6,277.9
418,1999-04-26,19.9,16.4,559,26.4,1506,0,9.9,2.4,282.6
418,1999-04-27,14.3,10.8,2211,18.5,1124,0,11.3,2.6,259.1
418,1999-04-28,13.8,10.7,259,20.5,1254,0,9.6,2.7,270.9
418,1999-04-29,15.1,10,603,21.7,1633,0,10,2,277.4
418,1999-04-30,16.2,11.8,613,23.4,1358,0,9.9,2.2,270.4
418,1999-05-01,15.3,12.7,512,19.6,1411,0,10.9,2.7,266.1
418,1999-05-02,16.8,12.1,443,22.8,1558,0,7,1.8,269.5
418,1999-05-03,14.9,13.2,439,17.6,2,44,9.9,2.5,166.3
418,1999-05-04,17.9,13,537,24.4,1218,0,9.5,2.6,293.7
418,1999-05-05,16.7,11.3,550,22.4,1628,0,8.2,2.2,345.8
418,1999-05-06,16.2,11.1,539,21.6,1525,0,10.5,2.2,285.3
418,1999-05-07,17,13.8,610,21.9,1133,0,.6,0,283.8
418,1999-05-08,18.2,12.9,554,25.2,1510,0,.6,0,283.8
418,1999-05-09,17.7,14.5,428,25.2,1323,0,.6,0,300.1
418,1999-05-10,18.4,14.6,105,23.4,1510,0,.6,0,300.1
418,1999-05-11,17.5,14.3,554,24.1,1607,0,.2,0,347.7
418,1999-05-12,17.8,12.8,523,24.1,1412,0,.3,0,244.2
418,1999-05-13,18,12.3,349,25.7,1535,0,.5,0,321
418,1999-05-14,18.6,14.7,630,25.6,1532,0,.4,0,324.3
418,1999-05-15,16.1,15.3,539,17.4,1805,0,.2,0,292.5
418,1999-05-16,19.4,14.1,600,25.5,1554,0,.5,0,340.7
418,1999-05-17,21.3,15.4,330,26.4,1637,0,.2,0,123.2
418,1999-05-18,17.2,12.7,2247,22.8,25,25,.4,0,106.3
418,1999-05-19,13.3,11.4,525,15.8,1906,2,.6,0,293.6
418,1999-05-20,16.3,12.2,415,22.4,1354,0,.4,0,275.1
418,1999-05-21,20.1,13.2,603,27.6,1611,0,6.3,1.1,276
418,1999-05-22,20.5,16.3,421,27.6,1449,0,7.3,1.9,341.2
418,1999-05-23,21.2,16.9,232,26.4,1434,0,5,1.4,145.2
418,1999-05-24,15.6,13.5,2213,20.8,1,19.5,8.7,2.8,78.2
418,1999-05-25,16.3,12.7,548,20.7,1551,0,11.7,2.6,268.1
418,1999-05-26,16.2,14.1,445,17.9,1829,.5,7.8,1.6,272.7
418,1999-05-27,15.9,12.5,1141,20.5,1546,2.5,11,2.4,309.3
418,1999-05-28,15.6,12.3,252,21.7,1525,0,10.4,2.9,268.5
418,1999-05-29,17.8,12.6,453,24.3,1438,0,8.1,1.8,301.3
418,1999-05-30,20.7,14.5,517,27.4,1443,0,5.6,1.9,349.1
418,1999-05-31,21.7,15.9,519,28.4,1326,0,7.7,1.6,346.8
418,1999-06-01,20.1,18,2322,21.8,1210,20,9.9,2.1,247.4
418,1999-06-02,19,17.2,509,22.3,1807,28,5.8,1,126.5
418,1999-06-03,21.7,16.6,524,27.1,1218,0,6.2,1.5,348.2
418,1999-06-04,23.4,17.8,438,29.4,1703,0,6.7,1.8,341.6
418,1999-06-05,,,,,,,,,
418,1999-06-06,22,19.7,536,24.8,1032,.5,6.9,1.2,312.2
418,1999-06-07,23,18.1,457,29,1613,0,7.7,2.2,286.8
418,1999-06-08,23.7,18.2,512,30.5,1503,0,7.7,2,263.8
418,1999-06-09,23.1,18.6,323,31.7,1522,0,7.8,2.2,340.2
418,1999-06-10,23.6,19.9,352,29.9,1346,0,7.4,1.9,350.1
418,1999-06-11,22.1,17.4,552,28.2,1707,0,7.3,2.7,343.5
418,1999-06-12,23,17.2,545,30.1,1348,0,9.5,2.3,298.1
418,1999-06-13,23.7,18.4,338,30.3,1633,0,7.3,2.3,345.4
418,1999-06-14,24.7,18.9,526,30.5,1705,0,7,1.9,346.3
418,1999-06-15,23.6,20.5,243,28.3,1115,0,9.4,1.8,344
418,1999-06-16,19,18,1237,22.4,10,8.5,9.4,1.9,344
418,1999-06-17,20.7,17.5,341,23.6,1303,0,5.2,1.6,141.5
418,1999-06-18,22.3,19.3,459,28,1502,0,8,1.9,268
418,1999-06-19,21.5,17.9,550,26.9,1519,0,6.7,1.8,308.8
418,1999-06-20,21.9,18.1,546,27.5,1641,0,7,1.5,270.9
418,1999-06-21,23.3,18.5,2255,29.8,1619,11,8.6,2.2,76.4
418,1999-06-22,25,20.1,48,31.8,1437,0,7.4,2.6,94.6
418,1999-06-23,20.6,18,2239,24.9,1,19.5,9.9,3.2,97
418,1999-06-24,21.6,17.2,153,26.8,1329,0,8.1,2.1,266.1
418,1999-06-25,23.6,19.9,53,30.5,1440,0,8.3,1.7,272.7
418,1999-06-26,24.9,21,154,31.2,1258,0,6.4,2,336
418,1999-06-27,24.9,21.1,36,31.4,1246,0,7.7,2.1,263.3
418,1999-06-28,26.5,21,354,34,1615,0,5.8,1.3,266.6
418,1999-06-29,27.2,23,346,34.2,1500,0,9.8,2.4,108.2
418,1999-06-30,26.6,22.7,622,32.9,1300,0,7.9,2.7,284.5
418,1999-07-01,25.5,22.6,441,29.2,1504,0,7.2,2.3,151.3
418,1999-07-02,25.4,23.5,507,28.3,1525,0,9.4,3.7,98.8
418,1999-07-03,25.7,22.1,518,32.5,1414,0,7.5,2.3,124.6
418,1999-07-04,26.1,23.3,705,31.5,1332,0,8.5,1.7,346.8
418,1999-07-05,25.7,22.5,455,31.8,1540,0,6.7,2.1,124.5
418,1999-07-06,26.2,23.2,558,33,1436,0,7.1,2.2,273.7
418,1999-07-07,25.8,23.3,703,33.5,1522,0,8.3,2.2,339.3
418,1999-07-08,25.9,23.1,631,28.6,1645,0,11.2,4.8,149.4
418,1999-07-09,23.6,20.4,2250,26.6,1836,12.5,10.4,4.9,151.8
418,1999-07-10,22,19.2,854,25,1706,21.5,10.4,3.9,129.8
418,1999-07-11,24.5,20.8,521,29.1,1536,0,10.9,4.1,129.3
418,1999-07-12,23.9,20,457,27.9,1249,0,10.9,3.9,129.3
