지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
418,2015-03-09,2.7,-4,2339,8.9,20,0,,0,14.1,1828,5.4,348.8
418,2015-03-10,-2.5,-5.6,716,1.2,1527,0,,0,13.6,629,6,334.7
418,2015-03-11,1.8,-2.3,601,7.4,1503,0,,0,12.1,1624,3.1,270
418,2015-03-12,3.1,-1.2,647,6.9,1601,0,,0,9.6,1402,2.6,275.6
418,2015-03-13,6.2,3.1,654,9.9,1537,0,,0,8.3,1402,2.9,343.1
418,2015-03-14,4.7,.8,657,10.4,1529,0,,0,7,1647,2.2,286.9
418,2015-03-15,6.3,1.3,442,12,1556,0,,0,7.2,1525,1.9,250.3
418,2015-03-16,9.6,2.4,624,18.1,1635,0,,0,5.8,1701,1.3,261.6
418,2015-03-17,10.7,7.3,229,16.2,1412,0,,0,6.6,1721,1.5,348.8
418,2015-03-18,11.1,7.8,101,14,1244,1,1800,1.5,8.9,1029,3,137.8
418,2015-03-19,12.3,7.5,809,19.7,1700,0,,0,7.1,1721,1.8,337.5
418,2015-03-20,13.1,7.4,512,20.2,1603,0,,0,7.4,1725,1.7,348.8
418,2015-03-21,12.5,8.4,610,17.7,1456,0,,0,7.3,1302,1.9,267.2
418,2015-03-22,8.7,3.9,2341,14.5,1247,0,,0,12.2,1400,4,343.1
418,2015-03-23,5.5,1.6,652,10.3,1445,0,,0,30.6,1237,4.2,286.9
418,2015-03-24,6,1.2,623,11.5,1529,0,,0,8.4,1520,2.6,284.1
418,2015-03-25,7.2,2.8,502,12.8,1713,0,,0,7.3,1629,2.2,348.8
418,2015-03-26,9,3.8,422,14.9,1514,0,,0,8.3,1431,2,334.7
418,2015-03-27,9.7,5.2,538,15.6,1316,0,,0,8.2,1509,2.1,320.6
418,2015-03-28,10.8,4.9,500,16.5,1447,0,,0,7.1,1221,1.9,270
418,2015-03-29,10.8,8.7,155,16.4,1556,0,,0,6.4,1352,1.8,331.9
418,2015-03-30,13.5,6.7,505,20.7,1501,0,,0,7.1,1418,1.6,286.9
418,2015-03-31,13.4,10.7,411,15,1414,1.5,2200,2.5,5.9,1448,1.9,165.9
418,2015-04-01,13,11.4,956,16.1,1547,.5,200,1.5,11.4,1119,3.3,106.9
418,2015-04-02,15.3,10.2,310,20.7,1501,14,2200,27,12,2248,4.8,278.4
418,2015-04-03,11.3,7.6,614,15.6,1,2,100,4,10.6,19,2,261.6
418,2015-04-04,13.8,10.5,657,18.7,1524,0,,0,8.8,120,3.4,120.9
418,2015-04-05,11.2,9.7,1141,12.9,1,.5,1500,.5,6.8,109,2.2,123.8
418,2015-04-06,10.8,7.8,2323,14.3,1357,0,,0,9.3,1658,3.3,323.4
418,2015-04-07,9.2,6.8,441,12.6,1012,0,,0,7.5,1444,2.6,343.1
418,2015-04-08,9.3,5.9,633,12.7,1545,0,,0,6.8,1525,2.5,345.9
418,2015-04-09,10.2,5.6,550,15.8,1553,0,,0,7.5,1626,2,281.3
418,2015-04-10,12.3,6.9,355,18.1,1523,0,,0,8.5,1733,2.5,309.4
418,2015-04-11,13.9,8.8,621,20.9,1436,0,,0,7.2,1514,1.9,337.5
418,2015-04-12,15.2,10.9,242,19.7,1549,0,,0,10.5,2354,3.2,84.4
418,2015-04-13,12.1,8.4,2301,16.2,1303,1,2200,3,11.3,45,4.7,98.4
418,2015-04-14,8,6.8,2357,9,600,2.5,800,11,6.7,930,2.2,123.8
418,2015-04-15,12.3,6.7,3,17.5,1525,.5,200,.5,8.1,1302,1.8,267.2
418,2015-04-16,11.8,9.2,1536,16,1032,1.5,1500,3.5,10.1,1103,3,261.6
418,2015-04-17,12,7.8,522,16.7,1439,0,,0,10.8,1541,2.4,233.4
418,2015-04-18,16,8.6,557,23.6,1607,0,,0,5.5,924,1.5,135
418,2015-04-19,14.7,12.3,2400,18.3,149,5,1200,12,8,1533,3,120.9
418,2015-04-20,13,11.4,358,15.8,1625,1.5,300,4.5,7.3,9,2.5,98.4
418,2015-04-21,14.7,9.6,600,21,1346,0,,0,8,1354,2,261.6
418,2015-04-22,14.9,11.5,546,19.9,1636,0,,0,7,1724,2.1,284.1
418,2015-04-23,15.6,9.9,603,21.1,1411,0,,0,8.8,1337,1.9,264.4
418,2015-04-24,16.4,11.7,627,22.3,1608,0,,0,8.4,1553,2.3,326.3
418,2015-04-25,17.1,11.1,513,22.8,1451,0,,0,7.9,1347,1.7,5.6
418,2015-04-26,18.4,12.7,604,25.1,1453,0,,0,7.5,1440,2.1,281.3
418,2015-04-27,19.6,14.6,545,24.7,1203,0,,0,9.3,1353,1.8,250.3
418,2015-04-28,20.5,14.9,132,26.7,1521,0,,0,19.3,2353,2,272.8
418,2015-04-29,17.6,16.7,927,18.9,2024,.5,800,4,6.9,1225,2.3,118.1
418,2015-04-30,21.5,16.6,303,27.8,1542,0,,0,5.1,1725,1.6,334.7
418,2015-05-01,21.1,16.9,448,26.2,1432,0,,0,,1723,2.1,340.3
418,2015-05-02,20.8,16.6,551,26.1,1418,.5,2200,.5,,1815,1.8,345.9
418,2015-05-03,18.6,17.2,445,20.1,2016,1.5,500,4.5,5.1,759,1.4,109.7
418,2015-05-04,16.4,13.5,532,20.4,1408,0,,0,13.9,1239,4.1,329.1
418,2015-05-05,15.1,10.8,526,20,1511,0,,0,8.4,1319,2.3,306.6
418,2015-05-06,16.4,12.6,341,22.1,1413,0,,0,6.2,1419,2.2,261.6
418,2015-05-07,17.5,14,528,24.1,1501,0,,0,14.7,2203,2,225
418,2015-05-08,17.2,12.7,341,22.6,1517,0,,0,7.5,1738,2,264.4
418,2015-05-09,18,14.2,541,22.9,1634,0,,0,6.8,1701,2.4,5.6
418,2015-05-10,19.4,15.3,314,25.6,1636,0,,0,5.8,1646,1.9,323.4
418,2015-05-11,18.9,16.3,2216,22.4,1515,3.5,2200,8.5,11.1,1843,4.3,160.3
418,2015-05-12,14.2,11.1,510,18.5,1449,3.5,100,9,12,1752,3.6,261.6
418,2015-05-13,18.4,12.9,102,21.7,1616,0,,0,10.8,1536,2.7,264.4
418,2015-05-14,21.1,17.4,530,26.8,1515,0,,0,7.8,1418,2.3,284.1
418,2015-05-15,19.4,16.1,814,23.9,1808,0,,0,6.4,1655,2.3,309.4
418,2015-05-16,18.6,13.8,531,26.1,1437,0,,0,8.7,1441,2.6,272.8
418,2015-05-17,19.5,13.8,320,25.7,1515,0,,0,6.5,1522,1.8,326.3
418,2015-05-18,18.9,16.2,2338,22.6,1226,0,,0,8.5,1718,2.4,281.3
418,2015-05-19,15.6,13.6,2354,17.4,1157,1,1800,1,6.9,328,2.2,272.8
418,2015-05-20,16.8,11.8,439,21.7,1613,0,,0,7,1456,2.7,317.8
418,2015-05-21,19.7,15.2,514,26.3,1223,0,,0,8.7,1529,2.2,253.1
418,2015-05-22,21.1,16.1,329,27.3,1256,0,,0,8.5,1520,2,345.9
418,2015-05-23,21.4,15.9,541,27.3,1622,0,,0,7.7,1559,2.1,354.4
418,2015-05-24,21.4,16.4,420,27.3,1601,0,,0,6.9,1628,2.2,357.2
418,2015-05-25,21.1,16,523,28.3,1407,0,,0,7.5,1450,2.1,270
418,2015-05-26,21.9,15.8,533,30.2,1443,0,,0,7.6,1408,1.9,278.4
418,2015-05-27,23.7,16,525,30.3,1352,0,,0,7.1,1725,2.2,329.1
418,2015-05-28,25,19.1,501,31.3,1405,0,,0,7.7,1409,2.1,303.8
418,2015-05-29,24.3,20.2,402,28.6,1204,0,,0,7.4,1527,2.2,348.8
418,2015-05-30,20.1,17.3,2357,23.1,1709,0,,0,7,1457,2.1,340.3
418,2015-05-31,22.1,15.6,417,29.4,1610,0,,0,6.5,1704,1.8,264.4
418,2015-06-01,22.8,18.1,503,28.3,1301,0,,0,8.3,1533,2,278.4
418,2015-06-02,23.8,19.8,503,29.4,1347,0,,0,8.3,1447,2.2,348.8
418,2015-06-03,23.4,18.2,531,28.4,1609,0,,0,12,1337,4.4,348.8
418,2015-06-04,24.6,19,504,31,1322,0,,0,8.2,1450,1.7,272.8
418,2015-06-05,19.9,17.1,1349,23.6,1,2.5,1400,3,7,1300,2.1,151.9
418,2015-06-06,22.4,17.8,527,28.2,1616,0,,0,6.6,1445,2.3,281.3
418,2015-06-07,23.8,19.9,511,30.5,1502,0,,0,7.6,1705,2.2,334.7
418,2015-06-08,22.8,19.4,334,27.5,1503,0,,0,7.9,1747,2,331.9
418,2015-06-09,22.2,19.5,429,27.6,1328,0,,0,7.4,1605,2.4,354.4
418,2015-06-10,25.3,19,349,34.4,1556,0,,0,7.9,1746,1.8,354.4
418,2015-06-11,24.7,22,2333,29.7,1222,2.5,2000,5,8.3,1254,2.6,202.5
418,2015-06-12,24.1,19.8,503,30.4,1505,.5,200,.5,12.2,2318,2.4,329.1
418,2015-06-13,25.3,21.5,129,30.5,1356,.5,200,.5,8.7,1937,2.4,272.8
418,2015-06-14,23,18,557,27.2,1258,15,600,16,13.8,521,2.5,351.6
418,2015-06-15,24.6,20.7,610,29.4,1422,0,,0,6.5,1615,2,320.6
418,2015-06-16,25,20.1,520,30,1602,0,,0,6.8,1342,2.1,354.4
418,2015-06-17,23.5,20.6,2359,28.6,1350,5,2400,9,7.3,1416,2.1,264.4
418,2015-06-18,25.2,19.9,36,31.2,1646,2.5,100,3,9,2241,2.9,109.7
418,2015-06-19,24.6,21.2,622,29.6,1420,0,,0,8.6,355,3.1,137.8
418,2015-06-20,20.8,18.4,1315,23.4,1,18,1300,36.5,6.7,1240,1.7,292.5
418,2015-06-21,23.1,17.8,528,29.4,1700,0,,0,6.2,1712,2,326.3
418,2015-06-22,24.8,20.9,525,29.1,1435,0,,0,7.6,1606,2.1,5.6
418,2015-06-23,25.2,20.7,354,30.8,1443,0,,0,7.2,1658,1.9,292.5
418,2015-06-24,25.9,22.1,533,30.9,1343,0,,0,8,1715,2.1,340.3
418,2015-06-25,25,22.4,2222,28.9,1536,.5,2100,1.5,5.8,2137,2.2,165.9
418,2015-06-26,21.7,18.7,427,25.2,1630,3.5,500,13.5,9.1,923,3.4,95.6
418,2015-06-27,25.3,21.4,516,29.4,1556,0,,0,7.7,852,2.5,129.4
418,2015-06-28,26,21.4,530,30.7,1540,0,,0,7.3,1619,2.2,253.1
418,2015-06-29,25.7,22.1,419,30.9,1435,0,,0,8.1,1622,2.3,348.8
418,2015-06-30,24.7,21.8,2047,29,1337,2,2000,3,6.6,1645,1.8,357.2
418,2015-07-01,23.8,21.7,500,28.3,1420,0,,0,10.6,1739,2.8,272.8
418,2015-07-02,24.3,20.7,441,28.9,1519,0,,0,9,1540,2.5,275.6
418,2015-07-03,23.2,20.3,541,27.5,1251,0,,0,8.7,1312,2.4,284.1
418,2015-07-04,24.3,19.5,523,30.4,1540,0,,0,6.9,1629,2.2,281.3
418,2015-07-05,24.7,21.1,410,29.2,1517,0,,0,7.6,1559,2.1,348.8
418,2015-07-06,25.8,21.2,502,32.5,1520,0,,0,6.9,1729,1.7,275.6
418,2015-07-07,25.5,23,457,28.9,1323,0,,0,7.3,1359,2.6,171.6
418,2015-07-08,23.4,21,828,25.3,1706,1,900,1,8.7,218,3.7,146.3
418,2015-07-09,26.2,22.8,351,30.5,1543,0,,0,11.3,1510,3.4,143.4
418,2015-07-10,28.7,24.5,514,33.2,1719,0,,0,6,1030,2.2,163.1
418,2015-07-11,30.1,26.5,158,35.4,1430,0,,0,6,1721,1.8,348.8
418,2015-07-12,25.4,24.5,314,27.9,1,3.5,1200,23.5,10.6,1819,4.4,123.8
418,2015-07-13,23.6,21.7,1157,25.9,1704,2,300,9.5,10.8,1455,3.4,272.8
418,2015-07-14,26.5,22.9,434,32.1,1442,0,,0,7.9,1527,2.3,264.4
418,2015-07-15,27.9,24,500,34.1,1412,0,,0,10.2,2301,2.8,92.8
418,2015-07-16,24.5,21.4,2352,27.4,1614,0,,0,11.6,803,5.3,95.6
418,2015-07-17,23.9,20.2,509,28.1,1515,0,,0,10,114,3.9,106.9
418,2015-07-18,24.8,23.2,527,27.9,1359,0,,0,5.4,4,2,126.6
418,2015-07-19,25.4,21.8,703,29.4,1653,1,300,3.5,5.7,851,2,143.4
418,2015-07-20,27.5,25.3,501,30.3,1229,0,,0,6.7,1349,2.1,168.8
418,2015-07-21,26.9,24.2,648,30.4,1721,12.5,600,18,5,434,1.9,345.9
418,2015-07-22,28.3,25.2,608,32.1,1607,0,,0,6.7,1635,1.6,351.6
418,2015-07-23,27.1,25.1,2206,31.4,1413,7.5,1700,16.5,7.5,2010,1.3,275.6
418,2015-07-24,24.7,22.5,948,26,10,6,500,26.5,9.3,916,1.1,98.4
418,2015-07-25,25.5,24.4,537,27.9,1241,13.5,500,68.5,8.1,1814,1.8,258.8
418,2015-07-26,26.4,23.8,653,30.3,1613,17,700,46,6.3,6,1.9,275.6
418,2015-07-27,26.5,24.6,417,30,1705,.5,500,.5,5,1839,1.7,329.1
418,2015-07-28,28,24.6,426,32.4,1644,0,,0,6.7,1431,1.7,292.5
418,2015-07-29,27.7,25.1,919,30.4,1609,4.5,800,7.5,5.6,2304,1.3,236.3
418,2015-07-30,29.6,26,300,34.3,1533,0,,0,9.1,1752,2.2,272.8
418,2015-07-31,28.7,26.7,452,33.1,1341,0,,0,7.7,1721,1.7,25.3
418,2015-08-01,29.1,26.5,326,33.2,1537,0,,0,8.1,1504,2,250.3
418,2015-08-02,27.9,24.3,223,30.9,1348,3.5,300,8.5,7.1,1310,1.8,278.4
418,2015-08-03,28.8,26.4,532,32.9,1336,0,,0,10,1523,2.5,270
418,2015-08-04,28.6,26.4,500,32.2,1521,0,,0,9.4,1659,2.7,270
418,2015-08-05,29.4,26.9,745,33.9,1438,0,,0,8.6,936,2.5,255.9
418,2015-08-06,29.7,26.4,543,34.5,1555,0,,0,5.9,1425,1.8,2.8
418,2015-08-07,29.9,26.8,436,35.2,1243,3.5,1800,4,12.4,1552,1.8,106.9
418,2015-08-08,28,24.6,1501,34.5,1218,3,1400,6.5,10,1317,1.9,345.9
418,2015-08-09,27.8,25,448,31.6,1500,0,,0,7.2,1743,2.2,343.1
418,2015-08-10,27.6,25.2,519,32.2,1653,0,,0,7.1,1829,2.2,255.9
418,2015-08-11,27.8,25.5,442,32.7,1522,0,,0,7,1722,1.6,255.9
418,2015-08-12,28,24.2,601,33.8,1514,0,,0,6.8,1707,2.2,334.7
418,2015-08-13,27.3,23.7,1244,31.1,1610,4,1300,6.5,16.3,1432,1.9,81.6
418,2015-08-14,27.7,24.5,416,33,1505,0,,0,5.9,1733,2.2,281.3
418,2015-08-15,28.3,25.5,548,32.7,1319,2,1700,2,10.3,1617,1.8,47.8
418,2015-08-16,26.8,21.8,2201,32.7,1523,22.5,2000,45,9.4,2200,2.2,143.4
418,2015-08-17,27.6,22.3,1,34.1,1525,0,100,0,7.2,2202,2.3,98.4
418,2015-08-18,28.8,25.7,638,34.5,1526,0,,0,5.8,1748,2.4,343.1
418,2015-08-19,27.7,25.8,620,30.4,1515,0,,0,5.8,1724,1.9,343.1
418,2015-08-20,26.6,25.2,1411,29,1037,6.5,1500,6.5,7.3,1400,1.4,357.2
418,2015-08-21,26.2,23.4,647,29.9,1738,4.5,700,5,5.5,1918,1.7,351.6
418,2015-08-22,26.7,24.3,522,31.2,1447,0,,0,5.5,1050,1.7,213.8
418,2015-08-23,27.4,23.4,630,33.2,1609,0,,0,4.8,1754,1.7,354.4
418,2015-08-24,27.2,25.1,649,30.3,1446,0,,0,12.6,2034,4,92.8
418,2015-08-25,23.1,20.1,2240,25.9,400,1,1300,3.5,9.4,41,3.4,109.7
418,2015-08-26,23,20.1,457,25.4,1147,0,,0,7.4,105,2.6,348.8
418,2015-08-27,25.5,22.5,620,30.3,1652,0,,0,6.2,1055,2.6,351.6
418,2015-08-28,24.1,21.8,537,27.6,1351,2,1500,2,7.7,1431,1.8,143.4
418,2015-08-29,25.2,21.6,608,30.4,1403,0,,0,6.1,1707,1.7,334.7
418,2015-08-30,25.9,22.2,514,30.6,1342,1,1700,1,5.9,1433,1.9,348.8
418,2015-08-31,26.7,23.1,614,31.9,1643,0,,0,6.9,2256,2,98.4
418,2015-09-01,26.3,24.4,603,29.6,1515,0,,0,8.9,1204,3.5,163.1
418,2015-09-02,24.9,22.4,1343,28.2,1254,6.5,1400,6.5,8.2,1349,2.5,185.6
418,2015-09-03,25.1,22.1,517,28.5,1531,1,300,1,7.2,1347,2.4,351.6
418,2015-09-04,26.1,22.4,609,30.4,1419,0,,0,6.5,1830,1.8,337.5
418,2015-09-05,23.2,19.5,1054,25.5,4,23.5,1100,27,8.2,1015,2.5,0
418,2015-09-06,23.2,21.4,621,26.1,1424,0,,0,9.6,1140,3.7,92.8
418,2015-09-07,23.7,19.4,545,28.2,1448,0,,0,8,1449,2.7,163.1
418,2015-09-08,23.4,19.5,628,27.9,1748,0,,0,9,1352,3.6,160.3
418,2015-09-09,23.4,17.6,555,29.8,1505,0,,0,8.3,1626,2.9,151.9
418,2015-09-10,23.2,18.8,621,27.5,1506,0,,0,6.8,1219,2.3,348.8
418,2015-09-11,21.9,17.6,2001,25.9,1014,2.5,2000,3.5,7.1,1252,2.1,343.1
418,2015-09-12,20.5,17.9,513,24.4,1556,0,,0,8.8,2218,2.2,334.7
418,2015-09-13,21.3,17.1,537,25.4,1543,0,,0,7.4,1504,2.3,345.9
418,2015-09-14,23.1,18.9,600,27.6,1648,0,,0,4.3,717,1.7,132.2
418,2015-09-15,23.6,20.4,639,28.1,1615,0,,0,7.2,1249,2.2,163.1
418,2015-09-16,22.1,18.6,622,26.5,1727,0,,0,6.8,1012,2.8,78.8
418,2015-09-17,22,18.6,622,25.7,1612,0,,0,8,1045,3.5,140.6
418,2015-09-18,22.4,18.5,612,27.1,1609,0,,0,6.1,59,2.4,106.9
418,2015-09-19,23.2,19.9,634,28,1547,0,,0,7,1643,2,348.8
418,2015-09-20,23,20.6,546,27.1,1641,0,,0,7.2,1457,1.9,348.8
418,2015-09-21,23.7,19.8,640,29.7,1630,0,,0,4,2031,1.6,345.9
418,2015-09-22,24.6,20.5,603,29.8,1741,0,,0,5.5,1859,2.1,337.5
418,2015-09-23,23.1,21,557,25.4,1618,0,,0,5.2,1126,1.9,160.3
418,2015-09-24,24.3,20.3,401,28.8,1509,0,,0,6.4,1337,2.1,174.4
418,2015-09-25,23.8,21.1,652,28,1553,0,,0,5.3,1751,2,340.3
418,2015-09-26,23,19.5,639,27.3,1442,0,,0,6.4,1418,2,351.6
418,2015-09-27,22.6,17.2,453,28.7,1315,0,,0,5.5,1633,1.8,0
418,2015-09-28,22.8,18.8,638,27.8,1423,0,,0,7.9,1637,2.1,334.7
418,2015-09-29,22.4,17.3,523,26.6,1636,0,,0,7.6,2209,2.6,109.7
418,2015-09-30,21.9,20.3,739,24.8,1546,0,,0,9.3,843,3.6,154.7
418,2015-10-01,17.6,13,2352,21.2,1,24.5,1200,42.5,13.8,2021,3.6,343.1
418,2015-10-02,18.4,12.4,328,22.6,1249,0,,0,10.7,1335,2.2,253.1
418,2015-10-03,20,14.6,2332,24.2,1448,0,,0,9,1112,2.9,323.4
418,2015-10-04,17.7,14.4,657,22.1,1450,0,,0,6.7,351,2,0
418,2015-10-05,19.2,15,652,24.7,1458,0,,0,5.6,1404,2,343.1
418,2015-10-06,19.7,15.6,657,25.4,1513,0,,0,6.2,1603,2,354.4
418,2015-10-07,20.5,16.6,628,25.1,1321,0,,0,9.1,707,1.9,135
418,2015-10-08,20.9,17.3,623,25.2,1504,0,,0,7.5,2157,2.1,331.9
418,2015-10-09,17.1,14.4,657,20,1412,0,,0,9,115,3.1,337.5
418,2015-10-10,14.1,11.9,739,17.4,1602,2,700,4.5,8.4,1604,2.7,345.9
418,2015-10-11,12.5,10.4,333,16,1518,1.5,1700,2.5,10.2,1636,1.9,337.5
418,2015-10-12,13.9,10.6,635,18.1,1515,0,,0,9,1415,3.2,264.4
418,2015-10-13,16.5,11.5,257,21.5,1418,0,,0,7.5,1320,1.7,255.9
418,2015-10-14,17.9,14.1,436,23.6,1509,0,,0,4.7,1611,1.3,343.1
418,2015-10-15,18.8,14.8,631,25.2,1610,0,,0,5.3,1651,1.8,334.7
418,2015-10-16,18.4,14,646,23.6,1641,0,,0,5.4,1025,1.7,343.1
418,2015-10-17,19.4,15.7,657,25.1,1526,0,,0,4.8,1801,1.7,337.5
418,2015-10-18,18.9,15.5,459,23.1,1445,0,,0,5.4,1551,1.8,337.5
418,2015-10-19,18.9,15,404,24.8,1443,0,,0,4.8,1009,1.6,165.9
418,2015-10-20,19.6,16.7,207,23.9,1606,0,,0,5.1,1611,1.5,28.1
418,2015-10-21,19,16.4,722,22.3,1355,0,,0,5.6,1333,1.7,348.8
418,2015-10-22,18.5,16.3,2356,22.8,1613,0,,0,6.1,915,2,129.4
418,2015-10-23,18.6,15.8,33,22.1,1304,0,,0,7.1,1426,1.6,255.9
418,2015-10-24,17.8,14.7,2357,21.3,1455,8.5,600,9,8.2,1153,2.3,337.5
418,2015-10-25,17.7,15,1,22.2,1416,0,,0,6.4,1011,2,160.3
