지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
402,2019-01-01,-5.2,-10,724,-.7,1413,0,6,1230,1,239.1
402,2019-01-02,-4.9,-10,741,.4,1542,0,6.2,1345,1,194.1
402,2019-01-03,-3.7,-9.5,758,2.2,1508,0,3.2,1347,.8,216.6
402,2019-01-04,-1.6,-8,659,3.9,1517,0,4.7,1542,.9,219.4
402,2019-01-05,-1.8,-4.5,2329,1.4,1507,0,6.8,1427,1.2,230.6
402,2019-01-06,-2.9,-6.6,259,2.3,1505,0,5.8,1326,1.1,233.4
402,2019-01-07,-1.9,-7.7,730,3.1,1437,0,4.6,1353,.7,216.6
402,2019-01-08,-2.8,-6.2,2341,1.4,1514,0,6.7,2102,1.3,337.5
402,2019-01-09,-4.6,-9.8,754,-.1,1510,0,5.7,239,1.2,11.3
402,2019-01-10,-.5,-4.5,618,3.3,1356,0,5,1611,1.1,236.3
402,2019-01-11,2.1,-.9,630,5.7,1454,0,4,1040,.9,120.9
402,2019-01-12,2.7,-.5,2351,7.6,1517,0,4.6,1434,.9,227.8
402,2019-01-13,1,-4.2,703,6.9,1510,0,4.4,1631,.9,236.3
402,2019-01-14,.5,-3.7,727,4.1,1434,0,3,1254,.7,123.8
402,2019-01-15,-1,-6.6,2348,3.2,1526,0,8.5,1610,1.3,244.7
402,2019-01-16,-4.6,-9.4,730,-.6,1518,0,6.3,1246,1.5,222.2
402,2019-01-17,.2,-4.2,748,5,1426,0,6,1336,.9,286.9
402,2019-01-18,.3,-6,706,6.1,1501,0,5,1426,.9,210.9
402,2019-01-19,2.9,-.9,709,8.3,1515,0,4.2,1358,.7,202.5
402,2019-01-20,-.4,-4.3,2328,3.3,1,0,7.8,1323,1.3,230.6
402,2019-01-21,-1,-7.1,550,4.9,1647,0,8.2,1619,1.2,239.1
402,2019-01-22,1.6,-4.5,624,7.5,1441,0,6.6,1337,1.1,239.1
402,2019-01-23,1.9,-3.1,801,7.6,1443,0,6.8,1339,1,272.8
402,2019-01-24,.5,-5.1,744,6.6,1549,0,5.1,1617,.9,236.3
402,2019-01-25,-.8,-4.5,729,3.7,1425,0,7.3,1307,1.1,233.4
402,2019-01-26,-1.8,-5.7,735,1.9,1437,0,7.1,1630,1.5,222.2
402,2019-01-27,-.4,-7.6,751,4.4,1530,0,7,1907,1.4,225
402,2019-01-28,2.1,-1.7,2341,5.3,1436,0,7.7,1140,1.5,222.2
402,2019-01-29,.1,-5.9,707,5.9,1603,0,4,1347,1,135
402,2019-01-30,2.1,-3.1,755,7.2,1500,0,6.3,1512,1.1,208.1
402,2019-01-31,-.7,-5.1,2359,1.9,49,0,6.2,1510,1.3,5.6
402,2019-02-01,-1.4,-8,743,3.6,1347,0,7.3,1551,1.5,239.1
402,2019-02-02,1.4,-3.7,455,5.5,1554,0,4.1,1212,.9,101.3
402,2019-02-03,3.3,1.8,336,4.6,1825,19.5,4.8,2058,1,236.3
402,2019-02-04,.5,-2,2351,3.7,1341,0,6.6,1505,1.3,213.8
402,2019-02-05,2,-4,515,9.1,1527,0,6.4,1221,1,261.6
402,2019-02-06,4.6,-1.3,326,9.3,1545,0,5.3,2317,1,241.9
402,2019-02-07,-.3,-7.2,2356,6.7,1,.5,8,2336,1.6,8.4
402,2019-02-08,-4.8,-9.4,732,.8,1621,0,7.3,120,1.7,11.3
402,2019-02-09,-4.2,-7.3,724,-.8,1357,0,5.6,843,1.5,14.1
402,2019-02-10,-4.4,-8.6,739,-1.1,1515,0,5.6,119,1.4,11.3
402,2019-02-11,-1.7,-6.1,726,2.4,1548,0,6.7,1347,1.2,250.3
402,2019-02-12,.1,-3.5,402,4.2,1555,0,5.1,1335,1,227.8
402,2019-02-13,-.8,-4.4,655,3.8,1402,0,5.7,1125,1.5,236.3
402,2019-02-14,-.2,-5.3,705,5.6,1517,0,4.7,1538,1.2,236.3
402,2019-02-15,.2,-2.4,754,2.7,1856,1,6.9,1512,1.2,236.3
402,2019-02-16,-1.4,-4,650,2.8,1331,0,6.9,1248,1,202.5
402,2019-02-17,-.7,-6.8,730,5.9,1519,0,5.9,1345,1,244.7
402,2019-02-18,1,-5.1,626,5.9,1653,0,4.6,1924,.7,253.1
