지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
405,2007-01-01,4.3,.8,35,6.8,1521,0,2.8,.6,112.4
405,2007-01-02,3.8,2.1,447,5.5,1534,.5,4.3,1,42.2
405,2007-01-03,5.7,1.1,207,9.3,1534,0,5.1,.8,96.8
405,2007-01-04,5.5,.8,605,10.3,1348,0,4.4,.7,48.2
405,2007-01-05,5.6,2.6,428,9.4,1419,0,6,1.1,215
405,2007-01-06,.2,-3.4,2357,5.2,101,3,11.4,2.7,319.1
405,2007-01-07,-2.6,-5.2,750,.4,1437,0,8.8,2.1,293.5
405,2007-01-08,-1.7,-3.5,721,.9,1427,0,7.9,1.8,299.5
405,2007-01-09,-.4,-4.7,328,3.5,1411,0,4.6,1,49.3
405,2007-01-10,.7,-2,451,3.9,1348,0,5.2,1,56.5
405,2007-01-11,-.5,-3.4,739,2.6,1417,0,4.4,1,47.6
405,2007-01-12,-1.9,-4.6,2355,.8,1428,0,6.8,1.7,309.3
405,2007-01-13,-3.9,-6.3,722,-1.2,1451,0,6.9,1.6,52.9
405,2007-01-14,-1.5,-6.8,745,2.7,1431,0,6.3,1,51.8
405,2007-01-15,1.1,-3.6,434,4.6,1440,0,4.2,.8,302.9
405,2007-01-16,3.2,-.1,530,6.4,1450,0,4.9,.8,333
405,2007-01-17,3,-.7,849,5.9,1423,0,6.3,1.1,347.2
405,2007-01-18,2.1,-.1,2355,5.1,1422,0,8.9,1.9,317.3
405,2007-01-19,1,-2.9,618,5.3,1412,0,6.6,1.2,49.3
405,2007-01-20,2.1,-1.8,750,6.5,1436,0,4.7,1.1,41.5
405,2007-01-21,2.5,-2.2,609,7.3,1503,0,3.1,.7,59.5
405,2007-01-22,2.6,.1,711,6,1438,0,7.3,1.7,309
405,2007-01-23,2.8,-.8,647,6.7,1445,0,4.6,.8,55
405,2007-01-24,2.2,-1.5,733,6.7,1444,0,5.3,1.2,323
405,2007-01-25,2.1,-1.8,634,5.9,1446,0,4.6,.9,46.8
405,2007-01-26,2.5,1,147,5.1,1355,0,4.8,1,316.8
405,2007-01-27,1.8,-.7,757,4.5,1419,0,6.2,1.4,319.2
405,2007-01-28,1.3,-2,639,5.4,1414,0,5.5,1.1,318.2
405,2007-01-29,1.9,-1.9,512,5.2,1459,0,5.3,1,210.3
405,2007-01-30,.6,-3.9,2319,3.3,1022,1,9.6,2.6,314.6
405,2007-01-31,-2.4,-5.5,2340,1.1,1316,0,6.5,1.7,326.4
405,2007-02-01,-4.1,-6.9,659,-.4,1454,0,6.7,2,329.1
405,2007-02-02,-4,-7.9,654,.1,1459,0,4.7,1.3,206.9
405,2007-02-03,2.1,-3.8,335,7.7,1513,0,7.5,1.3,220
405,2007-02-04,3.6,-2.3,714,8.9,1450,0,4.9,.9,51.2
405,2007-02-05,5.7,.5,401,8.8,1449,0,4.4,.8,186.7
405,2007-02-06,9,6.1,257,13.7,1544,0,4.4,.7,321.7
405,2007-02-07,7.6,1.5,623,13.9,1440,0,4.5,.8,32.7
405,2007-02-08,6.1,4.7,1617,7.5,1355,1,5.4,1,57.2
405,2007-02-09,5.7,4.2,906,7.9,1437,0,7.3,1.7,317.5
405,2007-02-10,4.4,1.7,2359,8.1,1317,0,9.3,2.2,303.9
405,2007-02-11,2.4,-1,736,6.1,1442,0,7.7,1.8,322.8
405,2007-02-12,4.6,.7,444,8.8,1335,0,5.6,1,201.4
405,2007-02-13,4.8,2.9,1830,8.4,1507,10.5,7.1,1.7,157.2
405,2007-02-14,1.1,-2.1,2320,4.9,616,.5,10.3,2.7,312.8
405,2007-02-15,1.2,-2.4,147,5.1,1442,0,8.9,1.9,312.5
405,2007-02-16,4.2,-1.9,528,9.6,1433,0,4.8,.9,37.9
405,2007-02-17,7.1,4.3,635,11.4,1534,0,4.4,1,37.2
405,2007-02-18,6.2,1.3,730,12.6,1413,0,6.2,1.2,291.7
405,2007-02-19,4.9,1.5,648,10.8,1443,0,6,1.2,324.4
405,2007-02-20,6.2,.9,517,12.6,1437,0,5,1,308
405,2007-02-21,5.7,2.6,552,9.3,1528,0,4.3,.6,58.4
405,2007-02-22,8.7,3.1,647,14,1524,0,8.9,1.2,206.9
405,2007-02-23,3.9,.7,717,8.2,1418,0,10.6,2.7,310.5
405,2007-02-24,5.3,-.7,656,9.8,1433,0,6.3,1.2,233.2
405,2007-02-25,8.3,5.9,721,11.3,1542,0,5.2,1.3,91.2
405,2007-02-26,9.1,5.2,515,14.4,1528,0,6.1,1.5,49.6
405,2007-02-27,8.3,4.2,559,13.3,1327,0,6.8,1.1,317
405,2007-02-28,9.2,4.2,700,15.1,1642,0,6.5,1.9,125.9
405,2007-03-01,11.2,4.8,404,16,1455,0,5.4,.9,130.5
405,2007-03-02,9.6,7.7,840,12.6,129,23,7.3,1.7,143.7
405,2007-03-03,11,9.7,522,12.6,1637,0,3.5,.7,46.5
405,2007-03-04,12.1,6.3,2359,15.6,1341,35,11.2,3.3,196.3
405,2007-03-05,-.8,-4.4,2337,6.4,2,3,9.6,3,225.4
405,2007-03-06,-3.8,-6.5,721,.1,1616,0,10.1,2.7,310.4
405,2007-03-07,-1.3,-5.3,529,2.8,1356,0,7.6,1.7,323.2
405,2007-03-08,2.1,-1.8,644,5.7,1625,.5,6.6,1.1,315.4
405,2007-03-09,5.8,1.6,646,10.7,1517,0,7,1.3,217.1
405,2007-03-10,3.4,-2.3,2329,7.5,1046,1.5,11.4,2.7,304
405,2007-03-11,1.8,-2.6,336,5.5,1303,0,11.7,2.5,310.8
405,2007-03-12,5,.7,703,9.4,1331,0,10.6,1.8,322.1
405,2007-03-13,6.3,1.7,502,11.8,1501,0,8.2,1.3,328.2
405,2007-03-14,7.8,3.6,609,12.9,1430,0,6,1.2,321.4
405,2007-03-15,9.8,5.9,650,15.1,1511,0,8.6,1.7,303.3
405,2007-03-16,9.3,6.6,2356,14.2,1430,0,8.1,2,313.6
405,2007-03-17,7.6,3.3,549,12.9,1609,0,8.4,1.9,46.1
405,2007-03-18,7.3,2.6,700,12.8,1443,0,7,1.3,50.4
405,2007-03-19,8,2.7,612,13.9,1506,0,7.1,1.5,315.9
405,2007-03-20,6.9,3.4,616,11.4,1502,0,6.6,1.8,315.3
405,2007-03-21,7.5,6,213,9.3,1654,1.5,6.3,1.9,234.3
405,2007-03-22,8.7,6.6,303,13.3,1536,0,5.6,1.8,197.2
405,2007-03-23,11.8,6.8,336,17.8,1513,0,5.4,1.4,316.2
405,2007-03-24,10.7,8.3,2327,14.3,1622,9.5,6.1,1.8,117
405,2007-03-25,8.4,4.9,624,13.6,1602,0,6.8,1.9,221.6
405,2007-03-26,10.4,4.8,539,14.2,1334,0,9.5,2.4,220.1
405,2007-03-27,11.2,8.4,0,15,1626,0,7.5,2.1,228.8
405,2007-03-28,6.4,4.2,2126,11.3,1431,11.5,11.4,1.8,314.7
405,2007-03-29,7,2.4,514,12.1,1502,16,7.1,1.5,117.1
405,2007-03-30,10.7,4.8,521,16.7,1547,0,6,1.2,327.1
405,2007-03-31,10,8.7,2339,12.6,1620,21,6.8,1.5,303.1
405,2007-04-01,10.2,7.3,403,15.1,1515,0,7.1,2,317.3
405,2007-04-02,6.8,4.5,636,9.8,1259,0,10.3,2.5,337.6
405,2007-04-03,7.2,3.1,556,11.5,1455,0,11.9,2.2,321.7
405,2007-04-04,7.8,3.9,623,12.9,1142,0,9.5,2.3,57.8
405,2007-04-05,9.4,4.4,545,15.3,1447,0,6.5,1.4,323.1
405,2007-04-06,10.7,7.6,615,16,1510,0,6.5,1.5,191.6
405,2007-04-07,10.4,7.4,27,15.5,1508,0,5.5,1.5,319.6
405,2007-04-08,10.4,6.7,509,15.7,1625,0,7.5,1.6,43
405,2007-04-09,11.7,6.4,633,17.5,1331,0,7,2,220.8
405,2007-04-10,11.4,9.6,254,16.3,1219,1,6.4,1.5,44
405,2007-04-11,12.4,8.6,609,17.8,1535,2,7.1,1.6,313.6
405,2007-04-12,13.4,9.6,238,18.1,1446,3.5,7.8,1.5,214.7
405,2007-04-13,10.5,8.4,2331,15.4,130,4,9.6,2,194.2
405,2007-04-14,11.8,6.9,517,17.4,1514,0,7.9,2,191.8
405,2007-04-15,13.7,9.5,612,18.9,1514,.5,8.8,1.8,104.6
405,2007-04-16,10.5,8.5,636,15.2,1558,0,8.3,2.1,318.5
405,2007-04-17,11.4,7,559,16.6,1357,0,7.1,1.8,336.1
405,2007-04-18,12.3,7.8,542,18,1519,0,6,1.7,315.7
405,2007-04-19,13.7,9.1,552,19.2,1426,0,11.3,2.5,232.5
405,2007-04-20,13.8,12.1,614,15.7,1054,29,15,2.4,224.1
405,2007-04-21,16.1,12.7,254,20.7,1546,0,8.4,1.2,215.9
405,2007-04-22,14.3,12.2,605,17.2,1407,0,7.2,2,315.1
405,2007-04-23,15.7,10.8,545,21.2,1551,0,8,1.5,310.1
405,2007-04-24,13.9,11,550,18.2,1647,0,8,1.7,299.5
405,2007-04-25,14.1,10.3,554,19.4,1248,0,9.1,2.3,230.4
405,2007-04-26,16.2,9.8,523,22.8,1459,0,10.8,1.9,41.1
405,2007-04-27,16.5,12,544,22.4,1448,0,9.4,1.4,325.4
405,2007-04-28,15.3,10.4,558,21.8,1452,0,8.6,2,225.8
405,2007-04-29,17.1,11.3,541,23.8,1414,0,8.8,1.7,190.7
405,2007-04-30,16.9,13.2,522,19.7,1528,0,5,1.1,314.9
405,2007-05-01,14.7,12.7,639,18,1740,3.5,6.9,1.7,132
405,2007-05-02,16.1,11.2,537,21.7,1454,0,7.7,2.4,227.4
