지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
408,2009-01-01,-4.4,-8,549,-.2,1428,0,6.4,1.5,261.2
408,2009-01-02,-2.4,-6.9,809,2.8,1440,0,4.7,.9,234.9
408,2009-01-03,-.4,-5.6,730,5.1,1444,0,5.1,.9,219.4
408,2009-01-04,1.4,-2.2,742,6.7,1312,0,5.5,1,271.6
408,2009-01-05,-.5,-2.9,754,2.6,1536,0,6.3,1.3,265.3
408,2009-01-06,-.9,-5.3,823,2.9,1402,0,3.9,.8,259.6
408,2009-01-07,.4,-4,716,5.8,1437,0,4.8,.9,269.2
408,2009-01-08,0,-3.5,803,4.5,1316,0,5.3,1.1,263
408,2009-01-09,-2.1,-5.6,2340,1.2,1358,0,6,1.6,260.2
408,2009-01-10,-6.4,-8.9,806,-3.2,1642,0,8.1,2.7,260.8
408,2009-01-11,-6.9,-8.9,655,-2.7,1521,0,9.5,2.4,266
408,2009-01-12,-6.8,-10.3,539,-2.7,1514,0,10.8,3.1,274.7
408,2009-01-13,-4.2,-8.5,721,-.5,1600,0,6.2,1.5,259
408,2009-01-14,-5.2,-7.9,2353,-2.1,1,0,10.1,2.5,268.1
408,2009-01-15,-4.9,-10,537,-.3,1445,0,6,1.3,209.4
408,2009-01-16,-2.2,-4.4,926,1,1519,1.5,4.1,.7,142.1
408,2009-01-17,-1,-5.3,641,3.8,1428,0,3.2,.5,357.6
408,2009-01-18,3.1,-.6,1,7.1,1343,0,10,1,273.2
408,2009-01-19,1.9,-1.6,649,6.5,1350,0,7.8,1.4,227.1
408,2009-01-20,3.3,-1.5,758,8.5,1434,0,4.6,.8,276.9
408,2009-01-21,4.7,2.1,709,7.3,1509,0,6.8,1,221.7
408,2009-01-22,4.5,-1.1,2354,10.7,1441,0,11.1,1.9,209
408,2009-01-23,-8.1,-10.5,2219,-1.1,1,0,12.1,3.3,279.4
408,2009-01-24,-7,-10.6,227,-3.5,1543,.5,8.3,1.6,224.2
408,2009-01-25,-3.4,-8.8,743,1.6,1613,0,13.3,1.8,223.1
408,2009-01-26,-2,-3.7,816,1.5,1206,0,8.1,1.7,220.4
408,2009-01-27,-1.2,-6.5,504,5,1533,0,4.8,.9,159.8
408,2009-01-28,1.9,-3.7,627,8.8,1550,0,4.1,.6,156.7
408,2009-01-29,3.9,-.8,647,10.1,1515,0,3.5,.6,354
408,2009-01-30,5.8,1,318,12.3,1343,0,7.8,1.6,100.2
408,2009-01-31,6.7,3.2,549,12.8,1357,0,8.4,1.4,346.8
408,2009-02-01,5.9,1,639,11.4,1511,0,4,.9,230.3
408,2009-02-02,6.1,1.9,619,9.3,1513,0,5.9,1.3,206.6
408,2009-02-03,6.9,4.1,813,12.3,1356,0,5,1,201.1
408,2009-02-04,5.8,2.3,353,10.6,1452,0,5.3,1.3,276.7
408,2009-02-05,5.7,4.4,959,7.7,1546,0,4.8,1.5,265.8
408,2009-02-06,4.3,1.5,614,8.4,1509,0,4.6,1.1,230.3
408,2009-02-07,3.8,.9,348,6.6,1518,0,4.8,1.1,246.2
408,2009-02-08,3.8,-2.3,806,9.8,1447,0,5,.9,230.5
408,2009-02-09,6,3.3,247,9.9,1420,0,8.6,1.7,210.4
408,2009-02-10,5.7,3.5,412,7.8,1641,0,7.7,2.1,167
408,2009-02-11,6.6,4.7,2341,10.5,1456,0,6.3,1.7,219.5
408,2009-02-12,7.4,1.9,535,10.8,1252,0,3.9,.8,73.2
408,2009-02-13,10.7,5.4,2359,16.8,901,27,17,3.1,195.8
408,2009-02-14,5,3.1,658,7.4,1259,0,7.5,1.6,266.8
408,2009-02-15,-.4,-5.7,2355,3.8,1,.5,9.8,2.5,296.8
408,2009-02-16,-4.7,-7.4,732,-1,1504,0,11.8,2.8,215.2
408,2009-02-17,-3.4,-7.5,704,1.5,1419,0,7.9,1.9,229.4
