지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
404,2022-01-01,-4.5,-10.7,517,1.8,1550,0,3,0,.7,202.5
404,2022-01-02,-.8,-5.3,2343,3.5,1413,0,5.4,1506,1.7,334.7
404,2022-01-03,-2.2,-9.4,650,3.2,1443,0,3.7,1408,.8,278.4
404,2022-01-04,-2.2,-5.1,2359,1.3,1420,0,5.1,736,2.2,303.8
404,2022-01-05,-3.2,-8.8,543,1.2,1627,0,3.8,1419,1,329.1
404,2022-01-06,-1.6,-7.3,759,3.7,1540,0,5.5,1412,1.6,351.6
404,2022-01-07,-2.9,-8.1,719,4.2,1539,0,3.6,1412,.9,5.6
404,2022-01-08,.5,-6.9,528,4.5,1621,0,4.2,1149,.9,160.3
404,2022-01-09,.5,-3.8,2359,5.5,1455,0,3.7,439,1.1,331.9
404,2022-01-10,-.1,-5.5,632,4.5,1443,0,6.9,2349,1.1,317.8
404,2022-01-11,-6.6,-9.2,2323,-.1,1,0,7.8,315,3.1,323.4
404,2022-01-12,-6.6,-10.9,506,-3,1614,0,5.3,1459,1.9,348.8
404,2022-01-13,-5.5,-7.8,2345,-2.2,1436,0,8.7,1639,2.8,331.9
404,2022-01-14,-4.9,-10.5,545,1.1,1511,0,4.3,1402,1.1,343.1
404,2022-01-15,-.4,-6.5,359,2.9,2035,0,3.6,1835,1,118.1
404,2022-01-16,-1.6,-6.7,0,2.8,140,0,6.2,736,2.3,267.2
404,2022-01-17,-5.2,-10,645,.4,1238,0,7.2,1726,1.8,286.9
404,2022-01-18,-5.4,-10.5,804,0,1457,0,4.5,201,1.3,323.4
404,2022-01-19,-5.3,-8.3,505,-1.9,1542,0,6.3,2027,1.4,331.9
404,2022-01-20,-5.3,-11.6,743,1.1,1550,0,4.5,1836,1.3,306.6
404,2022-01-21,-3.6,-10.4,706,4.3,1438,0,3.9,1232,.8,126.6
404,2022-01-22,-.7,-7.3,647,5.9,1533,0,3.7,1212,1,334.7
404,2022-01-23,1.2,-2.5,0,7,1544,0,4,1644,1.2,331.9
404,2022-01-24,3.5,-3.4,554,9.4,1414,0,7.4,1025,1.5,123.8
