지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
418,2013-01-01,-3.6,-7.4,532,.4,1447,.5,2200,.5,11.1,2310,3.1,334.7
418,2013-01-02,-10.8,-13.9,2356,-4.1,15,0,,0,10.5,258,4.6,340.3
418,2013-01-03,-12.5,-15.2,504,-9.2,1540,0,,0,9.1,11,3.4,19.7
418,2013-01-04,-9.9,-13.3,208,-7,1419,0,,0,5.7,1609,2.3,340.3
418,2013-01-05,-6,-10.7,228,-1.4,1440,0,,0,5.7,1508,2,0
418,2013-01-06,-5.7,-8.7,703,-2.5,1523,0,,0,5.3,1346,2.1,348.8
418,2013-01-07,-5,-9,505,-1.2,1309,0,,0,5.7,1420,2.1,348.8
418,2013-01-08,-4.7,-7.5,604,-1.6,1429,0,,0,6,1748,2.6,331.9
418,2013-01-09,-8.5,-9.8,2308,-5.8,1,0,,0,8.9,1327,3.7,351.6
418,2013-01-10,-7.5,-11.7,601,-4.3,1434,0,,0,6,1452,2.1,343.1
418,2013-01-11,-2.3,-5.7,231,.9,1612,0,,0,5.5,640,2.3,143.4
418,2013-01-12,.8,-1.7,556,4.6,1313,.5,600,.5,7,1223,1.7,275.6
418,2013-01-13,-.3,-2.3,2340,2.2,1505,0,,0,4.6,1759,1.5,331.9
418,2013-01-14,-2,-5.1,741,1.5,1437,0,,0,7.9,1537,2.5,329.1
418,2013-01-15,-1.8,-5.7,646,2.7,1515,0,,0,6.5,1659,2,329.1
418,2013-01-16,-1.9,-5.2,2358,.1,1417,0,,0,7,1442,2.5,337.5
418,2013-01-17,-5.6,-7.5,734,-3.1,1508,0,,0,6.7,2013,3.3,348.8
418,2013-01-18,-3.4,-7.8,711,.5,1547,0,,0,7.4,1456,1.8,272.8
418,2013-01-19,1.1,-1,1,4.5,1346,0,,0,4.9,1435,1.5,357.2
418,2013-01-20,2.4,-.8,727,5,1623,0,,0,6.6,1152,2.4,149.1
418,2013-01-21,3.1,2,727,4.9,130,2,1000,15,7.7,1209,2.7,118.1
418,2013-01-22,4.3,1.8,113,6.4,1423,0,,0,5,128,1.5,340.3
418,2013-01-23,2.7,1.8,2350,4.6,1,.5,1100,.5,7.1,1402,2.3,334.7
418,2013-01-24,-.1,-5.8,2357,3.4,1135,0,,0,13.2,1852,3.5,340.3
418,2013-01-25,-8.3,-9.8,2400,-5.6,1,0,,0,11.3,109,4.8,2.8
418,2013-01-26,-8.4,-10.9,752,-5.3,1550,0,,0,10,231,4.1,357.2
418,2013-01-27,-6.5,-9.4,147,-4,1617,0,,0,8.4,1456,2.9,320.6
418,2013-01-28,-2.6,-7.7,507,.8,2304,0,,0,5.6,1832,2.3,137.8
418,2013-01-29,2.7,.8,1,4.2,1608,0,,0,5.1,7,2,109.7
418,2013-01-30,5.4,3.1,252,8.7,1559,0,,0,3.2,1355,1.2,126.6
418,2013-01-31,7.5,2.9,708,11.2,1457,0,,0,7.1,2052,2.2,98.4
418,2013-02-01,7.5,4,2359,10.3,23,7.5,1300,45,10.9,539,3.4,126.6
