지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
405,2020-01-01,-1,-4.8,413,1.5,1555,0,3.6,316,.9,199.7
405,2020-01-02,2.5,.6,152,4.9,1451,0,4.5,1551,1.1,272.8
405,2020-01-03,1.5,-1.6,801,5.9,1402,0,4.3,1153,1,236.3
405,2020-01-04,2.7,-1.8,302,7.8,1434,0,4.5,1331,.8,261.6
405,2020-01-05,2.4,-2.7,715,6.9,1413,0,3,1456,.6,11.3
405,2020-01-06,4,1.4,20,5.7,1153,.5,5.4,1659,1.2,33.8
405,2020-01-07,6.6,4.6,1,8.4,2226,46.5,4.7,2109,1.1,84.4
405,2020-01-08,3.2,.5,2243,10.6,25,5.5,9.9,32,1.9,180
405,2020-01-09,.1,-1.6,809,2.8,1358,0,5.1,1311,1.4,5.6
405,2020-01-10,.6,-2.8,507,4.9,1451,0,4,1302,1.1,357.2
405,2020-01-11,1,-1.6,431,5,1436,0,4.5,1633,.9,250.3
405,2020-01-12,0,-2.2,745,3.5,1454,0,5,1332,1.5,281.3
405,2020-01-13,-1.4,-3.1,449,1.5,1417,0,5.7,1254,1.5,261.6
405,2020-01-14,-.6,-3.3,419,3.1,1451,0,5.2,1813,1.1,261.6
405,2020-01-15,-1.1,-4.8,644,2.7,1408,0,4.6,1339,1.1,250.3
405,2020-01-16,-.3,-3.6,754,3.7,1419,0,4.4,1623,1.1,312.2
405,2020-01-17,.6,-3.4,748,5.3,1434,0,3.7,1356,.8,357.2
405,2020-01-18,1.4,-2.4,757,6.1,1447,0,3.9,1703,1.1,261.6
405,2020-01-19,2.9,.4,601,5.9,1439,0,6.5,1344,1.5,261.6
405,2020-01-20,1.9,-1.6,2347,6.6,1407,0,6.6,1317,1.5,284.1
405,2020-01-21,.7,-3.2,750,5.4,1442,0,3.3,1923,1,286.9
405,2020-01-22,4.3,.8,36,8.3,1447,0,3.6,1513,.8,106.9
405,2020-01-23,5.4,1.6,650,10.6,1421,0,5.5,1706,1.3,289.7
405,2020-01-24,3.7,-.1,744,7.8,1245,0,4.3,1420,1,11.3
405,2020-01-25,4.9,.5,253,9,1151,0,3.5,1251,.7,354.4
405,2020-01-26,6.2,-.4,749,12.4,1440,0,7.4,2239,1.3,87.2
405,2020-01-27,6.7,5,2317,8.3,1425,0,8.7,303,2.4,45
405,2020-01-28,7.8,4.9,127,10.4,1343,0,5.4,2121,1.3,67.5
405,2020-01-29,6.9,3.1,437,10.8,1452,0,4.4,1620,1,295.3
405,2020-01-30,6.6,2.4,726,11.7,1319,0,4.4,1417,1.1,357.2
405,2020-01-31,5,2.7,2339,7.8,1146,0,4.6,1311,1.1,154.7
405,2020-02-01,3.9,.2,634,7.6,1549,0,5.7,1415,1.2,261.6
405,2020-02-02,2.5,-1.1,606,6.1,1259,0,4.9,2339,1.2,323.4
405,2020-02-03,.5,-1.5,2356,3.9,1334,0,5.8,124,1.8,208.1
405,2020-02-04,-.4,-4.2,2359,4.6,1424,.5,7.2,1744,1.7,149.1
405,2020-02-05,-7.3,-9.6,837,-3.5,1435,0,7.2,120,2,264.4
405,2020-02-06,-5.2,-9.9,703,-.2,1443,0,4.4,1702,1.4,298.1
405,2020-02-07,-.5,-5.2,129,3.4,1424,0,4.1,1159,1.3,45
405,2020-02-08,.9,-1.4,804,4.7,1352,0,6.9,1452,1.7,281.3
405,2020-02-09,.7,-3.9,605,4.8,1404,0,6.1,1444,1.2,264.4
