지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
416,2009-01-01,-5.9,-9.8,816,-2.2,1604,0,6.1,1.6,259.3
416,2009-01-02,-3.3,-7.7,744,1.3,1513,0,4.4,1.1,274.1
416,2009-01-03,-1.3,-5.8,651,3.8,1535,0,4.8,1,269.5
416,2009-01-04,.1,-3.2,707,4.8,1506,0,5.9,1.2,282.9
416,2009-01-05,-1.8,-4.7,726,1.6,1525,0,6,1.2,272.8
416,2009-01-06,-2.3,-6.2,555,1.7,1412,0,3.7,.8,278.7
416,2009-01-07,-1,-5.7,741,4.8,1453,0,4.7,.9,287.4
416,2009-01-08,-1.2,-4.8,720,2.9,1530,0,4.7,1.1,284.9
416,2009-01-09,-3.4,-6.8,2355,-.2,1513,0,6.8,1.8,293.9
416,2009-01-10,-7.3,-10,818,-4,1612,0,9.2,2.6,282.9
416,2009-01-11,-7.8,-11.1,658,-3.9,1458,0,12.3,3,281.9
416,2009-01-12,-7.6,-11.1,540,-3,1407,0,11.5,3.3,279.1
416,2009-01-13,-5.4,-10,725,-1.6,1603,0,5.5,1.5,292.7
416,2009-01-14,-6.3,-9.2,2348,-2.9,13,0,10.1,3.2,288.1
416,2009-01-15,-6,-12.6,725,-1.8,1532,0,5,1.3,272
416,2009-01-16,-2,-4.2,816,1.7,1411,1,9,2.9,81.5
416,2009-01-17,-.4,-4.7,805,3.4,1430,0,5.5,2.5,99.6
416,2009-01-18,3.3,.7,0,6.9,1325,0,8.5,3.3,93.7
416,2009-01-19,.5,-3.9,708,5,1336,0,9,2,279
416,2009-01-20,2.2,-3,809,7.5,1422,0,4.4,1.1,276.3
416,2009-01-21,4.2,1,649,6.5,1527,0,5.6,1.7,105
416,2009-01-22,4.3,-2.1,0,9.5,1458,0,10.6,3.7,240.1
416,2009-01-23,-8.8,-10.9,2303,-2.2,1,0,13.1,4.3,281.7
416,2009-01-24,-8,-12.3,317,-5,1429,0,13.1,2.3,281.7
416,2009-01-25,-4.3,-10.5,322,1.1,1553,0,11.5,2.4,283.6
416,2009-01-26,-3.3,-6.6,2349,.9,1512,0,7,1.7,277.5
416,2009-01-27,-1.2,-6.8,28,3.9,1442,0,7.7,2.8,87.8
416,2009-01-28,2,-1.6,307,7.4,1545,0,7.7,2.9,94.1
416,2009-01-29,3.2,-.8,712,8.6,1528,0,3.2,.7,279
416,2009-01-30,5.2,-.2,706,12.2,1407,0,10.1,1.6,94.7
416,2009-01-31,5.5,1.2,515,11,1409,0,6.4,1.2,97
416,2009-02-01,4.9,1.2,233,10.4,1524,0,6.7,1.4,102
416,2009-02-02,5.6,2.4,454,8.5,1508,0,5.1,1.6,261.5
416,2009-02-03,5.4,2.1,2315,11.1,1335,0,6.3,1.2,132.9
416,2009-02-04,4.5,.7,403,8.9,1321,0,4.7,1.3,279.4
416,2009-02-05,4.6,3.1,2334,6.7,1559,0,3.5,1,277.1
416,2009-02-06,2.8,-.5,647,7.2,1509,0,3.9,1,280.3
416,2009-02-07,2.9,-.4,207,5.2,1653,0,5.5,1.3,270.9
416,2009-02-08,2.9,-2.7,726,8.5,1532,0,4.7,1.1,261.9
416,2009-02-09,5.1,2,623,8.5,1413,0,8.3,2.4,283.2
416,2009-02-10,4.8,1.4,337,7.1,1640,0,6,1.5,246.3
416,2009-02-11,5.8,2.6,2220,9.7,1558,0,6.6,2.3,283.1
416,2009-02-12,8.5,2.4,314,14,2349,0,13.1,5.2,90.3
416,2009-02-13,10.9,4.5,2335,16.3,738,40.5,12.4,3.9,177.6
416,2009-02-14,3.5,1.2,653,5.5,1256,0,5.8,1.5,292.8
416,2009-02-15,-1.4,-6.1,2353,2.2,1,0,10.3,3.2,271.8
416,2009-02-16,-5.6,-8.4,731,-1.7,1527,0,13.5,3.6,262.9
416,2009-02-17,-4.6,-10.1,715,-.5,1514,0,7.1,1.8,274.9
416,2009-02-18,-2.1,-7.1,447,1.8,1459,0,6.7,1.5,272.4
416,2009-02-19,.8,-2.1,318,4.3,1445,0,7.6,1.6,112
416,2009-02-20,-2.2,-6.6,2340,.2,1252,0,14.2,3.5,273
416,2009-02-21,-2.3,-9.2,545,2.7,1438,0,8.5,2,281.3
416,2009-02-22,3.4,-.5,7,7,1621,0,6.3,1.9,81.6
416,2009-02-23,5.7,-1.3,543,12.5,1447,0,6.3,1.3,95.5
416,2009-02-24,7.9,5.9,2355,10.6,1442,0,7.8,2.5,66.1
416,2009-02-25,3.1,-1,2352,5.9,1,0,8.2,2.6,278.7
416,2009-02-26,2.3,-3.8,653,7.9,1445,0,5.8,1.4,282.3
416,2009-02-27,3.7,-2.4,704,9.3,1457,0,7,1.5,280.7
416,2009-02-28,5.2,-.4,606,10.5,1503,0,7.8,1.5,276.7
416,2009-03-01,3.4,-1.7,701,9.1,1428,0,10.3,2.3,285
416,2009-03-02,3.3,-4.2,357,9.1,1354,0,7.6,1.4,94.7
416,2009-03-03,2.5,.4,2355,5.6,145,7,5,1.3,290
416,2009-03-04,3.7,-.9,531,9.2,1606,0,4.6,1.1,277.6
416,2009-03-05,5.3,2.4,107,8.1,1241,12,9.5,2.3,99.6
416,2009-03-06,1.8,-1.7,2321,4.4,1302,0,12.7,3.8,285.6
416,2009-03-07,1.8,-3.7,506,6.5,1536,0,8.8,2.2,276.3
416,2009-03-08,5,-.1,349,11.5,1428,0,6.2,1.5,283.7
