지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
418,2019-01-01,-3.8,-6.6,635,-.6,1433,0,7.2,2007,2.2,320.6
418,2019-01-02,-3.5,-6.4,426,-.4,1555,0,5.5,1323,1.9,334.7
418,2019-01-03,-2.4,-6.6,722,1.9,1601,0,4.5,510,1.7,340.3
418,2019-01-04,.2,-3.2,726,4.2,1435,0,5.7,1520,1.5,267.2
418,2019-01-05,-2.1,-4,2346,1.1,15,0,6.8,1333,2.5,343.1
418,2019-01-06,-2,-5,410,2.3,1621,0,5.7,1508,1.6,357.2
418,2019-01-07,-.6,-4.3,615,2.7,1510,0,5.7,1259,1.4,0
418,2019-01-08,-2.6,-5.8,2346,.6,1543,0,12,1934,3.5,354.4
418,2019-01-09,-3.4,-7,447,.2,1535,0,5.9,24,1.6,0
418,2019-01-10,.1,-3.5,158,3.7,1513,0,5.2,1607,1.3,258.8
418,2019-01-11,3.1,1.4,202,6.6,1547,0,7,1253,1.3,90
418,2019-01-12,3,.4,2340,7.3,1500,0,5.9,1800,1.5,331.9
418,2019-01-13,1.8,-2.2,905,6.6,1558,0,5.8,908,1.5,331.9
418,2019-01-14,2.1,-1.2,828,5.1,1540,0,3.8,1928,.9,345.9
418,2019-01-15,-.9,-5.8,2336,3.4,1,0,9.7,1950,3.2,343.1
418,2019-01-16,-4.5,-8.5,709,-1.6,2211,0,6.9,28,2.4,334.7
418,2019-01-17,1,-1.8,49,3.9,1531,0,7.9,1441,2.2,326.3
418,2019-01-18,1.7,-3.1,710,6.1,1458,0,6,1554,1.3,357.2
418,2019-01-19,4.3,1.8,458,8.7,1453,0,4.6,2038,1.5,351.6
418,2019-01-20,-.7,-3.9,2259,4.3,15,0,10.1,908,4.1,331.9
418,2019-01-21,.6,-4.6,300,4.9,1550,0,8.8,1641,1.6,317.8
418,2019-01-22,3.3,-1,442,7.7,1415,0,8.1,1348,1.5,247.5
418,2019-01-23,2.7,-.1,2342,6.6,1540,0,8.5,1705,2.4,331.9
418,2019-01-24,.9,-2.3,810,5.1,1603,0,5.8,1639,1.7,357.2
418,2019-01-25,-.5,-2.6,2327,1.7,1549,0,9.2,1707,3.3,340.3
418,2019-01-26,-2.1,-5.5,746,1.6,1654,0,8,558,3.1,357.2
418,2019-01-27,1,-4.1,537,4.9,1440,0,6.7,1816,1.5,278.4
418,2019-01-28,1.8,-1.5,2332,4.7,1526,.5,9.6,912,3.3,320.6
418,2019-01-29,.7,-3.6,622,5.3,1605,0,4.9,1703,1.6,334.7
418,2019-01-30,2.7,-.7,508,6.6,1445,0,5.9,1624,1.5,5.6
418,2019-01-31,-1.6,-4.8,2306,2.8,1,0,8.4,2129,3.5,348.8
418,2019-02-01,-.4,-5,147,3,1416,0,8.9,1347,1.6,315
418,2019-02-02,2.9,-.4,312,6,1619,0,6,2307,2.3,160.3
418,2019-02-03,3.8,2.8,426,5.1,1,17.5,7.2,1747,2.7,320.6
418,2019-02-04,.4,-1.7,756,2.9,5,0,9.4,120,2.3,326.3
418,2019-02-05,4,-1.1,104,10.4,1547,0,5.6,1310,1.5,191.3
418,2019-02-06,5.9,1.9,224,10,1621,0,5.3,1557,1.4,261.6
418,2019-02-07,-1.7,-7.3,2358,6.8,13,0,10.6,951,4.3,340.3
418,2019-02-08,-5.7,-9.3,649,-2.7,1559,0,8.1,2,2.7,2.8
418,2019-02-09,-4.7,-7,712,-2.3,1703,0,8.3,529,3.5,348.8
418,2019-02-10,-4,-6.9,633,-1.8,1544,0,5.6,2223,2.2,351.6
418,2019-02-11,-2,-5.5,642,1.5,1537,0,9,1335,2.7,348.8
418,2019-02-12,.1,-2.4,105,3.1,1553,0,7.7,2149,2.1,0
418,2019-02-13,-1.5,-4,653,1.7,1600,0,7.8,1445,2.8,343.1
418,2019-02-14,-.2,-4.6,740,4.4,1538,0,5.8,1600,1.7,345.9
418,2019-02-15,-.3,-2.7,727,1.9,1840,1,7.7,1929,1.9,5.6
418,2019-02-16,-2,-4.1,834,.9,1653,0,7.5,744,3.2,0
418,2019-02-17,-.5,-4.6,640,3.6,1540,0,6.1,1132,2.1,357.2
418,2019-02-18,1.6,-2.5,449,5.5,1351,0,4.4,1726,1.5,334.7
