지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
416,2019-01-01,-7.6,-13.2,636,-.6,1458,0,5,1351,.5,343.1
416,2019-01-02,-8.5,-13.8,721,-.3,1552,0,3.7,1436,.4,295.3
416,2019-01-03,-7.4,-13.9,646,2.2,1504,0,3.1,1223,.3,315
416,2019-01-04,-3.9,-10.5,741,3.8,1436,0,4,1445,.3,326.3
416,2019-01-05,-6.1,-10.7,2351,.7,1529,0,4.9,1440,.4,0
416,2019-01-06,-5.7,-11.3,57,1.7,1537,0,3.7,1214,.3,326.3
416,2019-01-07,-4.9,-11.2,753,3,1426,0,4.1,1244,.3,306.6
416,2019-01-08,-6.1,-11.2,2339,.7,1538,0,8.1,1612,1.2,295.3
416,2019-01-09,-7.7,-14.2,725,-.2,1520,0,3.3,1517,.3,284.1
416,2019-01-10,-2,-7.8,603,3.1,1332,0,3.9,1335,.3,267.2
416,2019-01-11,.1,-3.3,2214,6.6,1420,0,3.1,1212,.3,275.6
416,2019-01-12,.2,-5.4,2350,7.4,1516,0,3.7,1522,.4,292.5
416,2019-01-13,-2.5,-7.9,714,6.8,1441,0,3.8,1511,.4,323.4
416,2019-01-14,-1.3,-6.6,801,5.1,1422,0,2.6,1415,.2,298.1
416,2019-01-15,-3.1,-9.8,2358,2.1,1510,0,6.8,1315,1.1,312.2
416,2019-01-16,-7,-14.2,753,-1.6,1555,0,6.3,1327,.6,292.5
416,2019-01-17,-3.3,-7.7,755,3.9,1527,0,5.6,1408,.8,300.9
416,2019-01-18,-3.2,-10,734,5.6,1422,0,3.6,1330,.3,303.8
416,2019-01-19,1.2,-3.6,311,8.3,1509,0,4,1315,.4,151.9
416,2019-01-20,-2.6,-9.1,2356,1.5,1420,0,7.5,1250,1.4,306.6
416,2019-01-21,-3.5,-10.8,608,4.5,1622,0,5,1023,.7,281.3
416,2019-01-22,-1.9,-7.8,604,7.1,1335,0,5.5,1512,.6,230.6
416,2019-01-23,-1.2,-6.4,2350,6.8,1501,0,8,1401,.9,286.9
416,2019-01-24,-3.8,-10.2,710,5.2,1512,0,3.6,1419,.4,292.5
416,2019-01-25,-4.4,-9.5,714,2.3,1350,0,7,1557,.9,303.8
416,2019-01-26,-5.9,-11,440,1.6,1551,0,4.9,1248,.5,284.1
416,2019-01-27,-2.3,-12,727,4.6,1440,0,5,2239,.7,194.1
416,2019-01-28,0,-7.1,0,3.9,1423,0,7.6,1010,1.5,357.2
416,2019-01-29,-3.3,-10.2,738,5.6,1520,0,4.2,1730,.5,312.2
416,2019-01-30,-.8,-6.9,734,6.1,1401,0,4.3,1502,.5,0
416,2019-01-31,-3.2,-9.9,2345,.4,1407,0,4.6,1705,.9,289.7
416,2019-02-01,-5,-12.3,636,2,1316,0,5.1,1356,.5,329.1
416,2019-02-02,.9,-7.8,248,6.7,1544,0,5.7,1227,1,168.8
416,2019-02-03,3,.4,2358,6.2,20,18.5,4.4,27,.5,182.8
416,2019-02-04,-2.3,-5.6,806,2.5,1519,0,4.6,1313,.6,264.4
416,2019-02-05,.4,-6.6,412,9.3,1458,0,5.7,1113,.6,182.8
416,2019-02-06,3.5,-3.5,302,8.8,1545,0,3.1,1300,.5,292.5
416,2019-02-07,-2.3,-8.9,2309,5.5,13,0,6.7,1334,1.8,264.4
416,2019-02-08,-6.8,-11.3,752,-2.4,1537,0,4.1,1347,.8,289.7
416,2019-02-09,-6.5,-11.5,740,-2.2,1409,0,5.6,1246,.9,306.6
416,2019-02-10,-6.2,-12.4,437,-2.2,1454,0,3.5,1326,.5,295.3
416,2019-02-11,-5,-11.8,728,1.7,1622,0,5.8,1240,.8,306.6
416,2019-02-12,-2.1,-7.5,111,3.2,1444,0,4.7,1616,.6,292.5
416,2019-02-13,-4.4,-10.1,728,1.8,1519,0,5.8,1342,.8,309.4
416,2019-02-14,-2.9,-9.6,736,4.5,1500,0,4.8,1553,.4,348.8
416,2019-02-15,-1.6,-4.2,2328,1.3,1345,1,4.7,1448,.5,143.4
416,2019-02-16,-4.1,-8.3,627,.8,1511,0,5,1515,.8,292.5
416,2019-02-17,-4.4,-11,639,3.7,1608,0,4.7,1340,.7,284.1
416,2019-02-18,-1.3,-9.2,714,5.1,1417,0,3.7,1247,.4,239.1
416,2019-02-19,.2,-2.1,2256,2.7,1636,3,3.1,1802,.3,194.1
416,2019-02-20,.3,-3.5,2356,4.8,1523,0,5,1646,.6,317.8
416,2019-02-21,-.5,-6.1,720,7.6,1503,0,4,1425,.5,309.4
416,2019-02-22,1.4,-5,648,10.4,1503,0,4.4,1421,.5,261.6
416,2019-02-23,3.2,-3.4,558,13.6,1502,0,5.1,1231,.6,174.4
416,2019-02-24,3,-3.3,630,11.9,1433,0,5.1,1519,.7,315
416,2019-02-25,2.5,-2.8,2347,10,1559,0,6,1455,.7,267.2
416,2019-02-26,2.5,-5.9,643,10.9,1546,0,4.3,1349,.6,306.6
416,2019-02-27,5.7,.5,2358,12.5,1341,0,4.3,1228,.7,329.1
416,2019-02-28,3.6,-2.8,646,12.4,1458,0,4.7,1303,.6,306.6
416,2019-03-01,3.4,-3.6,651,12.5,1530,0,5.4,1516,.7,298.1
416,2019-03-02,4.4,-3.4,707,13.8,1444,0,3.7,1357,.4,250.3
416,2019-03-03,6.1,-2.6,700,15.2,1413,0,5,1413,.5,270
416,2019-03-04,6.6,-.3,711,15.7,1547,0,4.7,1458,.6,323.4
416,2019-03-05,7.2,1.6,4,12.4,1435,0,4.9,1154,.9,326.3
416,2019-03-06,5.9,.6,659,12.2,1549,0,4.7,1656,.7,300.9
416,2019-03-07,4.3,-1.4,2345,12.2,1600,0,6.5,1456,1,292.5
416,2019-03-08,2.7,-4.5,647,12.5,1415,0,6.1,1425,.8,300.9
416,2019-03-09,4.3,-5.3,713,13.5,1506,0,4.9,1404,.6,329.1
416,2019-03-10,7.7,1.3,2359,14.7,1603,0,4.5,1356,.7,348.8
416,2019-03-11,4.5,-1.9,652,10.3,1324,0,4.1,1343,.6,295.3
