지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
404,2011-01-01,-6.8,-10,906,-3.1,1602,0,,0,4.1,1347,.8,264.4
404,2011-01-02,-5.4,-9.2,751,-.8,1434,0,,0,3.3,1345,.8,264.4
404,2011-01-03,-5.1,-8.9,752,-.3,1456,0,,0,2.9,1301,.9,270
404,2011-01-04,-3.8,-6.6,601,-1.1,1449,0,,0,3.6,1507,.7,289.7
404,2011-01-05,-3.9,-6.9,2322,-1.9,902,0,,0,7.1,1223,1.8,278.4
404,2011-01-06,-7.1,-8.7,658,-4.2,1431,0,,0,6,1345,1.3,309.4
404,2011-01-07,-6,-9.4,620,-2.5,1442,0,,0,3.6,1146,.9,270
404,2011-01-08,-2.4,-6,711,1.5,1602,0,,0,6.1,1612,2.1,264.4
404,2011-01-09,-6.7,-9,2349,.1,2,0,,0,6.2,1159,1.7,272.8
404,2011-01-10,-7.3,-10.2,730,-4.7,1536,0,,0,3.8,1401,.9,292.5
404,2011-01-11,-4.5,-6.2,2337,-1.9,1902,.5,2000,.5,5.6,2139,1.8,275.6
404,2011-01-12,-7.5,-9.9,846,-4.3,1555,0,,0,5.1,1315,1.3,326.3
404,2011-01-13,-4.9,-9,412,-.2,1541,0,,0,3.7,2344,1,109.7
404,2011-01-14,-3.1,-6.4,2353,1,1402,0,,0,6.1,210,2.1,137.8
404,2011-01-15,-10.8,-12.9,2356,-5.9,9,0,,0,9.4,1153,2.5,244.7
404,2011-01-16,-12.3,-14.9,910,-9.5,1908,0,,0,5,1008,1.5,326.3
404,2011-01-17,-8.3,-11.9,901,-4.3,1502,0,,0,4,1659,1.2,272.8
404,2011-01-18,-5.8,-8.6,920,-2.9,1324,0,,0,4.8,1500,1,250.3
404,2011-01-19,-6.1,-8.5,540,-3,1445,0,,0,5.8,1516,1.3,281.3
404,2011-01-20,-7.4,-9.5,851,-4,1502,0,,0,4.5,1304,1.2,278.4
404,2011-01-21,-6.2,-9.1,250,-2.8,1536,0,,0,5.2,1703,1.1,267.2
404,2011-01-22,-3.5,-5.7,758,-.3,1515,0,,0,4.3,526,1.5,123.8
404,2011-01-23,-3.5,-6.5,2342,-.8,1102,1,1400,3.5,6.9,916,1.8,120.9
404,2011-01-24,-8.1,-9.7,925,-5.5,1356,0,,0,4.5,1504,1.1,272.8
404,2011-01-25,-7.4,-9.9,331,-4.2,1515,0,,0,5.1,1422,1.1,272.8
404,2011-01-26,-7.6,-9.4,2332,-4.2,1454,0,,0,5.5,1659,1.4,250.3
404,2011-01-27,-8,-10.4,735,-5.2,1402,0,,0,5.4,1432,1.2,261.6
404,2011-01-28,-7.4,-9.3,55,-4.3,1526,0,,0,4.1,1319,1.1,264.4
404,2011-01-29,-7.9,-9.7,2227,-4.9,1441,0,,0,6.6,1537,1.6,326.3
404,2011-01-30,-8.9,-11.4,856,-5.1,1409,0,,0,6.2,1448,1.8,267.2
404,2011-01-31,-5.4,-10.5,548,-1.2,2102,0,,0,5.2,1320,1.1,278.4
404,2011-02-01,.1,-3.1,425,5.3,1502,0,,0,3.5,1331,1.1,194.1
404,2011-02-02,2,-2,746,7,1455,0,,0,4,1508,.9,295.3
404,2011-02-03,1.9,-.2,820,4.6,1402,0,,0,3.4,1115,.7,213.8
404,2011-02-04,1.5,.2,214,4,1515,0,,0,4.4,830,1.1,194.1
404,2011-02-05,.8,-.9,525,4.7,1342,0,,0,3.9,1300,.9,151.9
404,2011-02-06,.2,-3,857,3,1502,0,,0,3.4,1025,.8,118.1
404,2011-02-07,0,-4.9,814,3.6,1302,0,,0,3.4,1412,.9,278.4
404,2011-02-08,2.4,-1.3,132,8.1,1602,0,,0,3.5,2001,1,309.4
404,2011-02-09,-1.6,-4.4,2353,1.9,1608,0,,0,5.7,1310,1.4,272.8
404,2011-02-10,-2.6,-5.4,442,2.6,1602,0,,0,3.9,1531,.9,213.8
404,2011-02-11,-3,-6.1,659,2.8,1454,0,,0,5.8,1654,1.4,286.9
404,2011-02-12,-5.7,-8.3,813,-1.4,1602,0,,0,5,1242,1.6,284.1
404,2011-02-13,-4.8,-8,733,.1,1402,0,,0,4.5,1509,1,253.1
404,2011-02-14,-3.5,-6.7,731,-.1,1508,0,,0,3.9,1718,.9,292.5
404,2011-02-15,-1.6,-5.3,426,2.9,1315,0,,0,5.2,1428,1.3,300.9
404,2011-02-16,-.5,-3.5,731,3.9,1508,0,,0,3.2,1229,.8,275.6
404,2011-02-17,1,-1.5,650,5.1,1602,0,,0,4.7,1728,1,292.5
404,2011-02-18,1.3,-3,742,7.3,1434,0,,0,4.2,1542,1.1,303.8
404,2011-02-19,1.4,-3,646,7.5,1349,0,,0,5.4,1449,1.2,275.6
404,2011-02-20,5,-2,727,12.2,1515,0,,0,8.2,2152,2.2,115.3
404,2011-02-21,6,2.6,719,12,1502,0,,0,6.8,24,2.4,98.4
404,2011-02-22,5.3,.4,601,12,1335,0,,0,4.7,1620,1.3,292.5
404,2011-02-23,3.8,-2.9,742,11.6,1554,0,,0,4.9,1517,1.2,258.8
404,2011-02-24,5.3,1.4,803,10.3,1248,0,,0,5.2,1322,1.4,281.3
404,2011-02-25,1.7,-.7,707,5.7,1632,0,,0,5.4,1534,1.5,278.4
404,2011-02-26,5.8,-1.1,312,13,1509,0,,0,8.8,910,2.4,19.7
404,2011-02-27,4.6,2.3,2314,8.5,2,5.5,1300,27.5,13.1,1245,4,109.7
404,2011-02-28,2.9,1.6,211,5.5,1515,.5,300,.5,9.5,1153,1.7,95.6
404,2011-03-01,.6,-2.1,2314,4,1502,1,800,3.5,5.6,1614,1.2,261.6
404,2011-03-02,-2,-3.9,2358,1.9,1554,0,,0,7.9,1322,2.2,284.1
404,2011-03-03,-1.6,-4.5,355,2.5,1647,0,,0,6.3,1914,1.8,326.3
404,2011-03-04,.5,-3.5,733,5.8,1421,0,,0,7,1655,1.7,284.1
404,2011-03-05,2.1,-.6,312,6.5,1428,0,,0,5.7,840,1.5,160.3
404,2011-03-06,3.4,1.3,703,7.7,1415,0,,0,5.4,1703,1.4,239.1
404,2011-03-07,1.6,-1,651,5.5,1454,0,,0,8.4,1512,2.1,326.3
