지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
417,2006-01-01,2.6,2.2,1235,3.2,1027,0,3.8,1.2,213.7
417,2006-01-02,2,-.3,2218,4.9,1457,0,7.7,1.6,317.9
417,2006-01-03,-.5,-2.6,2333,2.6,1526,0,7.6,2.2,3
417,2006-01-04,-4.4,-6.5,2351,-2.5,5,0,6.9,2.2,12.7
417,2006-01-05,-5.1,-7.7,732,-1.5,1607,0,5.5,1.8,17.5
417,2006-01-06,-5.2,-7.3,653,-2.2,1503,0,7.6,2,299.3
417,2006-01-07,-4.1,-7.3,815,-.7,1511,0,6.4,1.6,350.9
417,2006-01-08,-2.5,-7,738,1.7,1425,0,6,1.1,220.2
417,2006-01-09,0,-4.9,544,4.4,1512,0,5.3,1.1,213.9
417,2006-01-10,1.5,-1,2356,4,1451,0,6.1,1.4,262.9
417,2006-01-11,.3,-3.3,604,4,1504,0,3.5,.8,319.4
417,2006-01-12,2.8,-1.1,623,6.4,1548,9,7,2.2,63.4
417,2006-01-13,6.2,4.1,1,8,257,26.5,11.7,1.8,223
417,2006-01-14,5.3,3.3,455,9.6,1556,0,5.6,1.5,37.7
417,2006-01-15,4.7,1.7,2359,8.6,1545,0,4.7,1.1,203
417,2006-01-16,3.1,.6,726,5.1,1336,0,4.2,1.3,324.5
417,2006-01-17,3.1,1,700,5.8,1427,0,4.2,1.3,7.3
417,2006-01-18,2.9,.5,702,5.9,1526,0,4,1.3,321.9
417,2006-01-19,4,1,341,7.3,1508,0,6.3,2.1,43
417,2006-01-20,4.2,1.7,637,7.7,1455,0,5.1,1.9,64.7
417,2006-01-21,2.4,.1,730,5.7,1317,0,6.1,1.8,10
417,2006-01-22,-1.2,-3.7,2234,1,1,0,9.6,2.5,307.9
417,2006-01-23,-2.8,-5.7,655,1.3,1528,0,6.3,1.7,194.5
417,2006-01-24,-1.8,-5.7,616,2.6,1526,0,4.6,1.2,346.5
417,2006-01-25,.5,-2.9,656,4.3,1534,0,3.9,.8,330.4
417,2006-01-26,1.8,-1,221,4.9,1343,0,7.4,1.2,218.6
417,2006-01-27,2.7,.2,2355,6.2,1454,0,6.5,1.6,263
417,2006-01-28,2.7,-1.8,429,7.6,1459,0,7,1,223.8
417,2006-01-29,5.8,.5,532,10.3,1512,0,4.7,1,72.3
417,2006-01-30,6,4.1,831,8.2,1526,0,4.8,1.3,3.3
417,2006-01-31,5.3,2.2,209,7.2,1438,1.5,5.6,1.7,91.1
417,2006-02-01,3.1,-.6,2325,6.2,1520,0,8.2,2.2,339.9
417,2006-02-02,-.8,-5.9,0,2.8,1535,0,8.6,2.1,297.3
417,2006-02-03,-9.7,-12,808,-6,1,0,7.5,2.2,292.6
417,2006-02-04,-7.1,-10.8,223,-3,1556,0,6.5,1.7,359.7
417,2006-02-05,-3.7,-8.1,605,-.6,1620,0,4.7,.7,2.7
417,2006-02-06,1.3,-1.9,112,5.2,1550,0,5.9,1.4,54.8
417,2006-02-07,.5,-3,2350,2.4,1515,3.5,9.1,1.7,286.6
417,2006-02-08,-5.3,-7,721,-2.7,1655,0,6.6,2.3,307
417,2006-02-09,-2.9,-7.3,623,.6,1450,0,7.8,2.1,211
417,2006-02-10,2.5,-1,42,4.9,1337,1.5,9.8,2.3,223.4
417,2006-02-11,2.3,-.7,2345,5.9,1358,0,7.5,1.9,.2
417,2006-02-12,-.3,-3.2,742,3.8,1347,0,6.4,1.8,221.7
417,2006-02-13,5.9,-1.4,241,11.5,1547,0,10.3,2.3,212.5
417,2006-02-14,6.8,4.9,2341,9.2,1,6,7.6,2.6,205.7
417,2006-02-15,6,4.5,344,7.7,1544,0,3.6,1.1,208.6
417,2006-02-16,3.4,-3.4,2359,8.3,1436,0,11,2.2,342.3
417,2006-02-17,-3.2,-6.1,657,-.3,1509,0,8.2,2.5,307.7
417,2006-02-18,1.6,-2.9,204,6.1,1435,0,8.1,1.9,220.7
417,2006-02-19,4.6,1.3,132,8.6,1501,0,4.9,1.3,216.1
417,2006-02-20,5.1,1.2,535,9.6,1401,0,5.8,1.1,218.3
417,2006-02-21,5.6,1,602,10.1,1425,0,6.7,1.1,338.2
417,2006-02-22,4.5,.6,2326,7.9,1507,0,7.7,2,282.4
417,2006-02-23,2.5,-1.8,719,7,1425,0,5.7,1.4,235.4
417,2006-02-24,5.6,1.1,719,11.3,1634,0,4.8,1.2,352
417,2006-02-25,8.3,3.2,448,12.2,1506,0,5.1,1,194.4
417,2006-02-26,2.1,-1.5,2319,8.9,40,0,9,2.7,325.2
417,2006-02-27,.9,-2.6,354,5.2,1540,0,5.6,1.8,303.2
417,2006-02-28,4.1,2.9,1,5.7,1442,0,5,1.5,220.9
417,2006-03-01,1.6,-.6,637,3.7,1,2.5,6.6,2.1,359.5
