지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
415,2001-01-01,-4.1,-8.4,443,.1,1912,0,10.1,1.9,214.7
415,2001-01-02,-3.7,-8.4,2354,-.5,340,0,8.5,1.6,21.1
415,2001-01-03,-7.7,-9.6,651,-4.7,1446,0,7.3,1.6,284.7
415,2001-01-04,-9.1,-11.8,658,-6.2,1455,0,8.2,1.7,7.2
415,2001-01-05,-6.3,-10.3,633,-2.3,1451,0,6.1,1.1,10.5
415,2001-01-06,-2.8,-8.4,656,1,2320,0,6,1.9,58
415,2001-01-07,.7,-.8,656,1.8,1903,3,12.4,5,42.5
415,2001-01-08,2.5,.1,735,5.7,1402,11.5,8.8,3.2,80.3
415,2001-01-09,0,-5.4,2352,3.4,443,2.5,8.8,1.7,347.2
415,2001-01-10,-4.5,-8.6,727,-.7,2307,1,11.9,1.5,222.4
415,2001-01-11,-7.4,-13.8,2339,-1.9,213,0,8.1,1.7,2.4
415,2001-01-12,-10.2,-14.5,144,-6.8,1430,0,6.1,1.4,56.9
415,2001-01-13,-9.4,-14,2343,-6,1516,0,7.3,1.7,267.7
415,2001-01-14,-14.5,-17.1,2349,-10.3,1428,0,9.2,1.9,27.2
415,2001-01-15,-15,-18.2,728,-11.5,1418,0,6.3,1.6,17.1
415,2001-01-16,-12.6,-15.6,422,-9.3,1539,0,7.2,1.3,271.9
415,2001-01-17,-7.6,-13.9,741,-2.8,2137,0,5.6,1.7,80.6
415,2001-01-18,-.3,-3.8,1,3.6,1338,2.5,4.6,1.2,71.9
415,2001-01-19,.4,-2.7,142,4.2,1340,1,5.2,1.2,65.4
415,2001-01-20,.7,-1.8,2340,4.2,1305,2,5.1,1.1,358.6
415,2001-01-21,-1.2,-3.5,547,2.2,1405,0,4.6,1,350.6
415,2001-01-22,-1.1,-3.3,709,2.2,1502,0,4.3,1.1,274.7
415,2001-01-23,-3,-6.6,813,1.6,1421,0,5.5,1,282
415,2001-01-24,.7,-4,5,4.8,1520,0,7.5,1.7,49.3
415,2001-01-25,2.8,-1,806,6.8,1649,0,13.8,2.1,54.4
415,2001-01-26,1.7,.5,2344,3.3,1248,0,13.1,5.1,63
415,2001-01-27,.5,-1.4,500,2.8,1310,1.5,10.5,2.4,52.5
415,2001-01-28,-2.4,-6.1,2347,1.4,119,0,9.3,1.6,272.4
415,2001-01-29,-1.8,-6.6,233,3.4,1343,0,11.8,1.7,230.9
415,2001-01-30,0,-2.9,517,3.6,1343,0,5.8,1.1,208.6
415,2001-01-31,.1,-2.2,504,2.6,2213,4,6.6,1.5,296.1
415,2001-02-01,-4.9,-8.3,2359,1.2,1,0,9.2,2.1,261.5
415,2001-02-02,-4.3,-9.1,713,-.8,1451,0,8,1.4,217.6
415,2001-02-03,.5,-2.6,206,4.3,1404,0,4.6,1.2,63.4
415,2001-02-04,2,-.6,655,5.8,1441,0,4.4,1.1,49.9
415,2001-02-05,1.7,-2.5,614,6.1,1519,0,5.3,1,53.5
415,2001-02-06,2.7,-.2,725,6.8,1448,0,4.3,1,221.3
415,2001-02-07,-1.9,-7.5,2349,1.6,1307,0,9.9,1.8,35.5
415,2001-02-08,-4.4,-8.2,558,-.2,1559,0,6.9,1.7,224.8
415,2001-02-09,-.4,-4.4,442,4.5,1428,.5,10.3,1.7,220.9
415,2001-02-10,-.5,-2.6,519,2.3,1410,0,6.1,1.2,254.3
415,2001-02-11,-2.7,-5,746,.9,1401,0,7.6,1.9,19
415,2001-02-12,-3.6,-6,401,0,1532,0,5.8,1.4,272.1
415,2001-02-13,-3.3,-5.7,646,.5,1317,0,6.9,1.7,273.4
415,2001-02-14,-2.9,-5.9,654,.3,1554,0,6.7,1.6,263.6
415,2001-02-15,-2.5,-4.5,2352,.2,1635,0,8,1.7,295
415,2001-02-16,-5.1,-7.7,728,-2.2,1519,0,6.6,1.3,1.9
415,2001-02-17,-2.1,-6.1,238,1.1,1528,0,5.6,1.8,60.4
415,2001-02-18,2.9,-.3,326,6.2,1556,10.5,5.2,1.2,55.5
415,2001-02-19,4.2,1.7,2356,7.5,1343,2.5,6.2,1,263.8
415,2001-02-20,4.5,-.7,717,11.1,1530,0,4.8,1,64.5
415,2001-02-21,6.5,4.1,48,10.3,1508,0,5.4,.9,230.4
415,2001-02-22,6.5,2,652,13.1,1435,0,6,1.2,73.1
415,2001-02-23,3.9,.8,2249,6.6,1054,5,13.4,3.3,25.1
415,2001-02-24,.4,-1.5,2341,2.2,1535,4,9.1,2.5,19.5
415,2001-02-25,.2,-4.1,714,4.4,1620,0,9.1,1.8,19.5
415,2001-02-26,2.5,-2.7,646,7.6,1546,0,5.3,1,213.1
415,2001-02-27,3.3,-.2,715,8.7,1449,8.5,10.2,1.6,229.8
415,2001-02-28,3.9,.7,750,7.9,1455,1.5,5.8,1.4,58.5
415,2001-03-01,5.5,2.7,536,9.4,1543,0,7.1,1.3,218.3
415,2001-03-02,4.7,1.4,750,9.2,1455,0,5.6,1.1,191.9
415,2001-03-03,4.3,.6,2047,9.9,1322,6,14.7,2.2,226.5
415,2001-03-04,-.7,-2.7,1046,1.3,11,1,13.9,2.8,268.2
415,2001-03-05,2.7,-1,1,6.5,1556,0,7.8,2,209.3
415,2001-03-06,4.3,1.5,2348,8.7,1415,0,11.7,2.3,223.4
415,2001-03-07,-.8,-3.3,2321,2.3,1559,0,10.2,2.2,25.6
415,2001-03-08,-3.1,-5.3,759,-.6,1634,0,10,2.4,269.5
415,2001-03-09,.7,-4.4,555,4.6,2205,0,12.7,2.7,232.9
415,2001-03-10,2.6,-.8,2350,5,248,0,14.7,2.6,234
415,2001-03-11,1.4,-3.1,702,5.8,1550,0,6.5,1.3,205.2
415,2001-03-12,2.8,-1.4,623,7.1,1607,0,8.9,1.4,27.4
415,2001-03-13,5.7,-.8,533,12.3,1514,0,6.6,1.2,200.2
415,2001-03-14,8.5,3.9,131,13.2,1714,0,14,2.5,214.3
415,2001-03-15,4.5,1.2,711,9.5,1526,0,7.6,1.9,271.2
415,2001-03-16,6.3,.2,619,12.5,1413,0,7.5,1.2,218
415,2001-03-17,8.1,6,349,11.3,1117,0,7.6,1.2,6.6
415,2001-03-18,8.6,4,706,14,1547,0,8.4,1.5,218.8
415,2001-03-19,8.9,4.9,620,14.3,1609,0,7.4,1,242.6
415,2001-03-20,12.1,8.4,50,16.6,1557,0,9.5,1.8,210.8
415,2001-03-21,13.3,6.4,616,20.2,1410,0,12.4,1.8,217.8
415,2001-03-22,12.2,8.3,2313,15.4,1454,0,10.5,2.3,215.9
415,2001-03-23,11.3,5.1,514,17.4,1543,0,5,1.1,30.1
415,2001-03-24,14.2,7.1,641,21.8,1429,0,6.5,1.4,239.7
415,2001-03-25,10.6,4.3,2344,14.8,1547,0,11.2,1.8,6.7
415,2001-03-26,4.2,.9,557,8.2,1618,0,10.3,2.2,343.1
415,2001-03-27,3.8,1.1,2346,7.4,1340,1,7.9,1.9,70.4
415,2001-03-28,4.7,1,448,9.4,1618,3.5,9.8,2,234.6
415,2001-03-29,4.2,1,520,8,1431,0,11.1,1.8,355.2
415,2001-03-30,,2.2,621,9.5,1331,0,11.9,1.6,12.4
415,2001-03-31,5.9,2,622,11.1,1603,0,11.9,1.7,12.4
415,2001-04-01,7.3,2.3,644,12.6,1407,0,11.7,2.8,228.8
415,2001-04-02,7.6,5.2,439,9.6,1317,0,12.1,2.5,230.5
415,2001-04-03,9.4,2.8,604,15.5,1555,0,12.1,1.5,230.5
415,2001-04-04,11.1,4.7,538,17,1332,0,9,1.7,227.5
415,2001-04-05,10.2,5.3,645,15,1338,0,8.3,1.6,223.6
415,2001-04-06,12.3,7.6,228,18.6,1549,0,7,1.4,210.3
415,2001-04-07,14.3,11.2,1,18.2,1413,0,7.8,.8,217.8
415,2001-04-08,16.8,11,350,22.3,1500,0,5.4,1.1,28.4
415,2001-04-09,20.9,12.3,602,28.3,1539,0,9.1,1.4,65.7
415,2001-04-10,18.7,13.2,0,24.4,1320,0,9.5,1.9,245.6
415,2001-04-11,10,6.7,1904,13.2,1,5.5,8.3,1.8,224
