지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
409,2023-01-01,1.1,-2.5,2338,4.1,1236,0,6.6,1436,1.8,290.2
409,2023-01-02,-3.2,-5.6,801,-.1,1422,0,6.1,1613,1.7,222.8
409,2023-01-03,-3.9,-8.2,839,.4,1604,0,7.2,1416,1.6,230.8
409,2023-01-04,-1.4,-5.3,258,3.1,1446,0,6.7,1317,1.4,313.9
409,2023-01-05,-1.1,-5.3,757,3.6,1549,0,5.1,1536,1.2,147.1
409,2023-01-06,.5,-3.9,751,5.2,1447,4,6.1,1900,1.5,82.4
409,2023-01-07,2.1,-.4,2348,4.3,1429,0,6.2,1458,1.6,289.8
409,2023-01-08,1.3,-3.6,806,4.5,1349,0,4.6,1408,1.3,63.9
409,2023-01-09,3.7,.2,2336,8.1,1407,0,6.6,1443,1.7,221.7
409,2023-01-10,2.3,-2.9,643,8.3,1512,0,4.2,913,1.3,236.6
409,2023-01-11,3.1,-1.5,744,8.7,1444,0,4.4,1438,1.1,172.3
409,2023-01-12,5.7,-.2,630,12.6,1506,0,3.7,340,1.1,31.6
409,2023-01-13,7.3,4,233,9.4,1623,35,6.5,632,1.2,179
409,2023-01-14,6.5,3.5,2254,8.4,1035,1.5,8.1,1610,2.1,37.7
409,2023-01-15,.4,-2.5,2313,3.9,4,3.5,7.1,1108,2.3,218.7
409,2023-01-16,-3.3,-5.3,2333,-.5,1447,0,6.1,1341,2.1,202.9
409,2023-01-17,-3.3,-6.7,653,-.3,1453,0,4.8,626,1.5,50.5
409,2023-01-18,-1,-3.4,712,2.7,1339,0,6,1524,1.6,229
409,2023-01-19,0,-5.2,431,4.7,1436,1,11.3,2238,1.8,132.4
409,2023-01-20,-2.3,-5.9,2347,2.9,230,0,12,840,3,253.4
409,2023-01-21,-4,-9.7,804,.9,1511,0,4.9,234,1.6,225.4
409,2023-01-22,-.4,-2.9,500,2.7,1615,0,4.9,424,1.7,56.3
409,2023-01-23,.2,-5.7,2358,5.1,1218,0,8.6,2159,2.2,247.2
409,2023-01-24,-13.8,-15.8,835,-5.9,1,0,10.2,440,3.9,272.9
409,2023-01-25,-10.9,-16.6,810,-5.9,1633,0,6.1,9,1.9,298.9
409,2023-01-26,-5.9,-9.4,643,-2.9,2000,0,4.5,617,1.6,60.7
409,2023-01-27,-6.3,-7.9,2240,-3.4,1431,0,11.8,1505,2.6,302.1
409,2023-01-28,-5,-10,724,-1.1,1408,0,8.8,1743,2.2,235.7
409,2023-01-29,-1.2,-7.5,603,4.7,1509,0,9.9,1726,1.9,221.1
409,2023-01-30,.3,-2.6,704,4.1,1549,0,8.6,1404,2,278.4
409,2023-01-31,2.9,-2.6,755,7.8,1619,0,6.9,1651,1.5,217.4
409,2023-02-01,1.9,-1.5,2313,6.2,32,0,10.9,1454,2.2,310.3
409,2023-02-02,-1.2,-4.1,742,1.8,1508,0,6.3,1707,2,158.1
409,2023-02-03,-.5,-3.2,814,3.5,1506,0,6.7,1513,1.8,165.8
409,2023-02-04,.7,-3.9,620,5.4,1553,0,7.9,1547,1.4,272.9
409,2023-02-05,1.8,-2.8,553,6.7,1525,0,5.9,1503,1.2,273.4
409,2023-02-06,3.5,-1.3,618,8.4,1520,0,3.8,1217,1.2,203.7
409,2023-02-07,4.1,.5,722,8.9,1623,0,4.8,1734,1.1,209.2
409,2023-02-08,3.2,-.1,712,8.2,1446,0,9.2,1641,1.6,220.3
409,2023-02-09,4.4,-1.6,544,9.4,1518,0,8.8,1326,2,95.2
409,2023-02-10,4.5,2.4,802,7.5,1440,.5,6.9,2,1.9,161.4
409,2023-02-11,3.5,-.2,601,8.3,1438,0,4.2,1829,1.2,244.4
409,2023-02-12,4.5,-.3,706,8.3,1558,0,6.8,2201,1.6,123.9
409,2023-02-13,6.4,4,2354,8.6,1457,0,5.3,2237,2,309.2
409,2023-02-14,2.9,-.7,716,7,1455,0,7.8,2359,2.1,67.8
409,2023-02-15,3.7,0,503,8,1501,0,8.1,243,2.1,32.6
409,2023-02-16,2.9,.5,0,5.2,1439,0,8.8,1431,2.2,221.3
409,2023-02-17,4,-1.2,635,9.2,1538,0,3.6,21,1.2,40.9
409,2023-02-18,6.1,3.8,536,8.2,1613,0,3.8,55,1.3,324.9
409,2023-02-19,4.2,1.6,2327,6.9,1,0,10.2,1214,2.9,237.2
409,2023-02-20,.6,-2,2328,2.7,1331,0,10.9,1115,3.1,297.4
409,2023-02-21,-.2,-4.1,742,4.6,1530,0,5.7,229,1.9,321.8
409,2023-02-22,1.7,-3.3,636,7.9,1433,0,6.9,1646,1.8,220
409,2023-02-23,4,-.8,729,9.5,1507,0,7,1812,1.8,211
409,2023-02-24,4.2,1.3,2354,8.5,1353,0,12.1,1519,2.2,275.2
409,2023-02-25,2.1,-.9,742,6.3,1524,0,6.9,1558,2.2,307.9
409,2023-02-26,3.3,-2.1,720,8.8,1541,0,6.4,1957,1.6,239.2
409,2023-02-27,5,-.7,643,11.8,1446,0,7.1,1704,1.4,226.9
