지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
411,2015-01-29,-.6,-3.8,324,3.6,1418,0,,0,6.8,2233,2.2,306.6
411,2015-01-30,-3.1,-6.7,2327,.9,1356,0,,0,10.5,1518,3.9,303.8
411,2015-01-31,-4.5,-8.1,734,-.2,1449,0,,0,6.3,2308,2.9,331.9
411,2015-02-01,-2.7,-7.1,528,2.5,1352,0,,0,5.9,1827,2.2,300.9
411,2015-02-02,0,-3.3,329,5.7,1502,0,,0,5.9,1958,1.4,295.3
411,2015-02-03,1.1,-2,546,7.1,1303,0,,0,6.1,1648,1.8,298.1
411,2015-02-04,1.2,-1.6,608,5.5,1430,0,,0,9.3,2239,1.8,334.7
411,2015-02-05,0,-3.4,714,4.8,1504,0,,0,7.1,1638,2.8,292.5
411,2015-02-06,1,-3.2,421,6.8,1419,0,,0,6.2,1646,1.9,286.9
411,2015-02-07,1.8,-3.2,2358,6.4,1450,0,,0,12.1,2336,2.5,300.9
411,2015-02-08,-9.4,-11.6,716,-3.1,1,0,,0,15.3,539,6.3,334.7
411,2015-02-09,-4.9,-12.3,606,1.3,1500,0,,0,11.4,1726,3.1,270
411,2015-02-10,2.2,-1.5,1,6.8,1324,0,,0,11,1547,2.8,250.3
411,2015-02-11,2.6,-.8,2400,7.4,1339,0,,0,7.7,2353,2.4,317.8
411,2015-02-12,-1.9,-4.2,653,2.8,1311,0,,0,13.3,1505,5,300.9
411,2015-02-13,-1,-5.7,627,4,1400,0,,0,10.8,1259,3.1,303.8
411,2015-02-14,3,-1.4,347,6.7,1456,0,,0,8.1,1640,1.9,227.8
411,2015-02-15,8.4,3.9,9,12.7,1431,0,,0,8.5,2118,3.2,73.1
411,2015-02-16,5.2,3.9,2342,8.4,1,1,1400,7.5,10.4,256,3.4,106.9
411,2015-02-17,2.1,.5,2358,4.2,1224,0,,0,8.7,712,3.3,284.1
411,2015-02-18,1.2,-.8,545,3.9,1308,0,,0,7.7,1903,2.8,323.4
411,2015-02-19,2.8,-1.7,651,9,1438,0,,0,5.9,1731,1.6,286.9
411,2015-02-20,5.8,.2,652,11.4,1348,0,,0,6.2,1052,1.7,126.6
411,2015-02-21,6.1,4.9,1245,7.3,113,1.5,1300,5,9.9,1633,3.9,109.7
411,2015-02-22,3.6,-.5,2356,7.2,416,.5,100,1.5,11.5,1604,3.5,272.8
411,2015-02-23,1.2,-1.9,357,6,1514,0,,0,8.5,126,2.7,289.7
411,2015-02-24,2.5,-.3,524,7.4,1517,0,,0,6.2,1848,2.2,278.4
411,2015-02-25,5.8,1.1,335,14.2,1456,0,,0,7.9,1842,2.3,303.8
411,2015-02-26,1.2,-3.3,2218,5.8,1418,.5,100,.5,13.2,2034,4.9,300.9
411,2015-02-27,-1,-5.5,654,3.7,1408,0,,0,12.6,457,4,298.1
411,2015-02-28,3.3,-.5,319,6.8,1504,0,,0,5.9,1231,1.9,109.7
411,2015-03-01,2.6,.5,2354,7,1243,0,,0,10.3,1637,3.5,270
411,2015-03-02,4.8,0,625,10.9,1343,0,,0,7.2,1653,1.9,275.6
411,2015-03-03,2.7,-1.5,2356,8,1235,1,800,3,13,2341,3.2,298.1
411,2015-03-04,-1.8,-4.3,639,2.7,1316,0,,0,14.9,1358,6,306.6
411,2015-03-05,.1,-4.3,617,5.6,1358,0,,0,7.6,129,2.2,326.3
411,2015-03-06,3.4,-1.2,605,9.9,1531,0,,0,6.4,1550,1.9,289.7
411,2015-03-07,4.6,-.5,357,10.5,1453,0,,0,7.7,1503,2.3,281.3
411,2015-03-08,8.3,2.2,646,15.5,1501,0,,0,8,1658,2.1,295.3
411,2015-03-09,2.6,-5.1,2351,8.2,1,0,,0,15.9,1614,5.9,281.3
411,2015-03-10,-3,-6.8,648,1.7,1406,0,,0,16.2,12,6.6,303.8
411,2015-03-11,1.3,-3.8,531,7.8,1258,0,,0,15.4,1321,4.1,253.1
411,2015-03-12,2.7,-2.8,704,7.6,1351,0,,0,9.1,1412,2.9,278.4
411,2015-03-13,5.6,2.1,2341,11.3,1522,0,,0,10.4,1554,3.4,289.7
411,2015-03-14,4.6,-.1,632,12.1,1422,0,,0,8.8,1605,2.3,281.3
411,2015-03-15,6.1,1.7,301,12.8,1420,0,,0,6.5,1502,2,275.6
411,2015-03-16,10.5,3,628,18.8,1407,0,,0,5.5,1712,1.5,284.1
411,2015-03-17,11.3,8.4,412,16.8,1422,0,,0,7.5,1712,1.5,295.3
411,2015-03-18,10.9,8.8,525,14.3,1239,.5,1700,1.5,10.9,1218,3,75.9
411,2015-03-19,12.6,7.7,651,20.6,1545,0,,0,14.4,2000,1.7,309.4
411,2015-03-20,13.4,7.8,618,22.4,1345,0,,0,8.7,1533,2,267.2
411,2015-03-21,12.1,8.3,623,19.2,1353,0,,0,7.2,1531,1.9,272.8
411,2015-03-22,8.5,2.1,2351,16.5,1306,0,,0,14.8,1256,4.2,295.3
411,2015-03-23,5.1,.1,534,11.4,1456,0,,0,14.5,1644,4.7,312.2
411,2015-03-24,5.8,.6,614,12.5,1429,0,,0,9.3,1602,2.4,281.3
411,2015-03-25,7,1.6,430,14.7,1528,0,,0,7.1,1642,1.9,278.4
411,2015-03-26,8.4,3.2,408,15.9,1352,0,,0,8.2,1421,2.3,281.3
411,2015-03-27,9.2,4.4,540,17.1,1407,0,,0,8.4,1524,2.2,270
411,2015-03-28,10.5,4.6,532,18.6,1438,0,,0,7.2,1656,2,317.8
411,2015-03-29,10.5,7.6,156,16.3,1517,0,,0,7.2,1340,1.9,284.1
411,2015-03-30,13.5,6.9,505,22.2,1433,0,,0,6.9,1341,1.7,261.6
411,2015-03-31,13.2,10.9,422,15.1,1056,1,2200,2,6.3,1523,1.8,140.6
411,2015-04-01,12.8,10.5,2351,17.2,1551,1,200,2.5,11,1202,3.4,84.4
411,2015-04-02,14.7,9.1,230,21.7,1351,15,2200,28.5,13.6,1159,5.2,90
411,2015-04-03,10.7,6.7,714,15.8,1613,1.5,100,3,11.1,2,1.8,244.7
411,2015-04-04,13.5,9.6,612,18.4,1451,0,,0,11.5,126,3.8,73.1
411,2015-04-05,10.6,9.2,1331,12.4,1,.5,1400,.5,8,220,2.1,78.8
411,2015-04-06,10.3,6.9,2301,16.2,1320,0,,0,10.1,1352,3.5,275.6
411,2015-04-07,8.9,5.8,417,12.9,945,0,,0,9,1407,2.7,326.3
411,2015-04-08,8.9,4.3,613,16.3,1315,0,,0,9.1,1509,2.4,278.4
411,2015-04-09,10.3,5.3,355,16.8,1328,0,,0,8.5,1724,1.9,326.3
411,2015-04-10,11.9,6.5,245,19.5,1518,0,,0,9.5,1512,2.7,278.4
411,2015-04-11,13.9,7.8,617,21.5,1421,0,,0,7.5,1442,2.2,300.9
411,2015-04-12,15.4,10.6,551,20.4,1249,0,,0,11.7,2342,2.9,90
411,2015-04-13,11.8,7.3,2258,17.9,1234,1,2100,4.5,12.6,49,4.8,78.8
411,2015-04-14,7,5.6,2349,8.4,1344,2,800,8.5,6.9,1203,2.3,70.3
411,2015-04-15,11.5,5.5,2,17.6,1436,.5,200,.5,6,1638,2,213.8
411,2015-04-16,10.8,7.6,2359,15.5,1026,2,1400,4.5,12.3,1408,3.5,289.7
411,2015-04-17,11.6,6.3,545,17.3,1154,0,,0,11.1,1546,2.6,258.8
411,2015-04-18,16.3,7,611,24.1,1523,0,,0,6.7,909,1.8,98.4
411,2015-04-19,14.4,11.4,2351,18.8,103,4,1200,12.5,11.6,1543,3.4,81.6
411,2015-04-20,12.5,10.3,933,16.9,1453,1,100,5,8.4,415,2.4,50.6
411,2015-04-21,14.7,8.6,603,22,1250,0,,0,7.7,1405,2.2,272.8
411,2015-04-22,14.4,10.5,156,20.8,1403,0,,0,9.3,1556,2.3,278.4
411,2015-04-23,15,9.5,534,21.4,1417,0,,0,9.2,1443,2.1,272.8
411,2015-04-24,16,10.3,607,23.1,1435,0,,0,9.7,1549,2.6,298.1
411,2015-04-25,16.9,11.4,514,23.6,1303,0,,0,8.1,1628,2,270
411,2015-04-26,18.3,12.3,542,25.2,1446,0,,0,8,1313,2.4,247.5
411,2015-04-27,19.2,14.3,557,26.3,1253,0,,0,7.8,1649,2.1,284.1
411,2015-04-28,20.4,14.2,502,27.2,1422,0,,0,6.1,1820,2.2,300.9
411,2015-04-29,17,15.7,958,17.9,2035,.5,800,4,9.5,1022,2.8,50.6
411,2015-04-30,21.8,16.1,506,28.8,1409,0,,0,6.7,1738,2,272.8
411,2015-05-01,21.1,16.9,602,26.9,1433,0,,0,7.5,1318,2,298.1
411,2015-05-02,20.5,16.1,607,27.6,1406,.5,2300,.5,6.2,1751,1.8,281.3
411,2015-05-03,17.8,16.6,432,19.4,1700,1.5,500,4.5,5.8,927,1.8,70.3
411,2015-05-04,16,12.2,2347,21.2,1125,0,,0,14.7,1259,3.9,309.4
411,2015-05-05,14.9,9.6,530,20.9,1409,0,,0,7.6,1422,2.3,272.8
411,2015-05-06,15.9,11,115,22.1,1528,0,,0,6.5,2048,1.9,312.2
411,2015-05-07,17.5,12.8,545,25.2,1306,0,,0,11.9,1634,1.8,272.8
411,2015-05-08,16.5,11.1,344,22.5,1430,0,,0,6.1,1739,1.9,267.2
411,2015-05-09,17.8,13,451,23.9,1507,0,,0,8.2,1632,2.4,284.1
411,2015-05-10,19,13.8,306,26,1514,0,,0,6.8,1634,2,298.1
411,2015-05-11,18.6,15,2136,23.9,1431,6.5,2200,13,11.6,1703,3.9,132.2
411,2015-05-12,13.4,10.2,511,18.7,1458,3.5,100,8.5,12.3,112,4.4,205.3
411,2015-05-13,17.5,11.4,132,21.3,1440,0,,0,11.5,1100,3.3,255.9
411,2015-05-14,20.6,16,438,27.2,1223,0,,0,7.3,346,2.5,160.3
411,2015-05-15,18.7,15.5,809,23.7,1527,0,,0,7.7,1730,2.4,289.7
411,2015-05-16,18.1,12.9,518,26,1324,0,,0,9.8,1411,2.6,270
411,2015-05-17,19,12.6,436,25.9,1459,0,,0,8.4,1536,1.9,284.1
411,2015-05-18,18.2,15.5,2339,23.1,1336,0,,0,9.4,1718,2.7,278.4
411,2015-05-19,14.7,12.7,2358,17.3,1400,1,1800,1,7,1559,2.3,306.6
411,2015-05-20,16.6,10.9,425,22.9,1506,0,,0,9.2,1358,2.7,261.6
411,2015-05-21,19.4,14.4,440,27.7,1222,0,,0,8.5,1512,2.2,258.8
411,2015-05-22,20.9,14.6,547,28.1,1342,0,,0,9.7,1004,2.2,115.3
411,2015-05-23,21.1,15.4,603,28.2,1510,0,,0,7.1,1600,2.1,320.6
411,2015-05-24,21.3,15.9,503,28.7,1402,0,,0,7.1,1448,1.9,250.3
411,2015-05-25,20.6,14.6,513,28.7,1340,0,,0,6.2,1433,1.9,289.7
411,2015-05-26,21.8,14.5,457,30.7,1421,0,,0,8.6,1708,2,278.4
411,2015-05-27,24.2,15.8,447,31.6,1522,0,,0,7.3,1242,2,250.3
411,2015-05-28,25.4,18.9,618,33.9,1317,0,,0,8.8,1410,2.3,292.5
411,2015-05-29,24,19.7,637,30.7,1239,0,,0,7.7,1351,2.3,306.6
411,2015-05-30,19.7,16.1,2400,23.7,1720,.5,1500,.5,8,1515,2.1,281.3
411,2015-05-31,22.3,14.7,452,30.5,1457,0,,0,6.4,1734,1.8,289.7
411,2015-06-01,22.2,16.8,447,29.3,1332,0,,0,7.7,1442,2.2,253.1
411,2015-06-02,23.3,18.9,407,30.6,1201,0,,0,9.4,1608,2.2,312.2
411,2015-06-03,23.2,16.9,450,29.7,1456,0,,0,13.9,903,4.9,334.7
411,2015-06-04,24.6,18.4,516,32,1224,0,,0,7.8,19,2.1,331.9
411,2015-06-05,19.1,15.9,1408,22.2,1,2,1400,3.5,6.7,1331,1.9,118.1
411,2015-06-06,22.5,16.6,534,29.1,1430,0,,0,6.8,1058,2.2,160.3
411,2015-06-07,23.2,18.7,500,31.6,1440,0,,0,8.8,1625,2,278.4
411,2015-06-08,22.4,18.4,303,28.2,1423,0,,0,8.7,1754,2.1,300.9
411,2015-06-09,22.2,18.4,238,29.5,1232,0,,0,7,1544,2.4,261.6
411,2015-06-10,25.5,18,327,35.3,1525,0,,0,7.7,1725,2.1,292.5
411,2015-06-11,24.4,20.5,1936,31.3,1207,8,2400,10.5,10,1108,2.8,174.4
411,2015-06-12,23.3,18.8,606,30.4,1511,0,,0,12.9,2316,2.6,267.2
411,2015-06-13,24.7,19.1,115,31.6,1225,.5,100,1,8.9,236,2.5,92.8
411,2015-06-14,22.8,17.1,550,27.9,1320,7.5,600,9,13.7,524,2.6,286.9
411,2015-06-15,24.2,19.6,520,31.7,1444,0,,0,8.6,1455,2.3,255.9
411,2015-06-16,24.8,19.4,458,31.1,1333,0,,0,7.1,1635,2,284.1
411,2015-06-17,23.4,19.2,2350,32.2,1242,3.5,2400,3.5,8,1421,2.1,261.6
411,2015-06-18,24.8,18.8,17,30.5,1555,3,100,4,9.3,2248,2.6,90
411,2015-06-19,24.2,19.8,458,30.4,1328,0,,0,9.3,307,3,92.8
411,2015-06-20,19.5,17.4,2304,22.1,56,9,1200,29.5,7.8,1200,1.8,334.7
411,2015-06-21,22.8,16.3,512,29.9,1505,0,,0,7.2,1719,1.9,286.9
411,2015-06-22,24.1,19.8,543,29.6,1314,0,,0,8.3,1546,2,284.1
411,2015-06-23,24.6,19.5,358,31.5,1347,0,,0,7.9,1602,2.1,284.1
411,2015-06-24,25.5,21.1,438,30.9,1149,0,,0,9,1713,2.2,303.8
411,2015-06-25,24.6,20.6,2357,30.4,1218,1,2100,2,6.7,1406,2.1,163.1
411,2015-06-26,20.6,17.7,320,25.1,1641,3,300,13.5,10.2,1652,3.8,331.9
411,2015-06-27,25,19.6,444,30.6,1538,0,,0,8.2,819,2.4,90
411,2015-06-28,25.4,20,531,31.2,1400,0,,0,7.6,1809,2,258.8
411,2015-06-29,25.3,20.8,513,31.3,1227,0,,0,8.3,1539,2.3,303.8
411,2015-06-30,23.7,20.4,1955,31.5,1128,1.5,1900,3,8.3,1717,2,337.5
411,2015-07-01,23.3,20.6,558,29,1421,0,,0,10.4,1805,3.2,247.5
411,2015-07-02,23.5,19.5,421,29.7,1424,0,,0,7.9,1513,2.4,250.3
411,2015-07-03,23.1,18.6,518,28.7,1314,0,,0,9,1329,2.3,303.8
411,2015-07-04,24,18.5,444,30.9,1306,0,,0,6.9,1624,2,241.9
411,2015-07-05,24,19.5,427,31.2,1314,0,,0,8.4,1547,1.9,306.6
411,2015-07-06,25.2,20.2,455,33.1,1505,0,,0,7,1657,1.9,261.6
411,2015-07-07,25.6,21.8,53,30.6,1610,0,,0,7.3,1416,2,163.1
411,2015-07-08,22.8,20.1,516,25.9,1650,.5,900,.5,9.2,2118,3.9,78.8
411,2015-07-09,26,21.7,314,32.8,1306,0,,0,7.8,733,3,87.2
411,2015-07-10,28.8,23.4,516,35.6,1436,0,,0,6.1,1143,2.2,168.8
411,2015-07-11,30.3,25.6,528,37,1329,0,,0,7.3,2126,1.9,185.6
411,2015-07-12,24.1,23.4,532,,1,3.5,1200,28.5,11.6,1827,5,95.6
411,2015-07-13,22.6,20.9,1211,25.9,1715,2,300,12.5,11,713,3.9,182.8
411,2015-07-14,25.6,21.9,330,31.9,1403,0,,0,6.9,1459,2,199.7
411,2015-07-15,27.8,22.9,126,34.4,1505,0,,0,13.5,2256,2.8,61.9
411,2015-07-16,24.4,20.3,2400,28.9,1413,0,,0,12.5,36,4.5,61.9
411,2015-07-17,23.8,18.5,455,29.6,1515,0,,0,8.7,107,2.9,56.3
411,2015-07-18,23.9,22.3,319,28.1,1355,.5,1900,.5,6.3,133,2.1,106.9
411,2015-07-19,24.8,20.6,534,29.7,1626,2,300,5.5,5.8,858,1.9,106.9
411,2015-07-20,27.1,24.3,550,31.2,1352,0,,0,6.4,1358,2.2,137.8
411,2015-07-21,26.2,23.5,644,29.3,1621,5,600,9.5,5.1,32,1.8,70.3
411,2015-07-22,27.7,24.6,117,33.1,1534,0,,0,6.1,1626,1.4,289.7
411,2015-07-23,26.4,24.3,2140,32.8,1308,4,2100,10.5,6.1,2054,1.5,165.9
411,2015-07-24,24.1,21.9,925,24.6,1,7.5,500,27.5,6.2,925,1.5,73.1
411,2015-07-25,,23.9,2,26.3,1251,15.5,600,45,9.4,712,,177.2
411,2015-07-26,,23.6,917,31.1,1506,0,1100,44,7.1,1742,,323.4
411,2015-07-27,25.8,23.8,424,29.4,1706,1.5,500,2.5,5.4,1509,1.7,267.2
411,2015-07-28,27.3,24,412,32.3,1407,0,,0,6.8,1421,1.7,258.8
411,2015-07-29,26.5,24.3,930,28.8,1514,2.5,800,5.5,6.9,626,1.8,241.9
411,2015-07-30,28.6,25.6,211,34,1438,0,,0,8.1,1555,2.3,261.6
411,2015-07-31,28,25.9,241,32.4,1331,0,,0,8.4,1720,2,298.1
411,2015-08-01,28.1,25.7,35,32.3,1414,0,,0,7.1,1624,2.1,233.4
411,2015-08-02,26.4,23.4,207,30.4,1234,14,300,19,7.6,201,2.1,255.9
411,2015-08-03,27.5,25,555,32.3,1435,0,,0,8.8,1343,2.8,174.4
411,2015-08-04,27.3,25,331,31.3,1538,0,,0,12.2,1332,3.3,174.4
411,2015-08-05,28.4,25.6,745,33,1410,0,,0,10.4,47,2.7,208.1
411,2015-08-06,29.2,25.3,555,34.4,1337,0,,0,7.3,1502,2.1,295.3
411,2015-08-07,29.5,26.2,346,34.7,1405,1.5,1800,1.5,8.3,1529,1.7,331.9
411,2015-08-08,27.3,23.4,1459,34.4,1205,8.5,1500,8.5,14.6,1312,2.3,278.4
411,2015-08-09,26.7,24.1,237,31.3,1332,0,,0,7.3,1834,2.1,298.1
411,2015-08-10,26.8,23.8,452,32.1,1434,0,,0,6.9,1852,2,241.9
411,2015-08-11,26.8,24,2348,31.4,1512,0,,0,6.6,1714,1.7,230.6
411,2015-08-12,27.4,22.7,509,32.9,1517,0,,0,8.3,1541,2.1,298.1
411,2015-08-13,26.4,23.2,1423,31.1,1100,1,1500,2.5,9.6,1701,1.8,270
411,2015-08-14,26.9,22.8,446,32.4,1426,0,,0,7.2,1747,2,292.5
411,2015-08-15,27.4,23.8,539,32.6,1243,0,,0,6.8,1732,2,306.6
411,2015-08-16,25.9,20.7,2037,31.5,1501,37,2000,46.5,10.2,1619,1.9,326.3
411,2015-08-17,26.8,20.7,129,32.2,1437,0,,0,7.5,2135,2.3,101.3
411,2015-08-18,27.7,24,545,32.6,1326,0,,0,8,731,2.6,73.1
411,2015-08-19,26.7,24.7,453,30.3,1341,0,,0,6.2,1725,1.8,272.8
411,2015-08-20,25.3,23.8,2322,28.9,1008,1,1500,1,8.2,1121,1.5,286.9
411,2015-08-21,24.9,22.7,713,28.9,1555,1,600,1.5,7,1629,1.8,289.7
411,2015-08-22,25.3,22.9,414,30,1248,0,,0,8,1453,1.9,320.6
411,2015-08-23,26.2,21.6,642,31.6,1328,0,,0,6,2032,1.7,306.6
411,2015-08-24,26.3,23.5,602,30.2,1303,0,,0,13.1,2033,3.7,78.8
411,2015-08-25,21.5,19.1,2348,24.7,31,.5,1000,4,11.3,1027,4.1,14.1
411,2015-08-26,21.8,18.6,553,25.5,1116,0,,0,9.4,22,2.8,331.9
411,2015-08-27,24.3,20.8,623,29.3,1507,0,,0,8,1357,2.8,309.4
411,2015-08-28,23.8,20.1,505,29.7,1244,0,,0,5.6,1552,1.7,135
411,2015-08-29,24.7,19.7,614,30.7,1401,0,,0,7.6,1603,2.1,312.2
411,2015-08-30,25.4,21.3,619,30.7,1340,0,,0,7.1,1712,2.1,295.3
411,2015-08-31,26,21.5,613,31.4,1328,0,,0,8.2,2252,2.1,81.6
411,2015-09-01,25.7,22.8,649,31,1325,0,,0,8.6,1142,3.3,126.6
411,2015-09-02,24,21.4,1355,28.8,1119,1,1400,2,8.3,1355,2.3,157.5
411,2015-09-03,24,20.4,559,28.7,1357,4,400,6,8.4,1339,2.2,289.7
411,2015-09-04,24.8,20.8,522,30.6,1407,0,,0,6.6,1652,2,261.6
411,2015-09-05,22.2,18.6,1043,24.2,833,4,1100,5.5,11.2,1010,2.3,331.9
411,2015-09-06,22.4,19.2,2347,27.1,1157,0,,0,13.4,1835,3.2,78.8
411,2015-09-07,22.9,17.6,628,29.2,1423,0,,0,7.5,1120,2.2,126.6
411,2015-09-08,22.8,17.5,615,28.7,1318,0,,0,9.7,2259,3,75.9
411,2015-09-09,22.4,16.6,513,29.5,1304,0,,0,9,6,2.5,70.3
411,2015-09-10,22.3,17.2,632,27.9,1439,0,,0,7.8,1305,2.3,272.8
411,2015-09-11,20.9,16.1,1954,25.5,920,2,2000,2.5,7.4,1940,2.2,317.8
411,2015-09-12,19.5,16.6,204,24.2,1454,0,,0,8.9,2221,2.3,286.9
411,2015-09-13,20.3,15.2,607,25.3,1325,0,,0,8.2,1544,2.6,284.1
411,2015-09-14,22.6,17.1,540,29.3,1338,0,,0,5.6,2155,2,317.8
411,2015-09-15,23.4,18.3,527,29,1244,0,,0,6.9,2201,2.2,104.1
411,2015-09-16,21.8,16.5,615,27.5,1350,0,,0,7.7,2334,2.7,75.9
411,2015-09-17,21.5,16.4,540,27.9,1439,0,,0,10.5,2134,3.1,75.9
411,2015-09-18,22,16.5,533,28.7,1241,0,,0,8.1,46,2.6,64.7
411,2015-09-19,22.5,17.9,612,28.5,1319,0,,0,7.5,1647,2.1,289.7
411,2015-09-20,22.6,19.1,547,29.7,1247,0,,0,6.4,1352,1.8,298.1
411,2015-09-21,23.4,18.1,501,29.7,1352,0,,0,6.4,2229,1.6,337.5
411,2015-09-22,24.3,18.3,628,31.2,1325,0,,0,7.1,1951,2,295.3
411,2015-09-23,22.4,19.4,555,27.5,1215,0,,0,5.7,439,1.7,95.6
411,2015-09-24,24.2,18.8,526,30.5,1349,0,,0,6.7,1309,1.7,101.3
411,2015-09-25,23.5,19.4,538,30.2,1414,0,,0,6.1,411,2.1,87.2
411,2015-09-26,22.4,18.6,613,28.4,1455,0,,0,7.8,1556,2.1,286.9
411,2015-09-27,22.4,16.4,632,30.2,1326,0,,0,7.8,1538,1.9,329.1
411,2015-09-28,22.3,17.4,643,31.1,1257,0,,0,10.4,1740,2,329.1
411,2015-09-29,22.2,17,534,28.6,1337,0,,0,8.6,1016,2.1,61.9
411,2015-09-30,21.1,19.3,659,27,1342,0,,0,10.5,904,3,115.3
411,2015-10-01,16.4,10.8,2400,20.1,4,20.5,1200,40,14.2,2006,4.2,300.9
411,2015-10-02,17.2,10.7,40,22.5,1235,0,,0,11.3,1723,2.8,267.2
411,2015-10-03,19,12.9,2344,24.8,1251,0,,0,9.3,1201,3.5,286.9
411,2015-10-04,16.8,12.6,456,22,1449,0,,0,10.2,408,1.9,312.2
411,2015-10-05,18.5,12.9,601,25.4,1350,0,,0,6.4,1351,2,303.8
411,2015-10-06,19.1,13.5,621,25.5,1215,0,,0,6.9,1622,2,275.6
411,2015-10-07,19.7,15.2,631,25.4,1225,0,,0,5.9,1724,1.8,326.3
411,2015-10-08,20.2,16.6,625,25.6,1359,0,,0,8.5,2228,2.1,286.9
411,2015-10-09,16.3,12.7,655,20.3,1331,0,,0,10.5,1152,3.5,303.8
411,2015-10-10,13,10.6,623,17.7,1500,2,700,3,12.1,1600,2.9,317.8
411,2015-10-11,11.8,8.9,526,18.2,1304,1,1700,1.5,13.7,1630,2.3,300.9
411,2015-10-12,12.7,8.8,619,18.5,1431,0,,0,10.1,1701,3.4,295.3
411,2015-10-13,16,9.5,659,22.2,1322,0,,0,9,1355,2,309.4
411,2015-10-14,17.8,12.6,627,24.6,1322,0,,0,5.2,1614,1.5,284.1
411,2015-10-15,18.4,13.3,714,25.8,1319,0,,0,6,1824,1.8,298.1
411,2015-10-16,18,14.4,631,23.4,1513,0,,0,6.1,1352,1.7,298.1
411,2015-10-17,19.1,13.8,603,25.4,1327,0,,0,6,1649,1.7,286.9
411,2015-10-18,18.4,14.2,652,24.2,1314,0,,0,6.5,1740,1.6,329.1
411,2015-10-19,18.6,14.8,453,24.4,1322,0,,0,5.7,825,1.7,90
411,2015-10-20,19,15.7,59,24.4,1428,0,,0,5.6,1740,1.5,300.9
411,2015-10-21,18.3,14.6,638,22.8,1313,0,,0,7,1449,1.7,300.9
411,2015-10-22,18,15.2,631,23.7,1335,0,,0,7.4,913,2,104.1
411,2015-10-23,18,15.8,1,23.3,1251,0,,0,5.8,1439,1.5,227.8
411,2015-10-24,17.1,13.9,2206,21.4,1442,8,600,9,9.1,1149,2.7,300.9
411,2015-10-25,17.4,12.9,710,23.3,1337,0,,0,8.2,322,2.4,123.8
411,2015-10-26,15.3,13.2,140,19.3,1228,1,2300,2,9.5,738,2.8,92.8
