지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
405,2022-01-01,-2.8,-8.2,534,1.6,1358,0,2.8,1508,.7,348.8
405,2022-01-02,-.2,-3.7,2344,4.7,1412,.5,5.2,1530,1.1,239.1
405,2022-01-03,-1,-6.6,626,3.2,1416,0,3.8,1303,1.1,286.9
405,2022-01-04,-1.6,-4.1,2330,1.7,1410,0,4.7,1420,1.4,244.7
405,2022-01-05,-1.7,-6.3,640,1.7,1510,0,3,159,.8,258.8
405,2022-01-06,-.8,-3.8,441,4.3,1333,0,4.6,1550,1.2,244.7
405,2022-01-07,-.6,-5,432,5,1455,0,3.4,1309,.7,272.8
405,2022-01-08,1.5,-3.9,345,4.7,1745,0,4.6,1349,.8,199.7
405,2022-01-09,2.2,-.5,709,5.9,1504,0,3,345,1.1,275.6
405,2022-01-10,1.4,-2.4,524,5,1446,0,6.5,2359,.8,253.1
405,2022-01-11,-6.2,-8.8,2346,.9,2,.5,7.2,1317,2.3,303.8
405,2022-01-12,-5.9,-9.1,502,-2.4,1445,0,4.8,1946,1.6,250.3
405,2022-01-13,-5,-6.6,2340,-2.6,1317,0,7.6,1600,2.1,303.8
405,2022-01-14,-3.5,-7.7,528,1.1,1443,0,4.1,1332,1.2,22.5
405,2022-01-15,.6,-3.7,422,3.3,2014,0,3.2,1027,.8,50.6
405,2022-01-16,-1.3,-6,2348,3.5,357,0,6.2,819,1.9,264.4
405,2022-01-17,-4.5,-7.3,609,.1,1245,0,7.3,1906,1.5,244.7
405,2022-01-18,-4.2,-8.3,752,.3,1503,0,4.6,209,1.3,244.7
405,2022-01-19,-4.1,-6.5,2358,-2,1549,0,5.1,1822,1.1,312.2
405,2022-01-20,-3.6,-8.7,729,2,1456,0,4,1633,1,0
405,2022-01-21,-1.3,-6.9,726,4.6,1432,0,3.5,1251,.6,39.4
405,2022-01-22,.9,-4.6,735,6.5,1423,0,3.8,1311,.7,250.3
405,2022-01-23,2.5,0,534,7.3,1401,0,4.1,1257,.9,2.8
405,2022-01-24,5.4,-.3,446,8.6,1342,0,6.3,1122,1.4,106.9
405,2022-01-25,4,2.5,818,6.6,1547,0,4.3,1445,1.3,157.5
405,2022-01-26,2.4,-.6,656,7.3,1323,0,4.7,1756,1.3,281.3
405,2022-01-27,.2,-2.7,710,5.1,1432,0,4.8,2222,1.4,241.9
405,2022-01-28,-1.4,-4.4,704,2.6,1442,0,5.6,1429,1.5,261.6
405,2022-01-29,-2.1,-5.1,756,2,1356,0,5.8,1538,1.5,255.9
405,2022-01-30,-1.5,-6.2,751,3.1,1457,0,4.7,1521,1.3,250.3
405,2022-01-31,.7,-5.6,714,5.3,1438,.5,5.6,2129,1.1,205.3
405,2022-02-01,-.6,-2.4,2341,1.6,1447,1,5.8,1218,1.7,270
405,2022-02-02,-2,-4.6,437,.6,1339,0,6,1521,1.5,253.1
405,2022-02-03,-2.2,-5,654,1.4,1422,0,6.2,1437,1.6,208.1
405,2022-02-04,-3.8,-6.8,2358,0,1256,0,7.2,1800,1.7,261.6
405,2022-02-05,-5.1,-8.1,655,-.8,1433,0,7.2,1324,1.9,300.9
405,2022-02-06,-2.4,-6.6,710,1.8,1236,0,6.9,1228,1.5,303.8
405,2022-02-07,-.9,-6,529,2.8,1403,0,5.3,1559,1.2,272.8
405,2022-02-08,.9,-2.8,455,6.2,1453,0,4.9,1300,1,278.4
405,2022-02-09,2,-3.2,541,7.4,1429,0,3.7,1927,.8,275.6
405,2022-02-10,2.7,-1.4,705,8.3,1401,0,4.9,1231,1.1,286.9
405,2022-02-11,3.7,-1.7,501,9.5,1359,0,4.5,1402,.8,281.3
405,2022-02-12,5.5,.7,724,10.7,1437,0,4.8,1441,.9,5.6
405,2022-02-13,5.5,1.8,319,9.9,1343,0,4.2,1456,.8,264.4
405,2022-02-14,3,-.5,2358,8.8,1353,1,6.5,1918,1.3,295.3
405,2022-02-15,-4,-6.4,2307,-.4,4,0,6.6,1616,2.3,289.7
405,2022-02-16,-6.3,-8.1,2238,-2.9,1344,0,7.5,1312,2.3,281.3
405,2022-02-17,-5.3,-9.2,727,-1.2,1633,0,6.4,238,1.7,272.8
405,2022-02-18,-.4,-6.2,638,6.1,1445,0,4,1516,1,140.6
