지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
408,2017-01-01,3.8,-.7,655,7.9,1419,0,2.9,.8,59.1
408,2017-01-02,6.1,4,541,9.1,1216,.5,6.6,1.3,281.3
408,2017-01-03,3.8,-.1,813,7.8,1403,0,6.4,1.3,272.8
408,2017-01-04,5.4,1.9,708,9.7,1402,0,7.1,1.1,239.1
408,2017-01-05,5,1.5,438,8.1,1438,0,6.7,1.6,70.3
408,2017-01-06,6.6,4,749,10.6,1532,0,5.9,1.2,98.4
408,2017-01-07,5.8,1.3,750,10.3,1534,0,4.3,.9,70.3
408,2017-01-08,7.4,4.3,515,11.5,1434,0,6.2,1.7,303.8
408,2017-01-09,3.2,-.9,2359,5.8,1,0,8.8,2.5,289.7
408,2017-01-10,-1.5,-5.4,2341,2.6,1435,0,9.7,2.5,0
408,2017-01-11,-1.9,-6.4,752,2.6,1432,0,8.1,2,28.1
408,2017-01-12,-.7,-4.3,2340,2.7,1246,0,10.5,2.2,343.1
408,2017-01-13,-4.2,-6.7,2327,-.6,1357,0,10,2.2,0
408,2017-01-14,-6.5,-8.8,816,-3.5,1527,0,10.7,3.2,329.1
408,2017-01-15,-4.4,-9,728,-.1,1627,0,6,1.5,247.5
408,2017-01-16,-2.3,-7.2,818,3.1,1605,0,3.5,.8,36.6
408,2017-01-17,-.8,-5.9,739,4.2,1518,0,5.7,.9,298.1
408,2017-01-18,.8,-1.8,756,3.4,1609,0,4.2,.8,357.2
408,2017-01-19,.5,-3.2,806,4.8,1535,0,7.2,1.3,278.4
408,2017-01-20,-2.6,-5.6,2346,.8,23,0,7.7,2,275.6
408,2017-01-21,-3.9,-7.9,530,-1,2005,0,7.8,1,354.4
408,2017-01-22,-6.5,-8.8,2345,-1.4,24,0,9.9,3.4,300.9
408,2017-01-23,-6.7,-9.8,721,-3.2,1519,0,7.6,1.8,270
408,2017-01-24,-5.2,-9.7,715,-.7,1559,0,6.3,1.3,275.6
408,2017-01-25,-3.6,-8.7,759,1.3,1425,0,6.1,1.2,270
408,2017-01-26,-.3,-6.9,740,4.7,2346,0,10.2,1.7,182.8
408,2017-01-27,-.9,-3.2,0,4.8,50,5,10.8,2.7,202.5
408,2017-01-28,-.6,-6.3,708,4.3,1505,0,4.3,1.1,14.1
408,2017-01-29,1.5,.5,2359,3,1033,4.5,5.2,1.1,303.8
408,2017-01-30,-3.1,-5,2349,.6,5,0,,,
408,2017-01-31,-3.6,-8.3,641,.7,1444,0,5.8,1.3,264.4
408,2017-02-01,-2.1,-4.9,2321,2,1418,0,8.5,2.1,28.1
408,2017-02-02,-.9,-6.6,709,3.6,1527,0,9,1.7,292.5
408,2017-02-03,2.7,-.8,805,6.8,1446,0,6.8,1.3,278.4
408,2017-02-04,2,-1.7,715,4.1,1543,0,4.7,1,67.5
408,2017-02-05,2.6,.7,2355,3.8,1523,0,7.1,1.7,11.3
408,2017-02-06,-.1,-2.5,734,3.3,1514,0,9.5,2.9,340.3
408,2017-02-07,-.2,-3.5,612,3.6,1457,0,5.7,1.1,261.6
408,2017-02-08,-.3,-2.7,650,2.1,1438,0,5.8,1.5,351.6
408,2017-02-09,-3.4,-5,731,-.7,1331,0,11.1,2.9,357.2
408,2017-02-10,-4.9,-7.6,724,-1.3,1442,0,11.1,3.4,11.3
408,2017-02-11,-3,-6.9,726,1.5,1610,0,9.1,2.3,329.1
408,2017-02-12,-.4,-5.4,735,4.7,1417,0,7.2,1.6,255.9
408,2017-02-13,1.3,-3.8,738,6,1411,0,5.9,1.3,202.5
408,2017-02-14,2,-1.4,721,6.6,1602,0,7.9,1.5,295.3
408,2017-02-15,3.1,-2.4,646,8.5,1509,0,6,1.1,247.5
408,2017-02-16,6.6,-.2,625,11.4,1538,0,7.3,1.3,281.3
408,2017-02-17,2.7,-2.8,2348,10,1,4.5,9.1,2.9,272.8
408,2017-02-18,-.5,-4.7,744,3.7,1502,0,10,2.4,345.9
408,2017-02-19,3.3,-1.7,711,6.9,1718,2.5,8.9,1.7,236.3
408,2017-02-20,.3,-3.1,2350,6.2,235,1,10.8,3.3,42.2
408,2017-02-21,.6,-5.2,516,6.3,1528,0,6.8,1.4,36.6
408,2017-02-22,2.6,1.2,2339,4,902,5.5,7,1.8,28.1
408,2017-02-23,.2,-2.3,2341,3.7,1349,0,10.9,2.7,337.5
408,2017-02-24,.8,-3.2,632,4.7,1423,0,10.1,1.9,0
408,2017-02-25,3.6,-1,553,8.4,1354,0,9.1,2.2,281.3
