지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
510,2020-01-01,-1,-4.5,1,1.5,1602,0,3.1,1037,.3,160.3
510,2020-01-02,2.5,.6,126,4.9,1509,0,4.5,1552,.4,281.3
510,2020-01-03,1.8,-1.2,802,5.2,1522,0,3.1,36,.1,275.6
510,2020-01-04,2.9,-.3,405,7.2,1334,0,4.1,1401,.4,340.3
510,2020-01-05,3,-.8,548,6.9,1445,0,2.4,1150,.4,340.3
510,2020-01-06,4,2.5,231,5.8,1157,1,4.5,1852,.8,109.7
510,2020-01-07,7,4.6,1,8.7,2347,48.5,5,1929,.7,70.3
510,2020-01-08,3.2,.5,2236,10.4,30,7,7.5,42,1.4,239.1
510,2020-01-09,.2,-1.4,814,2.7,1348,0,5,1206,.8,281.3
510,2020-01-10,1,-2.1,359,4.8,1556,0,3.5,1311,.2,78.8
510,2020-01-11,1.4,-.4,2330,4.8,1323,0,3.7,1759,.4,258.8
510,2020-01-12,.1,-1.9,545,3.8,1452,0,4.5,1327,.8,312.2
510,2020-01-13,-1.2,-2.8,916,1.7,1432,0,4.7,852,.9,281.3
510,2020-01-14,-.5,-2.7,806,3,1454,0,,,,
510,2020-01-15,-1.1,-4.4,703,2.7,1548,0,,,,
510,2020-01-16,-.4,-3.5,701,4.2,1538,0,,,,
510,2020-01-17,.9,-2.5,620,5.1,1430,0,,,,
510,2020-01-18,1.6,-1.8,756,6.7,1523,0,4,1651,.8,323.4
510,2020-01-19,3.2,1.3,928,5.8,1437,0,5.5,1444,1,334.7
510,2020-01-20,2.1,-1.4,2349,6.9,1358,0,6.3,1849,1.3,286.9
510,2020-01-21,1,-2.3,547,5.5,1516,0,3.5,1059,.5,157.5
510,2020-01-22,4.5,1.1,1,7.9,1453,0,2.7,1545,.4,191.3
510,2020-01-23,5.4,1.9,754,10.4,1441,0,4,1524,.7,275.6
510,2020-01-24,3.8,.3,750,7.5,1532,0,3.2,1418,.7,300.9
510,2020-01-25,5,1.7,240,8.8,1153,0,2.6,657,.5,320.6
510,2020-01-26,6.4,.7,748,12.2,1438,0,5.3,2220,.8,188.4
510,2020-01-27,6.7,5,2337,8.3,1537,.5,5.4,1218,1.3,354.4
510,2020-01-28,7.9,5.2,2,10.4,1357,0,3.8,1841,.7,67.5
510,2020-01-29,7.1,4,517,10.1,1507,0,3.9,2355,.6,50.6
510,2020-01-30,6.5,3.1,803,10.4,1545,0,3.4,217,.7,47.8
510,2020-01-31,5,3.2,2353,8.6,1241,0,4.8,1419,1,185.6
510,2020-02-01,4.1,1.1,651,8.1,1550,0,4,1402,.9,191.3
