지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
413,2010-01-01,-6.8,-12,216,-3,1434,0,,0,5.3,41,1.5,18.1
413,2010-01-02,-2.7,-6.1,2351,1.4,1536,1.5,1400,1.5,9.3,2053,2.3,289.8
413,2010-01-03,-5.2,-8.9,746,-1.8,1410,0,,0,7,309,1.7,285.9
413,2010-01-04,-4.9,-6.8,710,-2.2,1640,.5,2000,.5,9.4,2051,2.7,284.3
413,2010-01-05,-8.3,-10.8,2333,-4.9,1417,0,,0,7.6,1957,2.9,278.7
413,2010-01-06,-9.7,-13.5,712,-6.3,1526,0,,0,7.4,1659,2.1,280
413,2010-01-07,-8.9,-13.5,755,-4.5,1536,0,,0,4.2,15,1.3,287.7
413,2010-01-08,-6.8,-11.6,600,-1.1,1451,0,,0,5.8,1651,1.4,292
413,2010-01-09,-5.1,-8.9,653,-1.8,1451,0,,0,5.8,1,1.4,292
413,2010-01-10,-2.1,-4.2,919,1.4,1435,0,,0,5.5,1555,1.3,270.5
413,2010-01-11,-3.8,-6.5,2342,.1,1401,0,,0,8.8,2226,2.4,264.7
413,2010-01-12,-8.3,-11.2,2345,-4.5,1257,0,,0,10,243,3.2,277.2
413,2010-01-13,-11.5,-13.5,646,-8.8,1407,0,,0,11,1445,3.2,265.7
413,2010-01-14,-8.3,-14,621,-3.1,1532,0,,0,3.8,1721,1.4,131.6
413,2010-01-15,-3.9,-6.9,4,1.3,1341,0,,0,7.6,1458,1.9,265.4
413,2010-01-16,-4.6,-9.2,731,-.3,1613,0,,0,6.1,1514,1.5,290
413,2010-01-17,-3,-8.5,808,2.8,1520,0,,0,5,1604,.9,288.2
413,2010-01-18,-.3,-4.5,351,2.6,1626,0,,0,4.3,1148,1.3,79.3
413,2010-01-19,3.3,-1.4,703,8,1444,.5,2200,1,4.6,514,1.1,47
413,2010-01-20,6.5,4.3,2,8.4,1444,1,600,6.5,5.8,2348,.8,282.7
413,2010-01-21,-2.3,-5.8,2353,4.4,1,.5,100,1,10.1,949,3.9,298.6
413,2010-01-22,-5.4,-8.1,742,-1.8,1529,0,,0,10.9,1632,3.3,290.9
413,2010-01-23,-3.9,-8,551,.2,1534,0,,0,8.3,1158,2.1,289
413,2010-01-24,1,-3.7,454,4.9,1402,0,,0,9.5,1610,1.9,232.4
413,2010-01-25,-1.5,-6.6,2307,3.9,258,0,,0,13,1047,3.6,294.2
413,2010-01-26,-2.8,-8.4,546,2.6,1622,0,,0,8.9,1420,1.6,292.8
413,2010-01-27,.3,-4.1,712,4.8,1317,1,1800,3,4.2,1449,1.3,75.2
413,2010-01-28,1.1,-3.1,2358,4,1332,0,,0,9.5,1312,3.4,265.8
413,2010-01-29,-.7,-6.1,710,3.6,1432,0,,0,11.7,1601,2.5,281.1
413,2010-01-30,2.4,-1,716,6.1,1315,0,,0,7.1,1654,1.6,214.7
413,2010-01-31,2,-.3,426,5.2,1555,0,,0,3.7,345,1.1,118.2
413,2010-02-01,2,-1,2332,6.5,1323,0,,0,7.8,1705,2.1,275.3
413,2010-02-02,-4.6,-7.7,2338,-1,1,0,,0,10.7,1007,3.8,26.3
413,2010-02-03,-6.4,-9.2,617,-4.1,1356,0,,0,10.7,1,3.2,26.3
413,2010-02-04,-2.7,-6.9,649,.6,1409,0,,0,10.3,1418,2.5,264.8
413,2010-02-05,-3.8,-6.1,724,-.6,1448,0,,0,9.3,1547,3.1,283.4
413,2010-02-06,-3,-7.7,548,2.5,1610,0,,0,5.3,224,1.5,22.9
413,2010-02-07,1.4,-6.1,634,6.8,1526,0,,0,4.5,836,1.2,125.3
413,2010-02-08,5,3.6,816,6.8,1254,0,,0,5.5,1634,.9,26.3
413,2010-02-09,4.3,2.9,808,5,310,1.5,1500,11,6.6,2132,1.2,18.3
413,2010-02-10,4.4,4.1,746,5.6,1209,1,1300,3,8.8,1836,1.9,60.8
413,2010-02-11,1.4,.5,815,5.2,1451,1.5,1200,5.5,11.8,344,3.6,73.6
413,2010-02-12,.5,-1.4,417,2.7,1654,0,,0,6.3,815,1.8,75.1
413,2010-02-13,-.9,-2.3,813,1,1528,0,,0,7.2,1405,2.4,290
413,2010-02-14,-1,-3.9,810,1.7,1449,0,,0,6.4,1226,1.5,16.8
413,2010-02-15,-1.5,-3.3,2340,1.9,1209,0,,0,8.1,1527,2.2,288.3
413,2010-02-16,-2.6,-5.7,742,1.4,1330,0,,0,7.8,1557,2.2,251.5
413,2010-02-17,-2.2,-6.2,731,1.8,1638,0,,0,6.6,2315,1.5,239.2
413,2010-02-18,-1.6,-3.3,950,-.2,1615,0,,0,12.2,1632,3.4,259.1
413,2010-02-19,.1,-3.1,738,3.7,1552,0,,0,9.6,1521,2.1,262
413,2010-02-20,4.1,-.7,754,9.5,1520,0,,0,7,1412,1.6,287.4
413,2010-02-21,5.6,.2,735,11.2,1400,0,,0,7.9,1630,1.7,244.9
413,2010-02-22,7.8,5.2,2343,11.6,1520,0,,0,7.9,1633,1.9,239.9
413,2010-02-23,9.2,1.7,621,17.8,1545,0,,0,8.1,1608,1.6,209.1
413,2010-02-24,12.9,5.2,622,19.4,1409,0,,0,6.4,1532,1.4,297.5
413,2010-02-25,13.8,12,2002,16.3,1,5.5,1200,16,6.1,1413,1.6,273.4
413,2010-02-26,12.9,10.4,758,17.1,1634,0,,0,7.3,1116,2.1,67.6
413,2010-02-27,9,5.7,755,12.2,1338,0,,0,8.7,839,2.3,80
413,2010-02-28,7.8,6.5,814,10.4,1257,0,,0,7.8,2119,2.3,26.3
413,2010-03-01,3.2,1.8,1010,6.9,1,2,700,12,13.2,1115,4.4,66.6
413,2010-03-02,3.4,1.4,143,5.9,1439,0,,0,13.2,1,2.3,66.6
413,2010-03-03,4.9,-.6,537,10.3,1525,0,,0,6.3,1709,2.3,74.1
413,2010-03-04,5.7,4.8,656,7.3,58,.5,1400,1,8.6,1540,2.7,64
413,2010-03-05,7.5,5.2,740,10.8,1404,0,,0,6.3,1409,1.4,273.7
413,2010-03-06,6.9,3.3,718,11.6,1441,0,,0,8.3,305,2.6,27.4
