지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
405,2014-01-01,5,.4,642,9.2,1145,0,,0,7.1,1224,1.2,253.1
405,2014-01-02,2.8,.3,800,7.2,1458,0,,0,4.3,30,1.1,270
405,2014-01-03,3.4,-.1,158,7.8,1312,0,,0,4.7,1547,1.2,312.2
405,2014-01-04,.5,-2.3,736,5.4,1423,0,,0,5.4,1450,1.5,309.4
405,2014-01-05,.1,-3.2,754,4.1,1423,0,,0,4.4,1645,1,326.3
405,2014-01-06,2.2,-2.3,510,6.8,1421,0,,0,3.4,1729,.6,272.8
405,2014-01-07,4.1,1.5,548,6.3,1556,0,,0,3.1,1155,.7,165.9
405,2014-01-08,1,-4.9,2353,5,1,0,,0,8.1,1856,2.1,272.8
405,2014-01-09,-6.6,-9.4,755,-3.2,1409,0,,0,8.2,129,2.5,326.3
405,2014-01-10,-3.4,-7.4,211,.2,1358,0,,0,4.2,1411,1.1,25.3
405,2014-01-11,-.6,-4.6,805,3.2,1338,0,,0,4.1,1543,1,171.6
405,2014-01-12,-1.5,-6.8,2351,3,1437,0,,0,7.7,2000,2,278.4
405,2014-01-13,-5.1,-8.9,731,-1.2,1433,0,,0,4.6,457,1.6,272.8
405,2014-01-14,-3.1,-6.9,407,1.7,1438,0,,0,4.7,1523,1,295.3
405,2014-01-15,-1.6,-5.9,514,2.7,1453,0,,0,4.1,1355,.8,289.7
405,2014-01-16,1.4,-2.5,118,4.5,1451,0,,0,4.3,1420,1,337.5
405,2014-01-17,1,-2.1,716,4.4,1424,0,,0,3.9,1325,1,25.3
405,2014-01-18,-1,-3.4,2353,1.7,1305,0,,0,8.5,1254,2.2,284.1
405,2014-01-19,-1.3,-6,726,2.1,1355,0,,0,4.1,1152,1.1,163.1
