지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
415,2015-01-31,-3.6,-6.8,656,.1,1633,0,,0,4.4,711,1.5,5.6
415,2015-02-01,-1.8,-6.2,751,3.2,1603,0,,0,4.8,1128,1.2,216.6
415,2015-02-02,.2,-3.8,610,5.8,1611,0,,0,3.7,1341,1.1,219.4
415,2015-02-03,1.5,-2.4,730,6.7,1450,0,,0,4.9,1653,1.2,239.1
415,2015-02-04,1.7,-1.9,801,6,1531,0,,0,4.4,1502,1,50.6
415,2015-02-05,.8,-2.1,721,4.9,1538,0,,0,5.9,1848,1.6,210.9
415,2015-02-06,1.6,-2.5,706,5.6,1604,0,,0,6.3,1418,1.3,219.4
415,2015-02-07,2.1,-2.2,2358,5.9,1335,0,,0,6.8,1621,1.7,241.9
415,2015-02-08,-8.9,-11.1,858,-2.2,1,0,,0,8.5,214,2.6,298.1
415,2015-02-09,-4.5,-11,559,.5,2043,0,,0,9.2,1413,2.4,230.6
415,2015-02-10,2.7,-.9,756,6.4,1345,0,,0,10.8,1358,2.3,213.8
415,2015-02-11,3.4,.5,2357,6.9,1413,0,,0,4.4,1217,1,50.6
415,2015-02-12,-1.3,-3.1,703,1.9,1336,0,,0,9.1,1403,2,357.2
415,2015-02-13,-.3,-4.5,736,4,1514,0,,0,6.5,1259,1.6,345.9
415,2015-02-14,3,-1.9,607,7.3,1608,0,,0,7.2,1616,1.6,205.3
415,2015-02-15,8.1,3.5,26,12.2,1434,0,,0,5.8,2256,2,59.1
415,2015-02-16,5.6,4.7,2400,8.6,1,1.5,1900,10,5.8,423,2.1,53.4
415,2015-02-17,2.8,1.6,2358,4.7,1,0,,0,6.3,115,1.8,227.8
415,2015-02-18,1.8,.1,640,4.4,1321,0,,0,5.7,2004,1.3,28.1
415,2015-02-19,3,-1.5,737,8.2,1519,0,,0,4.3,1733,1.1,230.6
415,2015-02-20,5.7,-.3,725,10.8,1533,0,,0,4.6,1001,1.5,30.9
415,2015-02-21,6.3,5.1,1423,7.6,1,1.5,1300,6,6.1,1632,2.3,56.3
415,2015-02-22,4.3,.6,2338,7.6,443,1,300,2.5,9.3,1434,2.1,219.4
415,2015-02-23,1.8,-1,713,5.5,1521,0,,0,6.1,1525,1.4,210.9
415,2015-02-24,3,1,341,6.7,1503,0,,0,5,1058,1.3,36.6
415,2015-02-25,6,1.3,223,12.6,1505,0,,0,8.7,1629,2,222.2
415,2015-02-26,1.9,-2.4,2229,5.6,105,1,100,1,9.5,1252,2.8,210.9
415,2015-02-27,-.9,-4.6,715,3.2,1556,0,,0,8.5,959,2.3,36.6
415,2015-02-28,3.3,-.6,225,6.8,1610,0,,0,4.6,1124,1.6,30.9
415,2015-03-01,3.2,1.3,752,5.7,1323,0,,0,7.9,1338,1.7,194.1
415,2015-03-02,4.6,-.7,540,9.2,1429,0,,0,6.9,1757,1.9,230.6
415,2015-03-03,3.3,-.5,2359,7,1242,1,1600,3.5,7.8,547,2.2,216.6
415,2015-03-04,-1.3,-3.4,651,1.2,1432,0,,0,8.6,1414,2.5,50.6
415,2015-03-05,.3,-3.7,650,4.5,1627,0,,0,3.8,1552,1.2,284.1
415,2015-03-06,3.5,-1.6,648,9.1,1600,0,,0,5.9,1608,1.5,216.6
415,2015-03-07,4.9,-1.2,701,10.5,1517,0,,0,5,1330,1.2,202.5
415,2015-03-08,8.1,1.7,510,14.9,1519,0,,0,3.8,1117,1.1,47.8
415,2015-03-09,2.9,-4.4,2338,9.3,1,0,,0,9.8,2335,2.3,25.3
415,2015-03-10,-2.6,-6,643,1.1,1537,0,,0,8.8,202,2.7,28.1
415,2015-03-11,1.6,-2.5,533,7.2,1442,0,,0,13.5,1236,3,216.6
415,2015-03-12,3,-1.3,540,6.4,1537,0,,0,9.7,1649,2.3,222.2
415,2015-03-13,6.3,3.4,708,10.5,1551,0,,0,6.2,38,1.8,225
415,2015-03-14,5.2,.7,706,10.6,1538,0,,0,5.6,1704,1.3,219.4
415,2015-03-15,6.3,1.4,431,11.8,1419,0,,0,6.3,1521,1.2,253.1
415,2015-03-16,10.3,2.6,718,18.1,1509,0,,0,4.8,957,1.1,19.7
415,2015-03-17,11.1,7.5,543,16.8,1504,0,,0,3.6,1803,.8,185.6
415,2015-03-18,11.2,9.1,1,14.3,1251,1,1700,1.5,7.7,1222,2.9,61.9
415,2015-03-19,13,7.3,643,20.3,1642,0,,0,5.8,1713,1.3,244.7
415,2015-03-20,14,8.7,655,21.6,1516,0,,0,5.6,1630,1.2,227.8
415,2015-03-21,12.4,7.9,707,17.5,1330,0,,0,7.3,1537,1.7,236.3
415,2015-03-22,8.8,3.6,2351,15.2,1320,0,,0,7.9,1712,2.1,202.5
415,2015-03-23,5.6,1.9,611,10.5,1520,0,,0,8.7,1523,2,202.5
415,2015-03-24,6.1,1.5,646,11.7,1525,0,,0,6.9,1739,1.7,219.4
415,2015-03-25,7.4,1.5,616,13.2,1500,0,,0,6.7,1706,1.4,225
415,2015-03-26,8.9,3.3,625,14.7,1555,0,,0,6.9,1423,1.6,202.5
415,2015-03-27,9.9,4.3,659,16.1,1321,0,,0,5.7,1514,1.7,351.6
415,2015-03-28,10.4,3.9,618,16,1546,0,,0,6.9,1413,1.9,202.5
415,2015-03-29,10.9,8.6,356,16,1645,0,,0,5.7,118,1.8,202.5
415,2015-03-30,13.9,6.7,531,20.7,1531,0,,0,6.9,1325,1.5,213.8
415,2015-03-31,13.4,11.2,407,15.4,1142,1,2200,1.5,4.2,959,1.2,50.6
415,2015-04-01,13,10.8,2355,16.8,1559,1,100,2,9.9,1148,3.4,42.2
415,2015-04-02,15.3,9.5,307,21.1,1511,14.5,2200,21.5,15.3,2229,3.3,219.4
415,2015-04-03,11.1,7.3,642,16.1,1,1,200,3,11.6,26,2.5,202.5
415,2015-04-04,13.8,9.9,638,18.4,1508,0,,0,8,201,2.9,61.9
415,2015-04-05,10.7,9.5,1115,12.4,1,.5,1400,.5,6.2,154,2.2,45
415,2015-04-06,11,8,2349,15.5,1357,0,,0,6,1758,1.3,244.7
415,2015-04-07,9,6.9,505,12.3,1542,0,,0,7.1,1504,2.3,30.9
415,2015-04-08,9.3,5.2,619,13.5,1506,0,,0,5.4,1358,1.8,45
415,2015-04-09,10.6,5.2,543,15.8,1558,0,,0,6.2,1629,1.2,227.8
415,2015-04-10,12.7,6,531,18.5,1633,0,,0,6.1,1244,1.5,275.6
415,2015-04-11,14.4,8.2,611,20.8,1457,0,,0,5.4,1657,1.1,300.9
415,2015-04-12,15.4,10.4,536,20.4,1455,0,,0,9.5,2356,1.9,47.8
415,2015-04-13,11.9,7.6,2327,16.9,1244,1,2100,4.5,10.5,1750,5,2.8
415,2015-04-14,7.4,6.5,1223,8.2,640,2,800,10,6,1211,2.2,30.9
415,2015-04-15,11.7,6.3,248,17.6,1555,1,200,1,6.5,1257,1.9,236.3
415,2015-04-16,11.1,8.6,2356,15.7,1032,1.5,1500,3.5,11.3,1214,2.5,213.8
415,2015-04-17,11.5,6.3,608,16.1,1536,0,,0,10.7,1632,2.2,216.6
415,2015-04-18,15.6,7,606,23.8,1534,0,,0,5.1,903,1.3,59.1
415,2015-04-19,14.8,12,2351,18.8,37,5,1200,12.5,7.1,1536,2.4,42.2
415,2015-04-20,12.6,10.7,428,16.5,1641,1.5,300,4.5,6.8,1407,2.5,45
415,2015-04-21,14.7,8.6,619,21,1317,0,,0,7.1,1409,1.9,225
415,2015-04-22,14.8,10.5,652,20.2,1601,0,,0,6.4,830,1.7,241.9
415,2015-04-23,15.4,8.9,528,20.7,1350,0,,0,9.7,1519,2.1,219.4
415,2015-04-24,16.7,12.1,608,22.7,1608,0,,0,6.9,1659,1.9,185.6
415,2015-04-25,16.8,10,502,23.5,1412,0,,0,7.3,1639,2,219.4
415,2015-04-26,18.3,11.1,402,24.9,1536,0,,0,7.4,1309,1.9,185.6
415,2015-04-27,19.5,13.8,540,24.6,1315,0,,0,9,1502,1.7,227.8
415,2015-04-28,20.5,14.1,614,26.6,1514,0,,0,6.5,1227,1.5,42.2
415,2015-04-29,17.3,16.2,926,18.6,6,.5,800,3,6.6,1050,2,56.3
415,2015-04-30,21.8,15.4,216,28.1,1528,0,,0,6.2,1649,1.2,213.8
415,2015-05-01,21.7,17.1,551,26.8,1453,0,,0,5.9,1627,1.2,239.1
415,2015-05-02,21.4,16.8,546,26,1334,.5,2300,.5,5,1334,1.2,191.3
415,2015-05-03,18.5,17.5,443,19.6,1813,1.5,400,4,4.6,1032,1.3,33.8
415,2015-05-04,16.6,13.4,552,20.9,1211,0,,0,9,1253,2.1,225
415,2015-05-05,15.1,10,540,19.8,1343,0,,0,8.8,1244,2.7,225
415,2015-05-06,16.2,11.5,313,21.4,1418,0,,0,6,1430,1.7,213.8
415,2015-05-07,17.2,12.6,532,24.1,1300,0,,0,8.5,1618,1.6,225
415,2015-05-08,17.4,12.9,404,23,1441,0,,0,6.9,1538,1.7,227.8
415,2015-05-09,18.3,14.5,532,23.2,1551,0,,0,5.4,1227,1.9,11.3
415,2015-05-10,20,15.2,607,25.7,1511,0,,0,7.3,1715,1.6,174.4
415,2015-05-11,19.2,16,2043,23.9,1444,4,2200,11.5,6.5,1847,1.5,157.5
415,2015-05-12,14.1,10.8,509,18.4,1511,2,100,6,13.1,114,5.6,205.3
415,2015-05-13,18,12.7,112,21.6,1622,0,,0,12.9,1115,3.8,219.4
415,2015-05-14,21.3,16.7,431,26.6,1553,0,,0,8.8,1356,2.3,233.4
415,2015-05-15,19.7,16.7,816,24.1,1733,0,,0,5.1,1849,1.6,225
415,2015-05-16,19,12.9,559,26.4,1458,0,,0,8.8,1616,2,227.8
415,2015-05-17,19.7,12.4,539,25.4,1454,0,,0,6.1,1349,1.3,208.1
415,2015-05-18,18.6,16,230,22.6,1329,0,,0,7.7,1129,2.3,227.8
415,2015-05-19,15.4,13.5,2358,17.4,1402,1,1800,1,6.3,4,2.6,213.8
415,2015-05-20,17,11.7,424,21.7,1505,0,,0,8.2,1630,2.1,236.3
415,2015-05-21,19.4,14.1,515,26.6,1246,0,,0,9.2,1511,2.8,196.9
415,2015-05-22,20.9,14.8,547,27.5,1335,0,,0,6.6,1706,2,210.9
415,2015-05-23,21.6,15.1,450,27.7,1558,0,,0,6.1,1224,1.4,213.8
415,2015-05-24,21.4,16,450,28.2,1438,0,,0,7.6,1811,1.8,210.9
415,2015-05-25,21.2,15.4,532,28.8,1408,0,,0,6.8,1443,2.1,185.6
415,2015-05-26,22.4,14.9,520,30.1,1511,0,,0,6.5,1422,1.8,185.6
415,2015-05-27,24.1,16.4,558,31,1405,0,,0,5.8,1139,1.2,222.2
415,2015-05-28,25.3,18.4,458,31.8,1344,0,,0,6.9,1413,1.3,219.4
415,2015-05-29,24.7,19.8,526,29.5,1251,0,,0,5.4,1954,1.3,351.6
415,2015-05-30,20.1,17.8,2356,23.7,1728,0,,0,5.8,1843,2.2,213.8
415,2015-05-31,22.1,15.8,429,29.8,1531,0,,0,6.2,1904,2,244.7
415,2015-06-01,22.8,16.8,530,28.4,1309,0,,0,8.6,1555,1.8,227.8
415,2015-06-02,23.6,19.4,410,29.2,1418,0,,0,5.7,1356,1.6,239.1
415,2015-06-03,23.6,18.4,517,29.2,1550,0,,0,9.4,918,2.2,0
415,2015-06-04,24.6,18,547,30.4,1229,0,,0,7.6,1415,1.8,182.8
415,2015-06-05,19.6,17.7,1409,23.5,4,.5,1400,.5,6.3,502,1.3,157.5
415,2015-06-06,22.6,17.2,508,27.9,1554,0,,0,5.5,1613,1.5,241.9
415,2015-06-07,24,19.7,447,30.9,1551,0,,0,5.6,1748,1.3,140.6
415,2015-06-08,22.8,19.2,539,27,1550,0,,0,5.4,1331,1.4,222.2
415,2015-06-09,22.4,19.6,516,27.7,1315,0,,0,7.7,1352,1.9,210.9
415,2015-06-10,25.7,18.4,446,34.5,1613,0,,0,4.8,1433,1.4,202.5
415,2015-06-11,25.1,21.7,334,30.1,1229,.5,2400,.5,7.2,2326,1.9,210.9
415,2015-06-12,24.2,19.4,529,29.8,1503,0,,0,9.4,1608,2.8,222.2
415,2015-06-13,25.1,21.2,250,30.3,1353,.5,200,.5,8,2005,2.6,219.4
415,2015-06-14,23.1,18,607,27.3,1314,14,600,15.5,6.9,527,1.9,343.1
415,2015-06-15,25.1,20.9,505,30.7,1332,0,,0,5.4,1701,1.4,188.4
415,2015-06-16,25.2,20.3,539,30.7,1630,0,,0,5.3,1247,1.8,227.8
415,2015-06-17,23.7,20.4,2355,30.3,1233,13.5,2400,13.5,6.9,1913,2.1,222.2
415,2015-06-18,24.9,19.2,18,31.4,1558,2.5,100,3,8.2,2130,2.7,47.8
415,2015-06-19,24.7,20.6,634,29.6,1556,0,,0,6.8,156,2.6,30.9
415,2015-06-20,20.2,17.8,2358,23.5,5,15,1300,39,7.6,1246,1.4,219.4
415,2015-06-21,22.9,16.6,530,29.8,1608,0,,0,6.1,1715,1.8,233.4
415,2015-06-22,25,20,349,29.3,1447,0,,0,5.5,1616,1.3,239.1
415,2015-06-23,25.3,20.8,355,31.1,1430,0,,0,7,1720,1.9,236.3
415,2015-06-24,26.3,22.5,559,31.2,1430,0,,0,5.7,1655,1.7,295.3
415,2015-06-25,25.1,21.7,2214,29.1,1357,.5,2100,1.5,5.2,2359,1.3,56.3
415,2015-06-26,21.3,18.2,416,24.9,1621,3,300,15,10.3,1524,4,33.8
415,2015-06-27,25.4,19.9,520,30.4,1522,0,,0,7.3,824,2.3,348.8
415,2015-06-28,25.8,21.3,527,30.5,1334,0,,0,7,1415,1.7,199.7
415,2015-06-29,26.4,22.1,505,31,1334,0,,0,7,1500,1.8,210.9
415,2015-06-30,25,21.3,2008,29.7,1259,1.5,2000,2.5,6.1,1708,1.3,39.4
415,2015-07-01,23.9,21.7,323,28,1259,0,,0,10,1853,3.1,216.6
415,2015-07-02,24.2,20.7,347,28.6,1512,0,,0,8.7,1621,3.5,225
415,2015-07-03,23.4,20.5,526,28.4,1325,0,,0,8.3,1447,2.2,213.8
415,2015-07-04,24.6,19.1,449,30.7,1525,0,,0,6.2,1609,1.8,210.9
415,2015-07-05,24.7,20.4,526,29.3,1259,0,,0,5.9,1550,1.5,351.6
415,2015-07-06,25.8,21.3,504,32.1,1520,0,,0,7.4,1655,1.8,208.1
415,2015-07-07,25.7,22.5,538,29.4,1334,0,,0,5.4,1211,1.5,33.8
415,2015-07-08,23,20.7,816,25.1,1534,2.5,900,2.5,8.3,1653,3.8,36.6
415,2015-07-09,26.2,22.2,331,30.9,1326,0,,0,5.9,624,2.2,90
415,2015-07-10,28.9,23.8,520,34,1735,0,,0,5.5,1023,1.5,25.3
415,2015-07-11,30.6,26.4,507,36.1,1333,0,,0,6,1847,1.5,45
415,2015-07-12,24.7,23.9,558,28.2,16,3.5,2400,27.5,8.3,1633,3,36.6
415,2015-07-13,23.3,21.6,1153,25.5,1700,2,200,8,12.3,1232,4.7,227.8
415,2015-07-14,26.4,22.8,316,31.2,1450,0,,0,7.6,1506,2.5,258.8
415,2015-07-15,27.9,23.1,532,35,1533,0,,0,10,2254,2.6,22.5
415,2015-07-16,24.4,20.9,2339,28.1,1542,0,,0,11.3,2017,5.2,50.6
415,2015-07-17,23.7,19.6,449,28.7,1511,0,,0,9.4,142,3.4,50.6
415,2015-07-18,24.7,22.8,507,27.9,1428,0,,0,4.9,29,1.7,36.6
415,2015-07-19,25.3,21.1,719,29.2,1601,1,300,3,4.8,1134,1.6,33.8
415,2015-07-20,27.4,24.8,529,30.4,1224,0,,0,4.7,1245,1.8,47.8
415,2015-07-21,27,24,902,29.9,1738,8,600,9,4.1,1354,.9,250.3
415,2015-07-22,28.4,25.4,549,32.4,1534,0,,0,5,1827,1.3,222.2
415,2015-07-23,27.3,25,2151,31.7,1330,2.5,2000,9.5,6.6,2102,1.7,219.4
415,2015-07-24,24.5,22.1,1021,25.7,56,5.5,500,25,7.7,914,1.5,42.2
415,2015-07-25,25.2,24.3,604,27.1,1252,11.5,1500,53,9.6,1823,2.6,205.3
415,2015-07-26,26.6,23.6,733,30.9,1511,10.5,700,31,5.8,10,1.5,222.2
415,2015-07-27,26.6,24.7,424,30.3,1651,.5,300,.5,4.8,1828,1.6,216.6
415,2015-07-28,28.2,24.8,505,32,1434,0,,0,6.7,1400,2.1,225
415,2015-07-29,27.4,25.2,920,29.6,1736,5.5,800,7.5,6.2,638,1.7,182.8
415,2015-07-30,29.2,25.9,332,33.9,1432,0,,0,8.4,1555,2.8,196.9
415,2015-07-31,28.8,26.7,349,32.9,1436,0,,0,7.3,1439,1.7,208.1
415,2015-08-01,29,26.4,400,32.5,1502,0,,0,7.1,1352,2.2,227.8
415,2015-08-02,27.2,24.5,250,30.3,1608,3.5,500,5.5,7.4,205,2.3,205.3
415,2015-08-03,28.6,26.1,529,32.5,1406,0,,0,8.5,1712,2.9,225
415,2015-08-04,28.2,25.8,411,31.6,1344,0,,0,9.1,1614,3.6,219.4
415,2015-08-05,29.6,26.6,751,33.8,1450,0,,0,8.1,339,2.7,216.6
415,2015-08-06,30.4,26.4,524,34.9,1413,0,,0,4.5,1416,1.4,208.1
415,2015-08-07,30,25.8,1602,36.2,1353,17.5,1600,19.5,7.4,1533,1.2,337.5
415,2015-08-08,27.8,24.8,1459,34.8,1235,6.5,1400,7.5,8.3,1329,1.7,208.1
415,2015-08-09,27.7,24.5,515,32.1,1449,0,,0,4.7,1414,1.6,208.1
415,2015-08-10,27.7,25.1,541,32.9,1453,0,,0,7.1,1825,1.8,216.6
415,2015-08-11,27.9,25.6,530,31.9,1511,0,,0,7.5,1654,1.9,227.8
415,2015-08-12,28.1,23.3,542,34.1,1618,0,,0,6,1827,1.8,25.3
415,2015-08-13,27.5,25.2,550,32,1559,.5,2400,.5,7.4,1223,1.5,244.7
415,2015-08-14,27.9,23.9,351,33.1,1446,0,,0,5.7,1711,1.7,230.6
415,2015-08-15,28,24.2,1627,32.1,1224,16.5,1700,16.5,6.8,1622,1.4,227.8
415,2015-08-16,26.3,20.9,2256,32,1529,37,1900,71,9.9,1744,1.5,42.2
415,2015-08-17,27.3,20.9,44,33.8,1444,0,,0,5.3,1245,1.8,30.9
415,2015-08-18,28.7,25,559,34.3,1716,0,,0,5.2,1055,1.8,16.9
415,2015-08-19,27.9,25.4,604,31.6,1446,0,,0,3.8,1559,1.2,196.9
415,2015-08-20,26.4,24.5,1429,29.3,936,2,1500,2,5.1,1114,1.2,230.6
415,2015-08-21,26,23.7,658,29.5,1724,1,700,1,5.1,1958,1.5,208.1
415,2015-08-22,26.5,24.2,421,30.8,1524,0,,0,5.7,1504,2,222.2
415,2015-08-23,27.3,22.5,456,32.8,1610,0,,0,4.9,1650,1.5,230.6
415,2015-08-24,27.1,24.5,622,30.9,1338,0,,0,11.1,1957,3.8,50.6
415,2015-08-25,22.4,20.3,2356,25.6,446,.5,1100,4,11.9,514,4.1,16.9
415,2015-08-26,22.8,20,112,25.7,1145,0,,0,7.4,2320,2,213.8
415,2015-08-27,25.6,22.3,642,30.4,1639,0,,0,7.3,12,1.8,185.6
415,2015-08-28,23.2,20.5,544,28.8,1243,11,1500,11,4.1,1936,1.2,227.8
415,2015-08-29,25,20.2,518,30.8,1539,0,,0,4.5,1717,1.2,2.8
415,2015-08-30,25.3,21.5,548,31.3,1337,2.5,1700,2.5,4.6,1739,1.1,64.7
415,2015-08-31,26.6,22.1,533,31.6,1710,0,,0,5.7,2208,1.7,30.9
415,2015-09-01,26.3,23.7,624,30.8,1441,0,,0,8,1444,3.4,22.5
415,2015-09-02,24.5,21.3,1357,28,1225,6,1400,6.5,9.4,1324,1.6,219.4
415,2015-09-03,25,21.2,532,29,1349,0,,0,5.5,1409,1.4,289.7
415,2015-09-04,26,22,619,30.1,1254,0,,0,5.4,1519,1.2,210.9
415,2015-09-05,22.8,19,1038,24.9,1,34,1100,39,6.1,1004,1.8,8.4
415,2015-09-06,22.8,20.3,637,26.5,1422,0,,0,9.9,1841,3.8,323.4
415,2015-09-07,23.2,17.6,612,28.4,1534,0,,0,6.5,914,2.4,73.1
415,2015-09-08,23.2,18.2,623,28.8,1648,0,,0,7.4,1834,3,56.3
415,2015-09-09,22.8,16,537,29.7,1530,0,,0,8.6,2120,2.7,36.6
415,2015-09-10,23.1,18.2,535,28.3,1425,0,,0,5.5,1144,1.7,222.2
415,2015-09-11,21.4,17.3,2045,25,956,2,2000,3,6.1,1219,1.3,202.5
415,2015-09-12,20.3,16.6,628,24.4,1522,0,,0,4.8,1459,1.1,236.3
415,2015-09-13,21,16.8,614,25.5,1552,0,,0,6.1,1232,1.3,230.6
415,2015-09-14,22.8,17.6,610,28.8,1425,0,,0,4.3,1242,1.2,202.5
415,2015-09-15,23.3,19.2,414,27.9,1525,0,,0,6.2,1450,1.7,33.8
415,2015-09-16,21.8,17.5,601,26.8,1727,0,,0,6.8,1138,2.2,28.1
415,2015-09-17,21.7,17.6,647,26.6,1556,0,,0,7.5,1046,3.1,75.9
415,2015-09-18,22.4,17.3,621,28.1,1557,0,,0,5.8,832,1.9,45
415,2015-09-19,23,18.6,509,28.7,1523,0,,0,5.5,1258,1.5,241.9
415,2015-09-20,22.8,19.4,440,27.5,1344,0,,0,4.3,1535,1,227.8
415,2015-09-21,23.5,18.5,553,29.4,1534,0,,0,4.3,1459,1.3,196.9
415,2015-09-22,24.4,19.2,601,30.6,1543,0,,0,5.2,1323,1.3,222.2
415,2015-09-23,22.5,20.1,616,25.3,1234,0,,0,4.1,1053,1.4,64.7
415,2015-09-24,23.9,18.9,239,29.8,1556,0,,0,5.4,1855,1.5,225
415,2015-09-25,23.7,20.2,652,28.5,1429,0,,0,4.5,749,1.6,22.5
415,2015-09-26,23.2,19.1,703,27.6,1520,0,,0,5.2,1428,1,354.4
415,2015-09-27,22.7,16.3,619,29.2,1500,0,,0,5.1,1346,.9,244.7
415,2015-09-28,22.3,16.9,521,28.5,1354,0,,0,5.8,1652,1.1,28.1
415,2015-09-29,22.5,17.8,658,26.9,1429,0,,0,8,944,2.4,39.4
415,2015-09-30,21.6,20,653,25.5,1442,0,,0,5.6,110,1.5,36.6
415,2015-10-01,17.2,12.6,2335,20.8,7,17.5,1200,36.5,8.8,2108,2.1,309.4
415,2015-10-02,17.6,10.5,612,21.8,1524,0,,0,12,1411,3.2,208.1
415,2015-10-03,19.9,14.7,2357,24.6,1359,0,,0,8.2,1122,2.3,205.3
415,2015-10-04,17.2,12.9,240,22,1531,0,,0,4.5,449,1.1,73.1
415,2015-10-05,19,13.1,616,25.4,1443,0,,0,4.9,1554,1.1,239.1
415,2015-10-06,19.4,14.1,626,25.8,1448,0,,0,4.9,1346,1.2,14.1
415,2015-10-07,20.1,15.2,658,25.6,1408,0,,0,4.1,851,.9,42.2
415,2015-10-08,20.8,16.9,640,26.4,1417,0,,0,6.2,2120,1.4,208.1
415,2015-10-09,17.2,14.2,721,20.4,1310,0,,0,7.7,1359,2.3,225
415,2015-10-10,13.7,11.4,540,17.4,1516,2,1200,4.5,6,1618,1.7,351.6
415,2015-10-11,12,10,250,15.5,1553,1,1700,1.5,9,1256,1.7,216.6
415,2015-10-12,13.8,10.3,715,18,1643,0,,0,8.5,1359,1.6,225
415,2015-10-13,16,8.9,442,21.5,1351,0,,0,7.5,1448,1.9,202.5
415,2015-10-14,17.9,12.3,626,24.3,1526,0,,0,4.4,1040,.9,25.3
415,2015-10-15,18.8,13.4,632,25.2,1503,0,,0,3.9,1324,1.1,239.1
415,2015-10-16,18.6,14.6,640,24,1544,0,,0,4,1520,.9,239.1
415,2015-10-17,19.5,14,649,26.3,1522,0,,0,4.4,1332,.9,208.1
415,2015-10-18,18.7,13.3,621,24.4,1320,0,,0,4.2,1443,.7,42.2
415,2015-10-19,19.1,14.8,407,24.2,1327,0,,0,4.6,1651,1.1,222.2
415,2015-10-20,19.5,15.6,427,24.5,1527,0,,0,4.5,1202,1.1,216.6
415,2015-10-21,18.9,14.9,450,23.1,1410,0,,0,4.7,1159,1,239.1
415,2015-10-22,18.5,15.6,336,23,1348,0,,0,4.9,1025,1.2,14.1
415,2015-10-23,18.4,16.4,54,21.8,1338,0,,0,7.1,1359,1.8,202.5
415,2015-10-24,18.1,13.7,2338,21.8,1513,5.5,600,7,6.6,521,1.5,216.6
415,2015-10-25,17,13.6,521,22.5,1433,0,,0,4.8,1015,1.5,165.9
415,2015-10-26,16,13.8,229,19.3,1501,.5,1800,1.5,4.3,1012,1.3,19.7
