지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
404,2014-01-01,4.8,2.3,344,7.5,1352,0,,0,9.7,1516,3.1,278.4
404,2014-01-02,2.3,-.8,813,6.3,1451,0,,0,3.6,1241,.9,244.7
404,2014-01-03,3,.1,216,7.4,1333,0,,0,4.5,1403,1.2,239.1
404,2014-01-04,-.3,-3.3,749,3.8,1402,0,,0,4,1428,.9,286.9
404,2014-01-05,-.7,-3.9,727,3.7,1543,0,,0,3.9,1624,.7,289.7
404,2014-01-06,1.7,-2.8,814,6.5,1409,0,,0,3.5,1344,.9,149.1
404,2014-01-07,3.9,2.2,745,5.8,1413,0,,0,3.2,1046,.9,123.8
404,2014-01-08,.2,-5.6,2349,4.3,1,0,,0,5.5,1731,1.3,337.5
404,2014-01-09,-7.2,-10.2,756,-3.5,1423,0,,0,6.4,1437,1.5,306.6
404,2014-01-10,-3.9,-7.9,129,-.8,1258,0,,0,4.7,849,1.1,132.2
404,2014-01-11,-.7,-4.1,755,3,1427,0,,0,3.6,1600,.9,244.7
404,2014-01-12,-1.8,-7.7,2400,2.3,1447,0,,0,5.9,1311,1.5,275.6
404,2014-01-13,-5.9,-10,714,-2.1,1604,0,,0,4.5,1606,1.2,272.8
404,2014-01-14,-4,-8.1,801,1,1522,0,,0,3.8,1253,1.1,270
404,2014-01-15,-2.2,-6.6,622,2.2,1507,0,,0,4.2,1709,1,272.8
404,2014-01-16,.9,-1.6,232,4.1,1526,0,,0,4.6,824,1.4,132.2
404,2014-01-17,.2,-2.8,751,3.7,1444,0,,0,2.7,1234,.9,253.1
404,2014-01-18,-1.7,-4.4,2359,1.2,1334,0,,0,6.8,1206,1.4,270
404,2014-01-19,-1.8,-6.3,708,1.6,1318,0,,0,6.7,2252,1.4,115.3
404,2014-01-20,-1.2,-4.2,2400,3.5,1301,.5,300,2.5,7.9,349,2.5,115.3
404,2014-01-21,-5.1,-6.8,2355,-2.7,1422,0,,0,4.9,27,1.1,261.6
404,2014-01-22,-3.2,-8.7,603,1.5,1536,0,,0,3.5,1555,.9,298.1
404,2014-01-23,.9,-3,732,4.9,1414,0,,0,4.7,1125,1.7,120.9
404,2014-01-24,4.5,1.3,7,7.6,1525,0,,0,5.7,1739,2.6,115.3
404,2014-01-25,4.4,-.6,2346,6.7,702,.5,1200,1.5,4.9,216,1.5,104.1
404,2014-01-26,-1.8,-5.4,731,1.9,1549,0,,0,5.2,208,1.2,284.1
404,2014-01-27,.8,-3.5,551,5.5,1454,0,,0,5.4,1537,1.8,255.9
404,2014-01-28,1,-2.8,2359,3.6,1533,0,,0,5.3,1331,1.4,298.1
404,2014-01-29,2.5,-5.3,549,8.1,1656,0,,0,5.3,1527,1.6,90
404,2014-01-30,3.9,-1.2,2355,6.6,20,1,1200,2,5,1726,1.4,329.1
404,2014-01-31,1.8,-3.7,714,7.2,1519,0,,0,4.3,2223,1,112.5
404,2014-02-01,5,2.4,19,5.7,910,5.5,1700,12,8.5,1925,2.4,137.8
404,2014-02-02,4.1,2.1,2359,6.4,1433,.5,200,.5,3,1804,.6,272.8
404,2014-02-03,-3.8,-7.6,2355,2.2,2,0,,0,7,1406,1.9,300.9
404,2014-02-04,-7.1,-9.9,751,-3.8,1606,0,,0,5.8,1629,1.6,289.7
404,2014-02-05,-4.8,-8.2,426,-.9,1554,0,,0,3.5,1511,1.1,298.1
404,2014-02-06,-1.7,-4.9,425,3.5,1550,0,,0,3.5,1255,.9,275.6
404,2014-02-07,2.1,-2.5,5,6.9,1536,0,,0,7.4,1056,2.1,109.7
404,2014-02-08,.1,-1.6,2343,2.1,1416,.5,1900,2,7.4,12,2.1,126.6
404,2014-02-09,-1.9,-3.8,708,1.2,1454,0,,0,3.7,1343,1,272.8
404,2014-02-10,-.2,-4,442,4.5,1435,0,,0,5,1121,1,120.9
404,2014-02-11,.5,-2.5,529,4.9,1549,0,,0,6.5,1139,2,123.8
