지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
419,2017-01-01,3.4,-.4,608,6.7,1358,0,4.1,1.1,98.1
419,2017-01-02,4.7,1.5,2331,8.2,1219,0,6.7,2,338.7
419,2017-01-03,2.2,-.8,404,6.4,1426,0,5.7,2,306.9
419,2017-01-04,4.1,2,801,7.3,1518,0,6.4,1.7,303.1
419,2017-01-05,3.5,.7,608,6.2,1622,0,8,3.8,88.5
419,2017-01-06,5,2.2,806,9,1441,0,7,2.5,58.5
419,2017-01-07,4.9,1,815,9.1,1347,0,6,2.1,78
419,2017-01-08,5.6,3.1,2354,9.7,1342,0,8.1,3.4,281.9
419,2017-01-09,.6,-3.7,2355,3.8,1436,0,8.5,3.3,318.4
419,2017-01-10,-4.2,-8.2,2312,-.3,1313,0,11.3,3.7,298.4
419,2017-01-11,-4.1,-8.5,555,.8,1444,0,8.6,2.4,268.1
419,2017-01-12,-3,-6.8,2257,.2,1428,0,10.6,3.5,294
419,2017-01-13,-6.7,-9.3,2238,-3,1446,0,13.6,3.3,303.6
419,2017-01-14,-9.4,-11.6,847,-6.4,1554,0,12.1,4.8,315.2
419,2017-01-15,-6.8,-11.1,730,-2.2,1611,0,7.4,2.6,287.8
419,2017-01-16,-3.9,-7.7,744,1.3,1628,0,4.4,1.5,289.4
419,2017-01-17,-1.6,-6.1,819,2.4,1438,0,4.7,1.9,283.5
419,2017-01-18,-.3,-2,642,2.3,1530,0,5.5,1.6,307.3
419,2017-01-19,-1.4,-4.3,754,3.6,1543,0,5.7,1.6,286.4
419,2017-01-20,-5.6,-8.6,2351,-1.2,17,2.5,11,3.6,310.5
419,2017-01-21,-5.5,-9.3,602,-1.4,1257,1,10.9,1.8,297.5
419,2017-01-22,-9.1,-11.6,2315,-4.1,1,0,12.6,4.8,294.8
419,2017-01-23,-9.7,-12.9,816,-6.1,1615,0,7.8,2.8,304.8
419,2017-01-24,-7.3,-10.9,438,-2.5,1605,0,6.5,2.4,269.6
419,2017-01-25,-5,-9.1,722,-.6,1508,0,5.1,1.5,273.3
419,2017-01-26,-1.6,-7.4,729,2.7,1436,0,5.8,1.4,187.4
419,2017-01-27,-3.6,-6.1,2348,2.7,110,3,12,3.6,277.2
419,2017-01-28,-2.2,-7.5,740,2.1,1638,0,5.2,2.7,82.6
419,2017-01-29,.1,-1.8,2353,2.7,711,2.5,6.9,2.8,307.5
419,2017-01-30,-6,-8.2,919,-1.7,3,0,9.6,3.1,281.6
419,2017-01-31,-5.6,-9,637,-.9,1351,0,5.2,1.6,291.6
419,2017-02-01,-4.6,-8.4,2336,-.3,1354,0,9.6,3.1,280.2
419,2017-02-02,-3.4,-9.3,723,1.7,1509,0,7.1,2.4,299.2
419,2017-02-03,1.4,-1.1,747,5.6,1506,0,5.8,2,285
419,2017-02-04,.5,-2.1,817,2.4,1408,0,5,2.2,80
419,2017-02-05,.7,-1.9,2333,3.1,141,.5,10.2,2.6,280.8
419,2017-02-06,-2.8,-5.1,744,1.2,1510,0,8.9,3.2,304
419,2017-02-07,-2.1,-4.9,830,1.9,1511,0,5.1,1.6,297.2
419,2017-02-08,-2.4,-4.2,723,.2,1309,0,7.5,1.7,287.8
419,2017-02-09,-6,-7.7,747,-2.7,1350,0,10.8,4,314.4
419,2017-02-10,-7.6,-10.2,738,-3,1614,0,10.8,4.5,303.3
419,2017-02-11,-5.4,-9.5,727,-.2,1523,0,8,3.2,293.6
419,2017-02-12,-2.3,-6.3,329,3.1,1421,0,6.5,2.3,318.3
419,2017-02-13,.1,-4,729,6.2,1450,0,6.8,1.3,342.9
419,2017-02-14,-.3,-3.6,810,5.3,1537,0,6.3,2.2,326.1
419,2017-02-15,2.1,-2.9,712,7.3,1512,0,3.2,.9,276.5
419,2017-02-16,6.3,1.5,444,9.7,1701,0,5.1,1.2,258.5
419,2017-02-17,-.1,-6.2,2342,8.1,1,4,9.5,3.6,311.4
419,2017-02-18,-3.1,-7.5,709,2.3,1507,0,10.3,2.8,315.7
419,2017-02-19,2,-3,717,5.5,1825,2,4,.9,220
419,2017-02-20,-2.5,-5.6,2348,5.1,7,.5,11.6,4.5,303.5
419,2017-02-21,-.8,-7.2,715,5.8,1617,0,5.5,1.5,53.5
419,2017-02-22,.7,-2,2351,3.8,729,.5,9.7,3.6,341.7
419,2017-02-23,-2.5,-5.1,2332,1.2,1505,0,10.4,4.3,290.5
419,2017-02-24,-1.5,-5.8,719,2.9,1403,0,8.1,2.3,278.3
419,2017-02-25,2.2,-2.1,721,7.7,1440,0,5.6,1.9,253.4
419,2017-02-26,3.4,-1.1,712,8.1,1456,0,7.6,2.2,291.6
419,2017-02-27,4,-.5,726,9.7,1520,0,5.8,1.8,299.6
419,2017-02-28,5.3,-.1,735,12.2,1511,0,4.5,1.5,107.2
419,2017-03-01,4.6,1.2,2127,11.3,1316,3.5,7.9,1.3,319.8
419,2017-03-02,.7,-1.8,804,5.3,1550,.5,8.7,3.1,306.5
419,2017-03-03,3.1,-1.9,656,9.9,1421,0,6.7,1.6,268.7
419,2017-03-04,5.2,.8,710,11.7,1425,0,6.2,1.5,281.1
419,2017-03-05,4.7,1.8,616,9.2,1500,.5,7.8,1.8,316.6
419,2017-03-06,-1.1,-3.6,840,2.8,1,0,12.3,4.5,277.2
419,2017-03-07,-2.6,-5,654,1.5,1547,0,12.5,4.1,330.4
419,2017-03-08,-.9,-5.2,225,4.1,1424,0,9.3,2.9,286.4
419,2017-03-09,2.8,-2.2,140,10.1,1421,0,9.6,2.8,305.6
419,2017-03-10,4.3,-.3,642,11.1,1416,0,6.2,2.1,298.4
419,2017-03-11,7.1,1,702,15.5,1506,0,6.5,1.6,295.6
419,2017-03-12,7.9,4.8,2355,14.1,1430,0,8.5,1.5,264.7
419,2017-03-13,5.8,1.6,629,11.4,1553,0,7.2,2.7,350.9
419,2017-03-14,4.8,.9,609,9.8,1335,0,10.1,3.1,301.2
419,2017-03-15,5.6,1.3,658,12,1534,0,6,1.9,293.2
419,2017-03-16,5.8,1.6,636,12.6,1439,0,6,1.7,182.6
419,2017-03-17,7.3,2,706,15.2,1532,0,8.6,1.8,284.7
419,2017-03-18,8.9,5.8,648,15,1245,0,8.4,2,283.3
419,2017-03-19,10.5,4.4,706,17.6,1524,0,6,1.9,336.9
419,2017-03-20,9.9,6.7,2348,15,1506,0,6,2.4,275.4
419,2017-03-21,6.2,3,803,11.8,1721,0,11.6,3.2,322
419,2017-03-22,6.8,3,547,13.1,1522,0,7.6,2.7,309.3
419,2017-03-23,8.7,5.7,618,14.2,1447,0,8.3,1.9,298.5
419,2017-03-24,8.1,3.9,641,13.9,1602,0,6.8,2.2,279.5
419,2017-03-25,7.6,4.5,2339,13.4,1249,0,4.7,1.2,298.8
419,2017-03-26,6.2,3.7,614,12,1301,0,5.3,1.4,266.1
419,2017-03-27,5.4,3.6,605,10.8,1427,0,13.1,2.1,326.2
419,2017-03-28,6.3,2.7,633,13.1,1426,0,4.6,1.5,279.2
419,2017-03-29,7.6,3.5,710,13.8,1429,0,6.4,2.2,312.6
419,2017-03-30,10.3,5.2,509,16.8,1406,0,5.6,2.1,289
419,2017-03-31,7.6,4.8,2132,13.1,1040,1.5,8.6,2.7,59.7
419,2017-04-01,7.8,4.8,2217,13.5,1448,0,8.6,2.2,253
419,2017-04-02,8.4,3.3,524,15.1,1437,0,6.4,2,243.7
419,2017-04-03,11,4.5,554,19.2,1406,0,5,2,265.5
419,2017-04-04,14.1,7.7,659,22.1,1435,0,6.2,1.6,276.7
419,2017-04-05,11.2,9.3,1623,13.1,1203,28,7.7,2.3,118.2
419,2017-04-06,9.5,8.7,2321,12,7,2,4.9,1.4,284.1
419,2017-04-07,13.2,7.8,305,22.6,1539,0,5,1.8,307.1
419,2017-04-08,11.5,7.5,608,18.5,1507,.5,6.3,2.2,312.2
419,2017-04-09,13.2,9.4,659,17.2,1542,.5,8.3,2.7,42.1
419,2017-04-10,14.9,9.2,635,21.7,1610,0,6.6,1.8,105.8
419,2017-04-11,14,10.2,2348,19.2,1622,0,11.8,2.6,304.1
419,2017-04-12,10.3,7.2,2333,16.5,1406,0,13.8,3.3,28.8
419,2017-04-13,11.8,6,531,19.6,1443,0,4.6,1.4,226.4
419,2017-04-14,11.9,10,429,17.8,1043,5,7,1.5,201.8
419,2017-04-15,15.7,9.4,328,24.5,1456,0,4.1,1.1,259.2
419,2017-04-16,18.5,12.2,648,24.8,1414,0,4.2,1.4,86.6
419,2017-04-17,13.9,10.8,2350,18.9,55,1,9.1,3.2,55.3
419,2017-04-18,10.9,8.4,2310,17.8,1119,6.5,9.1,1.5,259.6
419,2017-04-19,11.9,7.3,536,18.5,1403,0,8.1,2,263.2
419,2017-04-20,11.6,8.8,2339,18.3,1328,0,8.2,1.6,68.3
419,2017-04-21,12.3,7.7,618,18.9,1237,0,7,1.3,276.3
419,2017-04-22,14,8.5,542,22.2,1442,0,8,1.6,255.7
419,2017-04-23,14.6,8.8,544,22.3,1431,0,4,1.1,235.3
419,2017-04-24,14.8,9.4,554,21.9,1249,0,4.8,.9,224.6
419,2017-04-25,15.4,12.3,2224,21.2,1233,0,5.8,1,34.1
419,2017-04-26,13.8,10.5,2350,19.9,1547,0,10.9,2.8,305.5
419,2017-04-27,12.8,8.5,542,18.9,1411,0,8.7,1.9,254.7
419,2017-04-28,13.7,8.2,456,21.8,1332,0,5.1,.9,243
419,2017-04-29,16.5,9.5,501,24.2,1414,0,4.8,1.1,90.5
419,2017-04-30,18.7,13.5,338,28.6,1400,0,4.4,.7,282
419,2017-05-01,19.1,12.7,311,28.8,1617,0,5.4,1.7,286.8
419,2017-05-02,19.7,14.3,647,28,1433,0,6.2,1.7,276.4
419,2017-05-03,21.3,15.4,602,30.8,1501,0,5.7,1.2,282.9
419,2017-05-04,20.5,15.7,526,27.1,1406,0,7.2,1.5,302.5
419,2017-05-05,20.2,14,2346,28,1403,0,10.4,1.3,297.9
419,2017-05-06,14.2,10.2,555,19.9,1237,0,13.4,1.8,34.4
419,2017-05-07,15.6,9.5,520,22.4,1349,0,6.3,1.1,277
419,2017-05-08,17.4,11.5,540,23.8,1212,0,3.3,.6,113.5
419,2017-05-09,15.5,13.9,2328,19.6,1413,1.5,5.5,1.4,39.3
419,2017-05-10,14.8,12.6,2143,20.6,1639,2.5,4.8,1,298.8
419,2017-05-11,18.2,12.2,604,24.7,1641,0,4.3,1.1,88.1
419,2017-05-12,17.8,15.3,2342,20.9,1015,0,4.5,.5,270
419,2017-05-13,15.2,10.8,2351,22.3,1146,4,5.8,1.1,247.3
419,2017-05-14,14.4,9.8,450,19.6,1526,0,7.4,1.7,282.9
419,2017-05-15,14.4,10.8,443,20,1545,0,6.2,1.2,284.4
419,2017-05-16,16,11.8,316,21.6,1138,0,4.9,.8,261.6
419,2017-05-17,18.4,12.5,527,26.4,1417,0,6.5,1,283.9
419,2017-05-18,20.1,14.4,536,27.6,1534,0,3.7,.8,213
419,2017-05-19,20.8,15.3,426,28.4,1333,0,6,.9,282.5
419,2017-05-20,20.2,15.4,519,27.2,1349,0,6.4,1.1,223.6
419,2017-05-21,20.9,15.2,514,28.3,1457,0,5,1.1,256.9
419,2017-05-22,20.9,15.5,520,28.7,1517,0,5.7,1,271.3
419,2017-05-23,19.3,15.4,2008,25.5,1200,4,3.3,.7,156.6
419,2017-05-24,20.8,15.8,513,26.5,1742,0,7.5,1.6,299.1
419,2017-05-25,18.4,13.1,2357,24.2,1411,0,12.1,2.6,294.2
419,2017-05-26,16.1,11.4,443,22.6,1634,0,8.2,1.8,286.3
419,2017-05-27,19.1,12.7,511,27,1452,0,4.6,1.1,253.6
419,2017-05-28,20.6,14.4,542,28.7,1354,0,4.2,.9,100.3
419,2017-05-29,21.9,16.7,253,30,1517,0,3,.6,230.1
419,2017-05-30,22.8,17.1,312,31.3,1420,0,4.1,.6,279.7
419,2017-05-31,22.5,17.2,449,29.4,1446,0,6.1,1,309.4
419,2017-06-01,22.3,18.7,328,27.5,1304,0,11,2.2,315.1
419,2017-06-02,19.9,15.9,517,26.1,1500,0,6.8,2.1,318.2
419,2017-06-03,19.6,14.7,450,26.5,1506,0,7.8,1.6,310.2
419,2017-06-04,21.4,15.4,522,28.6,1529,0,7.9,1.7,148
419,2017-06-05,23.1,17.1,515,30.1,1448,0,5.9,1.4,29.3
419,2017-06-06,17.4,12.8,2109,22.7,1340,10.5,6.8,1.8,92.8
419,2017-06-07,16.2,13.7,2,18.3,1339,9,7.2,1.6,300.7
419,2017-06-08,19.2,13.6,326,26.6,1456,0,4.5,.8,263.5
419,2017-06-09,20.1,16.3,702,26,1422,0,3.4,.8,126.6
419,2017-06-10,20.3,14.4,623,27.5,1540,4,7.1,1.6,274.3
419,2017-06-11,22.2,15.7,520,29.3,1512,0,7.7,2.2,66
419,2017-06-12,20.4,15.7,526,27.6,1642,0,7.2,2.1,306.6
419,2017-06-13,20.7,17.2,428,26.4,1428,0,5.4,1,252.8
419,2017-06-14,20.9,16.4,453,27.7,1410,0,4.7,.9,266.2
419,2017-06-15,22.4,16.2,513,30.5,1431,0,3,.7,247.6
419,2017-06-16,24.2,18.2,526,32.7,1500,0,5,1.1,276.2
419,2017-06-17,23.4,19.2,553,30.1,1435,0,6,.8,303
419,2017-06-18,23.5,18.5,533,31.9,1430,0,5.7,1.1,285.7
419,2017-06-19,23.9,18.2,548,30.9,1521,0,4.5,1,249.6
419,2017-06-20,24.9,20.1,535,33,1340,0,6.8,1.6,299.4
419,2017-06-21,24.5,19.8,2359,31.9,1421,0,4.9,1,322.6
419,2017-06-22,24.6,19.5,13,30.7,1312,0,5.9,1,304.8
419,2017-06-23,26.4,21,423,34.9,1437,0,6.3,1.1,304.4
419,2017-06-24,23.4,18.8,2340,27,1155,4.5,8.3,1.1,273.8
419,2017-06-25,22.2,19.5,11,27.4,1400,4,6,1.8,60.1
419,2017-06-26,21.5,18.3,828,29.3,1411,20.5,6,2.4,101.9
419,2017-06-27,24,19.4,131,31.8,1504,0,5.7,1.5,239.7
