지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
422,2010-10-28,,,,,,0,14,0,,,,
422,2010-11-03,,,,,,,,,,,,
422,2010-11-04,9.2,5.6,546,13.3,1252,0,,0,9.4,1339,1.4,253.1
422,2010-11-05,9.7,6.6,854,12.9,1438,0,100,0,7.3,1441,1.6,236.3
422,2010-11-06,10.8,9.6,459,13.1,1404,0,,0,5.7,1436,1.5,241.9
422,2010-11-07,10,8.8,641,11.9,1439,0,100,3,7.1,2252,1.5,140.6
422,2010-11-08,4.7,-.5,2320,9.4,36,.5,500,.5,17.4,2305,4.2,343.1
422,2010-11-09,.5,-1.3,2258,3.9,1441,0,,0,16.1,11,4.4,357.2
422,2010-11-10,2.2,-1.9,432,6,1435,0,100,0,6.3,210,1.7,348.8
422,2010-11-11,7.3,2.3,459,13.1,1703,.5,1800,.5,17.1,1728,4,253.1
422,2010-11-12,7,3.8,734,10.3,1418,0,,0,13.7,3,2.4,292.5
422,2010-11-13,9.2,4.5,804,14.8,1409,0,100,0,8.2,1642,2.9,219.4
422,2010-11-14,4.1,1,2358,10,1,0,,0,11.9,2338,2.4,340.3
422,2010-11-15,-.6,-3.3,639,2.5,1410,0,,0,10.6,100,2.3,357.2
422,2010-11-16,2,-2.3,233,6.4,1435,0,,0,7,11,2,315
422,2010-11-17,4.9,2.1,643,8.7,1342,0,,0,6.7,2213,1.9,348.8
422,2010-11-18,5.9,3.2,626,10,1439,0,100,0,6.5,730,1.9,343.1
422,2010-11-19,4.8,2,751,8.1,1515,0,,0,5.3,2349,1.5,47.8
422,2010-11-20,6.9,2.5,446,10.8,1443,0,100,0,7.5,734,2.5,59.1
422,2010-11-21,9.7,6,717,13.3,1442,0,200,2.5,8.7,2155,2.6,258.8
422,2010-11-22,4,.7,2359,11.1,41,2.5,300,2.5,11.5,631,3,264.4
422,2010-11-23,4.7,-1.1,653,9.8,1518,0,,0,6.5,707,2.1,59.1
422,2010-11-24,5.2,3.5,2034,8.7,1344,0,,0,7.9,1425,1.4,306.6
422,2010-11-25,.8,-2.7,2311,4.6,118,0,,0,9,1310,2.6,351.6
422,2010-11-26,-1.3,-4.4,713,1.8,1415,0,,0,7.7,208,1.5,348.8
422,2010-11-27,-.5,-4.9,2400,7,1354,.5,1300,1,14.1,1351,3.6,306.6
422,2010-11-28,-3.5,-7.3,609,-.6,2022,.5,2200,3.5,11.2,224,2.1,323.4
422,2010-11-29,1.7,-2.3,629,4.8,1506,,,0,5.6,2203,1.5,140.6
422,2010-11-30,7,4,3,9.8,1349,0,,0,6.2,416,1.6,171.6
422,2010-12-01,5.5,3.4,823,7.8,2338,0,100,0,5.1,1852,1.9,45
422,2010-12-02,8.7,5.5,2359,11.4,1933,.5,2300,.5,11,2219,2.4,258.8
422,2010-12-03,-2.3,-4.9,2344,5.5,1,0,200,0,14.3,644,3.8,354.4
422,2010-12-04,.3,-5.2,601,4.4,1853,0,,0,5.5,3,1.7,323.4
422,2010-12-05,7.2,3.4,312,9.6,1803,0,100,0,6.3,2120,1.4,227.8
422,2010-12-06,1.1,-5.1,2355,8.5,40,0,,0,9.3,603,2.8,317.8
422,2010-12-07,-2.4,-6.5,657,1.7,1522,0,,0,8.5,100,.9,312.2
422,2010-12-08,-1.8,-3.9,2354,-.3,9,2,2100,4,18.3,2052,2.5,340.3
422,2010-12-09,-3.5,-6.2,742,-.9,1547,0,,0,13.1,24,1.4,351.6
422,2010-12-10,.9,-4.8,633,7.7,1932,1.5,1800,2.5,13.3,2345,2.8,306.6
422,2010-12-11,-5.7,-8.1,2111,4.3,1,0,,0,12.2,40,2.9,340.3
422,2010-12-12,-3.1,-8.2,706,.7,1514,0,,0,7.1,724,3,39.4
422,2010-12-13,2.4,.5,1,4.2,1447,0,,0,6.7,600,2.3,61.9
422,2010-12-14,-5.7,-12.1,2352,1.3,1,0,,0,13.2,2238,3.4,337.5
422,2010-12-15,-12.5,-14.7,735,-9.5,1432,0,,0,12.4,1345,3,340.3
422,2010-12-16,-9.8,-14.7,434,-6.2,1321,0,,0,9.7,138,.7,357.2
422,2010-12-17,-3.7,-7.7,117,.2,1259,0,,0,9.3,1930,2.4,348.8
422,2010-12-18,-1.1,-5,440,1.9,1503,0,,0,6.7,21,2.1,0
422,2010-12-19,3.8,.1,138,7,1734,0,,0,6.5,2042,2,317.8
422,2010-12-20,2.7,.3,610,6.2,1448,0,,0,6.6,47,1.1,289.7
422,2010-12-21,4.3,1.3,839,8,1446,0,,0,8.7,544,2.8,343.1
422,2010-12-22,2.5,.2,720,5.5,1356,0,100,0,6.1,155,1.5,25.3
422,2010-12-23,-3.8,-11.7,2357,2.7,50,0,,0,11,2026,2.6,306.6
422,2010-12-24,-14.3,-16.8,808,-11.7,1,0,,0,11.7,2350,3,357.2
422,2010-12-25,-13.3,-16.3,559,-9.4,1359,0,100,6,11.8,937,3.7,61.9
422,2010-12-26,-10.9,-14.8,407,-7.7,1311,0,,0,10.5,49,2.3,14.1
422,2010-12-27,-6,-10.5,238,-1.8,2310,0,100,0,9.6,246,1.3,272.8
422,2010-12-28,-4.1,-8.2,2359,-1.5,503,2,600,6,11.9,1721,1.9,331.9
422,2010-12-29,-7.6,-10.7,556,-5.1,1443,0,,0,8.6,135,1.7,351.6
422,2010-12-30,-7.9,-10.5,2237,-5.5,1204,.5,300,.5,13.9,2142,3.5,320.6
422,2010-12-31,-10.5,-12.6,701,-8.4,1332,0,,0,9.1,842,2.1,343.1
