지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
421,2013-01-01,-3.7,-7.5,206,1.1,1435,1,2200,3,9.3,2318,2.2,289.7
421,2013-01-02,-9.9,-13.3,2352,-3.4,8,0,,0,12.4,1426,3.4,272.8
421,2013-01-03,-11.4,-14.3,333,-7.8,1433,0,,0,8.3,1306,2.3,253.1
421,2013-01-04,-9.2,-13.2,745,-5.1,1447,0,,0,5.7,1356,1.5,213.8
421,2013-01-05,-5.7,-11.2,802,-.7,1516,0,,0,7.3,1457,1.4,247.5
421,2013-01-06,-4.7,-8,841,-1.4,1520,0,,0,6.3,1654,1.4,258.8
421,2013-01-07,-3.9,-8,509,.1,1539,0,,0,6.3,1355,1.4,202.5
421,2013-01-08,-3.3,-6.1,744,.2,1424,0,,0,8.2,1435,1.8,267.2
421,2013-01-09,-7.1,-8.6,2320,-5,1,0,,0,8.6,141,2.5,326.3
421,2013-01-10,-6.6,-10.7,659,-2.9,1520,0,,0,6.5,1525,1.8,210.9
421,2013-01-11,-2.5,-6.6,51,.9,1509,0,,0,6.4,1913,1.3,149.1
421,2013-01-12,1,-1.9,549,4.3,1444,.5,700,.5,7.5,1309,1.7,225
421,2013-01-13,.2,-2.6,601,3.5,1547,0,,0,4.8,1939,1.1,11.3
421,2013-01-14,-.8,-4,747,2.9,1422,0,,0,8.9,1432,1.5,272.8
421,2013-01-15,-1,-4.8,823,2.8,1524,0,,0,5.2,1837,1.2,278.4
421,2013-01-16,-1.4,-4.2,2358,1.2,1438,0,,0,8.7,1507,2,253.1
421,2013-01-17,-4.4,-6.3,731,-1.6,1527,0,,0,7.2,114,1.9,264.4
421,2013-01-18,-3,-7.5,656,.4,1418,0,,0,7.6,1738,1.9,267.2
421,2013-01-19,1.4,-2,509,4.9,1418,0,,0,7.7,1358,1.2,241.9
421,2013-01-20,2.3,-1.9,343,5.1,1648,0,,0,6.9,1201,1.3,70.3
421,2013-01-21,3.1,2.2,728,4.6,314,2,1300,16.5,6.1,1927,2.1,11.3
421,2013-01-22,4.5,2.7,121,6.4,1446,0,,0,6.1,1640,2.2,75.9
421,2013-01-23,2.7,1.9,2338,4.6,1,.5,300,1.5,8.4,1447,2.1,261.6
421,2013-01-24,.1,-5.4,2358,3.3,1140,0,,0,12.8,1940,3.7,323.4
421,2013-01-25,-7.6,-9.4,2352,-5.4,1,0,,0,11.1,25,3.5,284.1
421,2013-01-26,-7.8,-10.5,752,-4.5,1538,0,,0,9.3,1410,3.1,250.3
421,2013-01-27,-5.9,-8.9,756,-3.1,1547,0,,0,9.6,1027,2.1,264.4
421,2013-01-28,-2.6,-7.4,655,.6,2217,0,,0,5.2,10,1.4,329.1
421,2013-01-29,2.5,.5,19,4.4,2238,0,100,0,4.2,1507,1.5,8.4
421,2013-01-30,,4.8,2328,8.6,1546,0,,0,4,1333,,351.6
421,2013-01-31,7.3,2.3,236,11.2,1426,0,,0,5.9,2103,1.3,8.4
421,2013-02-01,8,5.3,2400,9.8,13,6.5,1400,49.5,8.6,2037,2,281.3
421,2013-02-02,.1,-3,2352,5.3,1,0,,0,10.5,1308,3.6,253.1
421,2013-02-03,-2.3,-4.3,629,-.4,1454,2,2300,6,5.9,1659,1.6,73.1
421,2013-02-04,.3,-1.5,2400,3.1,1518,3.5,200,6.5,8.7,1521,2.3,348.8
421,2013-02-05,-.1,-2.9,538,3,1516,1,2300,4.5,4.3,1143,1.2,25.3
421,2013-02-06,-.2,-1.6,947,1.1,1605,1,100,2,9.8,2307,2.6,247.5
421,2013-02-07,-9.5,-12.3,2109,-1.2,42,0,,0,13,1826,4.3,334.7
421,2013-02-08,-10,-14,704,-5.4,1601,0,,0,10.5,5,2.6,275.6
421,2013-02-09,-6.1,-10.9,616,-2,1553,0,,0,7.9,1509,1.4,278.4
421,2013-02-10,-3,-6.9,2336,1,1331,0,,0,9.6,1436,2.2,261.6
421,2013-02-11,-4.5,-8.2,732,-.9,1614,0,,0,5.7,315,1.5,284.1
421,2013-02-12,-2.4,-3.5,525,-.9,1359,0,,0,8.1,1514,1.6,250.3
421,2013-02-13,-.5,-4.1,736,3.2,1516,0,,0,7.8,1703,1.4,236.3
421,2013-02-14,1.8,-1.8,646,5.1,1555,0,,0,6.3,1509,1.4,202.5
421,2013-02-15,0,-3.8,2348,2.7,1232,0,,0,12.2,1503,3.1,233.4
421,2013-02-16,-1.4,-4.8,717,2.5,1644,0,,0,7.2,1729,1.7,244.7
421,2013-02-17,3,-1.3,753,6.5,1711,0,,0,6,939,1.6,19.7
421,2013-02-18,1.9,-.8,2256,4.4,1,0,,0,8.3,1407,2.7,253.1
421,2013-02-19,-1.4,-5.5,2358,1.9,1325,0,,0,13.6,1557,3.4,239.1
421,2013-02-20,-3.4,-6.8,453,.6,1510,0,,0,7.9,1556,2.6,258.8
421,2013-02-21,-.4,-3,332,3.1,1407,0,,0,9.6,1445,2.3,255.9
421,2013-02-22,1.3,-1.8,2350,5.2,1436,.5,400,2,12.2,1422,2.7,247.5
421,2013-02-23,.2,-3.1,608,3.4,1450,0,,0,11.6,1501,2.9,272.8
421,2013-02-24,2.6,-1.2,747,5.9,1426,0,,0,8.3,1203,1.6,253.1
421,2013-02-25,4,-.2,431,8.3,1613,0,,0,4.8,2317,1.1,11.3
421,2013-02-26,5.2,2.4,621,7.7,1631,0,,0,5.4,1419,1.4,188.4
421,2013-02-27,4.7,2.5,716,9.2,1503,0,,0,9.2,1642,2.5,222.2
421,2013-02-28,7.2,.4,350,13.7,1602,1.5,2400,1.5,11.8,2348,2,230.6
421,2013-03-01,2.1,-1,2258,8.4,1,2,100,4.5,12.9,1245,3.7,261.6
421,2013-03-02,.3,-2.7,634,3.8,1444,0,,0,9.2,14,2.6,343.1
421,2013-03-03,1.3,-1.8,627,5.2,1527,0,,0,8.6,1608,2.3,196.9
421,2013-03-04,4.1,.6,346,8.8,1514,0,,0,10.2,1759,2.5,261.6
421,2013-03-05,4.5,.5,621,9.3,1538,0,,0,9,1611,2.2,210.9
421,2013-03-06,8.4,1.7,422,14.2,1708,0,,0,6.3,1556,1.4,208.1
421,2013-03-07,8.5,5.6,2336,12,441,.5,600,.5,10.5,522,2.5,213.8
421,2013-03-08,9.2,4.6,407,13.9,1518,0,,0,9,1106,2,270
421,2013-03-09,13.1,5.9,335,23.5,1539,0,,0,14.6,2032,2.7,222.2
421,2013-03-10,2.5,-.1,651,9,2,0,,0,13.1,151,4,289.7
421,2013-03-11,5,-.6,702,11.7,1611,0,,0,6.1,2,1.9,22.5
421,2013-03-12,8.3,2.4,428,11.5,1341,2,2400,2.5,6.8,1605,1.2,225
421,2013-03-13,6.3,3.6,2349,9.1,8,3.5,400,13.5,9.4,1721,2.9,300.9
421,2013-03-14,5.2,2.3,622,9.8,1510,0,,0,7.4,27,2.3,22.5
421,2013-03-15,5.6,1.6,459,10.7,1537,0,,0,8.2,1351,2.2,236.3
421,2013-03-16,7.1,2.2,710,12.4,1551,0,,0,8.3,1447,1.9,213.8
421,2013-03-17,8.6,3.8,556,15.8,1420,3.5,2200,8.5,8.8,1601,1.9,258.8
421,2013-03-18,8.8,5.9,109,14,1356,.5,100,1,11.3,1859,2.7,295.3
421,2013-03-19,8.9,6.3,512,11.4,1242,0,,0,6.6,743,1.9,264.4
421,2013-03-20,3.9,-1.3,2355,9.1,1,0,,0,13.8,1700,3.8,267.2
421,2013-03-21,2.6,-2.1,500,7.2,1527,0,,0,7.9,3,2.1,267.2
421,2013-03-22,4.5,2.2,621,7,1748,0,,0,6.6,1757,2,241.9
421,2013-03-23,6.4,1.1,635,12,1541,0,,0,6.9,1600,1.9,230.6
421,2013-03-24,6,3.3,646,10.7,1512,0,,0,10.3,1250,3.2,354.4
421,2013-03-25,3.9,.7,647,8,1518,0,,0,9.5,1729,3.3,261.6
421,2013-03-26,5.5,1,543,10.7,1535,0,,0,7.4,1200,1.8,194.1
421,2013-03-27,8.3,2.5,553,14.6,1421,0,,0,8.5,1545,2.2,233.4
421,2013-03-28,8.3,5.8,418,12,1427,0,,0,8.6,1326,2.4,185.6
421,2013-03-29,6.6,2.7,634,11.1,1459,0,,0,10.6,1550,2.8,275.6
421,2013-03-30,5.5,3.2,2025,10.1,1349,0,,0,11.2,1538,1.9,233.4
421,2013-03-31,7.3,2.9,550,12.5,1610,0,,0,8.1,1428,2.1,222.2
421,2013-04-01,9.9,4.7,558,14.5,1321,0,,0,6.3,1617,1.3,334.7
421,2013-04-02,8,6.8,2354,11,1,1.5,600,7,8,643,2.1,258.8
421,2013-04-03,8.8,5.3,713,14.3,1619,0,,0,8.9,1404,2.6,213.8
421,2013-04-04,13,6.4,623,19.3,1533,0,,0,5.9,1620,1.3,213.8
421,2013-04-05,14.8,9.7,706,20.3,1442,0,,0,7,1858,1.5,300.9
421,2013-04-06,8.4,3.7,2254,14.4,2,1.5,800,16,11.2,1850,2.4,278.4
421,2013-04-07,6,3.1,724,10,1557,0,,0,12.4,1338,3.6,239.1
421,2013-04-08,8.4,3,610,14,1359,.5,2200,1,14.1,1456,3.3,213.8
421,2013-04-09,7.1,4.3,2341,10.6,1221,.5,1600,.5,17.3,1245,4.9,247.5
421,2013-04-10,6,3.3,548,8.8,1149,.5,1500,.5,14.3,1736,3.9,255.9
421,2013-04-11,6.6,4.9,342,10.1,1335,0,,0,15.1,957,4.5,222.2
421,2013-04-12,7.8,3.9,524,12.2,1537,0,,0,12.1,1642,3.2,225
421,2013-04-13,12,4.9,557,18.1,1547,0,,0,14.8,1426,3.5,205.3
