지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
406,2017-01-01,2.6,-2,458,6.8,1523,0,2.6,.4,227.8
406,2017-01-02,5.6,2.1,2356,9.4,1253,0,6.4,1,253.1
406,2017-01-03,1.8,-2.6,717,7.4,1435,0,4.6,.8,281.3
406,2017-01-04,4,-.1,751,9.8,1432,0,4.9,.8,289.7
406,2017-01-05,3.8,-1.2,716,8.2,1424,0,4.6,.8,42.2
406,2017-01-06,5.3,1.6,2338,10.3,1437,0,4.3,.8,205.3
406,2017-01-07,3.5,-1.4,750,10,1532,0,3.9,.5,185.6
406,2017-01-08,6.7,2.1,448,11.1,1434,0,5,1,292.5
406,2017-01-09,2.4,-2.1,2305,5.2,1423,0,6.4,1.8,312.2
406,2017-01-10,-2.5,-6.6,2353,2.3,1332,0,7.6,1.9,348.8
406,2017-01-11,-3.2,-8.7,753,1.3,1455,0,7.6,1.4,351.6
406,2017-01-12,-2,-5.7,2350,2.1,1310,0,7.7,1.5,323.4
406,2017-01-13,-5.4,-8.7,2337,-.9,1615,0,7.8,1.6,298.1
406,2017-01-14,-7.3,-9.7,750,-3.9,1339,0,8,2.2,253.1
406,2017-01-15,-5.9,-11.8,740,-.5,1608,0,6.1,1.1,295.3
406,2017-01-16,-3.9,-10.1,748,2.5,1535,0,3.8,.8,163.1
406,2017-01-17,,,,,,0,,,
406,2017-01-18,-1,-4.2,756,2.8,1556,0,4.1,.7,174.4
406,2017-01-19,-1,-5.5,757,4,1451,0,6.3,1,286.9
406,2017-01-20,-3.6,-7.1,2320,-1.2,222,2,7.6,1.4,264.4
406,2017-01-21,-5.2,-11.1,642,-1.3,2029,.5,6.2,.9,295.3
406,2017-01-22,-7.3,-10.5,2345,-2,1,0,9,2.2,303.8
406,2017-01-23,-8.2,-12.2,736,-3.9,1426,0,6,1.3,281.3
406,2017-01-24,-7,-13.5,757,-1.1,1506,0,4.7,1,286.9
406,2017-01-25,-5.8,-12.4,744,1,1433,0,5.2,.9,213.8
406,2017-01-26,-1.6,-9.4,557,4,2305,.5,9.4,1.1,163.1
406,2017-01-27,-1.9,-5.5,2319,4.7,122,7,9.3,2.1,334.7
406,2017-01-28,-1.9,-9,718,3.8,1556,0,3.5,.6,0
406,2017-01-29,.8,.3,48,2.4,1026,3,4.9,.6,8.4
406,2017-01-30,-4.1,-8.1,2350,.3,1,0,7.2,1.8,261.6
406,2017-01-31,-5.5,-10.8,737,.5,1505,0,4.1,.9,281.3
406,2017-02-01,-3.1,-6.8,207,1.8,1451,0,7.4,1.4,281.3
406,2017-02-02,-2.4,-9.7,752,3.4,1507,0,7.7,1.1,14.1
406,2017-02-03,1.2,-3.4,804,6.4,1501,0,5.4,.9,343.1
406,2017-02-04,.7,-3.8,648,3.7,1542,0,1.9,.3,160.3
406,2017-02-05,1.9,-.1,2307,3.1,1506,0,7,1.4,315
406,2017-02-06,-.8,-4,740,3.3,1424,0,7,1.9,264.4
406,2017-02-07,-1.7,-6,615,3.3,1619,0,4.6,.9,292.5
406,2017-02-08,-1.7,-5.5,716,1.8,1351,0,5.3,1,275.6
406,2017-02-09,-4.2,-6.2,742,-.9,1323,0,7.6,1.8,182.8
406,2017-02-10,-5.7,-8.6,742,-1.9,1439,0,7.9,2.2,275.6
406,2017-02-11,-3.6,-8.9,732,.9,1622,0,6.5,1.5,11.3
406,2017-02-12,-1.8,-8.3,716,4.4,1507,0,6.9,1,227.8
