지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
422,2014-01-01,1.8,-1.4,348,5.2,1432,0,,0,13,1210,3.3,250.3
422,2014-01-02,0,-3.3,704,2.7,1548,0,,0,10.2,1,1.9,315
422,2014-01-03,1.4,-1.3,2336,4.2,1251,0,,0,7.6,2305,1.5,343.1
422,2014-01-04,-1.6,-4.2,657,2.7,1434,0,,0,8.8,23,1.4,345.9
422,2014-01-05,-1.9,-4.5,702,1.1,1417,0,,0,6.9,2016,1.2,340.3
422,2014-01-06,-.4,-4,651,3,1420,0,,0,5.2,600,1.4,39.4
422,2014-01-07,1.5,-.4,643,2.9,1417,0,,0,3.5,536,.6,185.6
422,2014-01-08,-2.1,-8.4,2354,1.7,1,0,,0,10.2,1755,1.9,272.8
422,2014-01-09,-10.1,-12.8,752,-7,1450,0,,0,12.9,2149,2.7,2.8
422,2014-01-10,-6.8,-10.5,22,-3.1,1356,0,,0,6,1247,1.5,236.3
422,2014-01-11,-3.2,-6.1,330,-.3,1409,0,,0,6.6,814,1.4,2.8
422,2014-01-12,-4.4,-10,2239,-1,1357,0,,0,11,1523,2.7,278.4
422,2014-01-13,-8.3,-12.4,800,-4.1,1513,0,,0,6,2321,1.8,345.9
422,2014-01-14,-5.6,-8.9,355,-1.7,1438,0,,0,5.6,1459,1.5,292.5
422,2014-01-15,-4.5,-7.9,632,-1.2,1425,0,,0,6.8,1329,1.6,306.6
422,2014-01-16,-1.7,-4.4,123,1.2,1518,0,,0,5,1611,1.2,340.3
422,2014-01-17,-1.8,-4.2,755,1.2,1337,0,,0,5.7,2325,1.3,326.3
422,2014-01-18,-4.3,-7.1,2348,-1.9,1316,0,,0,11.4,1335,3.3,306.6
422,2014-01-19,-4.4,-8.3,744,-.8,1428,0,,0,5.6,2,1.5,306.6
422,2014-01-20,-4,-7.1,2359,-.9,1304,1,300,4.5,11.7,1847,2.6,11.3
422,2014-01-21,-7.8,-10,643,-4.8,1451,0,,0,8,149,2,303.8
422,2014-01-22,-5.6,-10.1,530,-2,1455,0,,0,5.9,1321,1.3,337.5
422,2014-01-23,-2.1,-5.7,628,1.2,1402,0,,0,4.5,1617,1.5,253.1
422,2014-01-24,1.7,-1.6,313,4.3,2201,0,,0,5.3,617,2,137.8
422,2014-01-25,2.4,-3.2,2356,5.3,40,1,1100,3.5,10.7,2149,2.3,337.5
422,2014-01-26,-4.3,-7.7,745,-.9,1528,0,,0,8.5,46,1.7,337.5
422,2014-01-27,-1.4,-6.2,626,2.9,1520,0,,0,7.4,1445,2.1,250.3
422,2014-01-28,-.8,-3.7,2341,1.9,1241,.5,300,1,7.8,758,2.2,300.9
422,2014-01-29,.4,-6.3,653,5.2,1502,0,,0,8.2,2210,1.8,244.7
422,2014-01-30,1.5,-3.5,2357,4.3,10,1.5,1200,4,10.2,1730,2.8,5.6
422,2014-01-31,-.4,-5.3,626,3.4,1539,0,,0,9.1,39,2.5,317.8
422,2014-02-01,3.2,1.3,1208,4.4,217,5.5,1700,12.5,9.2,1938,3.9,59.1
422,2014-02-02,3.1,0,2352,5.4,433,.5,200,1,8.5,13,1.6,53.4
422,2014-02-03,-6.1,-10.8,2338,.1,1,0,,0,12.7,2023,3,340.3
422,2014-02-04,-10.1,-13,722,-6.8,1456,0,,0,9.9,1419,2.7,326.3
422,2014-02-05,-7,-10.6,303,-3.3,1429,0,,0,6.5,45,1.5,345.9
422,2014-02-06,-3.1,-6.6,620,.8,1509,0,,0,6.5,437,2,5.6
422,2014-02-07,-.2,-3.1,156,4.3,1426,0,,0,11.9,2249,4.6,118.1
422,2014-02-08,-2.3,-3.8,2353,-.6,1230,1.5,2100,3.5,12,643,3.6,104.1
422,2014-02-09,-3.8,-5.8,808,-1.8,1353,0,,0,6.6,417,1.1,331.9
422,2014-02-10,-2.5,-4.9,626,.6,1601,0,,0,6.6,849,2.4,78.8
422,2014-02-11,-2.2,-5.9,729,1.7,1556,0,,0,7.2,700,2.7,90
422,2014-02-12,-1,-3.6,534,3.1,1405,0,,0,7.2,2210,2.9,2.8
422,2014-02-13,-.3,-3.4,617,3.1,1404,0,,0,6.7,2304,2.2,42.2
422,2014-02-14,.7,-2.4,414,4.4,1634,0,,0,7.2,139,2.7,67.5
422,2014-02-15,1.1,-2.1,713,5.2,1340,0,,0,6.9,2001,2.3,247.5
422,2014-02-16,1.8,-1.4,754,5,1507,0,,0,5.7,1649,1.6,317.8
422,2014-02-17,2.3,-.2,834,6,1341,0,,0,8.5,2113,2.3,22.5
422,2014-02-18,.2,-1.8,609,2.7,1502,0,,0,8.7,942,2.8,106.9
422,2014-02-19,-.5,-4,730,3.4,1511,0,,0,7.2,1953,2.5,312.2
422,2014-02-20,-.9,-3.4,2354,2.8,1454,0,,0,8.2,1553,1.8,239.1
422,2014-02-21,-.9,-5.1,623,3.8,1516,0,,0,7.6,1607,2,348.8
422,2014-02-22,.8,-2.5,658,5.2,1427,0,,0,7.6,1629,1.6,348.8
422,2014-02-23,1.9,-1.8,715,6,1444,0,,0,6.7,2030,1.5,329.1
422,2014-02-24,2.7,-.3,555,7.3,1422,0,,0,6.4,1415,1.5,334.7
422,2014-02-25,4.9,.4,529,10.3,1435,0,,0,6.6,1552,1.6,317.8
422,2014-02-26,8,4.2,653,13.8,1525,0,,0,6.1,1101,2.4,101.3
422,2014-02-27,6.4,1.5,2348,11.1,1252,0,,0,7.1,1701,1.8,315
422,2014-02-28,5,-.1,743,9.8,1551,0,,0,6.9,1000,2,90
422,2014-03-01,4.1,1.4,756,7.5,1334,0,,0,6.5,1956,1.9,2.8
422,2014-03-02,2.8,-.9,607,7.4,1417,0,,0,11,2105,2.4,0
422,2014-03-03,3.7,-.9,757,8.7,1510,0,,0,7.3,1642,1.6,309.4
422,2014-03-04,4.3,1.6,2356,9.7,1507,0,,0,8.3,1624,2.1,230.6
422,2014-03-05,-1.3,-3.7,605,2.9,1252,0,,0,14.6,1950,3.8,331.9
422,2014-03-06,-2.3,-5.7,2357,1.6,1216,0,,0,10.3,1306,3,236.3
422,2014-03-07,-3.2,-6.9,705,2.3,1403,0,,0,10.6,912,2.8,0
422,2014-03-08,-.1,-2.8,128,4.2,1534,0,,0,9.4,1405,1.8,236.3
422,2014-03-09,-1,-3.4,2331,2.1,1533,1,500,1.5,15.8,1314,3.1,351.6
422,2014-03-10,-.5,-4.8,714,4.9,1509,0,,0,7.3,1853,2.1,281.3
422,2014-03-11,2.5,-2.3,532,7.1,1339,0,,0,9.5,2304,2.3,261.6
422,2014-03-12,,2,104,5.3,2052,0,,0,6.6,233,,236.3
422,2014-03-13,2.6,-.5,2348,6.1,1411,0,,0,11.9,345,3.7,19.7
422,2014-03-14,1.2,-2,446,6,1355,0,,0,9.7,1256,2.5,244.7
422,2014-03-15,4.7,-1,628,11.5,1519,0,,0,12.8,1607,3,278.4
422,2014-03-16,9.2,4.6,105,15.5,1452,0,,0,6.6,47,1.9,261.6
422,2014-03-17,10.6,7.3,238,17.8,1441,.5,2000,.5,14.7,2251,2.8,255.9
422,2014-03-18,7.9,5.4,949,12.9,1416,.5,200,1.5,13.4,57,2.3,261.6
422,2014-03-19,7.1,5,610,9.9,1140,0,,0,7.4,418,2.5,90
422,2014-03-20,3.9,.6,2354,8.7,1214,.5,1900,.5,18,1811,4,348.8
422,2014-03-21,3.4,-1.1,604,9.2,1557,0,,0,12.3,1101,2.6,348.8
422,2014-03-22,6.4,1.4,527,12.9,1532,0,,0,8.4,1429,1.8,255.9
422,2014-03-23,7.9,4,614,13.6,1408,0,,0,11.4,1552,1.9,270
422,2014-03-24,9.1,5.3,318,13,1218,0,,0,10.4,1459,2.3,244.7
422,2014-03-25,11.7,8.9,533,15.4,1514,0,,0,9,41,1.6,227.8
