지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
421,2005-01-01,-4.3,-8.1,600,-.8,1511,0,7.6,2.6,344.2
421,2005-01-02,.3,-4.9,351,4.5,1439,0,7.5,2.1,211.4
421,2005-01-03,3,-1.7,2357,5.3,944,1.5,12.2,3.5,342.9
421,2005-01-04,-4.5,-7,744,-1,1536,0,10.6,3.2,274.6
421,2005-01-05,-3.6,-8.3,750,1.2,1516,0,4.2,1.6,4.2
421,2005-01-06,.4,-3.5,758,2.7,1250,0,10.2,2,240.2
421,2005-01-07,-2.5,-5.2,2354,2.6,1,0,11.6,3.7,284.5
421,2005-01-08,-4.6,-7.9,754,1,1345,0,11.9,2.4,343.5
421,2005-01-09,-7.5,-9.7,723,-3.9,1518,0,8.5,2.9,240.8
421,2005-01-10,-5.4,-10.6,602,-1.7,1527,0,7.9,2.2,347.3
421,2005-01-11,-5.8,-7.9,2350,-2.7,1414,0,10.6,3.5,297.1
421,2005-01-12,-5.6,-8.7,644,-2.2,1526,0,7.9,2.6,242.8
421,2005-01-13,-4.5,-7.9,447,-1,1519,0,8.6,2.2,239.9
421,2005-01-14,-2.7,-6.7,735,.6,1412,0,5.3,1.7,247.1
421,2005-01-15,-2.1,-5.8,650,2,1324,0,8.6,2.3,240
421,2005-01-16,-.1,-4.3,527,5.4,1625,0,8.1,2.2,36.1
421,2005-01-17,.7,-3.9,809,5,1444,0,5.9,2,204.3
421,2005-01-18,.4,-3,2355,3.2,1710,0,9.9,2,341.4
421,2005-01-19,-3.3,-5.5,644,0,1545,0,10.1,3.2,235
421,2005-01-20,-5.6,-7.3,837,-2.8,1505,0,12.2,3.7,242.8
421,2005-01-21,-4.7,-8.4,755,-.8,1551,0,7.4,2.3,231
421,2005-01-22,-1.9,-7.1,734,2.8,1608,0,5.6,1.4,76.4
421,2005-01-23,2,-2.6,615,7.2,1407,0,5.7,1.5,280
421,2005-01-24,1.5,-2.1,630,4.9,1552,0,7.6,2,250.5
421,2005-01-25,1.2,-2.7,745,4.6,1642,0,3.6,1.4,36.4
421,2005-01-26,2,-1.2,645,6.5,1534,0,7.6,2,211.3
421,2005-01-27,1.7,-1.7,723,5.9,1515,0,5.2,1.9,206.3
421,2005-01-28,2.4,-3.4,744,8.1,1505,0,4.8,1.3,235.5
421,2005-01-29,-.7,-5.8,2346,3,1,2,11.1,3,254.5
421,2005-01-30,-6.6,-8.6,724,-3.5,1447,0,11,3.4,252.5
421,2005-01-31,-7,-10.6,2358,-2.7,1403,0,14.4,3.8,353
421,2005-02-01,-10,-13.1,634,-6.8,1445,0,15.5,4.3,3.6
421,2005-02-02,-6.7,-10.2,552,-2.6,1618,0,8.8,3.1,236.5
421,2005-02-03,-3.7,-7.5,208,.4,1455,0,6.5,2.4,248.6
421,2005-02-04,-.9,-4.3,619,2.7,1506,0,7.4,2.3,268
421,2005-02-05,-.8,-4.2,750,2.8,1529,0,7.5,2.3,235.6
421,2005-02-06,0,-4.8,615,6.3,1604,0,4.8,1.2,48.5
421,2005-02-07,2.8,-1.5,334,5.2,1214,0,3.3,1.1,55.4
421,2005-02-08,2,-.6,2345,5.9,1535,0,7.6,2.5,253.8
421,2005-02-09,-1.3,-4.3,2358,1.3,1416,0,9.2,2,282.1
421,2005-02-10,-5.6,-8.1,2238,-1.8,1507,0,10.7,3.6,238.7
421,2005-02-11,-5.4,-8.6,518,-1.6,1536,0,8.7,2.8,222.7
421,2005-02-12,-3.8,-7,455,0,1443,0,7.6,2.1,237.6
421,2005-02-13,-1.6,-7.4,644,3.6,1525,0,8.3,1.8,238.5
421,2005-02-14,1.8,-2.9,545,5.7,1609,0,4.6,1.4,61.2
421,2005-02-15,4.7,.6,605,10.3,1456,3,12.1,3.9,73.5
421,2005-02-16,3,1.1,316,5.3,1624,7,12.1,4,73.6
421,2005-02-17,4.9,.3,713,10.2,1431,0,10.1,2.9,71.1
421,2005-02-18,4.4,3.4,48,6.4,1621,0,10.7,3.4,66.7
421,2005-02-19,-2.2,-7.8,2354,3.9,1,0,12.5,3.9,231.9
421,2005-02-20,-6.9,-9.1,2331,-3.1,1330,0,12.6,3.8,255.4
421,2005-02-21,-5.7,-10,704,-1.6,1539,0,10.7,3.1,246.6
421,2005-02-22,-.7,-4.7,803,5,1629,1.5,21.4,4.1,213
421,2005-02-23,-2.4,-4.8,2340,.3,1,0,9.9,3.5,251.3
421,2005-02-24,-2.4,-6,454,4.1,1352,0,8.3,2.7,233.8
421,2005-02-25,-4.4,-6.9,2350,-1.3,1206,0,12.6,3.7,344.5
421,2005-02-26,-4.6,-8.1,722,-.8,1414,0,10.9,3.1,240.5
421,2005-02-27,-1.6,-6,649,3,1547,0,8.8,2.2,232.4
421,2005-02-28,1,-2.7,659,5.6,1454,0,10.6,2.5,234.8
421,2005-03-01,.5,-3.7,535,5,1507,0,9,2.8,243.8
421,2005-03-02,.7,-2,715,5.2,1359,1.5,9.6,2.4,236.5
421,2005-03-03,-.8,-4,606,2.5,1439,0,9.8,2.6,235.8
421,2005-03-04,.2,-3.8,646,5.3,1442,0,8.9,2.3,345.3
421,2005-03-05,-.3,-3.2,535,4,1358,0,7.5,2.6,229.3
421,2005-03-06,1,-3,656,5.8,1502,0,9.3,2.7,231.7
421,2005-03-07,4.3,-.3,426,8.9,1503,0,13,3.7,219.3
421,2005-03-08,4.8,1.6,650,9.1,1514,0,8.4,2.4,231.9
421,2005-03-09,7.7,-.3,701,15.2,1635,0,9.2,1.7,241.1
421,2005-03-10,8.9,5.7,2158,13.2,225,.5,11.1,3.3,228
421,2005-03-11,1.2,-3.7,0,5.8,1,1,12.8,3.9,338.7
421,2005-03-12,-3.7,-6.2,612,-.7,1610,0,12.5,4.1,221
421,2005-03-13,-.8,-4.5,535,3,1552,0,13.7,3.8,226.6
421,2005-03-14,3.1,-2.3,608,7.6,1502,0,9.2,3,203.7
421,2005-03-15,5.2,1.5,628,9.1,1301,0,7.8,1.9,228.8
421,2005-03-16,8.2,4,640,13.5,1614,0,4.2,1.5,274.2
421,2005-03-17,6.3,3.8,2350,10.4,1423,7.5,11.4,3.4,244.4
421,2005-03-18,4.4,2.2,514,8.8,1526,0,12.3,3.6,260
421,2005-03-19,5.1,0,629,10.6,1430,0,9.3,2.4,228.6
421,2005-03-20,6.1,3.3,714,10,1610,0,10.9,3.4,239.9
421,2005-03-21,7.9,2.4,706,12.8,1301,0,8.7,2,242.1
421,2005-03-22,8.8,4,532,14.8,1549,2,9.8,3,244
421,2005-03-23,9.1,5.2,0,14.2,1440,0,13.2,3.2,245.9
421,2005-03-24,3.2,.2,2354,7.7,1439,0,13.9,4.3,350.6
421,2005-03-25,3.3,-1.2,550,7.4,1456,0,13.5,4.7,203.8
421,2005-03-26,7.2,2.6,646,12.4,1521,0,8.1,2.2,237.2
421,2005-03-27,10.8,5.1,643,18.1,1547,0,5.5,1.8,246.7
421,2005-03-28,7.3,5.2,824,11.8,1724,0,11.4,3.2,344.2
421,2005-03-29,6.3,3.3,632,10.6,1511,0,11.4,3.3,236
421,2005-03-30,7.4,2.8,439,12.7,1420,0,13.4,4.1,236.5
421,2005-03-31,9.8,3.5,621,16,1421,0,9.7,2.4,250.7
421,2005-04-01,11.5,5.8,626,16.9,1325,0,6.6,1.8,215.4
421,2005-04-02,10.6,5.4,528,16.6,1257,0,7.8,2.2,232.8
421,2005-04-03,9,5.8,828,14.9,1612,3,9.9,3.2,241.5
421,2005-04-04,9.7,4.3,615,15.2,1618,0,11,3.4,228.4
421,2005-04-05,13.9,7.9,430,20.1,1617,0,9,2.7,228.9
421,2005-04-06,14.2,8.5,500,18.5,1413,4,16.5,3.2,242.5
421,2005-04-07,13.4,11.4,2336,16.3,1649,0,8.6,3.2,238.3
421,2005-04-08,15.3,7.2,616,23.7,1550,0,4.3,1.1,16.4
421,2005-04-09,13.7,11.7,1427,15.9,1,32.5,7.6,1.9,135.5
421,2005-04-10,12.8,9,427,17.7,1634,14,13.6,2.9,252.6
421,2005-04-11,13.9,10,540,19.8,1546,0,6.6,1.8,70.9
421,2005-04-12,11.7,7.6,2233,15.7,1421,0,8,2.9,232.2
421,2005-04-13,10.7,6.5,555,16.2,1513,0,12.1,3.3,233.9
421,2005-04-14,10.5,6.8,557,15.1,1152,0,14.2,3.9,259.1
421,2005-04-15,10.7,5.5,545,15.3,1441,0,10.8,3.2,251.9
421,2005-04-16,11.3,5.8,604,16.9,1259,0,11,2.8,264.7
421,2005-04-17,14.7,7,607,20.1,1530,0,10,2,277
421,2005-04-18,15.5,9.9,454,19.6,1706,7.5,5.3,1.4,9.9
421,2005-04-19,17.5,12.5,2355,22.7,1408,13,13.1,1.7,246.8
