지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
406,2024-01-01,2.2,-2.4,300,6.9,1225,0,4.2,1345,.7,117
406,2024-01-02,2.3,.6,2200,4.9,1353,0,5.9,1528,.8,277
406,2024-01-03,1.2,-2.1,2357,3.7,1603,.5,5.2,1748,.8,310
406,2024-01-04,-.4,-5.1,710,4.1,1503,0,3.3,1530,.6,121
406,2024-01-05,3.7,-.5,2330,10.6,1437,0,7,1245,.9,170
406,2024-01-06,.6,-4.3,807,6.7,1425,0,6.8,1815,1.1,203
406,2024-01-07,-4.1,-8.1,2350,-.7,1,0,9.3,1209,1.8,274
406,2024-01-08,-5.1,-11.1,753,2.3,1413,0,5.3,1310,.7,161
406,2024-01-09,-1.2,-2.6,2359,.4,1629,.5,2.7,158,.3,164
406,2024-01-10,-2,-6.4,607,6.4,1437,0,5,1835,.6,290
406,2024-01-11,1.5,-4.4,1,4.7,2120,0,7.1,2139,1.1,265
406,2024-01-12,.4,-3.2,658,5.4,1450,0,6.2,2200,1.3,332
406,2024-01-13,-1.3,-6.1,737,8.2,1524,0,5.2,1150,.7,70
406,2024-01-14,-1.7,-4.7,551,1.9,1609,2,5.3,1347,.8,350
406,2024-01-15,-3.4,-8.4,803,4.7,1503,0,5.6,24,1.2,276
406,2024-01-16,-3.2,-9.1,750,6.7,1514,0,3.8,944,.7,25
406,2024-01-17,-.3,-5,104,1.6,1126,2.5,2.8,1129,.4,138
406,2024-01-18,3.8,0,2318,12.3,1518,0,5.9,1756,1.1,37
406,2024-01-19,4.8,.2,1,11.1,1352,0,7.4,2001,1.2,51
406,2024-01-20,3.6,1.7,2125,5.6,1153,.5,7.8,1625,1.4,95
406,2024-01-21,,,,,,0,7.1,2025,1.6,282
406,2024-01-22,-8.2,-12,2348,-2.1,2,0,9.9,1648,1.8,266
406,2024-01-23,-11.5,-14.1,612,-7.3,1453,0,9.8,1145,1.7,302
406,2024-01-24,-7.6,-11.7,107,-1,1444,0,8.9,957,1.8,338
406,2024-01-25,-5.3,-11.8,650,2.9,1441,0,7,1522,1,261
406,2024-01-26,-3,-9.5,743,6.4,1352,0,6.6,1404,.8,328
406,2024-01-27,-1.6,-7.2,747,6,1420,0,6.9,1348,.7,212
406,2024-01-28,-2.3,-6.7,741,4.8,1423,0,6.4,1431,.8,254
406,2024-01-29,-1.5,-7.5,732,6.8,1456,0,5.7,1428,.7,274
406,2024-01-30,-.6,-6.7,752,10.1,1504,0,3.4,1320,.5,132
406,2024-01-31,3.4,-3.1,1,13.7,1504,0,5.6,1832,.8,272
406,2024-02-01,2.1,-3.1,637,9.9,1540,0,5.2,1039,1,21
406,2024-02-02,3,-1.2,2355,10.4,1441,0,6,1916,.9,302
406,2024-02-03,3.4,-2.8,314,8.9,1341,0,3.7,1348,.4,108
