지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
408,2018-01-01,.2,-3.6,813,4,1351,0,6.7,1352,1.2,272.8
408,2018-01-02,-.6,-3.2,536,3.4,1316,0,8.6,2352,1.5,22.5
408,2018-01-03,-3.2,-5.5,723,.4,1444,0,6.9,1412,2,286.9
408,2018-01-04,-3.4,-7,800,-.3,1633,0,5.5,26,1,33.8
408,2018-01-05,-1.5,-3.8,453,2.3,1412,0,7.1,1618,1.5,306.6
408,2018-01-06,-1.4,-5.5,733,3.2,1509,0,6.2,1220,1.2,213.8
408,2018-01-07,-.3,-5.1,601,2.9,1608,0,4.2,857,.9,59.1
408,2018-01-08,2,-.4,2355,4.6,1445,0,13.5,2109,1.8,272.8
408,2018-01-09,-3.2,-5.2,2359,-.3,1417,0,10.9,1429,2.7,295.3
408,2018-01-10,-6.1,-9.2,2351,-3.1,1253,0,10.9,1508,2.8,8.4
408,2018-01-11,-9.9,-12.3,2333,-6.5,1351,0,7.7,1402,2.6,348.8
408,2018-01-12,-8.8,-13.5,747,-5,1525,0,7,1343,1.5,247.5
408,2018-01-13,-4.1,-6.4,619,-.8,1523,0,3.4,1140,.9,50.6
408,2018-01-14,1.1,-4.2,711,5.2,1523,0,6,1626,1.4,202.5
408,2018-01-15,5.3,2.8,2358,8.2,1549,0,6.5,1224,1.2,272.8
408,2018-01-16,4,1.2,220,7,1313,0,5.3,1537,.9,241.9
408,2018-01-17,5.1,3.1,635,8.7,1419,0,6.4,1829,1.3,312.2
408,2018-01-18,3.3,1.5,2358,5.5,1356,0,7.5,1425,1.7,11.3
408,2018-01-19,2.3,-.9,734,6.4,1436,0,6.8,1622,1.3,354.4
408,2018-01-20,3.2,-.2,311,7.1,1331,0,6.6,1533,1.4,236.3
408,2018-01-21,1.6,-2,745,5.8,1453,0,6,1505,1.1,312.2
408,2018-01-22,1,-4.3,2357,4.5,1159,3.5,9.1,2330,1.5,25.3
408,2018-01-23,-10.6,-13.7,2352,-4.3,1,0,12.2,640,3.2,354.4
408,2018-01-24,-12.9,-14.8,740,-9.4,1514,0,10.4,1259,3.1,357.2
408,2018-01-25,-12.6,-15,718,-8.6,1556,0,9.1,2030,2.8,25.3
408,2018-01-26,-13.1,-16.7,745,-9.6,1507,0,6.8,1916,2.5,22.5
408,2018-01-27,-8.9,-15,732,-3.2,1525,0,4.9,1612,1.3,272.8
408,2018-01-28,-4.7,-7.3,2328,-.4,1400,0,9.8,1656,2.1,357.2
408,2018-01-29,-7,-9.4,634,-3.7,1516,0,10.6,1638,2.7,0
408,2018-01-30,-4.3,-10.4,729,-.5,1325,0,8.1,1342,1.2,250.3
408,2018-01-31,-.9,-2.7,0,1,1621,0,5.3,1315,1.2,16.9
408,2018-02-01,-2.4,-7,707,2.5,1519,0,6,1538,1.2,286.9
408,2018-02-02,-1.3,-6.1,802,3.9,1528,0,5.9,1615,1.3,289.7
408,2018-02-03,-6.1,-8.8,2229,-.5,2,0,10.5,1325,3.2,267.2
408,2018-02-04,-8.1,-11.2,757,-4.8,1512,0,10.2,1544,2.9,354.4
408,2018-02-05,-8,-9.9,737,-4.5,1402,0,11.4,1517,3,0
408,2018-02-06,-8.9,-11.5,733,-4.8,1517,0,11.7,1339,2.6,348.8
408,2018-02-07,-6.7,-12.2,616,-1.4,1503,0,6.2,1344,1.3,264.4
408,2018-02-08,-3.3,-8.9,659,2.2,1530,0,5.8,1513,1.2,267.2
408,2018-02-09,1,-4.2,232,6,1537,0,6.2,1727,1.2,300.9
408,2018-02-10,.5,-5.4,2352,4.6,1140,0,11.3,1155,2.5,14.1
408,2018-02-11,-4.7,-7.3,729,-1.7,1443,0,10.3,1511,2.6,244.7
408,2018-02-12,-4.5,-7.9,610,-1,1350,0,10.9,1447,2.4,357.2
408,2018-02-13,.5,-4.9,624,5.5,1555,0,12.3,1518,2.5,241.9
408,2018-02-14,4.5,.8,2341,9.5,1439,0,10.2,1246,2.7,298.1
408,2018-02-15,.8,-2.1,741,5.5,1435,0,7.6,252,2,45
408,2018-02-16,.3,-4,703,5,1426,0,8.4,2321,1.7,11.3
408,2018-02-17,-1.6,-5.5,731,2.5,1532,0,10.1,1516,2.5,5.6
408,2018-02-18,.8,-2.8,329,5.4,1526,0,5.8,1529,1.3,216.6
408,2018-02-19,3,-.6,413,7.6,1524,0,5.2,1618,1.2,236.3
408,2018-02-20,2.5,-1,535,7,1501,0,9,2202,1.5,357.2
408,2018-02-21,.5,-2.6,559,5.1,1557,0,8.4,1507,2.4,357.2
408,2018-02-22,2.4,-2,655,6.3,1525,0,14.1,1741,2.7,292.5
408,2018-02-23,4.7,.6,51,8.8,1611,0,9.7,1,1.9,247.5
408,2018-02-24,3.8,1.2,2241,7.8,1520,0,6.6,1612,1.7,284.1
408,2018-02-25,3.1,-.2,743,8.2,1500,0,7.1,1419,1.8,255.9
408,2018-02-26,4.2,-1.6,732,10.5,1511,0,6.3,1631,1.1,261.6
408,2018-02-27,4.9,1.4,553,7.5,1535,0,5,1941,.9,61.9
408,2018-02-28,4.8,1.9,2008,8.2,1203,26.5,8.4,1502,2.3,47.8
408,2018-03-01,.9,-3.2,2319,4,557,1.5,13.3,926,3.4,295.3
408,2018-03-02,.5,-4.6,618,6,1643,0,6.5,26,1.5,16.9
408,2018-03-03,8.2,.6,641,16,1538,0,6.4,1628,1.5,284.1
408,2018-03-04,9.9,8.1,2355,12.5,1543,13,7.9,2311,1.6,59.1
408,2018-03-05,5.7,2.2,2349,10.7,1451,6,11.9,349,3.1,70.3
408,2018-03-06,5.5,.2,555,11.4,1518,0,6.3,1347,1.4,284.1
408,2018-03-07,6.7,3,645,10.9,1606,.5,6.8,1119,1.8,78.8
408,2018-03-08,5.3,3.3,433,10.2,1640,6.5,7.8,1115,2.2,0
408,2018-03-09,5.7,3.1,705,9.5,1540,0,7.3,1523,1.6,225
408,2018-03-10,5.6,2,709,9.6,1411,0,8.3,1431,2,236.3
408,2018-03-11,7.5,3.9,708,12.1,1535,0,8.2,1432,1.8,275.6
408,2018-03-12,8.8,3.1,550,15.5,1513,0,7.6,1455,1.3,247.5
408,2018-03-13,12.8,6.4,208,19,1459,0,10.1,1634,2.2,236.3
408,2018-03-14,17.4,14.2,1,22.2,1352,0,10.1,1517,2.3,272.8
408,2018-03-15,12.7,8.3,0,16.5,7,29,9.3,2241,2.1,36.6
408,2018-03-16,6.8,4.2,716,10.8,1427,0,11.5,610,2.9,78.8
408,2018-03-17,7.5,1.8,653,13.6,1536,0,6.2,1849,1.6,281.3
408,2018-03-18,8.9,6.9,703,12.8,1516,.5,4.8,2124,1.2,33.8
