지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
405,2009-01-01,-4.6,-8.3,705,-1.8,1445,0,2.2,.4,296.8
405,2009-01-02,-1.8,-5.4,247,1.7,1420,0,2.1,.3,38
405,2009-01-03,-.2,-4.7,410,4.7,1423,0,1.8,.2,326.3
405,2009-01-04,1.4,-2.7,724,5.6,1429,0,2.4,.3,294.9
405,2009-01-05,-.6,-2.6,748,2.6,1412,0,2.3,.4,302.7
405,2009-01-06,-.9,-4.4,608,2.5,1348,0,1.7,.2,47.3
405,2009-01-07,.3,-4,729,5.1,1417,0,2.8,.3,331.5
405,2009-01-08,-.4,-3.6,740,3.7,1349,0,2.2,.4,319.4
405,2009-01-09,-2.4,-5.6,2351,.6,1452,0,2.4,.5,331.7
405,2009-01-10,-6.1,-8.7,801,-3.1,1431,0,2.6,.5,319.6
405,2009-01-11,-6.6,-8.8,642,-2.6,1417,0,2.7,.5,325.5
405,2009-01-12,-6.4,-9.9,525,-2.4,1318,0,3.1,.6,327.8
405,2009-01-13,-4.1,-7.7,746,-.8,1443,0,2.1,.3,327.4
405,2009-01-14,-5.1,-8.3,2357,-2.2,5,0,2.8,.6,320.3
405,2009-01-15,-5.2,-10.3,715,-1,1455,0,1.6,.3,49.2
405,2009-01-16,-1.4,-3.4,308,1.6,1442,1,1.5,.2,49.9
405,2009-01-17,-.2,-4.2,741,3.6,1438,0,1.7,.4,114.6
405,2009-01-18,3.4,.5,1,7.8,1426,0,3,.5,322.4
405,2009-01-19,1.8,-2.1,618,6.2,1332,0,3.6,.5,330.5
405,2009-01-20,3.2,-1.4,651,8,1402,0,2,.3,58.1
405,2009-01-21,4.9,2.6,155,7.1,1541,0,2.4,.4,204.7
405,2009-01-22,4.9,-.9,2310,10,1501,0,3.5,.7,316.2
405,2009-01-23,-7.6,-9.9,2138,-.8,1,0,3.9,.7,290.8
405,2009-01-24,-6.8,-10.4,616,-3.7,1422,.5,1.7,.3,308
405,2009-01-25,-3.5,-8.9,406,1.7,1614,0,2.4,.4,184.1
