지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
408,2020-01-01,-1.2,-5.1,6,1.6,1718,0,3.6,920,.9,67.5
408,2020-01-02,2.1,-.3,323,5,1501,0,5,1413,1,261.6
408,2020-01-03,1.9,-1.4,809,6.4,1421,0,5.8,1550,1.1,275.6
408,2020-01-04,2.3,-2,456,7.5,1419,0,7.8,1423,1.2,337.5
408,2020-01-05,2.5,-2,743,6.7,1455,0,3.5,1350,.9,230.6
408,2020-01-06,3.4,1,242,4.8,1152,1,5.3,1417,1.7,67.5
408,2020-01-07,6.4,4.4,1,7.9,2355,52.5,6.6,1942,2.3,56.3
408,2020-01-08,3.8,.7,2345,9.3,59,8,12.8,103,3,241.9
408,2020-01-09,.6,-1.1,715,3.5,1413,0,6.5,1109,1.9,286.9
408,2020-01-10,.9,-2.9,506,5.6,1433,0,6,1717,1.1,298.1
408,2020-01-11,1.1,-1.9,729,5,1420,0,6.1,1443,1.3,286.9
408,2020-01-12,.4,-1.5,603,3.5,1511,0,6.6,1147,1.8,261.6
408,2020-01-13,-1.2,-2.4,902,1.7,1330,0,7.9,1508,1.8,286.9
408,2020-01-14,-.9,-4.7,659,4.1,1455,0,6,1559,1.3,264.4
408,2020-01-15,-1,-4.7,705,3.2,1436,0,8.1,1448,1.4,270
408,2020-01-16,-.1,-3.6,754,5.1,1409,0,5.7,1157,1.3,14.1
408,2020-01-17,.9,-3.3,702,6.2,1450,0,4.7,1634,.9,264.4
408,2020-01-18,2.1,-2,751,6.6,1521,0,6,1706,1.1,295.3
408,2020-01-19,2.9,.3,237,5.8,1409,1,10.7,1245,1.4,253.1
408,2020-01-20,2.2,-1.4,2357,6.5,1334,0,10.4,1647,2.4,272.8
408,2020-01-21,1.1,-3.7,612,5.9,1501,0,5.2,19,.9,0
408,2020-01-22,3.8,.9,123,8.2,1509,0,4.1,325,1.1,61.9
408,2020-01-23,5.8,1.6,720,11.3,1431,0,5.9,1208,1.2,2.8
408,2020-01-24,4.7,1,733,9.3,1542,0,4.6,1358,1.2,281.3
408,2020-01-25,5.6,2,430,9.7,1445,0,3.4,2103,.9,36.6
408,2020-01-26,6.6,1.1,822,12.2,1511,0,7.8,2018,1.8,78.8
408,2020-01-27,6.8,5.8,2005,8.2,1514,0,11.2,1056,3,47.8
408,2020-01-28,7.8,5.6,152,11.1,1415,0,7.7,2042,2.2,78.8
408,2020-01-29,6.7,3.3,520,10.6,1434,0,6.2,1148,1.3,45
408,2020-01-30,6.2,2.3,736,10.5,1438,0,5.1,1439,1.3,351.6
408,2020-01-31,5.3,3.3,2359,9,1223,0,7,1530,1.8,284.1
408,2020-02-01,3.9,.3,738,8.2,1436,0,7.5,1453,1.4,270
408,2020-02-02,3.1,0,758,6.1,1435,0,6.2,2330,1.5,295.3
408,2020-02-03,1,-.9,706,4.2,1415,0,9.3,1554,2.6,8.4
408,2020-02-04,-.1,-4.2,2356,5.3,1441,.5,10.5,2347,2.1,348.8
408,2020-02-05,-6.4,-9.1,811,-2.2,1415,0,8.5,215,2.8,337.5
408,2020-02-06,-4.5,-10.5,707,1.2,1502,0,5.5,1851,1.6,270
408,2020-02-07,-.3,-4.4,149,3.3,1409,0,6.7,1649,1.3,292.5
408,2020-02-08,1.4,-1,745,5.1,1420,0,9.5,1458,2.3,5.6
408,2020-02-09,1.2,-3.5,708,5.1,1442,0,7.8,1342,1.5,284.1
408,2020-02-10,5,.2,730,11.1,1511,0,6.1,1717,1.1,289.7
408,2020-02-11,7.5,.4,621,14.5,1604,0,4.4,1217,1.1,241.9
408,2020-02-12,7.8,6.5,1243,8.7,1919,9.5,5.4,1120,1.2,25.3
408,2020-02-13,7.8,6.4,635,11.1,1343,0,7.2,1525,1.6,225
408,2020-02-14,9.2,5.3,645,14.7,1608,0,5,1101,1,137.8
