지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
425,2015-06-03,22.7,17.5,532,27.8,1529,0,,0,11.4,1314,2.6,22.5
425,2015-06-04,22.6,15.9,510,30,1237,0,,0,7.5,1453,1.4,275.6
425,2015-06-05,17,14.8,2313,20.7,417,1,1400,1,5.7,516,.9,140.6
425,2015-06-06,20.5,13.6,547,26.4,1554,0,,0,6.5,1435,1.4,157.5
425,2015-06-07,21.6,16.1,520,29.2,1514,0,,0,7.5,1717,1.4,326.3
425,2015-06-08,21.2,16.8,433,26.2,1640,0,,0,7,1705,1.1,329.1
425,2015-06-09,20.7,16.4,2400,26.4,1240,0,,0,8.4,1545,1.4,315
425,2015-06-10,24,16.1,58,33.1,1608,0,,0,7.5,1722,1.4,300.9
425,2015-06-11,23.5,19.4,413,29.1,1147,.5,2200,1,10.3,1218,1.8,165.9
425,2015-06-12,23.2,18.5,439,29,1438,1,300,1.5,8.1,1421,1.6,312.2
425,2015-06-13,23.8,17.8,136,29.8,1346,.5,200,1,9.8,309,1.7,180
425,2015-06-14,21.6,17.3,712,26.9,1411,9.5,600,11.5,9.7,536,1.2,326.3
425,2015-06-15,23.3,18.6,227,29.5,1404,0,,0,6.9,1543,1,264.4
425,2015-06-16,23.2,17.9,530,29.1,1434,0,,0,7,1412,1.2,303.8
425,2015-06-17,22.1,18.7,347,29.1,1228,25.5,2300,45,7.3,1548,1.2,320.6
425,2015-06-18,23.6,18.5,626,29.9,1651,1,100,1.5,6.7,1421,1.2,16.9
425,2015-06-19,23.4,18.9,550,28.4,1441,0,,0,5.4,1449,1.2,19.7
425,2015-06-20,18.8,15.8,2352,22.2,1111,9,1400,21.5,5.1,1315,.8,2.8
425,2015-06-21,21.1,14.7,508,28.2,1454,0,100,0,5.4,1737,1,253.1
425,2015-06-22,22.7,17,345,28,1340,0,,0,6.6,1751,1.2,272.8
425,2015-06-23,23.2,16.9,505,29.2,1516,0,,0,6.5,1749,1,317.8
425,2015-06-24,24.3,19.1,456,30,1314,0,,0,6.2,1530,1,315
425,2015-06-25,22.6,18.3,2208,26.7,1318,1,2100,2,5.3,1441,1,75.9
425,2015-06-26,20.4,17.6,343,24.2,1613,5,200,23,8.1,1911,2.4,8.4
425,2015-06-27,23.2,17.8,554,29,1555,0,,0,6.8,1121,1.4,30.9
425,2015-06-28,23.8,18.7,535,29.4,1342,0,,0,6.7,1421,1.3,317.8
425,2015-06-29,24.4,18.4,446,30.1,1241,0,,0,7,1101,1.4,337.5
425,2015-06-30,23.1,19.5,2029,29.1,1338,5,1900,8.5,5.7,1647,1.2,298.1
425,2015-07-01,22.3,19.1,252,26.8,1219,0,,0,10.6,1435,1.4,298.1
425,2015-07-02,22.3,18.6,547,27.9,1406,0,,0,7.4,1531,1.4,306.6
425,2015-07-03,21.1,17,2357,26.8,1222,0,,0,6.7,1232,1.2,303.8
425,2015-07-04,22.2,15.3,500,29.4,1430,0,,0,5.8,1707,1.4,303.8
425,2015-07-05,22.8,17.5,514,28.3,1226,0,,0,6,1520,1.4,320.6
425,2015-07-06,23.4,17.5,422,30.6,1424,0,,0,5.9,1734,1,270
425,2015-07-07,23.8,19.5,543,27.4,1430,0,,0,7.3,1436,1.2,188.4
425,2015-07-08,22.2,19.8,427,24.6,1654,0,,0,6.6,1612,1.6,101.3
425,2015-07-09,24.7,20.9,310,30.4,1352,0,,0,7.5,1152,1.5,61.9
425,2015-07-10,26.9,21.3,456,32.5,1702,0,,0,5.4,1131,1.1,53.4
425,2015-07-11,28.5,23.6,520,34.9,1512,0,,0,6.7,2233,1.2,185.6
425,2015-07-12,23.7,22.9,517,26.5,1,4,1800,35,8.5,1837,1.7,149.1
425,2015-07-13,22.4,20.9,1206,24.4,1705,4.5,300,24,12,504,2.7,177.2
425,2015-07-14,24.7,20.9,2400,31.2,1434,0,,0,6.9,1644,1.2,312.2
425,2015-07-15,26.4,20.2,201,33,1559,0,,0,7.3,1901,1.4,47.8
425,2015-07-16,23.6,19.9,2341,27.4,1346,0,,0,10.8,1012,2.9,22.5
425,2015-07-17,22.8,18.5,541,28.7,1528,0,,0,8.8,330,2,90
425,2015-07-18,23,21.2,601,26.8,1525,0,,0,5.1,913,.9,180
425,2015-07-19,23.6,20,729,28.4,1600,1.5,500,5,4.6,1350,1.1,16.9
425,2015-07-20,25.4,22,447,29.2,1207,0,,0,5.8,1234,1,53.4
425,2015-07-21,25.2,23.5,631,28.5,1316,4,1500,6,5,1355,.8,315
425,2015-07-22,26.2,23.5,444,30.6,1533,0,,0,5,1643,.6,312.2
425,2015-07-23,25.6,23,118,30.2,1310,8,1700,19,6.1,1252,1,177.2
425,2015-07-24,23.6,21.6,1012,24.6,1,9,600,45.5,6.5,928,.7,25.3
425,2015-07-25,24.2,23.2,326,25.6,1240,14.5,500,56.5,6.5,1845,1.3,278.4
425,2015-07-26,25.7,23.5,333,30.6,1504,11.5,600,19.5,6,506,1.3,168.8
425,2015-07-27,25.2,22.9,425,29.3,1655,0,,0,6,1547,.8,315
425,2015-07-28,26.9,23.2,557,30.9,1202,0,,0,7.3,1142,1,135
425,2015-07-29,25.7,23.9,844,28.4,1819,11,800,17,7.4,629,1.5,171.6
425,2015-07-30,28.1,24,153,32.8,1527,0,,0,7.4,1136,1.5,137.8
425,2015-07-31,26.9,23.4,2321,31.6,1341,0,100,0,5.9,1729,1.1,216.6
425,2015-08-01,27.1,23.3,102,31,1428,4,1600,7.5,6.5,1350,1.3,160.3
425,2015-08-02,25.8,23.1,612,30.1,1353,16,500,31.5,5.6,1305,1.1,286.9
425,2015-08-03,26.9,24,2322,31.2,1430,0,100,0,9.5,1305,2.1,160.3
425,2015-08-04,26.8,23,202,30.6,1549,0,,0,11.3,1138,2.5,171.6
425,2015-08-05,27.6,23.9,2358,32.4,1515,0,,0,6.6,633,1.3,185.6
425,2015-08-06,27.6,23,553,33.1,1410,0,,0,4.5,1048,.8,28.1
425,2015-08-07,27.8,24.2,548,35,1325,4.5,1600,5,6,1535,.8,315
425,2015-08-08,26,23,2253,33.2,1214,.5,1500,1,10.6,1336,1,261.6
425,2015-08-09,25.8,22.3,606,30.8,1329,0,,0,6.3,1724,.9,253.1
425,2015-08-10,25.5,22.3,411,30.8,1547,0,,0,6,1310,.9,295.3
425,2015-08-11,25.6,22.4,2326,30,1423,0,,0,5.3,1604,.9,174.4
425,2015-08-12,26.2,21.1,529,31.8,1449,0,,0,6,1816,1,14.1
425,2015-08-13,24.9,22.1,502,30.2,1219,9,1300,10,8.3,1239,.9,284.1
425,2015-08-14,25.6,21.8,314,31.1,1506,.5,400,.5,5.2,1642,.9,320.6
425,2015-08-15,25.9,21.8,358,30.4,1514,0,,0,5.1,1441,1,300.9
425,2015-08-16,24.6,19.4,2353,30.7,1609,54.5,1900,89.5,10.4,1817,1,272.8
425,2015-08-17,24.6,18.8,554,31.9,1552,0,,0,5.5,848,1.1,28.1
425,2015-08-18,26.3,22,500,31.9,1420,0,,0,5.5,943,1,81.6
425,2015-08-19,25.5,22.6,552,30.2,1442,0,,0,4.9,1306,1,264.4
425,2015-08-20,24.3,22.4,2344,28.1,957,3.5,1300,3.5,5.1,1010,.6,182.8
425,2015-08-21,23.8,21.5,541,28,1609,.5,700,.5,5.1,1629,.9,253.1
425,2015-08-22,24,21,2357,28.8,1321,0,,0,6.3,1221,.9,306.6
425,2015-08-23,25,19.6,449,31.7,1509,0,,0,4.6,1328,.8,42.2
425,2015-08-24,25.2,21,603,30.3,1359,0,,0,9.3,2104,2,50.6
425,2015-08-25,21.4,19,2315,24.1,1,1,1200,6.5,10.5,409,2.8,56.3
425,2015-08-26,21.6,18.4,620,24.9,1153,0,,0,7.3,2238,1.5,233.4
425,2015-08-27,23.5,19.3,2323,29,1523,0,,0,6.6,1202,1.3,0
425,2015-08-28,21.7,17.5,556,26.5,1424,0,,0,7.1,1440,.9,30.9
425,2015-08-29,23,17.7,519,29.7,1451,0,,0,4.7,1220,.9,45
425,2015-08-30,23.4,19,529,29.2,1251,0,,0,7,1654,1,326.3
425,2015-08-31,24.5,19.8,539,30.5,1502,0,,0,5.7,1230,.9,36.6
425,2015-09-01,24.9,21.4,556,29.3,1344,0,,0,7.8,1135,1.5,11.3
425,2015-09-02,22.2,19.4,1346,26.5,1258,26.5,1400,27.5,10,1336,.9,199.7
425,2015-09-03,23.1,18.9,559,27.9,1455,0,,0,6.9,1406,1,19.7
425,2015-09-04,23.7,19.2,614,28.8,1504,0,,0,4.7,955,.9,45
425,2015-09-05,21,18.7,1036,23.1,1517,30.5,1100,40,6,1029,.7,334.7
425,2015-09-06,21.4,18.4,539,24.9,1651,0,,0,9.6,1656,2.4,45
425,2015-09-07,20.8,15.3,625,27.3,1617,0,,0,7.5,1420,1.4,36.6
425,2015-09-08,21.1,14.7,612,27.5,1600,0,,0,7.6,1511,1.6,5.6
425,2015-09-09,21.2,14.7,640,28.3,1550,0,,0,7.4,1433,1.6,28.1
425,2015-09-10,20.9,15.3,559,26.8,1440,0,,0,6.8,1255,1.2,340.3
425,2015-09-11,20,15.7,2255,24.5,1237,1.5,2000,4.5,6.1,1011,1,168.8
425,2015-09-12,18.2,14.4,508,22.8,1540,0,,0,7.4,2104,1,267.2
425,2015-09-13,19.1,13.8,620,24.4,1336,0,,0,8.1,1516,1.4,264.4
425,2015-09-14,20.2,14.9,551,27,1434,0,,0,4.6,1308,.9,64.7
425,2015-09-15,20.9,16.1,424,26.9,1500,0,,0,7.3,1322,1.1,39.4
425,2015-09-16,19.6,14.2,627,24.9,1501,0,,0,5.8,1220,1.1,92.8
425,2015-09-17,19.6,14.6,540,25.7,1452,0,,0,7.2,1150,1.4,28.1
425,2015-09-18,20.1,14.2,525,27,1527,0,,0,6.3,1414,1.2,11.3
425,2015-09-19,20.8,15.8,457,27.3,1533,0,,0,5.8,1701,1,247.5
425,2015-09-20,20.4,17,408,25.7,1416,0,,0,4.5,940,1.1,109.7
425,2015-09-21,20.8,16.1,609,27.5,1401,0,,0,4.9,1410,.7,56.3
425,2015-09-22,21.5,15.9,548,28.7,1437,0,,0,5.8,1228,1,53.4
425,2015-09-23,20.1,17.6,650,23.9,1211,0,,0,4.6,1130,.8,75.9
425,2015-09-24,21.5,16.7,223,28.1,1432,0,,0,5.2,923,1.2,19.7
425,2015-09-25,21.6,17.5,622,26.7,1323,0,,0,4.8,1118,.9,95.6
425,2015-09-26,20.6,17,2345,26.3,1527,0,,0,6,1438,1.1,326.3
425,2015-09-27,20.3,13.8,630,28,1451,0,,0,5,1551,.9,357.2
425,2015-09-28,20.6,15,620,27.4,1353,0,,0,6.5,1714,.9,331.9
425,2015-09-29,20.6,15.4,630,26.1,1520,0,,0,7.5,1252,1.5,25.3
425,2015-09-30,19.9,18.3,2145,23.9,1440,0,,0,7.1,1301,1.5,11.3
425,2015-10-01,16.1,11.6,2354,19.2,110,19.5,1200,37,12,2139,2,16.9
425,2015-10-02,16.1,8.8,616,20.7,1213,0,,0,8.9,1457,1.7,219.4
425,2015-10-03,18.3,13.6,2357,23.8,1307,0,,0,9.3,1420,1.9,213.8
425,2015-10-04,15.4,11,627,21.7,1459,0,,0,5.7,1537,.7,295.3
425,2015-10-05,16.8,10.8,627,24,1435,0,,0,5.9,1448,.8,5.6
425,2015-10-06,17.4,11.7,647,24.6,1435,0,,0,5.2,1357,.7,320.6
425,2015-10-07,18.4,13.3,651,24.6,1343,0,,0,3.8,1123,.8,16.9
425,2015-10-08,18.9,14.2,630,24.9,1347,0,,0,6.1,2320,1.1,306.6
425,2015-10-09,15.5,13.1,1934,19,1241,0,,0,8.1,1118,2,298.1
425,2015-10-10,12.6,9.4,2245,16.1,1559,2,600,7,8.3,935,1.7,165.9
425,2015-10-11,10.1,6.6,643,14,1615,1,1900,1.5,9.3,1027,1.6,182.8
425,2015-10-12,12.2,8.7,416,16.5,1537,0,,0,8.4,1203,1.4,312.2
425,2015-10-13,14.2,7.4,647,20.2,1341,0,,0,6.3,1225,1,253.1
425,2015-10-14,15.5,9.9,659,22.7,1431,0,,0,4.5,1620,.6,303.8
425,2015-10-15,16.4,11.1,634,23.6,1352,0,,0,5.1,1422,.7,22.5
425,2015-10-16,16.9,12.6,650,23.3,1500,0,,0,5.7,1117,.9,306.6
425,2015-10-17,17.6,12.1,640,24.9,1421,0,,0,4.5,1406,.8,298.1
425,2015-10-18,17.1,11.8,639,23.1,1248,0,,0,5,1414,.9,11.3
425,2015-10-19,17,12.8,659,23,1457,0,,0,5.2,1210,.8,160.3
425,2015-10-20,17.1,13.5,300,22.8,1324,0,,0,5,1320,.8,30.9
425,2015-10-21,16.9,13.1,725,21.9,1414,0,,0,5.8,1323,1,22.5
425,2015-10-22,16.6,13.2,545,21.7,1537,0,,0,6.6,1014,.9,59.1
425,2015-10-23,16.2,13.5,2120,20.3,1300,0,,0,5.8,1417,1,306.6
425,2015-10-24,16.2,11.8,2341,20,1438,7.5,700,10.5,7.7,1137,1.6,261.6
425,2015-10-25,14.6,10.5,549,20.5,1410,0,,0,7.1,959,.9,61.9
425,2015-10-26,14.5,11.4,14,18.2,1432,1,2400,2.5,6.2,1015,1.2,168.8
425,2015-10-27,12,7.6,2353,16.1,1308,5.5,600,30.5,9.3,1913,2.1,292.5
