지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
408,2015-01-01,-6.8,-8.7,737,-3.8,1515,0,,0,11,515,3,351.6
408,2015-01-02,-4.8,-7.9,826,-1,1504,0,,0,8.9,1335,1.9,348.8
408,2015-01-03,-2.1,-8.3,829,2,1554,0,,0,6,1726,1,227.8
408,2015-01-04,2.6,.6,231,6.8,1536,0,,0,3.5,145,.9,78.8
408,2015-01-05,3.8,-.8,544,8,1431,0,,0,4.9,1504,1.2,208.1
408,2015-01-06,-1.8,-5.7,2340,4.5,5,1,100,2.5,8.4,2200,,19.7
408,2015-01-07,-4,-6.7,738,-.7,1536,0,,0,6.7,303,1.9,28.1
408,2015-01-08,-3.7,-8,804,-.2,1503,0,,0,5.8,1345,1.3,241.9
408,2015-01-09,-1.4,-6.3,659,3,1518,0,,0,7.6,1409,1.3,315
408,2015-01-10,.7,-4.7,804,4.9,1454,0,,0,9.2,1502,1.4,267.2
408,2015-01-11,.8,-2.3,2342,3,458,0,,0,8.4,2046,2.5,28.1
408,2015-01-12,-1.4,-5.5,815,3,1501,0,,0,6.2,529,1.4,30.9
408,2015-01-13,.5,-4.4,608,5.7,1510,0,,0,4,1158,1,50.6
408,2015-01-14,3.2,.3,619,6,1444,0,,0,4.1,1541,.9,39.4
408,2015-01-15,3.9,.4,634,8.4,1538,0,,0,6.8,1623,1.4,275.6
408,2015-01-16,1.7,-1.5,2242,4.1,1244,0,,0,9.9,1320,2.8,270
408,2015-01-17,-2.6,-6,815,.4,1517,0,,0,9.8,139,2.2,357.2
408,2015-01-18,-.9,-5.3,432,2.3,1643,1.5,2200,3.5,7.9,1722,1.5,222.2
408,2015-01-19,.9,-2.7,2400,3.8,1234,0,,0,9.3,142,1.9,267.2
408,2015-01-20,-.4,-5.6,755,4,1541,0,,0,4.2,1331,1.1,61.9
408,2015-01-21,2.9,-.8,649,6.5,1402,0,,0,4.9,1859,1.3,33.8
408,2015-01-22,3.9,1.9,723,6.8,1444,0,,0,5.1,1308,1.7,42.2
408,2015-01-23,1.9,-1,743,4.6,1526,0,,0,6.2,1440,1.6,250.3
408,2015-01-24,4,.9,744,7.9,1518,0,,0,5.8,1314,1,292.5
408,2015-01-25,3.3,1.3,459,5.4,1239,.5,1700,3.5,5.2,1152,1.6,47.8
408,2015-01-26,4,1.3,2327,6.6,1438,.5,300,.5,6.3,1743,1.4,348.8
408,2015-01-27,-2.1,-5.3,2317,1.6,25,0,,0,7.3,1345,2.5,267.2
408,2015-01-28,-3.1,-7.5,801,2.5,1546,0,,0,6.9,731,1.7,47.8
408,2015-01-29,-.2,-3.7,443,3,1544,0,,0,4.2,2250,1.1,295.3
408,2015-01-30,-2,-5.1,2348,1.2,1405,0,,0,9.2,1435,2.5,8.4
408,2015-01-31,-3.3,-6.8,745,1.1,1533,0,,0,6.3,1808,1.5,275.6
408,2015-02-01,-1.9,-6.2,802,2.6,1603,0,,0,5.8,1542,1,250.3
408,2015-02-02,.2,-4.3,707,5.2,1553,0,,0,5,1819,.9,357.2
408,2015-02-03,1.3,-2.8,605,6.7,1433,0,,0,5.3,1612,1,340.3
408,2015-02-04,1.3,-2.4,746,5.8,1428,0,,0,5.9,1513,1.2,261.6
408,2015-02-05,1.1,-1.9,638,5.2,1430,0,,0,7.9,1521,1.5,292.5
408,2015-02-06,1.5,-3,759,6.1,1507,0,,0,6.3,1512,1.5,239.1
408,2015-02-07,2,-1.2,2355,6.2,1455,0,,0,9.1,2252,1.8,326.3
408,2015-02-08,-8.4,-11,753,-1.3,1,0,,0,12.1,420,3.7,351.6
408,2015-02-09,-4.3,-10.8,657,.6,1509,0,,0,10.2,1529,2.2,275.6
408,2015-02-10,2.8,-.5,16,6.4,1524,0,,0,9.8,1232,1.6,258.8
408,2015-02-11,3.8,1,2356,7.6,1501,0,,0,7.2,1502,1.6,303.8
408,2015-02-12,-1,-3.3,724,2.3,1433,0,,0,11.8,1625,3,348.8
408,2015-02-13,-.2,-3.9,607,4.3,1443,0,,0,9.6,1351,2.7,250.3
408,2015-02-14,2.4,-2.4,621,6.4,2007,0,,0,5.9,2029,.9,289.7
408,2015-02-15,7.8,3.4,752,12.4,1522,0,,0,6.7,2216,1.6,106.9
408,2015-02-16,5.3,4.2,2212,8.2,1,1.5,1900,9.5,6.6,627,1.3,92.8
408,2015-02-17,2.8,1.5,852,4.8,4,0,,0,7.8,231,2.6,261.6
408,2015-02-18,1.8,.2,648,4.2,1221,0,,0,5.4,1547,1.6,351.6
408,2015-02-19,2.9,-1.3,709,7.8,1544,0,,0,6.3,1854,.9,292.5
408,2015-02-20,5.2,-.6,725,10.4,1522,0,,0,4.7,1211,1.3,143.4
408,2015-02-21,5.9,4.9,1312,7.3,1,2,1400,8,5.4,1447,1.4,61.9
408,2015-02-22,4.2,.3,2349,7.3,532,1,100,3,12.2,1504,2.6,289.7
408,2015-02-23,1.7,-1,545,5.7,1504,0,,0,7.9,1647,2,264.4
408,2015-02-24,2.9,-.4,528,7.1,1519,0,,0,7.6,1325,1.5,258.8
408,2015-02-25,5.8,.6,745,12.2,1606,0,,0,10.5,1811,1.8,261.6
408,2015-02-26,1.8,-2.7,2301,5.4,217,1,100,1,13,1535,3.3,25.3
408,2015-02-27,-.7,-4.6,701,3.4,1525,0,,0,9.6,847,2.2,14.1
408,2015-02-28,3.1,-1.2,417,6.4,1554,0,,0,6.1,1409,1.1,210.9
