지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
402,2017-01-01,2.3,-1.9,606,6.4,1501,0,3.2,.9,14.1
402,2017-01-02,5.2,2.6,238,9.6,1351,0,4.2,.9,250.3
402,2017-01-03,2.7,-1.8,744,7.2,1342,0,7.3,.9,208.1
402,2017-01-04,3.9,.2,759,9,1438,0,5.6,.9,205.3
402,2017-01-05,4.1,-.9,307,7.5,1510,0,7.2,1.4,19.7
402,2017-01-06,5.4,2,2354,9.7,1454,0,5.8,1,135
402,2017-01-07,4.1,-.8,708,9.1,1358,0,3.8,1,2.8
402,2017-01-08,7.2,3,407,11.4,1352,0,5.6,1.3,2.8
402,2017-01-09,3,-1.5,2357,5.4,1,0,6.8,1.1,284.1
402,2017-01-10,-1.6,-5.8,2339,3,1443,0,6.9,1.3,278.4
402,2017-01-11,-2.6,-8,700,1.9,1452,0,6.6,1.2,270
402,2017-01-12,-1.2,-4.7,2341,3,1341,0,6.7,1.3,281.3
402,2017-01-13,-4.9,-7.4,2358,-.9,1649,0,6.2,1.4,11.3
402,2017-01-14,-6.9,-9.1,802,-3.7,1516,0,6.9,1.2,16.9
402,2017-01-15,-5.5,-10.6,727,-.9,1558,0,5.5,1.3,225
402,2017-01-16,-3.7,-9.3,753,2.1,1535,0,5.1,1,11.3
402,2017-01-17,-2.1,-7.9,726,3.8,1501,0,3.6,.9,2.8
402,2017-01-18,-.7,-4.4,751,3.6,1603,0,3.7,.9,5.6
402,2017-01-19,-.4,-4.9,715,4.3,1650,0,3.5,1.1,126.6
402,2017-01-20,-3,-6.4,2350,-.2,1,3,5.2,1.2,239.1
402,2017-01-21,-5.4,-10.6,630,-2,1348,.5,4.3,1.1,8.4
402,2017-01-22,-7,-9.8,2350,-2.2,40,1,6.3,1.3,281.3
402,2017-01-23,-7.9,-12.4,737,-4,1604,0,6.3,1.2,233.4
402,2017-01-24,-6.8,-12.7,802,-1.6,1654,0,5.8,1.1,247.5
402,2017-01-25,-5.2,-11.5,753,.8,1608,0,5.8,1.2,188.4
402,2017-01-26,-1.4,-9.8,700,4.2,2040,0,8.1,1.6,188.4
402,2017-01-27,-1.3,-4.5,0,4.2,106,3.5,11.2,1.5,247.5
402,2017-01-28,-1.6,-8.2,747,3.4,1634,0,4.1,1.3,340.3
402,2017-01-29,.7,.1,1421,2.5,1120,4.5,4.5,1,343.1
402,2017-01-30,-3.5,-6.8,2350,.4,1,0,5.1,1.1,219.4
402,2017-01-31,-5.1,-10.3,629,.2,1539,0,4.7,1.2,115.3
402,2017-02-01,-3.2,-6.7,812,1.5,1353,0,7.5,1.1,2.8
402,2017-02-02,-1.6,-8.8,727,3.6,1522,0,5.6,1.1,286.9
402,2017-02-03,1.9,-2.4,814,6.3,1508,0,4.9,1,225
402,2017-02-04,.8,-3.2,530,3.2,1521,0,3.7,1,2.8
402,2017-02-05,1.9,.3,2303,3.2,1414,.5,4.6,1,289.7
402,2017-02-06,-.3,-3.1,730,2.8,1442,0,7.2,1.3,205.3
402,2017-02-07,-1.1,-5.5,725,2.9,1646,0,4.1,1.1,22.5
402,2017-02-08,-1.1,-4.6,615,2,1356,0,4.2,.9,236.3
402,2017-02-09,-3.6,-5.6,726,-1.2,1320,0,6.2,1.2,261.6
402,2017-02-10,-5.1,-8.1,737,-1.7,1641,0,5.8,1.3,196.9
402,2017-02-11,-3.5,-7.6,540,.6,1506,0,6,1.2,219.4
402,2017-02-12,-1.3,-7.6,712,4.3,1448,0,5.2,1,306.6
402,2017-02-13,.1,-6.1,725,6.1,1500,0,4.4,1.1,225
402,2017-02-14,1,-4,744,5.8,1519,0,5.6,1.1,222.2
402,2017-02-15,1.5,-4.7,629,7.9,1546,0,4.1,1,225
402,2017-02-16,5.7,-2.6,731,11.3,1459,0,8.7,1.3,250.3
402,2017-02-17,2.7,-3.2,2357,10.1,1,3.5,6.3,1.4,205.3
402,2017-02-18,-1.1,-5.8,634,3.8,1455,0,6,1.5,320.6
402,2017-02-19,2.6,-3.2,541,6.6,1848,1,10.3,1.5,222.2
402,2017-02-20,-.1,-4,2346,5.4,324,1,8.7,1.6,5.6
402,2017-02-21,-.4,-6.4,647,5.4,1457,0,6.1,1.4,8.4
402,2017-02-22,1.7,.2,102,3.4,849,4.5,6.3,1.5,2.8
402,2017-02-23,0,-2.9,2343,4.1,1354,0,6.7,1,289.7
