지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
418,2018-01-01,.1,-3.2,717,3.5,1538,0,6.5,1557,1.4,329.1
418,2018-01-02,-.9,-3.7,2338,1.5,1404,0,7.9,1410,2.3,340.3
418,2018-01-03,-3.9,-5.8,629,-1.3,1524,0,7.1,2028,3.1,334.7
418,2018-01-04,-4.1,-7.3,804,-1.3,1450,0,5.5,447,2,2.8
418,2018-01-05,-2.1,-4.5,706,1.3,1454,0,6.6,1623,2,326.3
418,2018-01-06,-1.7,-4.9,457,2.1,1606,0,5.7,13,1.9,334.7
418,2018-01-07,0,-3.2,720,2.7,1626,0,6.2,906,1.4,149.1
418,2018-01-08,1.5,-.9,2358,4.7,1449,0,12.8,2105,2,331.9
418,2018-01-09,-3.4,-5.2,843,-.5,40,0,9.9,326,3.4,337.5
418,2018-01-10,-6.7,-9.3,2359,-4.9,31,0,10.8,1346,4,340.3
418,2018-01-11,-10.1,-12.3,2314,-7.8,1541,0,9.5,51,3.9,337.5
418,2018-01-12,-9.4,-13.8,616,-5,2304,0,7.9,152,2.5,337.5
418,2018-01-13,-3.3,-5.9,236,-.6,1713,0,5.3,557,2.2,120.9
418,2018-01-14,1.4,-2.8,653,5.3,1401,0,5.8,1433,2.6,247.5
418,2018-01-15,4.6,1.3,2352,7.2,1416,0,6.2,416,1.5,270
418,2018-01-16,3.7,.2,151,6.6,1419,0,4.6,1533,.9,146.3
418,2018-01-17,4.4,2.2,638,8.4,1559,0,5.6,1320,1.2,331.9
418,2018-01-18,2.5,.7,2350,4.8,1452,0,5.7,1538,2.2,343.1
418,2018-01-19,1.7,-1.3,737,4.8,1532,0,6.4,1554,2,337.5
418,2018-01-20,3,.7,2357,7.1,1405,0,7,1254,1.8,329.1
418,2018-01-21,1,-2.7,753,4.2,1533,0,4.4,1431,1.6,334.7
418,2018-01-22,.9,-4.7,2358,5.5,1441,4,9.4,2313,2.3,334.7
418,2018-01-23,-11,-13.6,2330,-4.6,5,0,12,2343,4.8,320.6
418,2018-01-24,-13.2,-14.9,746,-10.8,1414,0,12.8,1206,4.9,354.4
418,2018-01-25,-13.1,-15.4,850,-9.6,1633,0,9.4,1914,3.9,345.9
418,2018-01-26,-14.1,-16.9,803,-11.2,1552,0,10,736,4,0
