지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
400,2000-01-01,5.8,1.8,611,10.3,1455,0,5.8,1.5,117.6
400,2000-01-02,5.1,0,2356,7.7,1,7.5,10.6,2.8,281.6
400,2000-01-03,-1.4,-3.6,758,1.4,1428,0,7.5,1.9,276.5
400,2000-01-04,.6,-4,721,4.5,1456,0,4.4,1.2,88.5
400,2000-01-05,2.4,0,805,4.7,1701,16,6.2,1.7,85.7
400,2000-01-06,2.2,-3.8,0,5.5,347,12.5,11.3,2.6,269.9
400,2000-01-07,-7.4,-11.3,816,-3.5,11,0,11.4,2,285.3
400,2000-01-08,-3.2,-6.9,152,.4,1450,0,7.2,1.3,275.5
400,2000-01-09,-1.5,-5.4,730,1.3,1425,0,4.3,1,89.9
400,2000-01-10,-.2,-3,2350,2.2,1425,0,7.5,2.1,299
400,2000-01-11,.4,-5.8,715,4.9,1520,0,5.5,1.5,89.5
400,2000-01-12,3.7,3.2,133,5.3,1047,3.5,6.7,1.7,80.1
400,2000-01-13,1.3,-1.4,2346,3.7,129,1.5,8.4,2.1,285.3
400,2000-01-14,-.8,-1.9,2344,1.6,1240,0,6,1.6,290.5
400,2000-01-15,-.1,-3.3,708,3.7,1504,0,4.3,.9,22.9
400,2000-01-16,.7,-1.3,743,4.9,1349,0,7,1.4,289.1
400,2000-01-17,.2,-2.8,634,4,1459,0,5.5,1.3,306.4
400,2000-01-18,-.7,-3.4,512,2.7,1619,0,6.5,1.6,269
400,2000-01-19,-4.2,-6.8,2324,-.7,4,.5,10.8,2.4,296.1
400,2000-01-20,-7.8,-10,751,-4.7,1554,0,9.5,2.9,309.3
400,2000-01-21,-6.1,-10,434,-1.9,1406,0,5.4,1.4,293.4
400,2000-01-22,.2,-6,454,19.4,2359,.5,4.6,1.4,136.3
400,2000-01-23,2.6,-1,44,21.1,111,1.5,6.8,1.4,288.2
400,2000-01-24,-1.9,-5.6,2355,.8,1404,0,7.3,2.5,305.5
400,2000-01-25,-6.7,-9.1,2346,-2.8,1609,0,8,2.4,252.5
400,2000-01-26,-7.5,-10.2,651,-4.3,1537,0,7.8,2.3,276.5
400,2000-01-27,-4.8,-9.2,630,-.5,1449,0,6.3,1.6,270.4
400,2000-01-28,-2.4,-8.1,805,3.6,1516,0,5.7,1.2,301.3
400,2000-01-29,-.1,-4.5,415,2.9,1422,0,6,1.2,293.8
400,2000-01-30,-3.5,-7.3,2349,1.4,236,0,11.4,3.2,285.8
400,2000-01-31,-7.1,-9.7,752,-4.5,1630,0,8.5,2.3,261
400,2000-02-01,-5.7,-10.1,716,-1.5,1451,0,6.9,1.6,236.6
400,2000-02-02,-3.1,-7.7,749,1.3,1612,0,7.2,1.5,259.6
400,2000-02-03,-1.2,-4,345,2.2,1255,0,8,1.6,276
400,2000-02-04,-1,-5.9,734,4.3,1523,0,4.5,1,312.1
400,2000-02-05,-.2,-4.9,720,4,1601,0,5,1,304.6
400,2000-02-06,.6,-.8,854,2.9,1459,0,7.4,1.8,303.2
400,2000-02-07,-1,-4.7,2335,2.3,1257,0,9.5,2,346.3
400,2000-02-08,-6.2,-8.5,813,-3.5,1415,0,11.8,3.1,283
400,2000-02-09,-4.4,-8.3,722,-.6,1527,0,8,2.1,295.7
400,2000-02-10,-1.7,-7.9,646,3.2,1512,0,6.8,1.4,262.4
400,2000-02-11,2,-.9,721,5.7,1423,0,6.9,1.6,296.2
400,2000-02-12,2.7,-.9,409,6.2,1633,0,5,1.1,262.4
400,2000-02-13,2.8,-1.7,746,7.4,1520,0,5,1.2,317.6
400,2000-02-14,.4,-3.4,2303,3.9,1410,0,13.9,2.9,300.4
400,2000-02-15,-4.5,-6.9,654,-1.1,1444,0,12.6,3.3,285.8
400,2000-02-16,-3.8,-6.6,544,.1,1405,0,9.7,2.9,293.4
400,2000-02-17,-3.1,-6.5,256,.9,1551,0,9.5,2.4,294.8
400,2000-02-18,-1.1,-5.9,726,3.6,1429,0,8.2,1.6,229.1
400,2000-02-19,2.2,-2.4,725,7.8,1550,0,6.4,1.2,279.8
400,2000-02-20,-.2,-2.9,2354,4.7,1618,0,10.6,2.7,299.9
400,2000-02-21,-.8,-4,648,3.6,1547,0,9,2.6,301.3
400,2000-02-22,.1,-3.6,722,4.7,1504,0,7.5,1.6,269.9
400,2000-02-23,1,-2.2,2350,4.8,1525,0,9,2,286.3
400,2000-02-24,-2.3,-4.9,623,1.9,1551,0,10.8,2.8,288.7
400,2000-02-25,-1.3,-5.3,712,2,1606,0,5.5,1.5,254.4
400,2000-02-26,1,-1.4,642,3.9,1453,0,8.2,1.9,350.5
400,2000-02-27,2.7,-1.3,703,7,1430,0,14.2,3.2,253.5
400,2000-02-28,-2.1,-5,738,1.7,1,0,10.2,2.8,307.4
