지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
510,2021-01-01,-2.9,-7,353,1.8,1420,0,3.9,2120,.9,331.9
510,2021-01-02,-3.9,-6.6,752,-.4,1352,0,5.1,2354,1.3,261.6
510,2021-01-03,-4,-6.8,418,-.9,1318,0,5.5,3,1,182.8
510,2021-01-04,-2.3,-5.7,512,.7,1518,0,4.3,1207,.9,210.9
510,2021-01-05,-4.4,-8.1,2321,-1.4,1,0,5.9,1120,1.3,278.4
510,2021-01-06,-6.2,-9.6,358,-2.1,1520,2,8.4,2341,1.4,303.8
510,2021-01-07,-13.4,-15.3,817,-8.1,1,0,9.1,3,2.4,267.2
510,2021-01-08,-13.9,-17.1,805,-9.7,1518,0,6.1,346,1.6,236.3
510,2021-01-09,-10.8,-14.4,656,-6.6,1513,0,6.1,1420,1.2,292.5
510,2021-01-10,-6.5,-10.7,512,-2.5,1420,0,4.3,2334,.8,284.1
510,2021-01-11,-5.2,-7.7,441,-3.2,1500,0,2.9,1300,.7,135
510,2021-01-12,-2.5,-6.8,644,1.7,1332,0,4,1447,.8,143.4
510,2021-01-13,3.1,-1.8,435,8.6,1449,0,5.7,1350,.8,163.1
510,2021-01-14,3.1,-1.8,736,7.5,1536,0,3.9,1216,.7,202.5
510,2021-01-15,5.3,-.2,2354,10.6,1244,0,5.9,1254,1.1,171.6
510,2021-01-16,-4.1,-7.6,2339,-.2,1,0,5.9,1918,1.7,267.2
510,2021-01-17,-4.6,-8.5,814,-1.4,1639,0,5.6,1800,1.2,163.1
510,2021-01-18,-2.5,-8.2,2355,1.6,1348,0,8.4,1721,1.5,278.4
510,2021-01-19,-5.2,-10,805,-.7,1530,0,4.3,14,1,298.1
510,2021-01-20,1.2,-4.8,738,7.9,1559,0,4.2,1053,.7,171.6
510,2021-01-21,4.9,3.3,234,7.5,1332,9.5,3.6,1314,.6,205.3
510,2021-01-22,5.8,4.4,529,6.9,1827,0,2.6,1019,.7,264.4
510,2021-01-23,8.2,4.9,306,12.7,1507,0,5.3,1240,1.3,357.2
510,2021-01-24,8.2,4.2,632,13.4,1453,0,3.7,42,.7,348.8
510,2021-01-25,9.1,5.2,538,14.3,1540,0,3.6,1340,.7,53.4
