지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
404,2012-01-01,-3.1,-6.7,2326,.6,2,0,,0,10.5,1424,1.4,247.5
404,2012-01-02,-4.6,-7.8,459,-1.4,1424,0,,0,3.8,915,1.1,92.8
404,2012-01-03,-4.3,-6.6,2344,-.2,1400,0,,0,6.1,2038,1.4,289.7
404,2012-01-04,-7.1,-9.2,728,-3.6,1524,0,,0,4.6,2128,1.6,196.9
404,2012-01-05,-4.8,-8.9,712,-.9,1440,0,,0,4.2,1535,1,261.6
404,2012-01-06,-2.7,-6.1,2337,1.4,1341,0,,0,4.7,1713,1.3,264.4
404,2012-01-07,-4.1,-8.5,759,1,1402,0,,0,3.1,1425,.8,281.3
404,2012-01-08,-2.4,-5.7,514,.4,1334,0,,0,3.6,1433,.9,303.8
404,2012-01-09,-.4,-2.8,2358,2.6,1409,0,,0,5.2,1614,.9,247.5
404,2012-01-10,-2.5,-5.6,546,1,1442,0,,0,4.9,1357,1.2,284.1
404,2012-01-11,-6,-8.6,2359,-2.9,1522,0,,0,4.8,1207,1.3,289.7
404,2012-01-12,-3.8,-10,348,-.2,1640,0,,0,7,1602,1.6,267.2
404,2012-01-13,-1,-4.2,2357,2.7,1441,0,,0,4.8,1521,1.2,320.6
404,2012-01-14,-1,-4.5,226,2.3,1542,0,,0,6.1,1507,1.2,284.1
404,2012-01-15,-2.9,-4.7,546,.3,1518,0,,0,3.6,1255,.9,270
404,2012-01-16,-.6,-7.2,812,7.2,1548,0,,0,3.1,749,1.4,326.3
404,2012-01-17,1.4,-1.9,741,7.5,1506,0,,0,3.5,558,1.1,326.3
404,2012-01-18,.5,-3.3,747,4.5,1526,0,,0,3,1039,1,281.3
404,2012-01-19,3.6,-.7,249,7.5,1840,0,,0,4,2158,1.3,92.8
404,2012-01-20,5.6,3.4,119,8.4,1341,.5,100,.5,5.2,937,1.2,95.6
404,2012-01-21,1.7,-3.5,2355,5.4,1448,0,,0,3.3,2133,1,295.3
404,2012-01-22,-7.9,-11.4,2400,-3.4,2,0,,0,5,527,1.7,298.1
404,2012-01-23,-9.1,-12.1,604,-5,1609,0,,0,4.4,1413,1.2,272.8
404,2012-01-24,-6.8,-11.3,747,-2.4,1515,.5,2400,.5,5.1,2259,1.1,75.9
404,2012-01-25,-7.5,-11.3,810,-4.1,1609,0,,0,4.6,636,1.5,298.1
404,2012-01-26,-2.2,-7.2,303,2.1,1441,0,,0,6,1423,2,303.8
404,2012-01-27,-.2,-3.2,2353,4.6,1413,0,,0,4.9,1612,1.7,255.9
404,2012-01-28,-2.3,-5.8,633,2.2,1502,0,,0,3.4,1252,.8,261.6
404,2012-01-29,-2.8,-6.2,754,1.8,1525,0,,0,5.8,1512,1.1,270
404,2012-01-30,-5.5,-8.8,716,-1.7,1505,0,,0,5.2,1704,1.4,264.4
404,2012-01-31,-4.5,-8.3,2400,.3,1736,2,1700,3.5,8.4,1328,2.1,146.3
404,2012-02-01,-12.6,-14.8,2304,-8.1,2,0,,0,5.1,1729,1.7,303.8
404,2012-02-02,-13.6,-16.8,747,-10.5,1716,0,,0,5.5,809,1.5,270
404,2012-02-03,-8.3,-14.1,101,-4.1,1543,0,,0,5.8,2002,1.3,146.3
404,2012-02-04,-2.7,-5.3,751,1,1328,0,,0,6.7,1348,1.1,295.3
404,2012-02-05,-1,-4.8,752,4.2,1559,0,,0,3.7,513,.9,151.9
404,2012-02-06,1,-3.4,440,6.6,1406,0,,0,4.1,1124,1.2,98.4
404,2012-02-07,-8.6,-11.1,2258,.2,2,0,,0,6.6,1438,2.3,284.1
404,2012-02-08,-7.8,-11.3,307,-4.2,1442,0,,0,7.6,1651,1.9,286.9
404,2012-02-09,-4,-8.2,630,-.5,1306,0,,0,5.4,1338,1.4,284.1
404,2012-02-10,-2.9,-7.1,2347,1.4,1246,0,,0,8.1,1438,1.6,258.8
404,2012-02-11,-3.5,-8.5,653,.4,1450,0,,0,6.6,1555,1.6,275.6
404,2012-02-12,-.7,-5.3,756,3.7,1616,0,,0,4.6,1314,1,39.4
404,2012-02-13,2.7,-1.1,347,7.9,1550,0,,0,3.4,1622,.9,320.6
404,2012-02-14,2.4,-.7,527,8.2,1439,0,,0,4.5,1449,1.2,306.6
404,2012-02-15,-1.4,-4.2,731,2.5,1638,0,,0,4.8,1356,1.4,275.6
404,2012-02-16,-2.9,-6.2,648,1.8,1429,0,,0,7.1,1521,1.8,272.8
404,2012-02-17,-6,-8.4,2328,-2.3,1529,0,,0,9,1530,2.3,272.8
404,2012-02-18,-6.4,-9.4,741,-2.8,1503,0,,0,7,1818,1.9,278.4
404,2012-02-19,-3.6,-8.6,445,1.1,1457,0,,0,4.8,1808,1.1,267.2
404,2012-02-20,.4,-3.7,700,5,1350,0,,0,6.7,1511,2.2,250.3
