지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
404,2024-01-01,3.5,-1.5,236,7.2,1352,0,4.2,1443,.8,237
404,2024-01-02,3.3,1.6,452,5.4,1333,0,5.2,1401,.9,333
404,2024-01-03,2.2,-.9,2358,5,1312,0,6.8,1406,1,343
404,2024-01-04,2.1,-3.8,600,5.6,2246,0,5.4,1044,1.4,105
404,2024-01-05,5.4,.8,2343,10.1,1245,0,6.7,1159,1.5,267
404,2024-01-06,.8,-3.2,805,5.6,1449,1.5,6.8,1807,1.5,272
404,2024-01-07,-3.7,-7.5,2358,-.7,1331,0,10.3,1246,2.6,310
404,2024-01-08,-4,-9.9,735,.1,1442,0,5.2,1513,1,267
404,2024-01-09,.3,-1.4,106,1.1,1643,0,4.2,609,1.1,140
404,2024-01-10,-1.1,-4.1,509,2.9,1503,0,3.8,1830,1.2,284
404,2024-01-11,2.2,-2.4,10,5.6,1507,0,6.6,1445,1.5,205
404,2024-01-12,1.1,-2.4,759,4.5,1502,0,6.8,1508,1.7,342
404,2024-01-13,-.6,-5.1,734,5.4,1515,0,4.2,1116,.6,325
404,2024-01-14,-.2,-3.7,431,4.5,1156,1,7.5,1228,1.6,327
404,2024-01-15,-3,-5.8,724,1,1502,0,6.7,948,2.3,312
404,2024-01-16,-2.5,-7.4,551,3.4,1529,0,3.3,903,.8,29
404,2024-01-17,.1,-3.8,48,1.7,1113,4.5,4.1,1348,.9,22
404,2024-01-18,4.4,1,42,9.5,1630,0,5.9,2303,1.3,46
404,2024-01-19,5.8,4.1,114,9.5,1407,0,7.3,2031,1.7,103
404,2024-01-20,3.9,1.9,2318,5.6,1248,0,9.1,1256,2.1,100
404,2024-01-21,1.7,-2.1,2343,4,1315,0,7.9,2023,2,292
404,2024-01-22,-7.8,-11,2353,-2.1,1,0,9.7,2132,3.6,315
404,2024-01-23,-10.5,-13,801,-7,1449,0,11.3,1812,3.5,307
404,2024-01-24,-6.9,-10.2,759,-3,1545,0,12,947,3.3,332
404,2024-01-25,-4.3,-9.7,730,.1,1517,0,7.1,222,1.9,318
404,2024-01-26,-2.2,-7.8,634,4.4,1423,0,6,1536,.9,290
404,2024-01-27,-.8,-5.9,731,5.2,1427,0,7.6,1559,1,279
404,2024-01-28,-1.6,-6.3,730,3.8,1425,0,5.3,1310,1.2,289
404,2024-01-29,-1.1,-6.2,637,4.8,1514,0,6.1,1421,1,333
404,2024-01-30,.1,-5.4,708,8.1,1532,0,3.4,1549,.6,148
404,2024-01-31,3.9,-1.4,1,10.4,1501,0,6.3,1547,1.2,308
404,2024-02-01,1.9,-1,822,6.9,1544,0,5.4,740,1.8,7
404,2024-02-02,2.1,-1,2357,7.3,1427,0,4.9,1438,.9,277
404,2024-02-03,4.1,-2.3,232,8.7,1333,0,4.9,1215,.9,124
404,2024-02-04,6.4,2.3,814,11.4,1400,0,4.8,2331,1.2,56
404,2024-02-05,2.9,.5,2321,7.2,1,0,9,1039,2,72
404,2024-02-06,1.4,.1,648,3.1,1257,0,4.7,2004,1.6,262
404,2024-02-07,.8,-2.1,2340,3.7,1145,0,5.3,1545,1.4,262
404,2024-02-08,.1,-4.1,620,6.4,1515,0,5.8,1800,.9,280
404,2024-02-09,1.2,-3.8,618,6.5,1302,0,7.3,1402,1.2,276
404,2024-02-10,1.6,-3.1,716,7.8,1423,0,7.4,1542,1.4,262
404,2024-02-11,1,-4.6,706,6.2,1416,0,9.5,1535,1.4,276
404,2024-02-12,3.5,-4,648,10.5,1458,0,5.9,1125,1,153
404,2024-02-13,8.9,2.1,202,14.3,1551,0,8.9,1327,1.6,222
404,2024-02-14,12.8,8.1,17,18.1,1443,0,6.5,1343,1.2,224
404,2024-02-15,4.7,-.2,2358,10.5,1,5.5,10.6,1135,2.3,324
404,2024-02-16,2.2,-2.4,629,8.3,1544,0,5.9,1257,1,135
404,2024-02-17,3.5,-2.3,637,10.4,1438,0,5.5,1132,.9,249
404,2024-02-18,6.3,-.5,715,10.4,1453,7.5,8.8,2224,1.9,124
404,2024-02-19,9.2,3.8,2357,12.1,934,2,7.6,1756,1.6,319
404,2024-02-20,4.6,2.4,503,7.4,1452,.5,7.5,1633,1.6,113
404,2024-02-21,2.6,.4,2321,5.1,59,5.5,7.2,853,1.6,46
404,2024-02-22,.9,-.2,627,2.1,1429,4.5,7.4,858,1.4,112
404,2024-02-23,2.4,-.5,238,6.7,1428,0,7.6,2317,1.7,107
404,2024-02-24,2.7,-.3,704,6.6,1320,0,8.3,1133,1.9,104
404,2024-02-25,3.2,.8,618,7.8,1610,0,6.8,1435,1.7,322
404,2024-02-26,3.8,-1.8,702,10,1523,0,5.4,1455,1,339
404,2024-02-27,5.8,2.1,211,10.2,1534,0,8.6,939,1.7,105
404,2024-02-28,7.1,4.3,2351,10.7,1300,0,4.6,815,1.5,93
404,2024-02-29,4.8,.8,2358,9.8,1517,0,9.5,2058,1.9,303
404,2024-03-01,-3.1,-5.9,2347,.9,3,0,12.8,409,4.2,331
404,2024-03-02,.5,-7.1,422,5.2,2233,0,12.6,1605,2.5,201
404,2024-03-03,4,-.8,719,9,1300,0,7.8,58,1.6,289
404,2024-03-04,4.9,-2.7,653,11.9,1640,0,5.1,1640,.8,292
404,2024-03-05,7.7,4.9,110,11.9,1641,0,5.8,1307,1.2,113
404,2024-03-06,6.6,1.8,504,11.4,1341,0,6.5,2243,1.4,121
404,2024-03-07,4.7,1.5,0,8.9,1326,.5,7.3,1809,2,266
404,2024-03-08,2.8,-1.8,530,8.1,1506,0,10.9,1458,2.5,282
404,2024-03-09,2.5,-1.7,709,7.8,1500,0,7.2,1546,2,277
404,2024-03-10,,,,,,0,,,,
404,2024-03-11,,,,,,0,,,,
404,2024-03-12,6.7,3.4,317,12.2,1600,0,6,1638,1.1,332
404,2024-03-13,6.4,-.4,527,12.7,1247,0,8.4,1523,1.6,225
404,2024-03-14,8.9,3.5,526,16.1,1409,0,7.1,1419,1.6,249
404,2024-03-15,9.1,5.1,600,14.2,1409,0,8.7,1412,1.9,181
404,2024-03-16,10.4,3.2,544,19.6,1554,0,8.2,1649,1.2,284
404,2024-03-17,9.1,4,0,12.9,1450,0,12.1,1905,3.3,316
404,2024-03-18,7.3,1.1,612,14.5,1422,0,8.9,1308,1.6,219
404,2024-03-19,7.4,4.8,2344,11.7,1410,0,12.4,1228,2.9,267
404,2024-03-20,5.3,2.3,641,9.9,1521,0,10.6,1013,3.2,317
404,2024-03-21,5.1,-1.1,619,11.9,1341,0,9.3,1440,1.4,261
404,2024-03-22,11,3.8,27,15.9,1523,2,14.1,1706,2.8,200
404,2024-03-23,12.5,8.6,710,18.4,1539,0,7.1,1453,1.6,300
404,2024-03-24,14.3,6.9,346,23.3,1657,0,6,1138,1,104
404,2024-03-25,11.9,7.4,2359,15,113,2.5,9.7,1117,1.8,42
404,2024-03-26,7,2.1,746,12.9,1553,9,6.7,327,1.7,15
404,2024-03-27,10.4,3.7,559,16.9,1437,0,6.1,1159,1.2,235
404,2024-03-28,10.9,7.6,2331,12.9,1615,2,6.6,2215,1.4,271
404,2024-03-29,8.1,4.5,2316,13.4,1556,1,9.4,1335,2,272
404,2024-03-30,9.5,3,640,17.1,1435,0,9.6,1558,1.8,277
404,2024-03-31,10.2,1.8,532,17.4,1418,0,6.3,1452,1.4,314
404,2024-04-01,11.5,4.2,508,19.7,1342,0,6.9,1640,1.2,276
404,2024-04-02,14.4,5.4,625,23.6,1436,0,7.1,1424,1,276
404,2024-04-03,15.8,11.3,42,20.8,1429,0,4.1,1549,.8,163
404,2024-04-04,15.8,11.8,415,21.2,1406,0,6,2327,1.7,101
404,2024-04-05,13.9,9.2,2333,19.5,1406,0,8.9,1506,2.1,269
404,2024-04-06,12.4,6.7,550,20.1,1427,0,8.1,1520,1.1,253
404,2024-04-07,13.9,5.6,542,24.2,1519,0,8,1657,1.1,280
404,2024-04-08,14.9,9.3,455,22.8,1430,0,5.7,1705,1,265
404,2024-04-09,15.5,10.1,424,21,1617,0,8.9,930,1.7,37
404,2024-04-10,14.2,11.3,625,18.6,1544,0,7.2,1653,2,264
404,2024-04-11,15.4,11.7,2355,21.3,1635,0,4.7,1708,1,329
404,2024-04-12,16.8,9.9,309,25,1446,0,6.3,1509,1.2,319
404,2024-04-13,17.6,9.6,541,27.3,1401,0,6,1427,1.3,328
404,2024-04-14,19.4,10.6,613,29.2,1447,0,8.3,1736,1,275
404,2024-04-15,15.9,11.8,1952,20.6,257,22,9.2,1014,2.1,106
404,2024-04-16,13.2,10.7,2351,17.8,1551,1.5,6.1,1306,1.7,233
404,2024-04-17,14.5,9.3,222,22.3,1418,0,6.5,1409,1.2,313
404,2024-04-18,16.7,9.4,549,25.5,1502,0,7.2,1617,1.3,278
404,2024-04-19,17.4,12,557,24.4,1457,0,6.9,1407,1.4,240
404,2024-04-20,15,13.4,1928,18.4,938,5,6.7,1407,1,117
404,2024-04-21,17.7,13.8,234,22.1,1150,0,7.1,1159,1.3,107
404,2024-04-22,19.2,15.6,529,24.4,1628,0,5.9,1027,1.2,109
404,2024-04-23,17.6,13.5,550,24,1303,0,7.2,851,1.6,126
404,2024-04-24,13.7,11.5,2307,18,1254,8,7.9,1629,1.7,268
404,2024-04-25,13.8,10.2,624,21.2,1549,0,5,1632,1.3,338
404,2024-04-26,17,10.2,532,25.9,1549,0,7,1804,1.2,285
404,2024-04-27,17.2,9.7,600,26.4,1414,0,7.2,1609,1.2,255
404,2024-04-28,19.3,10.9,536,28.6,1511,0,5.4,1608,.9,285
404,2024-04-29,20.4,15.5,602,26.5,1512,0,5.5,1236,1.2,115
404,2024-04-30,18.2,15.7,2357,23.2,1320,0,5.8,1611,1.4,225
404,2024-05-01,18.3,14.4,309,24.5,1541,0,5.3,1157,1.2,171
404,2024-05-02,17.9,12.1,523,24.7,1349,0,7.3,1509,1.5,257
404,2024-05-03,18.6,10.4,534,28.5,1622,0,6.7,1710,1,246
404,2024-05-04,20.6,12.7,524,28.7,1317,0,7.6,1611,1.2,270
404,2024-05-05,17.8,15.3,2359,20.9,241,44.5,10.5,1716,1.8,150
404,2024-05-06,14.3,13.6,1619,15.4,1,12,6.5,921,1.8,219
404,2024-05-07,13.9,12.8,300,16,1645,3,7,956,1.1,32
404,2024-05-08,15,8.9,536,22.6,1516,0,8,1754,1.6,282
404,2024-05-09,16.3,10.3,457,22.5,1500,0,8.8,1513,1.7,256
404,2024-05-10,18.3,13.1,455,24.3,1519,0,8.3,1659,1.8,235
404,2024-05-11,17.3,13.7,2351,22.3,1207,27.5,13.1,1307,2.4,191
404,2024-05-12,17.2,11.8,523,23,1439,0,8.1,1223,2.1,309
404,2024-05-13,18.2,10.4,521,25.6,1529,0,7.5,1604,1.3,309
404,2024-05-14,18.5,11.4,504,25.2,1254,0,7.8,1443,1.5,290
404,2024-05-15,12.5,7.5,2223,18.3,827,18,11.6,2041,2.3,359
404,2024-05-16,14.4,7.5,530,20.9,1450,0,9.1,1333,2.1,278
404,2024-05-17,18.7,12.2,457,25.6,1344,0,6.8,1346,1.6,285
404,2024-05-18,20.9,15.1,155,26.9,1428,0,8.1,1513,1.3,306
404,2024-05-19,21,14.4,534,28.3,1340,0,6.7,1531,1.4,281
404,2024-05-20,19.5,16.4,2228,23.3,1139,0,7.1,1217,1.5,227
404,2024-05-21,21.3,16.6,232,28.9,1519,0,5.8,1623,1.4,277
404,2024-05-22,19.9,15.8,252,26.8,1345,0,6.5,1339,1.6,325
404,2024-05-23,19.9,15.7,541,26.8,1537,0,6.4,1237,1.8,343
404,2024-05-24,19.9,15.7,100,24.7,1701,0,5.6,1308,1.5,281
404,2024-05-25,21.1,17.8,45,25.1,1226,0,6.6,1325,1.2,265
404,2024-05-26,19.9,17,2354,24.1,1054,7.5,7.8,1847,1.6,243
404,2024-05-27,19.3,14.6,453,24.2,1433,0,9.8,1542,2.7,312
404,2024-05-28,19.9,13.7,500,26.6,1618,0,7.2,1703,1.4,10
404,2024-05-29,21.1,14.4,521,28,1304,0,6.5,1523,1.3,286
404,2024-05-30,20.6,15.6,539,24.9,1610,0,4.6,2250,.9,359.9
404,2024-05-31,20.6,15.8,506,26.1,1413,0,8,1601,1.9,286
404,2024-06-01,21.4,17.7,255,27.2,1521,0,8.6,1544,2.3,273
404,2024-06-02,20.9,14.4,515,27.7,1403,0,8.8,1344,1.7,310
404,2024-06-03,22.5,14.9,448,29.4,1542,0,6.5,1425,1,14
404,2024-06-04,22.7,15.5,539,29.8,1544,0,7.9,1716,1.5,295
404,2024-06-05,22.7,16.6,523,30.2,1343,0,6.7,1643,1.2,277
404,2024-06-06,23.7,18.4,536,31.4,1531,0,7.4,1724,1.3,256
404,2024-06-07,22.7,18.4,518,28.5,1727,.5,6,1741,1.3,274
404,2024-06-08,20.3,17.4,409,25.8,1609,13,5.7,1722,1.2,225
404,2024-06-09,22.3,16.5,458,30,1446,0,7.4,1547,1.3,277
404,2024-06-10,24.7,18.3,406,31.9,1418,0,7.4,1539,1.5,308
404,2024-06-11,25,20.7,2357,32.3,1450,0,7.6,1523,1.7,252
404,2024-06-12,24.5,18.3,354,32,1430,0,6.9,1810,1.6,284
404,2024-06-13,25.8,18.8,448,33,1327,0,6.6,1400,1.4,275
404,2024-06-14,25.8,19.6,512,33.2,1320,0,10.1,1600,1.5,286
404,2024-06-15,24.3,21.2,613,29.4,1521,1,6.5,1628,1.5,267
404,2024-06-16,24.4,19.8,415,30.6,1432,0,7.9,1635,1.9,276
404,2024-06-17,24.8,17.5,519,31.2,1402,0,7.2,1348,1.4,314
404,2024-06-18,25.3,18.9,441,32.8,1522,0,6.1,1430,1.4,239
404,2024-06-19,28,20.3,536,35.4,1555,0,5.4,2006,1.4,258
404,2024-06-20,28.1,21.9,537,35.1,1349,0,6.1,1547,1.3,276
404,2024-06-21,26.9,21.2,455,33.6,1234,0,6.8,1541,1.4,295
404,2024-06-22,24.2,22.3,1234,26.6,755,14.5,4.2,1011,.6,140
404,2024-06-23,25.2,21.5,2359,30.7,1258,4.5,8.1,1702,1.4,253
404,2024-06-24,24.8,21.3,25,29.2,1242,0,8.3,1333,2,268
404,2024-06-25,23.9,19.8,457,29,1259,0,9.9,1448,2.4,223
404,2024-06-26,24.9,19.2,453,32.1,1554,0,7.8,1605,1.5,275
404,2024-06-27,25.8,19.4,505,31.6,1223,0,5.5,1327,1.1,219
404,2024-06-28,26.3,20,457,32.9,1410,0,6.7,1714,1.5,286
404,2024-06-29,26.5,20.7,423,33,1334,31,8,1902,1.2,155
404,2024-06-30,23.9,22,927,27.2,1625,13,10.2,751,2.4,206
404,2024-07-01,26.2,22.3,153,32.2,1547,0,5.4,1751,1.4,266
404,2024-07-02,23.6,21.6,1214,25.5,615,57.5,9.4,1134,1.4,115
404,2024-07-03,25.3,24,628,27.3,1114,1.5,8.9,703,2.4,263
404,2024-07-04,27.1,23.7,506,31.5,1419,1,8.5,1948,1.9,168
404,2024-07-05,24.2,21.5,513,27.5,1553,1,12.9,129,2.2,226
404,2024-07-06,25.6,22.1,507,31,1410,4,11.8,1542,2,193
404,2024-07-07,24.6,21.5,434,29.4,1354,15,6.3,1426,1.1,158
404,2024-07-08,24.1,23,2213,24.9,826,14,5.2,739,1,229
404,2024-07-09,24.8,22.8,429,27.3,957,.5,6.7,1448,1,184
404,2024-07-10,26.9,23,442,33.1,1354,.5,7.4,1719,1.6,283
404,2024-07-11,25.1,22.4,2349,29.7,1522,0,6.3,1248,1.5,242
404,2024-07-12,25.9,22.3,19,31.4,1650,0,5.3,1719,1,291
404,2024-07-13,27.9,22.8,509,34.5,1445,0,5.4,1733,1.1,320
404,2024-07-14,29.1,24.3,423,33.8,1543,0,6,1131,1,102
404,2024-07-15,28.7,24.9,429,33.3,1402,0,4.3,11,.8,176
404,2024-07-16,26.9,24.4,2255,31.6,1133,9,8.5,2229,1.2,156
404,2024-07-17,25.5,23.9,1824,29.9,1321,123,8.2,1727,1.8,295
404,2024-07-18,24.4,23.4,726,25.7,331,115.5,15.8,341,1.3,275
404,2024-07-19,27.6,24.2,456,32.8,1414,.5,6.4,1736,1.4,244
404,2024-07-20,27.6,25.2,316,32.1,1540,10.5,10.6,1904,2.1,225
404,2024-07-21,27.2,22.7,324,31.5,1734,7.5,13.8,244,2.4,186
404,2024-07-22,27.1,23.9,1057,28.6,1247,58,11.1,2340,2.1,227
404,2024-07-23,27.1,25.9,441,28.9,1422,1,12,35,2,256
404,2024-07-24,28.6,25.8,238,32.8,1417,7.5,7.6,1624,1.7,263
404,2024-07-25,29.5,25.2,2156,35.6,1543,4,10,2110,1.3,152
404,2024-07-26,29.2,25.2,42,34.8,1320,11.5,6.9,1605,1.4,250
404,2024-07-27,29.9,28.1,355,32.8,1442,2.5,8.5,1710,1.7,214
404,2024-07-28,30.1,28.2,2310,33.6,1242,0,11.3,1250,2.3,254
404,2024-07-29,28,26.7,2300,28.8,1215,0,9.3,1403,2.5,231
404,2024-07-30,29.2,26.7,423,33.4,1533,0,6.4,1207,1.9,255
404,2024-07-31,29.7,27.4,314,34.1,1521,0,6.6,1521,1.8,222
404,2024-08-01,30,26.8,349,34.6,1509,1.5,6.5,1614,1.7,240
404,2024-08-02,29.9,28.2,1,34.2,1607,.5,7.8,1125,1.8,225
404,2024-08-03,30.3,27.1,253,35.3,1440,0,5.4,1740,1.3,275
404,2024-08-04,31.2,26,541,37,1502,0,5.8,1501,1,286
404,2024-08-05,31.1,26.1,545,36.6,1521,8.5,7,1828,1.3,272
404,2024-08-06,30.1,26.5,511,35.1,1621,0,6.1,1344,1.1,147
404,2024-08-07,29.6,26.1,1012,34.8,1453,4,8.4,956,1.2,312
404,2024-08-08,29,26.3,2356,32.6,1613,0,4.9,1436,1.3,310
404,2024-08-09,29.5,25.1,438,35.6,1447,0,6.8,1533,1.2,274
404,2024-08-10,30,25.8,533,35.1,1427,0,5.9,1457,.8,255
404,2024-08-11,30.6,27.3,112,35,1526,0,5.5,824,1.2,156
404,2024-08-12,31.2,27.2,421,36.3,1511,0,6.1,1543,1.3,342
404,2024-08-13,31.7,27.5,540,37.3,1523,0,6.5,1647,1.5,325
404,2024-08-14,29.9,24.9,1806,36.7,1532,9,11.2,1754,1.1,3
404,2024-08-15,29.7,26.6,49,36.6,1558,0,6.1,1629,.8,346
404,2024-08-16,30.4,27.1,29,36,1529,0,5.9,1808,1,287
404,2024-08-17,29.7,26.5,2027,36,1433,.5,8.4,1808,1,23
404,2024-08-18,29.4,26.7,5,33.9,1057,1.5,6,1449,.9,172
404,2024-08-19,30.2,26.4,436,36.7,1546,0,6.2,1712,.8,276
404,2024-08-20,31.9,26.5,313,36.7,1345,0,5.8,2338,.8,124
404,2024-08-21,28.6,26.3,757,32,12,66,9.5,744,2.1,191
404,2024-08-22,29.1,27.4,2206,31.7,959,1,11,1210,2.5,146
404,2024-08-23,29.1,26.7,731,33.7,1347,0,6.8,1609,1.7,215
404,2024-08-24,28,25.3,624,32.8,1555,1,6.1,1138,.9,162
404,2024-08-25,28.7,24.5,529,33.8,1550,0,5.1,1608,.9,315
404,2024-08-26,28.5,25.6,523,32.1,1518,0,4.9,1610,1.1,324
404,2024-08-27,26.6,23.7,2353,31.2,1602,0,7.1,1231,1.2,335
404,2024-08-28,28.5,22.8,553,35,1534,0,4.9,1007,.8,71
404,2024-08-29,28.5,23.1,517,34.3,1433,0,6.9,1331,1.3,353
404,2024-08-30,28,23.4,502,34.2,1513,0,7.3,1537,1.9,324
404,2024-08-31,27.5,22.8,533,33.5,1555,0,5.6,1651,1.5,307
404,2024-09-01,27,23.1,404,32.5,1421,0,7.8,1315,1.4,276
404,2024-09-02,24.8,21.3,604,27.8,1541,2,4.6,1353,.5,34
404,2024-09-03,27.4,23.6,607,32.7,1517,0,5.3,1037,.8,105
404,2024-09-04,28.4,24.3,522,33.7,1504,0,5.7,427,1.3,117
404,2024-09-05,26.6,25.5,2315,28.9,1049,5,7.3,859,1.4,151
404,2024-09-06,24.6,23.3,2355,25.9,933,0,5.6,1315,.7,110
404,2024-09-07,26.7,23.3,1,32.3,1613,0,5,1615,1,287
404,2024-09-08,26.6,22.3,500,33.5,1353,0,5.6,1647,.9,289
404,2024-09-09,28.2,23.2,428,34.9,1425,0,5.2,1426,.9,282
404,2024-09-10,29.3,25,533,35,1558,0,6.4,1437,1,288
404,2024-09-11,28.6,24.3,529,37.1,1236,1,6.4,1536,.9,248
404,2024-09-12,25.7,24.9,544,27.5,1258,99.5,4.1,1337,.4,161
404,2024-09-13,26.6,24.7,224,29.3,1214,8,8.5,1840,1.2,249
404,2024-09-14,28.2,25.3,531,33.3,1457,0,5.4,1621,1,278
404,2024-09-15,28.2,24.8,540,34.4,1213,0,5.7,1558,.9,38
404,2024-09-16,27.1,21.5,557,33.5,1442,3,6.6,102,1.1,98
404,2024-09-17,28.6,25.6,358,34.6,1342,0,5.9,1701,1.2,324
404,2024-09-18,29.5,26,307,34.3,1541,0,5.2,1417,1.2,316
404,2024-09-19,29.9,26.8,636,34.3,1451,0,4.2,1527,.9,280
404,2024-09-20,25.4,18.4,2341,29.6,1058,43.5,8.5,2337,1.3,119
404,2024-09-21,20.2,17.7,526,23.4,1313,14.5,7.8,829,1.7,121
404,2024-09-22,21.6,18,429,27.1,1419,0,7.3,1611,2,37
404,2024-09-23,21.4,16.4,604,27.1,1455,0,5.6,2229,1,105
404,2024-09-24,21.4,17,626,27.7,1437,0,4.6,27,.8,80
404,2024-09-25,23.6,17.8,49,29,1610,0,4.8,1638,.9,328
404,2024-09-26,23.6,20.5,2355,29.4,1457,2,6.1,1657,1.1,271
404,2024-09-27,23,18.9,639,29.1,1521,0,6.3,1731,1.1,31
404,2024-09-28,23.4,18.4,642,29.5,1351,0,5.1,1252,.9,33
404,2024-09-29,24.1,19.4,529,30.2,1451,0,5.4,1145,.8,168
404,2024-09-30,23.5,19.5,458,29,1449,0,6.1,1528,.9,286
404,2024-10-01,18.6,13.9,2349,22.4,134,5,9.5,1127,2.2,314
404,2024-10-02,15.1,11,553,20.8,1511,0,7.4,1403,1.5,318
404,2024-10-03,16.4,9.9,550,22.9,1258,0,4.8,1755,.9,158
404,2024-10-04,17.2,11.7,619,23.8,1245,0,4.2,1444,.9,338
404,2024-10-05,16.7,11.6,557,24.3,1555,0,4.3,1444,.7,340
404,2024-10-06,14.9,11.5,523,17.9,1319,0,5.1,1508,.7,311
404,2024-10-07,17,13.6,639,21.6,1441,0,4.6,1130,.7,349
404,2024-10-08,17.7,12.5,627,23.9,1519,0,4,1209,.8,330
404,2024-10-09,18.7,13,558,24.8,1236,0,5.1,1334,.6,25
404,2024-10-10,19.3,15.8,2357,24.4,1419,0,5.7,834,1.1,113
404,2024-10-11,18.3,13.4,650,25.4,1501,0,5.7,1519,.8,271
404,2024-10-12,17.7,12.5,646,24.9,1458,0,4.4,1404,.9,329
404,2024-10-13,18.4,12.1,551,23.5,1534,0,4.2,1717,.7,141
404,2024-10-14,20.3,18.5,240,22.6,1336,0,4.6,1614,.8,108
404,2024-10-15,19.4,16.9,2351,22.5,1417,.5,4.7,1516,.7,328
