지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
413,2017-01-01,3.2,-1.3,518,7.2,1415,0,2.9,.7,81.6
413,2017-01-02,6,3.7,555,9.5,1359,0,6.2,1.5,295.3
413,2017-01-03,3.5,-.5,701,7.2,1351,0,6.1,1.4,244.7
413,2017-01-04,4.7,1.1,732,8.9,1417,0,5.7,1.2,253.1
413,2017-01-05,4.9,-.1,449,7.9,1526,0,6.1,1.8,70.3
413,2017-01-06,6.1,3.4,0,10,1429,0,3.8,1.1,267.2
413,2017-01-07,5,.6,745,9.8,1400,0,4.2,.9,98.4
413,2017-01-08,7.7,4.2,357,11.4,1422,0,6.6,1.8,320.6
413,2017-01-09,3.2,-.6,2348,5.8,1,0,7.3,2.7,334.7
413,2017-01-10,-1.6,-5.4,2352,2.3,1317,0,8.2,2.8,329.1
413,2017-01-11,-2.1,-6.6,823,1.7,1517,0,7.3,2,309.4
413,2017-01-12,-.7,-4.1,2324,2.4,1352,0,8.9,2.3,309.4
413,2017-01-13,-4.5,-6.6,2315,-.9,1429,0,8.6,2.4,300.9
413,2017-01-14,-6.7,-8.7,829,-4,1427,0,9.4,3.1,295.3
413,2017-01-15,-5,-9.3,523,-.9,1642,0,6.1,1.6,281.3
413,2017-01-16,-2.8,-7.9,750,2.1,1641,0,3.6,.9,289.7
413,2017-01-17,-1.4,-6.3,721,3,1431,0,3.7,.9,298.1
413,2017-01-18,.2,-2.8,713,3.3,1610,0,3.8,.7,306.6
413,2017-01-19,.1,-3.9,814,4.5,1616,0,6.2,1.1,255.9
413,2017-01-20,-2.9,-5.4,2357,.7,5,3,8.6,2.3,326.3
413,2017-01-21,-4.3,-8.9,720,-1.1,1435,.5,6.3,1,329.1
413,2017-01-22,-6.6,-8.7,2326,-1.7,17,1,9.5,3,326.3
413,2017-01-23,-7,-9.8,757,-4,1640,0,6,2.2,241.9
413,2017-01-24,-5.3,-10.8,721,-1.5,1631,0,5.2,1.5,255.9
413,2017-01-25,-4.2,-9.6,635,.6,1447,0,5.1,1.2,284.1
413,2017-01-26,-1,-7.8,552,4.2,0,0,6.8,1.2,182.8
