지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
418,2017-01-01,4.4,1,637,7.8,1614,0,3.5,1.4,160.3
418,2017-01-02,6.4,3,2358,11,1332,0,7.4,2,329.1
418,2017-01-03,4,.3,508,8,1532,0,6.8,1.3,247.5
418,2017-01-04,5.3,2.9,2352,8.1,1441,0,5.4,1.8,357.2
418,2017-01-05,5.4,1,449,8.2,1624,0,8,2.5,109.7
418,2017-01-06,6.4,4.2,2359,9.9,1555,0,5.9,1.9,123.8
418,2017-01-07,5.9,2.3,349,9.9,1329,0,4.4,1.2,157.5
418,2017-01-08,7.4,5.3,2308,10.8,1239,0,7.5,2.3,348.8
418,2017-01-09,2.8,-1.2,2347,5.3,1,0,9,3.6,337.5
418,2017-01-10,-1.8,-5.2,2252,1.4,1408,0,9.4,3.7,14.1
418,2017-01-11,-1.8,-6.6,739,1.6,1357,0,8.2,2.4,14.1
418,2017-01-12,-.5,-4,2258,1.4,503,0,9.3,3.4,5.6
418,2017-01-13,-4.6,-6.6,1041,-1,1619,0,12.3,3.3,337.5
418,2017-01-14,-6.7,-8.8,857,-4.8,1502,0,11.1,4.9,323.4
418,2017-01-15,-4.9,-8.9,756,-1.1,1628,0,6.5,2.5,337.5
418,2017-01-16,-2.1,-6.5,704,2.5,1603,0,4.5,1.5,340.3
418,2017-01-17,-.1,-3.5,747,3,1425,0,4,1.5,2.8
418,2017-01-18,1.2,-.8,606,3.5,1557,0,4.4,1.5,329.1
418,2017-01-19,0,-3.1,635,3.9,1535,0,6.5,1.7,351.6
418,2017-01-20,-3.3,-5.8,2330,1,150,2,11.5,3.7,340.3
418,2017-01-21,-3.2,-6.8,401,0,2308,1,8,1.6,340.3
418,2017-01-22,-6.9,-8.8,2341,-2,8,0,10.8,4.6,334.7
418,2017-01-23,-7.5,-10.4,801,-4.5,1646,0,8.6,3.1,348.8
418,2017-01-24,-5.4,-8.9,522,-2.1,1643,0,6.2,2.2,5.6
418,2017-01-25,-3.5,-8.1,605,-.1,1618,0,5.4,1.9,334.7
418,2017-01-26,.4,-4.7,711,4.8,2349,0,9.4,1.9,247.5
418,2017-01-27,-1.5,-3.8,2353,4.5,1,5,9.1,3.5,343.1
418,2017-01-28,-.3,-5.3,233,4.6,1656,0,4.6,1.4,326.3
418,2017-01-29,1.5,.2,2146,3,1,4,6.2,1.8,348.8
418,2017-01-30,-3.9,-6,2347,.5,41,0,9.3,3.2,5.6
418,2017-01-31,-4.2,-7.4,552,-.9,1548,0,5.2,2.2,354.4
418,2017-02-01,-2.5,-5.8,2356,0,1346,0,9.4,2.9,351.6
418,2017-02-02,-1.2,-7.1,540,3.7,1543,0,7.3,2.2,354.4
418,2017-02-03,2.8,-.7,733,6.1,1613,0,6,1.6,312.2
418,2017-02-04,2.8,.1,648,4.5,1924,0,4.5,1.5,171.6
418,2017-02-05,2.5,.6,2347,4,1,.5,7.7,2,329.1
418,2017-02-06,-.7,-2.7,815,2.2,1621,0,8.2,3.4,337.5
418,2017-02-07,-.7,-3.3,505,2.4,1449,0,5.4,1.8,11.3
418,2017-02-08,-.7,-3.1,712,1.1,1402,0,8.4,2.5,329.1
418,2017-02-09,-3.8,-5.2,736,-1,1414,0,10.2,4.2,337.5
418,2017-02-10,-5.2,-7.5,700,-2,1514,0,10.7,4.5,348.8
418,2017-02-11,-3.2,-6.8,653,.8,1512,0,8.3,3.4,340.3
418,2017-02-12,-.4,-4.9,725,4.4,1600,0,6.1,1.7,0
418,2017-02-13,1.4,-2.7,526,5.7,1358,0,7,1.5,270
418,2017-02-14,1.5,-1.9,649,5.3,1605,0,6.5,2.1,278.4
418,2017-02-15,3.6,-1.1,620,8.7,1528,0,5.2,1.2,303.8
418,2017-02-16,7.4,1.2,740,11.9,1951,0,7.1,1.9,258.8
418,2017-02-17,1.5,-3.8,2339,9.6,1,4,11,4.3,334.7
418,2017-02-18,-1,-5,724,3.5,1545,0,9.3,2.9,0
418,2017-02-19,4.1,-.3,459,7.6,1822,2,8.5,2.2,281.3
418,2017-02-20,-.6,-3.2,2330,6.5,1,.5,11.3,4.5,345.9
418,2017-02-21,.4,-5.2,718,6,1629,0,4.9,1.6,22.5
418,2017-02-22,2.9,0,2358,4.6,840,3.5,9.4,2.5,337.5
418,2017-02-23,-.4,-2.7,2348,1.7,1330,0,10.6,4.7,337.5
418,2017-02-24,.5,-3.3,658,3.6,1340,0,8.2,2.4,334.7
418,2017-02-25,3.9,-.2,514,8.6,1619,0,8.4,1.9,241.9
418,2017-02-26,4.4,.4,721,9.4,1451,0,7.4,1.8,337.5
418,2017-02-27,4.8,.3,533,9.1,1601,0,5.3,2,354.4
418,2017-02-28,6.9,1.6,409,12.5,1506,0,6.8,1.7,261.6
418,2017-03-01,6.2,2.8,2352,11.7,1316,5.5,7.6,1.6,278.4
418,2017-03-02,2.5,.1,805,6.4,1619,.5,8.2,3.6,315
418,2017-03-03,5,-.2,437,10.6,1512,0,7.6,1.9,278.4
418,2017-03-04,6.4,2.8,441,10.3,1615,0,6.2,1.9,8.4
418,2017-03-05,6,2.6,659,9.7,1517,.5,7.5,2.2,340.3
418,2017-03-06,1.2,-1,645,4.9,1,0,11.2,4.7,14.1
418,2017-03-07,-.5,-2.4,650,2.6,1619,0,11.7,4.2,343.1
418,2017-03-08,1.2,-2.9,359,5.9,1329,0,11.2,2.6,315
418,2017-03-09,5.1,-.1,224,10.4,1448,0,9.8,2.6,258.8
418,2017-03-10,5.9,1,609,11.9,1521,0,6.9,1.8,343.1
418,2017-03-11,8.2,3.1,531,15.9,1454,0,10.9,1.7,340.3
418,2017-03-12,8.8,6.2,312,14.6,1500,0,7.3,1.7,340.3
418,2017-03-13,7,3,542,11.3,1545,0,6.9,2.8,312.2
418,2017-03-14,6.4,2.6,637,10.4,1601,0,8.9,3.4,343.1
418,2017-03-15,6.6,2.1,709,11.3,1522,0,7,2,351.6
418,2017-03-16,7,2.9,642,12.7,1608,0,8.5,1.9,278.4
418,2017-03-17,8.4,3.3,606,14.6,1524,0,6.8,1.8,286.9
418,2017-03-18,10,6.9,504,15.3,1326,0,9,1.8,2.8
418,2017-03-19,11.1,4.8,514,17,1628,0,5.1,1.5,320.6
418,2017-03-20,11,8.4,138,15.3,1500,0,7,1.8,343.1
418,2017-03-21,8.1,5.2,717,12.9,1725,0,10,3.2,331.9
418,2017-03-22,8.6,4,512,13.1,1550,0,7.5,2.2,2.8
418,2017-03-23,9.6,6.2,650,13.7,1423,0,7.4,2.3,309.4
418,2017-03-24,9.6,6.6,125,13.7,1559,0,6.6,1.9,334.7
418,2017-03-25,8.9,6.4,2345,12.7,1356,0,8,1.9,253.1
418,2017-03-26,8,6,515,11.5,1316,0,6.9,1.9,275.6
418,2017-03-27,7.4,5.8,618,10.7,1433,0,12.4,2.3,348.8
418,2017-03-28,8.2,4.6,435,13,1429,0,6.6,1.9,264.4
418,2017-03-29,9.2,5.4,544,13.4,1454,0,7,2.2,340.3
418,2017-03-30,10.8,5.5,627,15.9,1503,0,6.2,2.2,340.3
418,2017-03-31,9.8,7.5,2120,13.4,1041,1,7.5,2.5,340.3
418,2017-04-01,9.5,6,449,13.7,1449,0,11.4,2.5,357.2
418,2017-04-02,9.8,5.9,611,15.5,1523,0,7.9,2,337.5
418,2017-04-03,12.5,6.8,537,19.2,1524,0,7.8,1.8,264.4
418,2017-04-04,14.9,8.8,447,21.5,1425,0,8.2,1.7,348.8
418,2017-04-05,13,11.4,1620,15.3,12,31,7.6,2.7,123.8
418,2017-04-06,11.2,9.9,904,13.6,1338,2,6.7,2.1,270
418,2017-04-07,14.4,9.7,635,21.2,1542,0,5.8,2.1,8.4
418,2017-04-08,12.5,8.8,713,17.9,1528,.5,6.5,2.5,343.1
418,2017-04-09,14.5,10.7,626,18,1511,0,8,2.9,126.6
418,2017-04-10,16.1,12.1,639,21.1,1825,0,8.8,3.4,160.3
418,2017-04-11,15.3,12.2,2357,20.2,1620,0,10.8,3.1,331.9
418,2017-04-12,11.8,9.7,2359,15.8,1427,0,9.9,3.5,343.1
418,2017-04-13,13.2,8.1,346,19.6,1510,0,9.3,2.1,264.4
418,2017-04-14,14.3,12.2,1338,18.2,1026,6.5,12,2.4,247.5
418,2017-04-15,17,11.8,251,24.3,1417,0,7.8,1.8,320.6
418,2017-04-16,18.8,13.6,547,24.2,1430,0,5.6,1.2,261.6
418,2017-04-17,15.3,12.8,2356,19.9,5,3.5,8.9,1.9,11.3
418,2017-04-18,12.8,11.1,2259,17.7,1118,6.5,9.5,2.4,281.3
418,2017-04-19,13.7,9.3,608,18.3,1524,0,9.1,2.6,326.3
418,2017-04-20,13.6,11,538,18.7,1407,0,8,2,253.1
418,2017-04-21,13.5,9.6,542,19.1,1426,0,7.1,1.9,0
418,2017-04-22,15.3,9.7,531,22,1503,0,8.2,2.1,306.6
418,2017-04-23,15.8,11,403,21.7,1459,0,8.9,1.9,315
418,2017-04-24,16.1,11.1,551,21.2,1310,0,9.2,2.3,275.6
418,2017-04-25,16.7,14.2,2302,20.7,1400,0,8.1,2.2,284.1
418,2017-04-26,15.4,12.1,546,19.8,1626,0,10,3.3,275.6
418,2017-04-27,14.2,9.6,543,19.9,1328,0,10.9,2.9,284.1
418,2017-04-28,14.9,11.1,348,20.7,1220,0,9.8,2.6,275.6
418,2017-04-29,17.7,11.8,422,23.6,1452,0,9.4,2.2,264.4
418,2017-04-30,19.9,15.1,517,28,1402,0,7.6,2,292.5
418,2017-05-01,20,13.9,345,27.3,1508,0,6.5,1.6,334.7
418,2017-05-02,20.7,15.7,628,26.4,1458,0,5.8,1.7,357.2
418,2017-05-03,21.6,15.4,606,29.9,1450,0,7.7,1.7,329.1
418,2017-05-04,21.4,16.7,236,25.8,1441,0,7.5,2.1,354.4
