지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
407,2019-01-01,-6.6,-13.6,625,.3,1416,0,6.7,1443,1.1,284.1
407,2019-01-02,-7.2,-14.2,750,.8,1455,0,4.9,1602,.9,292.5
407,2019-01-03,-7,-14.1,717,2,1505,0,3.9,1404,.7,123.8
407,2019-01-04,-3.6,-11.9,540,4.1,1507,0,4.8,1338,.7,219.4
407,2019-01-05,-4.6,-11.2,2356,1.3,1359,0,5,1402,1,289.7
407,2019-01-06,-4.8,-11.5,33,2.4,1503,0,4.3,1521,.8,222.2
407,2019-01-07,-4.4,-12.5,755,3.5,1435,0,5.5,1437,.9,289.7
407,2019-01-08,-4.4,-11,646,1.2,1504,0,9.4,1903,1.6,289.7
407,2019-01-09,-6.5,-14.4,717,.1,1520,0,4.6,1108,.8,36.6
407,2019-01-10,-1.2,-7.2,624,4,1405,0,5.9,1429,.8,292.5
407,2019-01-11,-.2,-4.6,701,5.7,1425,0,3.9,1140,.8,95.6
407,2019-01-12,.9,-5.9,2339,8.1,1457,0,5.9,1654,.7,292.5
407,2019-01-13,-2.4,-9.2,538,7.2,1458,0,4,1442,.7,247.5
407,2019-01-14,-2.1,-8.1,544,4.6,1427,0,3.7,1252,.7,78.8
407,2019-01-15,-1.4,-7.8,2340,2.9,1402,0,10,1706,1.7,289.7
407,2019-01-16,-5.8,-14,549,-.9,1530,0,6.3,47,1.1,281.3
407,2019-01-17,-1.5,-8.8,741,4.5,1355,0,6.8,1247,1.1,286.9
407,2019-01-18,-2.6,-10.9,558,6.1,1446,0,5.5,1530,.9,292.5
407,2019-01-19,1,-4,253,8.3,1539,0,4.4,1427,.7,177.2
407,2019-01-20,-.9,-7.4,2346,2.5,1305,0,8.5,1314,1.7,286.9
407,2019-01-21,-3.3,-11.3,421,3.9,1638,0,5.3,2046,1.3,244.7
407,2019-01-22,-1.6,-9.4,752,7.5,1352,0,6.4,1507,.9,292.5
407,2019-01-23,-.5,-8.4,649,7.4,1524,0,7.9,1428,1.2,295.3
407,2019-01-24,-2.8,-10.8,712,6.3,1500,0,5.4,1729,.9,298.1
407,2019-01-25,-2.5,-10.1,745,3.5,1441,0,7.3,1259,1.5,281.3
407,2019-01-26,-2.7,-9.2,2341,2.9,1437,0,7.6,618,1.4,331.9
407,2019-01-27,-1.7,-12.5,732,4.7,1442,0,5.8,1944,1.1,247.5
407,2019-01-28,1.4,-5.7,2353,4.6,1528,0,8.4,1201,1.7,298.1
407,2019-01-29,-2.9,-10.5,527,5.8,1449,0,4.5,1753,.9,213.8
407,2019-01-30,.1,-8.1,802,7.5,1439,0,5.7,1535,.9,278.4
407,2019-01-31,-1.7,-8.7,2313,1.6,1406,0,7,1436,1.4,22.5
407,2019-02-01,-3.9,-12.3,404,2.9,1236,0,6.8,1419,1.1,278.4
407,2019-02-02,-.6,-8.5,430,5.5,1546,0,4.7,1201,1.1,120.9
407,2019-02-03,3,.9,214,4.6,2145,18.5,7.1,2101,.7,275.6
407,2019-02-04,0,-4.8,2357,3.9,1338,0,8.4,13,1.4,326.3
407,2019-02-05,0,-6.7,456,9,1501,0,4.5,1235,.9,104.1
407,2019-02-06,3.8,-4.6,247,10.2,1352,0,4.1,1551,.8,239.1
407,2019-02-07,-.6,-7.1,2356,6.6,1,0,8.6,2306,2.1,323.4
407,2019-02-08,-5.2,-9.8,645,0,1522,0,7,10,1.2,28.1
407,2019-02-09,-4.1,-9.1,739,-.3,1532,0,6,1701,1.4,289.7
407,2019-02-10,-5,-11.7,457,-.9,1328,0,4.7,125,.9,320.6
407,2019-02-11,-3.2,-10.7,722,2.8,1445,0,6.9,1256,1.3,298.1
407,2019-02-12,-.8,-7.3,142,4.6,1436,0,5.2,1539,1,303.8
