지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
405,2010-01-01,-6.2,-11.6,450,-2.7,1444,0,,0,4.7,41,1.2,5.6
405,2010-01-02,-2.6,-6.4,2351,.9,1434,.5,900,.5,6,1701,1.8,298.1
405,2010-01-03,-5.9,-9.5,735,-2.7,1400,0,,0,4.9,13,1.4,275.6
405,2010-01-04,-5.2,-7,2333,-3.2,1521,3.5,800,14.5,6.1,1512,1.8,326.3
405,2010-01-05,-8.7,-11,2313,-5.7,1349,0,,0,5.9,2037,1.8,281.3
405,2010-01-06,-9.7,-12.3,713,-6,1356,0,,0,5,1414,1.4,289.7
405,2010-01-07,-9.1,-12.8,647,-5.2,1457,0,,0,3.8,1223,1.1,345.9
405,2010-01-08,-7.1,-11.4,514,-2.2,1409,0,,0,4.2,1127,.9,300.9
405,2010-01-09,-4.2,-8.1,208,-1.2,1443,0,,0,3.9,948,.9,115.3
405,2010-01-10,-3.1,-6.2,755,.4,1338,0,,0,3.6,1442,1.1,337.5
405,2010-01-11,-4.5,-7.4,633,-.4,1244,0,,0,5.1,1516,1.5,329.1
405,2010-01-12,-9.1,-11.8,2400,-6,1347,0,,0,5.8,2237,2.1,284.1
405,2010-01-13,-11.8,-13.9,738,-8.7,1428,0,,0,5.9,1124,2.1,309.4
405,2010-01-14,-7.7,-13.6,447,-3.1,1451,0,,0,3.5,1137,.9,61.9
405,2010-01-15,-4,-6.5,2351,.4,1459,0,,0,5.2,1434,1.2,309.4
405,2010-01-16,-5.4,-9.9,706,-.7,1413,0,,0,4,1432,1.1,334.7
405,2010-01-17,-3.1,-9.1,716,2.3,1447,0,,0,3.8,1522,.8,334.7
405,2010-01-18,.6,-4.4,125,3.1,2021,0,,0,3.6,1533,.9,109.7
405,2010-01-19,3.6,-.6,523,7.8,1351,1.5,2300,2,4.1,1012,.9,123.8
405,2010-01-20,6.1,3.6,2356,8.9,1349,1,600,4,4.8,2118,.8,292.5
405,2010-01-21,-3.2,-7,2358,3.6,1,.5,200,.5,7.4,957,2.3,298.1
405,2010-01-22,-5.5,-8.2,557,-2.1,1448,0,,0,6.3,1427,2.2,25.3
405,2010-01-23,-3.9,-7.8,559,-.1,1435,0,,0,5.5,1343,1.3,278.4
405,2010-01-24,1.3,-2.8,2,5.2,1425,0,,0,7.8,1459,1.8,146.3
405,2010-01-25,-1.9,-7.3,2339,3.7,326,0,,0,7.5,1218,2.4,132.2
405,2010-01-26,-2.9,-8.4,401,1.8,1433,0,,0,4.9,20,1.2,292.5
405,2010-01-27,1,-2.6,644,4.8,1527,.5,1700,2,4.5,1838,1.2,112.5
405,2010-01-28,.5,-4.1,2357,4.4,1311,0,,0,5.9,1457,2.1,312.2
405,2010-01-29,-.6,-6.3,450,2.9,1421,0,,0,6.5,1419,1.5,213.8
405,2010-01-30,2.3,-.9,546,5.4,1235,0,,0,4.8,1319,1.3,194.1
405,2010-01-31,2.7,0,508,5.5,1453,0,,0,3.1,1105,.9,171.6
405,2010-02-01,1,-1.7,2353,5.5,1411,0,,0,6.7,1508,1.9,286.9
