지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
421,2012-01-01,-1.4,-4.9,2354,1.6,156,0,,0,12.4,1456,2.3,300.9
421,2012-01-02,-3.3,-6.5,751,-.6,1343,0,,0,6.4,1555,1.5,222.2
421,2012-01-03,-3.1,-5.1,2346,.2,1433,0,,0,9.7,2205,1.8,331.9
421,2012-01-04,-5.8,-7.8,843,-3.1,1535,0,,0,8.2,145,2.7,289.7
421,2012-01-05,-4,-8,707,-.6,1555,0,,0,6.7,1509,1.7,289.7
421,2012-01-06,-1.4,-3.3,239,1.9,1409,0,,0,7.6,1440,1.7,216.6
421,2012-01-07,-2.1,-6,819,1.8,1605,0,,0,4.5,1730,1.3,281.3
421,2012-01-08,-1.3,-4.5,817,1.1,1418,0,,0,7.4,1506,1.5,239.1
421,2012-01-09,.8,-.4,741,3.3,1437,0,,0,7,1645,1.7,261.6
421,2012-01-10,-1,-3.5,803,2,1453,0,,0,7.5,1512,1.9,275.6
421,2012-01-11,-4.3,-6,833,-1.9,1442,0,,0,8.7,729,2.7,340.3
421,2012-01-12,-3.1,-8.1,541,.6,2006,0,,0,8,1627,1.6,255.9
421,2012-01-13,0,-2.1,2349,3.7,1424,0,,0,9.5,1844,2.5,286.9
421,2012-01-14,-.3,-4.3,805,3.1,1331,0,,0,8.8,1517,2,247.5
421,2012-01-15,-.7,-2.7,731,1.4,1541,0,,0,6.8,517,1.6,0
421,2012-01-16,1.9,-3.6,634,7.2,1551,0,,0,5.3,1237,1.4,345.9
421,2012-01-17,3.6,.5,436,7.7,1521,0,,0,6.5,1734,1.2,14.1
421,2012-01-18,2.3,-1.1,825,5.7,1540,0,,0,7,1949,1.5,11.3
421,2012-01-19,5.6,2.1,347,8.4,1348,0,,0,8,1806,2.3,75.9
421,2012-01-20,6.3,5.2,230,8.1,1313,.5,100,.5,7.9,1015,2.2,92.8
421,2012-01-21,3.6,-.6,2357,6.2,1542,0,,0,7.3,1917,1.8,236.3
421,2012-01-22,-5.7,-9.2,2355,-.4,3,0,,0,9.5,1936,3.4,275.6
421,2012-01-23,-7.7,-10.2,812,-4.5,1510,0,,0,9.7,1633,2.9,253.1
421,2012-01-24,-5.7,-9.3,603,-2.3,1524,.5,2400,.5,9,1337,2,278.4
421,2012-01-25,-6.4,-9.9,806,-3.9,1551,0,,0,11.1,746,2.6,303.8
421,2012-01-26,-1.7,-6.6,216,3,1535,0,,0,8.7,1459,1.8,258.8
421,2012-01-27,.3,-3.1,658,4.9,1529,0,,0,8.6,1534,1.5,250.3
421,2012-01-28,-.5,-3.9,809,2.5,1511,0,,0,6.8,202,1.8,19.7
421,2012-01-29,-1.1,-3.4,733,2.5,1353,0,,0,8.7,1623,2.5,2.8
421,2012-01-30,-3.8,-6.8,801,-.6,1453,0,,0,9.2,1508,2.1,236.3
421,2012-01-31,-3.4,-6.5,650,.8,1754,2,1700,3,11.9,1444,2.4,194.1
421,2012-02-01,-10.9,-13.1,2316,-6.3,1,0,,0,11.7,1753,3.7,250.3
421,2012-02-02,-11.8,-15.1,754,-9.1,1642,0,,0,9.3,251,2.7,275.6
421,2012-02-03,-7.3,-12.4,636,-3.4,1614,0,,0,7.6,1433,1.8,255.9
421,2012-02-04,-1.4,-3.9,141,2.1,1358,0,,0,8.8,1305,1.7,205.3
421,2012-02-05,-.1,-3.4,518,4.1,1550,0,,0,3.7,323,.9,14.1
421,2012-02-06,1.6,-2.7,623,6.4,1514,0,,0,7.3,1713,1.6,303.8
