지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
889,2013-01-01,-4,-10.3,43,1.2,1404,.5,600,1.5,8.4,2320,1.1,275.6
889,2013-01-02,-10.2,-13.4,2357,-3.8,1,0,,0,9.3,59,2.3,272.8
889,2013-01-03,-12.1,-15.9,641,-8.1,1610,0,,0,7.1,102,1.6,250.3
889,2013-01-04,-12.1,-17.4,529,-5,1344,0,,0,4.8,1419,.7,8.4
889,2013-01-05,-8.2,-15,632,.3,1421,0,,0,5.3,1532,.3,315
889,2013-01-06,-8,-12.4,750,-.5,1326,0,,0,5.6,1602,.4,258.8
889,2013-01-07,-6.6,-11.8,322,1.5,1339,0,,0,4.6,1521,.4,284.1
889,2013-01-08,-5.4,-10.1,718,.4,1455,0,,0,5.9,1415,.7,239.1
889,2013-01-09,-8.5,-11.9,654,-5.5,24,0,,0,7.9,1244,1.4,281.3
889,2013-01-10,-9.8,-15.3,715,-2.5,1416,0,,0,5.4,1507,1,281.3
889,2013-01-11,-3.4,-11.1,1,2.2,1454,0,,0,4.9,1144,.7,30.9
889,2013-01-12,-.4,-5.4,1,5.1,1407,.5,700,.5,7.3,1224,.7,264.4
889,2013-01-13,-2.1,-6.2,2359,4.2,1546,0,,0,3.6,1223,.5,28.1
889,2013-01-14,-3.2,-8.1,717,3.3,1327,0,,0,7.5,1456,.8,326.3
889,2013-01-15,-3.5,-8.7,643,3.3,1522,0,,0,4.2,1935,.6,286.9
889,2013-01-16,-2.1,-6.3,116,1.9,1335,0,,0,6,2326,1.1,298.1
889,2013-01-17,-5.7,-9.5,500,-1.6,1524,0,,0,6.1,2038,1,334.7
889,2013-01-18,-5.3,-12,658,.9,1333,0,,0,6.3,1538,1.1,205.3
889,2013-01-19,-.5,-3.9,2,5.2,1448,0,,0,5.6,1312,.7,250.3
889,2013-01-20,.4,-4.8,253,5.6,1619,0,,0,5.6,1527,.7,87.2
889,2013-01-21,2.5,1.2,1,3.8,139,2,1300,17,5.9,809,.7,95.6
889,2013-01-22,3.4,1.1,421,6.4,1335,0,,0,4.3,1616,.5,95.6
889,2013-01-23,2.3,1.1,2323,3.3,1301,.5,1100,.5,5.9,2036,1.1,230.6
889,2013-01-24,-.1,-5.4,2359,3.7,1143,0,,0,11.7,1336,2.4,261.6
889,2013-01-25,-7.7,-9.3,2349,-5.4,1,0,,0,9.6,24,2.4,253.1
889,2013-01-26,-7.9,-10.6,521,-4.7,1456,0,,0,7.3,1119,2.1,303.8
889,2013-01-27,-7.5,-12.4,712,-3.2,1610,0,,0,7.5,1533,1.3,284.1
889,2013-01-28,-3.5,-11.1,715,1.2,2330,0,,0,4.4,1330,.9,135
889,2013-01-29,2.2,-1.2,417,4.4,1547,0,,0,3.9,1525,.6,45
889,2013-01-30,3.5,.2,2358,8.9,1537,0,,0,4.8,1256,.7,22.5
889,2013-01-31,5.8,-1.3,736,11.6,1433,0,,0,5.6,2213,1,90
889,2013-02-01,7.8,4.2,2357,9.8,231,7.5,1300,45,6.8,551,1.3,90
889,2013-02-02,-.1,-3.4,2400,4.1,1,0,,0,8.7,1440,2.1,5.6
889,2013-02-03,-2.7,-6.7,639,-.4,1429,1.5,2400,5,5.3,1718,1,95.6
889,2013-02-04,-1,-7.3,2348,3.2,1439,3.5,200,8,7.7,1311,1.3,309.4
889,2013-02-05,-1.2,-8,235,3.4,1556,1.5,2300,4.5,4.1,2229,.5,303.8
889,2013-02-06,-.9,-3.5,1938,.7,6,1,100,1.5,6.5,2231,1.5,312.2
889,2013-02-07,-9.8,-12.6,2122,-1.1,49,0,,0,9.8,2143,3,309.4
889,2013-02-08,-10.8,-16.1,806,-5.2,1542,0,,0,9.2,105,1.7,267.2
889,2013-02-09,-7.8,-15.3,503,-2.1,1616,0,,0,6.5,1346,1,326.3
889,2013-02-10,-3.8,-8.6,742,.4,1309,0,,0,7.9,1348,1.4,337.5
889,2013-02-11,-5.7,-13.5,737,-.1,1510,0,,0,5.6,1,1.2,337.5
889,2013-02-12,-3.9,-6.8,2118,-.6,1344,0,,0,6.4,1530,.9,312.2
889,2013-02-13,-2,-9.4,745,3.5,1407,0,,0,5.6,1455,1.1,222.2
889,2013-02-14,.3,-6,631,6,1510,0,,0,5.3,1058,1.1,30.9
889,2013-02-15,-.6,-4.2,2336,2.6,1146,0,,0,8.7,1813,2,326.3
889,2013-02-16,-3.2,-9.6,712,2.8,1516,0,,0,5.4,1709,1.1,236.3
889,2013-02-17,2.2,-3.9,1,6.7,1546,0,,0,5.9,1213,.8,25.3
889,2013-02-18,1.1,-1.6,2354,3.4,1302,0,,0,7.2,1216,1.9,281.3
889,2013-02-19,-1.8,-5.8,2400,1.3,1251,0,,0,8.6,2235,2.4,272.8
889,2013-02-20,-3.7,-9.3,737,.5,1559,0,,0,7.3,5,1.6,25.3
889,2013-02-21,-2.3,-7.2,437,3.3,1513,0,,0,6.3,1343,1.3,270
889,2013-02-22,1.3,-4.4,1,5.2,1233,.5,600,1,9,1724,1.8,264.4
889,2013-02-23,-.5,-5.3,636,3.5,1441,0,,0,10.5,1335,2.4,233.4
889,2013-02-24,.3,-5.2,624,5.7,1446,0,,0,5.9,1318,1,334.7
889,2013-02-25,1.8,-3.7,218,8.7,1657,0,,0,4.2,1519,.8,22.5
889,2013-02-26,4.4,-1.7,723,8.2,1346,0,,0,5.6,1441,.7,239.1
889,2013-02-27,3.1,-2,2351,9.3,1441,0,,0,7.2,1638,1.3,227.8
