지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
414,2018-01-01,-.6,-4.7,716,3,1406,0,7.9,1618,1.1,225
414,2018-01-02,-1.6,-4.2,2345,1.9,1252,0,10.4,1519,1.5,320.6
414,2018-01-03,-4.6,-7.3,714,-1,1504,0,8.2,1339,1.8,202.5
414,2018-01-04,-4.6,-8.7,750,-1.5,1552,0,3.5,1249,1,92.8
414,2018-01-05,-2.8,-5.4,734,.8,1435,0,7.8,1605,1.1,225
414,2018-01-06,-2.4,-6.5,704,2,1542,0,7.3,1427,1.2,219.4
414,2018-01-07,-1,-5.3,609,2,1626,0,4.2,920,.9,56.3
414,2018-01-08,1.1,-1.7,2353,3.5,1426,.5,14.2,2104,1.4,317.8
414,2018-01-09,-4.3,-6.4,820,-1.6,1359,0,11.2,340,2.3,300.9
414,2018-01-10,-7.5,-10.6,2341,-4.6,1241,0,12.5,1153,2.8,340.3
414,2018-01-11,-11.2,-13.6,2249,-8.2,1358,0,9.5,1121,2.3,315
414,2018-01-12,-10,-15.1,712,-5.9,1603,0,7.5,351,1.4,315
414,2018-01-13,-5,-7.4,627,-1.7,1614,0,3.5,1257,1.2,14.1
414,2018-01-14,.3,-4.4,629,4.2,1602,0,5.6,1613,1.1,174.4
414,2018-01-15,4.2,1.7,2342,7,1414,0,8.5,514,1.2,227.8
414,2018-01-16,3.1,.1,150,5.9,1524,0,5,1529,.7,140.6
414,2018-01-17,4.1,2,635,7.6,1422,0,7.9,1706,1,194.1
414,2018-01-18,2.1,-.2,2351,4.5,1400,0,6.9,416,1.2,329.1
414,2018-01-19,1.1,-2.5,755,5.1,1429,0,7.1,1618,1,250.3
414,2018-01-20,2.1,-.9,246,6.2,1420,0,7.4,1418,1,188.4
414,2018-01-21,.4,-3.3,803,4.7,1443,0,6.6,1459,1,216.6
414,2018-01-22,-.5,-6.4,2354,3.4,1323,3.5,14.5,2353,1.6,315
414,2018-01-23,-12.2,-15.2,2352,-6.5,1,0,13,610,3.4,315
414,2018-01-24,-14.4,-16.3,657,-10.8,1509,0,13.1,1036,2.5,306.6
414,2018-01-25,-14,-16.7,731,-9.4,1447,0,9.2,1507,1.8,219.4
414,2018-01-26,-14.8,-18.1,747,-10.7,1623,0,7.9,941,1.7,320.6
414,2018-01-27,-10,-16.2,732,-3.8,1549,0,6.2,1700,1.2,182.8
414,2018-01-28,-6,-8.7,2257,-1.7,1359,0,12.6,1904,1.9,312.2
414,2018-01-29,-8.4,-11.2,640,-5.4,1503,0,10.1,1231,2,216.6
414,2018-01-30,-5.4,-11.5,411,-1.5,2006,1,7.1,1439,1.1,177.2
414,2018-01-31,-2.3,-5.4,2334,0,1613,0,9,510,1.5,323.4
414,2018-02-01,-3.5,-9.4,737,1.4,1442,0,6.9,1449,1.1,323.4
414,2018-02-02,-2.3,-7.3,728,3,1455,0,7.1,1604,1.1,267.2
414,2018-02-03,-7.6,-10.2,2235,-1.9,8,0,10.5,1414,2.6,199.7
414,2018-02-04,-9.6,-12.7,735,-6.1,1554,0,11.2,2012,2.3,337.5
414,2018-02-05,-9.3,-11.4,734,-5.8,1532,0,11.2,1401,2.9,210.9
414,2018-02-06,-10.3,-12.9,736,-6.2,1623,0,9.6,1125,2.3,202.5
414,2018-02-07,-7.8,-13.4,748,-2.8,1609,0,6.8,1449,1.4,208.1
414,2018-02-08,-4.3,-10,713,.9,1439,0,7.1,1412,1,222.2
414,2018-02-09,.4,-4.8,242,4.9,1556,0,6.2,1622,.9,216.6
414,2018-02-10,-.8,-6.9,2326,3.2,1136,0,11.4,1520,2.3,300.9
414,2018-02-11,-6.2,-10.1,723,-2.6,1438,0,10.5,1540,1.9,154.7
414,2018-02-12,-5.9,-9.7,635,-2.9,1406,0,10.9,1632,1.9,225
414,2018-02-13,-.7,-6.9,610,3.7,1629,0,12.6,1606,2.3,219.4
414,2018-02-14,3.3,-.6,2322,8,1445,0,13.8,1218,1.9,219.4
414,2018-02-15,-.6,-3.2,724,4.1,1344,0,7.5,1548,1.7,326.3
414,2018-02-16,-.9,-5,708,3.8,1431,0,12.9,2334,1.7,326.3
414,2018-02-17,-2.8,-7,718,1.2,1424,0,13.6,40,2.6,289.7
414,2018-02-18,-.2,-4.4,737,4.5,1617,0,5.7,1640,1.2,326.3
414,2018-02-19,2,-1.4,526,6.2,1509,0,5.5,1758,1.1,272.8
414,2018-02-20,1.3,-1.6,550,5.6,1334,0,10.6,2126,1.7,284.1
414,2018-02-21,-.6,-4.7,650,4,1457,0,7.6,1508,1.6,312.2
414,2018-02-22,1.3,-3.4,700,5.3,1445,0,14.1,1712,2.1,202.5
414,2018-02-23,3.6,-1.1,701,7.6,1612,5,10.6,1643,1.5,225
414,2018-02-24,2.5,-1,2230,6.5,1437,0,7.8,1434,1.4,202.5
414,2018-02-25,1.8,-1.3,746,7,1436,0,6.8,1232,1.4,227.8
414,2018-02-26,3.1,-2.7,642,9.4,1522,0,6.4,1513,1,208.1
414,2018-02-27,4.2,.6,503,6.7,1620,0,2.9,2001,.6,5.6
414,2018-02-28,4.4,1.4,1951,7.6,1226,24,9,1354,2.1,106.9
414,2018-03-01,-.4,-4.5,2342,3.2,555,1,14.5,917,2.8,309.4
414,2018-03-02,-.7,-6.6,513,5,1611,0,6.8,1333,1.2,272.8
414,2018-03-03,7.4,0,345,15.1,1559,0,8.7,1641,1.6,236.3
414,2018-03-04,9.2,6.7,2358,11.3,1534,11.5,13.8,2341,2.2,5.6
414,2018-03-05,4.8,.8,2303,9.5,1602,4.5,12.3,454,3.8,36.6
414,2018-03-06,4.3,-1,708,10.5,1609,0,6.7,1656,1.4,230.6
414,2018-03-07,5.9,2,58,9.9,1621,.5,6.5,1047,2.1,92.8
414,2018-03-08,4.5,2.4,543,9.7,1548,4,8.8,1656,1.4,317.8
414,2018-03-09,4.5,1.4,657,9,1406,0,7.7,1457,1.4,236.3
414,2018-03-10,4.6,1.1,346,8.6,1358,0,9.6,1530,1.6,213.8
414,2018-03-11,6.3,2,617,11.2,1536,0,8,1435,1.6,219.4
414,2018-03-12,8,2.8,554,14.3,1449,0,8.7,1523,1.3,199.7
414,2018-03-13,12.2,6,219,17.6,1455,0,11.1,1556,1.8,219.4
414,2018-03-14,16.4,13.2,1,20.8,1455,0,12.9,1401,2.3,222.2
414,2018-03-15,12,7.1,2359,16.3,112,25.5,8.9,2345,1.9,36.6
414,2018-03-16,6.1,3.1,2346,9.8,1542,0,9.2,909,3.2,101.3
414,2018-03-17,6.2,.3,615,12.5,1511,0,6.3,1515,1.6,202.5
414,2018-03-18,7.9,5.6,118,12,1519,.5,4.8,1249,.9,199.7
414,2018-03-19,7.7,5.5,330,10.3,1057,1,12.8,1640,3.6,84.4
414,2018-03-20,4.3,1.5,2334,7.8,1119,0,14,1359,4.8,22.5
414,2018-03-21,1.9,.3,1402,4.5,1144,2.5,9.3,25,2.7,56.3
414,2018-03-22,5,0,710,10.9,1407,0,10.9,1726,1.7,222.2
414,2018-03-23,5.9,1,153,11.7,1527,0,8.7,1529,1.3,202.5
414,2018-03-24,7.4,3.6,641,12.2,1456,0,10,1955,1.9,250.3
414,2018-03-25,9.3,4.1,634,16,1419,0,7.7,1700,1.5,255.9
414,2018-03-26,10.8,4.4,537,17.2,1458,0,8.1,1359,1.3,320.6
414,2018-03-27,13.3,8.4,352,20.4,1451,0,8.1,1632,1.5,225
414,2018-03-28,13.9,9.3,649,18.2,1411,0,12,1439,2,194.1
414,2018-03-29,14.9,11.6,2352,20.3,1527,0,8.2,1928,1.4,315
414,2018-03-30,14.4,10.2,424,20.4,1454,0,8.6,1652,1.8,315
414,2018-03-31,13.6,9.3,519,18.9,1312,0,9.7,1603,1.4,219.4
414,2018-04-01,15.3,11.5,25,17.7,1523,0,7.3,1604,1.5,222.2
